Cruise,Station,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Bottle_Number,Pressure_[dbar],Depth_[m],Temperature_[C],Salinity_[psu],Density_[kg/m3],N+N_[uM],N+N_flag,Silicate_[uM],Silicate_flag,Phosphate_[uM],Phosphate_flag,Notes
SKQ201915S,RES2.5,B,2019-06-29T18:11:55,-149.3577,60.0247,293,1,1,291.46,288.50813,6.3137,33.1835,1027.38436,25.42435,1,45.208,1,2.053,1,
SKQ201915S,RES2.5,B,2019-06-29T18:17:13,-149.3577,60.0247,293,1,2,252.68,250.14433,6.3334,33.149,1027.17561,25.9309,1,45.849,1,2.05,1,
SKQ201915S,RES2.5,B,2019-06-29T18:22:44,-149.3577,60.0247,293,1,3,201.99,199.98752,6.3717,33.0912,1026.89034,25.6356,1,45.505,1,2.077,1,
SKQ201915S,RES2.5,B,2019-06-29T18:26:51,-149.3577,60.0247,293,1,4,151.48,149.9966,6.4971,32.7117,1026.34086,22.6769,1,39.935,1,1.889,1,
SKQ201915S,RES2.5,B,2019-06-29T18:29:19,-149.3577,60.0247,293,1,5,126.19,124.96191,6.4586,32.4689,1026.03725,19.3788,1,32.2565,1,1.6365,1,
SKQ201915S,RES2.5,B,2019-06-29T18:31:45,-149.3577,60.0247,293,1,6,100.9,99.92416,6.422,32.2919,1025.78519,17.0103,1,27.303,1,1.484,1,
SKQ201915S,RES2.5,B,2019-06-29T18:34:06,-149.3577,60.0247,293,1,7,75.49,74.76451,6.5098,32.0859,1025.49387,16.2226,1,25.203,1,1.408,1,
SKQ201915S,RES2.5,B,2019-06-29T18:36:17,-149.3577,60.0247,293,1,8,50.2,49.72061,6.7732,31.5798,1024.94432,14.1726,1,20.396,1,1.256,1,
SKQ201915S,RES2.5,B,2019-06-29T18:37:50,-149.3577,60.0247,293,1,9,40.36,39.97553,7.0888,31.4428,1024.74964,11.1177,1,16.718,1,1.157,1,
SKQ201915S,RES2.5,B,2019-06-29T18:39:25,-149.3577,60.0247,293,1,10,30.06,29.77439,7.1219,31.2846,1024.57281,8.1283,1,12.6695,1,1.0485,1,
SKQ201915S,RES2.5,B,2019-06-29T18:40:57,-149.3577,60.0247,293,1,11,20.13,19.93922,8.4474,31.0194,1024.13512,2.4642,1,6.436,1,0.673,1,
SKQ201915S,RES2.5,B,2019-06-29T18:42:26,-149.3577,60.0247,293,1,12,10.01,9.91538,9.1523,30.8786,1023.87319,0.6212,1,7.405,1,0.451,1,
SKQ201915S,RES2.5,B,2019-06-29T18:45:55,-149.3577,60.0247,293,1,13,3.24,3.20943,15.7588,23.4,1016.87127,0.0151,1,10.205,1,0.03,1,
SKQ201915S,GAK1,B,2019-06-29T21:01:21,-149.4658,59.8452,270,2,2,268.39,265.69041,6.1568,33.4093,1027.47658,28.283,1,54.446,1,2.243,1,
SKQ201915S,GAK1,B,2019-06-29T21:03:08,-149.4658,59.8452,270,2,3,252.15,249.62355,6.1661,33.3712,1027.37028,27.6247,1,51.815,1,2.17,1,
SKQ201915S,GAK1,B,2019-06-29T21:06:23,-149.4658,59.8452,270,2,4,201.75,199.75289,6.2611,33.2443,1027.02444,26.9252,1,47.124,1,2.084,1,
SKQ201915S,GAK1,B,2019-06-29T21:08:51,-149.4658,59.8452,270,2,5,150.9,149.42464,6.4729,32.7904,1026.40336,21.52775,1,36.4925,1,1.6855,1,
SKQ201915S,GAK1,B,2019-06-29T21:11:17,-149.4658,59.8452,270,2,6,126.22,124.99341,6.5748,32.5378,1026.07655,17.2293,1,26.76,1,1.476,1,
SKQ201915S,GAK1,B,2019-06-29T21:13:43,-149.4658,59.8452,270,2,7,100.88,99.90579,6.4446,32.2761,1025.76975,16.9993,1,26.774,1,1.453,1,
SKQ201915S,GAK1,B,2019-06-29T21:15:19,-149.4658,59.8452,270,2,8,75.3,74.57745,6.6581,32.0262,1025.42687,13.8719,1,23.281,1,1.283,1,
SKQ201915S,GAK1,B,2019-06-29T21:17:19,-149.4658,59.8452,270,2,10,50.2,49.72132,8.1364,31.8787,1024.99229,11.80005,1,19.4065,1,1.1335,1,
SKQ201915S,GAK1,B,2019-06-29T21:19:03,-149.4658,59.8452,270,2,12,39.86,39.48091,8.1153,31.7358,1024.83561,9.7518,1,17.409,1,1.04,1,
SKQ201915S,GAK1,B,2019-06-29T21:20:40,-149.4658,59.8452,270,2,14,30.12,29.83425,8.0133,31.4128,1024.55166,7.7716,1,14.176,1,0.999,1,
SKQ201915S,GAK1,B,2019-06-29T21:22:36,-149.4658,59.8452,270,2,16,19.96,19.77113,9.5924,31.2452,1024.13674,2.3334,1,8.333,1,0.593,1,
SKQ201915S,GAK1,B,2019-06-29T21:24:23,-149.4658,59.8452,270,2,18,9.79,9.6976,10.8361,30.8665,1023.59047,0.0493,1,5.433,1,0.263,1,
SKQ201915S,GAK1,B,2019-06-29T21:26:34,-149.4658,59.8452,270,2,23,3.22,3.18966,15.0725,25.8374,1018.88142,0.0145,1,10.957,1,0.032,1,
SKQ201915S,PWS2,B,2019-06-30T18:23:53,-147.804,60.5348,738,3,1,731.68,723.47364,6.1907,33.2172,1029.44378,27.6335,1,50.3965,1,2.2435,1,
SKQ201915S,PWS2,B,2019-06-30T18:31:19,-147.804,60.5348,738,3,2,505.12,499.72646,6.28,33.2129,1028.39311,25.8962,1,44.935,1,2.101,1,
SKQ201915S,PWS2,B,2019-06-30T18:39:00,-147.804,60.5348,738,3,9,252.3,249.75824,6.4044,32.9357,1026.99608,23.0847,1,38.783,1,1.908,1,
SKQ201915S,PWS2,B,2019-06-30T18:42:08,-147.804,60.5348,738,3,11,201.96,199.94972,6.4092,32.8192,1026.67067,23.4947,1,39.047,1,1.933,1,
SKQ201915S,PWS2,B,2019-06-30T18:45:22,-147.804,60.5348,738,3,12,151.42,149.93113,6.4612,32.6068,1026.26245,21.648,1,36.381,1,1.815,1,
SKQ201915S,PWS2,B,2019-06-30T18:48:26,-147.804,60.5348,738,3,13,126.16,124.92714,6.4957,32.4451,1026.01344,20.9585,1,33.505,1,1.751,1,
SKQ201915S,PWS2,B,2019-06-30T18:51:59,-147.804,60.5348,738,3,15,100.92,99.93991,6.4245,32.2536,1025.75482,18.83215,1,31.0515,1,1.6345,1,
SKQ201915S,PWS2,B,2019-06-30T18:54:33,-147.804,60.5348,738,3,16,75.55,74.82089,6.3641,31.9723,1025.42327,17.0679,1,27.34,1,1.507,1,
SKQ201915S,PWS2,B,2019-06-30T18:58:42,-147.804,60.5348,738,3,18,40.49,40.10265,6.6804,31.4665,1024.82203,12.6035,1,16.696,1,1.202,1,
SKQ201915S,PWS2,B,2019-06-30T19:00:59,-147.804,60.5348,738,3,19,30.21,29.92174,7.1794,31.1492,1024.45965,8.7853,1,13.081,1,0.975,1,
SKQ201915S,PWS2,B,2019-06-30T19:04:49,-147.804,60.5348,738,3,21,10.02,9.92488,11.58,30.1246,1022.88602,0.0408,1,4.234,1,0.184,1,
SKQ201915S,PWS2,B,2019-06-30T19:08:11,-147.804,60.5348,738,3,23,3.13,3.10034,14.5937,29.2082,1021.57138,0.02355,1,3.5395,1,0.0855,1,
SKQ201915S,PWS2,B,2019-06-30T20:55:47,-147.8043,60.5347,735,4,2,49.94,49.46112,6.565,31.5715,1024.96336,12.96225,1,18.008,1,1.2005,1,
SKQ201915S,PWS2,B,2019-06-30T21:03:58,-147.8043,60.5347,735,4,7,20.24,20.04736,7.9848,30.952,1024.14909,0.6103,1,4.901,1,0.391,1,
SKQ201915S,MID1,B,2019-07-01T18:41:28,-145.5017,60.249,20,5,1,16.43,16.27414,8.2403,31.8293,1024.78326,7.1447,1,15.661,1,0.9585,1,
SKQ201915S,MID1,B,2019-07-01T18:45:14,-145.5017,60.249,20,5,3,10.03,9.93501,10.5158,31.164,1023.87773,1.6057,1,10.216,1,0.454,1,
SKQ201915S,MID1,B,2019-07-01T18:46:46,-145.5017,60.249,20,5,4,5.37,5.3192,16.4079,19.8263,1014.01309,0.6919,1,17.047,1,0.111,1,
SKQ201915S,MID1,B,2019-07-01T18:48:46,-145.5017,60.249,20,5,5,3.67,3.6353,15.1592,10.9675,1007.46862,2.00005,2,21.188,2,0.1135,2,
SKQ201915S,MID2,B,2019-07-01T23:37:27,-145.6498,60.0993,119,8,2,115.92,114.79403,6.5928,32.4773,1025.97869,18.14765,1,28.0015,1,1.564,1,
SKQ201915S,MID2,B,2019-07-01T23:40:35,-145.6498,60.0993,119,8,3,101.01,100.03247,6.5992,32.3783,1025.83087,17.6899,1,25.344,1,1.557,1,
SKQ201915S,MID2,B,2019-07-01T23:43:59,-145.6498,60.0993,119,8,4,75.3,74.57593,6.6257,32.2417,1025.60093,16.5685,1,22.126,1,1.448,1,
SKQ201915S,MID2,B,2019-07-01T23:46:34,-145.6498,60.0993,119,8,5,50.49,50.00751,7.189,32.0456,1025.25758,14.35155,1,18.9385,1,1.267,1,
SKQ201915S,MID2,B,2019-07-01T23:48:13,-145.6498,60.0993,119,8,6,39.84,39.4603,7.8785,31.8892,1024.99,9.1477,1,14.975,1,1.043,1,
SKQ201915S,MID2,B,2019-07-01T23:49:58,-145.6498,60.0993,119,8,8,30.1,29.81383,8.839,31.7051,1024.65969,4.3382,1,13.016,1,0.802,1,
SKQ201915S,MID2,B,2019-07-01T23:51:46,-145.6498,60.0993,119,8,9,20.0,19.81034,10.8026,31.1386,1023.85473,1.0773,1,10.324,1,0.54,1,
SKQ201915S,MID2,B,2019-07-01T23:54:36,-145.6498,60.0993,119,8,11,9.54,9.44977,11.7395,30.4261,1023.0897,0.0535,1,7.415,1,0.266,1,
SKQ201915S,MID2,B,2019-07-01T23:56:50,-145.6498,60.0993,119,8,14,4.45,4.40797,15.0933,27.8591,1020.43671,0.04505,1,7.925,1,0.106,1,
SKQ201915S,MID3,B,2019-07-02T02:10:58,-145.8012,59.9508,87,10,1,83.94,83.1321,6.6638,32.2054,1025.60731,17.6169,1,24.5465,1,1.492,1,
SKQ201915S,MID3,B,2019-07-02T02:12:54,-145.8012,59.9508,87,10,3,75.71,74.9828,6.6611,32.2061,1025.57019,17.7042,1,24.614,1,1.513,1,
SKQ201915S,MID3,B,2019-07-02T02:15:23,-145.8012,59.9508,87,10,4,50.73,50.24578,6.7603,32.0657,1025.33131,15.2141,1,19.574,1,1.307,1,
SKQ201915S,MID3,B,2019-07-02T02:17:08,-145.8012,59.9508,87,10,5,40.09,39.70837,7.1936,32.0028,1025.17511,13.77165,1,18.154,1,1.225,1,
SKQ201915S,MID3,B,2019-07-02T02:18:57,-145.8012,59.9508,87,10,7,30.41,30.12122,8.7854,32.001,1024.90083,7.1616,1,16.417,1,0.949,1,
SKQ201915S,MID3,B,2019-07-02T02:21:03,-145.8012,59.9508,87,10,9,20.27,20.07801,10.7909,31.5924,1024.21108,2.2912,1,13.106,1,0.549,1,
SKQ201915S,MID3,B,2019-07-02T02:22:49,-145.8012,59.9508,87,10,10,9.91,9.81638,12.1362,31.221,1023.63587,0.0956,1,10.4765,1,0.3005,1,
SKQ201915S,MID3,B,2019-07-02T02:24:50,-145.8012,59.9508,87,10,12,3.84,3.80378,14.5999,29.3461,1021.67972,0.0798,1,9.437,1,0.2,1,
SKQ201915S,MID4,B,2019-07-02T05:18:26,-145.9532,59.8045,94,12,2,91.81,90.92568,6.6004,32.2952,1025.72269,18.3132,1,26.5945,1,1.612,1,
SKQ201915S,MID4,B,2019-07-02T05:20:54,-145.9532,59.8045,94,12,3,75.98,75.25104,6.6085,32.2231,1025.59164,17.8422,1,24.267,1,1.534,1,
SKQ201915S,MID4,B,2019-07-02T05:23:49,-145.9532,59.8045,94,12,4,50.5,50.01859,6.8239,32.1184,1025.36342,15.6437,1,20.372,1,1.383,1,
SKQ201915S,MID4,B,2019-07-02T05:25:43,-145.9532,59.8045,94,12,5,40.49,40.10499,7.5226,32.0716,1025.1861,12.75,1,18.4635,1,1.1975,1,
SKQ201915S,MID4,B,2019-07-02T05:27:57,-145.9532,59.8045,94,12,7,30.24,29.9532,9.3147,32.0327,1024.84295,6.302,1,16.268,1,0.897,1,
SKQ201915S,MID4,B,2019-07-02T05:30:17,-145.9532,59.8045,94,12,9,20.34,20.14758,10.4152,31.9078,1024.52093,2.6105,1,13.795,1,0.635,1,
SKQ201915S,MID4,B,2019-07-02T05:31:59,-145.9532,59.8045,94,12,10,10.01,9.91555,13.0458,31.0812,1023.35617,0.1215,1,11.525,1,0.338,1,
SKQ201915S,MID4,B,2019-07-02T05:33:35,-145.9532,59.8045,94,12,12,3.73,3.69486,11.8204,31.5524,1023.92284,0.1036,1,11.209,1,0.311,1,
SKQ201915S,MID5,B,2019-07-02T20:46:48,-146.0987,59.6502,96,14,2,92.66,91.76844,6.6388,32.3803,1025.78865,17.7033,1,25.2905,1,1.5285,1,
SKQ201915S,MID5,B,2019-07-02T20:48:59,-146.0987,59.6502,96,14,3,75.66,74.9351,6.6352,32.3507,1025.68721,17.8167,1,26.224,1,1.538,1,
SKQ201915S,MID5,B,2019-07-02T20:51:52,-146.0987,59.6502,96,14,4,50.15,49.67259,6.6531,32.177,1025.43016,17.4872,1,24.986,1,1.504,1,
SKQ201915S,MID5,B,2019-07-02T20:53:30,-146.0987,59.6502,96,14,5,39.86,39.48153,6.9157,32.1357,1025.3156,15.9125,1,22.6575,1,1.4045,1,
SKQ201915S,MID5,B,2019-07-02T20:55:28,-146.0987,59.6502,96,14,7,29.91,29.62672,7.2202,32.0905,1025.19321,14.3054,1,20.565,1,1.285,1,
SKQ201915S,MID5,B,2019-07-02T20:57:19,-146.0987,59.6502,96,14,9,19.86,19.67238,9.2697,32.0655,1024.82829,8.022,1,17.486,1,0.926,1,
SKQ201915S,MID5,B,2019-07-02T20:59:21,-146.0987,59.6502,96,14,10,9.76,9.66804,11.7241,31.7682,1024.13514,0.808,1,13.4735,1,0.4185,1,
SKQ201915S,MID5,B,2019-07-02T21:01:51,-146.0987,59.6502,96,14,13,3.95,3.91284,13.7408,30.8955,1023.04877,0.0441,1,11.182,1,0.268,1,
SKQ201915S,MID6,B,2019-07-02T23:21:53,-146.249,59.5017,43,15,2,37.1,36.74842,8.7836,32.0905,1025.00195,9.42705,1,17.398,1,0.9775,1,
SKQ201915S,MID6,B,2019-07-02T23:23:30,-146.249,59.5017,43,15,3,30.54,30.25107,8.822,32.0851,1024.96164,9.2219,1,17.218,1,0.976,1,
SKQ201915S,MID6,B,2019-07-02T23:25:40,-146.249,59.5017,43,15,5,20.06,19.87072,9.2183,32.0376,1024.81542,8.20775,1,16.666,1,0.9025,1,
SKQ201915S,MID6,B,2019-07-02T23:27:40,-146.249,59.5017,43,15,8,9.77,9.67806,10.347,31.9147,1024.48964,5.5214,1,14.432,1,0.713,1,
SKQ201915S,MID6,B,2019-07-02T23:30:25,-146.249,59.5017,43,15,11,4.0,3.96241,11.1116,31.8362,1024.27114,3.1362,1,13.587,1,0.551,1,
SKQ201915S,MID7,B,2019-07-03T01:19:27,-146.2998,59.3828,60,16,2,38.5,38.13539,7.2174,32.3254,1025.41817,14.11375,1,20.3095,1,1.2855,1,
SKQ201915S,MID7,B,2019-07-03T01:21:27,-146.2998,59.3828,60,16,3,30.38,30.09288,8.7608,32.0746,1024.96199,10.2525,1,17.784,1,1.022,1,
SKQ201915S,MID7,B,2019-07-03T01:23:15,-146.2998,59.3828,60,16,4,20.49,20.29684,9.7661,31.9418,1024.65537,7.3125,1,16.025,1,0.827,1,
SKQ201915S,MID7,B,2019-07-03T01:25:53,-146.2998,59.3828,60,16,7,9.85,9.7574,10.9335,31.7473,1024.2596,4.6507,1,12.872,1,0.629,1,
SKQ201915S,MID7,B,2019-07-03T01:28:35,-146.2998,59.3828,60,16,9,3.23,3.19968,11.7801,31.6299,1023.98802,3.84055,1,13.637,1,0.573,1,
SKQ201915S,MID10,B,2019-07-03T18:56:17,-146.001,58.911,4464,18,1,1518.76,1499.11224,2.4738,34.4735,1034.5094,43.3344,1,155.907,1,3.111,1,
SKQ201915S,MID10,B,2019-07-03T19:07:23,-146.001,58.911,4464,18,2,1011.68,999.79455,3.2429,34.3181,1031.97553,43.2911,1,132.579,1,3.154,1,
SKQ201915S,MID10,B,2019-07-03T19:13:53,-146.001,58.911,4464,18,3,758.43,749.9735,3.8028,34.1769,1030.63367,42.4365,1,113.202,1,3.105,1,
SKQ201915S,MID10,B,2019-07-03T19:20:39,-146.001,58.911,4464,18,4,505.0,499.67314,4.3649,34.0006,1029.25922,41.0757,1,89.321,1,2.956,1,
SKQ201915S,MID10,B,2019-07-03T19:27:23,-146.001,58.911,4464,18,5,252.19,249.68202,6.0316,33.8156,1027.73789,32.70405,1,54.5515,1,2.368,1,
SKQ201915S,MID10,B,2019-07-03T19:30:21,-146.001,58.911,4464,18,6,201.74,199.7581,6.7199,33.7029,1027.32392,30.9627,1,49.316,1,2.279,1,
SKQ201915S,MID10,B,2019-07-03T19:33:46,-146.001,58.911,4464,18,7,150.88,149.41614,7.1854,33.3228,1026.72546,27.6174,1,44.299,1,2.111,1,
SKQ201915S,MID10,B,2019-07-03T19:36:17,-146.001,58.911,4464,18,8,126.38,125.16127,7.1872,33.082,1026.42269,25.1164,1,40.043,1,1.954,1,
SKQ201915S,MID10,B,2019-07-03T19:38:59,-146.001,58.911,4464,18,9,100.7,99.73512,6.6803,32.6538,1026.03577,18.0807,1,25.637,1,1.525,1,
SKQ201915S,MID10,B,2019-07-03T19:41:26,-146.001,58.911,4464,18,10,75.36,74.64251,6.6198,32.4604,1025.77422,15.8057,1,21.845,1,1.373,1,
SKQ201915S,MID10,B,2019-07-03T19:43:51,-146.001,58.911,4464,18,11,50.25,49.77461,6.7583,32.3523,1025.55499,14.7439,1,20.527,1,1.296,1,
SKQ201915S,MID10,B,2019-07-03T19:45:33,-146.001,58.911,4464,18,12,40.36,39.97913,6.9148,32.3249,1025.46697,14.229,1,20.434,1,1.27,1,
SKQ201915S,MID10,B,2019-07-03T19:47:10,-146.001,58.911,4464,18,13,30.01,29.72755,7.3429,32.289,1025.33309,12.1359,1,19.705,1,1.184,1,
SKQ201915S,MID10,B,2019-07-03T19:49:00,-146.001,58.911,4464,18,15,20.05,19.86177,9.0722,32.2116,1024.9742,7.6498,1,14.572,1,0.891,1,
SKQ201915S,MID10,B,2019-07-03T19:50:45,-146.001,58.911,4464,18,17,10.04,9.94599,13.0855,31.4482,1023.63247,0.3199,1,9.521,1,0.41,1,
SKQ201915S,MID10,B,2019-07-03T19:52:28,-146.001,58.911,4464,18,19,4.29,4.24989,13.7178,31.6297,1023.62189,0.1054,1,10.483,1,0.385,1,
SKQ201915S,MID9,B,2019-07-04T00:14:02,-146.1002,59.0685,3126,19,2,1519.52,1499.84045,2.3596,34.4958,1034.5445,42.33135,1,153.8645,1,3.0175,1,
SKQ201915S,MID9,B,2019-07-04T00:24:46,-146.1002,59.0685,3126,19,4,1011.98,1000.07747,3.1356,34.3408,1032.00758,36.79,2,126.899,2,2.779,2,
SKQ201915S,MID9,B,2019-07-04T00:30:36,-146.1002,59.0685,3126,19,5,758.69,750.22049,3.6397,34.2122,1030.68203,42.9378,1,114.323,1,3.107,1,
SKQ201915S,MID9,B,2019-07-04T00:37:12,-146.1002,59.0685,3126,19,6,505.33,499.99284,4.1894,34.0502,1029.32065,41.9186,1,90.834,1,3.004,1,
SKQ201915S,MID9,B,2019-07-04T00:42:49,-146.1002,59.0685,3126,19,7,253.05,250.52973,5.6233,33.8822,1027.84699,34.3116,1,58.468,1,2.51,1,
SKQ201915S,MID9,B,2019-07-04T00:45:18,-146.1002,59.0685,3126,19,8,201.55,199.5675,6.1675,33.8189,1027.48853,31.9185,1,52.273,1,2.305,1,
SKQ201915S,MID9,B,2019-07-04T00:47:42,-146.1002,59.0685,3126,19,9,151.11,149.64191,6.7389,33.5633,1026.97733,29.2636,1,43.485,1,2.157,1,
SKQ201915S,MID9,B,2019-07-04T00:49:35,-146.1002,59.0685,3126,19,10,126.06,124.84285,6.9342,33.2409,1026.58106,26.34595,1,39.1445,1,1.982,1,
SKQ201915S,MID9,B,2019-07-04T00:51:30,-146.1002,59.0685,3126,19,11,100.63,99.66453,6.5646,32.6948,1026.08293,16.9238,1,24.739,1,1.493,1,
SKQ201915S,MID9,B,2019-07-04T00:53:29,-146.1002,59.0685,3126,19,12,75.44,74.72077,6.5041,32.4369,1025.77106,11.9314,1,16.817,1,1.16,1,
SKQ201915S,MID9,B,2019-07-04T00:55:31,-146.1002,59.0685,3126,19,13,50.45,49.97205,6.8258,32.3574,1025.55107,13.8051,1,19.967,1,1.257,1,
SKQ201915S,MID9,B,2019-07-04T00:57:02,-146.1002,59.0685,3126,19,14,40.01,39.63196,7.1228,32.3236,1025.43655,13.2919,1,19.898,1,1.222,1,
SKQ201915S,MID9,B,2019-07-04T00:58:37,-146.1002,59.0685,3126,19,15,29.74,29.45973,8.2309,32.2699,1025.19108,8.0976,1,17.58,1,0.9155,1,
SKQ201915S,MID9,B,2019-07-04T01:00:31,-146.1002,59.0685,3126,19,17,20.24,20.04972,10.1973,32.2101,1024.79262,2.9958,1,14.13,1,0.6,1,
SKQ201915S,MID9,B,2019-07-04T01:02:07,-146.1002,59.0685,3126,19,18,9.77,9.6784,13.3973,32.1304,1024.09746,0.7124,1,12.026,1,0.439,1,
SKQ201915S,MID9,B,2019-07-04T01:04:25,-146.1002,59.0685,3126,19,21,4.07,4.0319,13.5857,32.1303,1024.03415,0.0498,1,12.554,1,0.401,1,
SKQ201915S,MID8,B,2019-07-04T03:04:43,-146.203,59.2252,620,20,2,612.18,605.55105,3.779,34.1765,1029.96191,41.8979,1,111.13,1,3.073,1,
SKQ201915S,MID8,B,2019-07-04T03:08:15,-146.203,59.2252,620,20,3,505.3,499.95682,4.1235,34.0783,1029.35043,39.4644,1,86.371,1,2.96,1,
SKQ201915S,MID8,B,2019-07-04T03:13:49,-146.203,59.2252,620,20,4,252.51,249.99224,4.9475,33.7954,1027.85878,35.8173,1,67.353,1,2.625,1,
SKQ201915S,MID8,B,2019-07-04T03:16:01,-146.203,59.2252,620,20,5,201.5,199.51547,5.41,33.6957,1027.48719,33.1929,1,58.758,1,2.423,1,
SKQ201915S,MID8,B,2019-07-04T03:18:05,-146.203,59.2252,620,20,6,151.03,149.56081,6.3862,33.4896,1026.96611,28.9437,1,46.054,1,2.145,1,
SKQ201915S,MID8,B,2019-07-04T03:19:42,-146.203,59.2252,620,20,7,125.52,124.30664,6.4318,33.0584,1026.50202,23.9799,1,36.023,1,1.857,1,
SKQ201915S,MID8,B,2019-07-04T03:21:29,-146.203,59.2252,620,20,8,101.08,100.10883,6.5301,32.6732,1026.07249,19.2863,1,28.8565,1,1.585,1,
SKQ201915S,MID8,B,2019-07-04T03:23:16,-146.203,59.2252,620,20,9,75.45,74.72972,6.4869,32.4447,1025.77947,13.9356,1,18.762,1,1.266,1,
SKQ201915S,MID8,B,2019-07-04T03:25:06,-146.203,59.2252,620,20,10,50.7,50.21901,6.8457,32.3701,1025.5596,13.85465,1,19.2175,1,1.2615,1,
SKQ201915S,MID8,B,2019-07-04T03:26:25,-146.203,59.2252,620,20,11,40.68,40.29505,7.0369,32.3237,1025.45126,13.2669,1,19.633,1,1.231,1,
SKQ201915S,MID8,B,2019-07-04T03:27:45,-146.203,59.2252,620,20,12,29.77,29.48907,8.167,32.2494,1025.18447,10.5514,1,17.706,1,1.07,1,
SKQ201915S,MID8,B,2019-07-04T03:29:09,-146.203,59.2252,620,20,14,20.24,20.04947,10.5859,32.1843,1024.70684,1.7988,1,12.571,1,0.523,1,
SKQ201915S,MID8,B,2019-07-04T03:30:32,-146.203,59.2252,620,20,16,9.96,9.86649,14.9244,31.4753,1023.27889,0.1142,1,12.268,1,0.337,1,
SKQ201915S,MID8,B,2019-07-04T03:32:08,-146.203,59.2252,620,20,18,4.12,4.08138,15.3896,31.1942,1022.93681,0.0584,1,12.074,1,0.2835,1,
SKQ201915S,GAK15,B,2019-07-09T23:08:55,-147.5025,57.7915,4400,36,1,1519.97,1500.44087,2.2207,34.5195,1034.58219,41.818,1,155.3755,1,2.967,1,
SKQ201915S,GAK15,B,2019-07-09T23:19:35,-147.5025,57.7915,4400,36,3,1012.39,1000.58693,2.8698,34.3904,1032.07975,44.1946,1,135.653,1,3.121,1,
SKQ201915S,GAK15,B,2019-07-09T23:26:03,-147.5025,57.7915,4400,36,4,758.18,749.79599,3.2551,34.3192,1030.80875,43.2363,1,129.758,1,3.128,1,
SKQ201915S,GAK15,B,2019-07-09T23:32:27,-147.5025,57.7915,4400,36,5,504.8,499.52163,3.7394,34.2018,1029.48994,42.0673,1,105.3,1,3.046,1,
SKQ201915S,GAK15,B,2019-07-09T23:39:18,-147.5025,57.7915,4400,36,7,252.77,250.27902,5.4716,33.876,1027.86018,35.7975,1,60.015,1,2.56,1,
SKQ201915S,GAK15,B,2019-07-09T23:41:44,-147.5025,57.7915,4400,36,9,200.95,198.99462,6.0586,33.684,1027.39397,30.9839,1,46.7555,1,2.26,1,
SKQ201915S,GAK15,B,2019-07-09T23:44:05,-147.5025,57.7915,4400,36,11,151.5,150.04376,6.2509,33.1871,1026.7478,25.7759,1,36.575,1,1.926,1,
SKQ201915S,GAK15,B,2019-07-09T23:46:02,-147.5025,57.7915,4400,36,13,125.9,124.69757,6.3193,32.883,1026.38029,20.7651,1,28.426,1,1.66,1,
SKQ201915S,GAK15,B,2019-07-09T23:49:16,-147.5025,57.7915,4400,36,15,101.04,100.08103,6.2155,32.6514,1026.09556,16.77945,1,22.9925,1,1.4425,1,
SKQ201915S,GAK15,B,2019-07-09T23:51:19,-147.5025,57.7915,4400,36,16,75.96,75.24364,6.6331,32.4222,1025.74511,13.127,1,17.562,1,1.208,1,
SKQ201915S,GAK15,B,2019-07-09T23:53:32,-147.5025,57.7915,4400,36,18,49.69,49.22452,7.5515,32.3552,1025.44716,10.4882,1,16.64,1,1.117,1,
SKQ201915S,GAK15,B,2019-07-09T23:55:17,-147.5025,57.7915,4400,36,19,39.79,39.41821,8.2139,32.3318,1025.28831,8.9224,1,16.187,1,0.99,1,
SKQ201915S,GAK15,B,2019-07-09T23:56:52,-147.5025,57.7915,4400,36,21,30.2,29.91851,8.9014,32.316,1025.12848,7.8628,1,15.9,1,0.904,1,
SKQ201915S,GAK15,B,2019-07-09T23:58:21,-147.5025,57.7915,4400,36,22,20.1,19.91314,12.9933,32.257,1024.32133,4.6729,1,14.389,1,0.68,1,
SKQ201915S,GAK15,B,2019-07-09T23:59:53,-147.5025,57.7915,4400,36,23,10.06,9.96672,14.219,32.2707,1024.0402,0.7049,1,9.3,1,0.402,1,
SKQ201915S,GAK15,B,2019-07-10T00:01:41,-147.5025,57.7915,4400,36,24,4.08,4.04223,14.6618,32.2701,1023.92036,0.74385,1,10.256,1,0.402,1,
SKQ201915S,GAK14,B,2019-07-10T02:56:22,-147.6415,57.9435,3187,37,2,1519.24,1499.70387,2.2228,34.5197,1034.57878,42.1407,1,162.092,1,3.086,1,
SKQ201915S,GAK14,B,2019-07-10T03:06:51,-147.6415,57.9435,3187,37,3,1011.1,999.30241,2.8426,34.3965,1032.0818,42.5498,1,134.653,1,3.159,1,
SKQ201915S,GAK14,B,2019-07-10T03:13:33,-147.6415,57.9435,3187,37,4,757.6,749.21397,3.2155,34.328,1030.81753,43.2698,1,134.113,1,3.194,1,
SKQ201915S,GAK14,B,2019-07-10T03:19:20,-147.6415,57.9435,3187,37,5,504.97,499.68333,3.7274,34.2078,1029.49685,39.93045,1,109.592,1,3.0535,1,
SKQ201915S,GAK14,B,2019-07-10T03:24:48,-147.6415,57.9435,3187,37,6,252.12,249.63266,5.9628,33.788,1027.72512,32.8864,1,56.929,1,2.419,1,
