Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ202106S,TSG,2021-04-26T00:12:00Z,-149.7751,57.2172,2106.69,8.7,292.24,293.21,1.61,0.61,-0.0,1010.46,7.6,71.3,113.6,10.5,312.25,518.77,609.85
SKQ202106S,TSG,2021-04-26T00:13:00Z,-149.7792,57.2181,2092.28,8.7,292.02,293.22,1.6,0.58,0.02,1010.47,7.6,70.9,110.7,11.5,311.8,399.31,520.47
SKQ202106S,TSG,2021-04-26T00:14:00Z,-149.7834,57.219,2070.35,8.7,292.16,293.51,1.62,0.6,-0.0,1010.45,7.6,70.9,111.4,10.4,311.06,370.79,537.41
SKQ202106S,TSG,2021-04-26T00:15:00Z,-149.7875,57.2199,2051.39,8.7,292.34,293.38,1.66,0.61,0.0,1010.43,7.7,71.0,111.9,10.9,310.28,239.78,477.25
SKQ202106S,TSG,2021-04-26T00:16:00Z,-149.7915,57.2208,2013.97,8.7,292.63,293.59,1.69,0.58,0.0,1010.45,7.7,71.0,110.6,10.4,308.79,234.6,464.56
SKQ202106S,TSG,2021-04-26T00:17:00Z,-149.7956,57.2218,1993.67,8.7,292.88,293.5,1.63,0.59,0.01,1010.44,7.7,70.8,113.7,10.4,307.35,141.14,449.18
SKQ202106S,TSG,2021-04-26T00:18:00Z,-149.7997,57.2227,2008.24,8.7,292.25,293.31,1.59,0.61,0.02,1010.43,7.8,70.8,112.6,11.0,304.23,88.44,438.82
SKQ202106S,TSG,2021-04-26T00:19:00Z,-149.8038,57.2236,2036.29,8.6,293.26,293.67,1.73,0.61,0.0,1010.47,7.7,70.4,113.3,10.8,304.76,130.21,433.42
SKQ202106S,TSG,2021-04-26T00:20:00Z,-149.8079,57.2246,2011.17,8.6,292.77,293.35,1.65,0.57,0.0,1010.45,7.7,70.9,111.7,11.0,301.85,75.37,422.24
SKQ202106S,TSG,2021-04-26T00:21:00Z,-149.812,57.2255,1977.1,8.7,293.25,293.74,1.61,0.61,0.02,1010.48,7.7,70.8,111.8,11.4,302.65,73.99,415.56
SKQ202106S,TSG,2021-04-26T00:22:00Z,-149.8161,57.2265,1959.35,8.7,293.14,293.53,1.64,0.59,0.0,1010.45,7.7,70.5,109.6,11.4,301.77,70.7,408.6
SKQ202106S,TSG,2021-04-26T00:23:00Z,-149.8202,57.2274,1942.21,8.7,292.69,293.27,1.65,0.59,0.01,1010.45,7.7,70.7,111.5,10.6,300.56,82.9,402.96
SKQ202106S,TSG,2021-04-26T00:24:00Z,-149.8243,57.2283,1928.81,8.8,292.6,293.47,1.7,0.61,0.0,1010.44,7.7,71.3,111.3,11.1,300.54,70.44,398.13
SKQ202106S,TSG,2021-04-26T00:25:00Z,-149.8285,57.2293,1911.53,8.8,292.64,293.61,1.76,0.6,-0.0,1010.42,7.7,71.4,110.3,11.0,300.18,64.65,394.3
SKQ202106S,TSG,2021-04-26T00:26:00Z,-149.8327,57.2302,1877.71,8.9,292.92,293.8,1.77,0.6,-0.0,1010.38,7.6,70.7,111.9,11.9,300.1,69.11,390.27
SKQ202106S,TSG,2021-04-26T00:27:00Z,-149.8368,57.2312,1855.74,8.9,293.54,293.77,1.7,0.6,0.0,1010.41,7.6,70.6,111.2,11.3,300.22,62.49,387.38
SKQ202106S,TSG,2021-04-26T00:28:00Z,-149.841,57.2322,1825.75,8.9,293.78,293.8,1.71,0.58,-0.0,1010.38,7.6,71.1,111.3,11.1,299.23,61.87,385.29
SKQ202106S,TSG,2021-04-26T00:29:00Z,-149.8452,57.2332,1821.03,8.9,293.67,293.66,1.71,0.62,0.0,1010.37,7.7,70.8,114.4,10.5,299.91,69.41,383.01
SKQ202106S,TSG,2021-04-26T00:30:00Z,-149.8493,57.2342,1790.7,8.9,294.42,293.95,1.72,0.59,0.03,1010.32,7.7,70.9,116.8,10.5,299.59,79.39,381.67
SKQ202106S,TSG,2021-04-26T00:31:00Z,-149.8534,57.2352,1743.18,8.8,294.45,293.55,1.7,0.62,0.0,1010.32,7.8,70.6,113.9,10.6,299.48,60.62,380.33
SKQ202106S,TSG,2021-04-26T00:32:00Z,-149.8575,57.2362,1708.29,8.8,294.71,293.7,1.63,0.62,0.01,1010.32,7.8,70.3,113.4,11.4,299.14,60.82,380.58
SKQ202106S,TSG,2021-04-26T00:33:00Z,-149.8616,57.2372,1671.02,8.8,294.64,293.5,1.72,0.58,0.0,1010.28,7.8,70.1,112.0,11.1,299.95,83.39,380.04
SKQ202106S,TSG,2021-04-26T00:34:00Z,-149.8657,57.2383,1639.99,8.9,294.94,293.73,1.71,0.59,0.0,1010.28,7.7,68.6,111.2,12.2,300.15,63.19,379.79
SKQ202106S,TSG,2021-04-26T00:35:00Z,-149.8698,57.2393,1623.09,8.8,294.99,293.74,1.59,0.64,0.03,1010.26,7.6,68.6,112.6,11.3,299.13,62.24,380.16
SKQ202106S,TSG,2021-04-26T00:36:00Z,-149.8739,57.2403,1615.12,8.7,295.1,293.8,1.67,0.58,0.0,1010.25,7.7,69.5,117.3,10.0,299.35,63.02,379.51
SKQ202106S,TSG,2021-04-26T00:37:00Z,-149.8779,57.2414,1603.72,8.8,294.92,293.74,1.65,0.58,0.0,1010.26,7.8,69.5,111.6,10.9,299.09,64.85,379.83
SKQ202106S,TSG,2021-04-26T00:38:00Z,-149.882,57.2424,1603.38,8.7,295.0,293.68,1.7,0.63,0.0,1010.27,7.8,69.2,115.4,10.6,298.99,65.46,380.37
SKQ202106S,TSG,2021-04-26T00:39:00Z,-149.8861,57.2434,1598.96,8.8,295.05,293.79,1.59,0.59,0.0,1010.24,7.8,69.2,112.7,11.0,299.62,68.77,385.64
SKQ202106S,TSG,2021-04-26T00:40:00Z,-149.8902,57.2444,1589.95,8.9,294.72,293.53,1.75,0.6,0.02,1010.21,7.8,70.0,110.8,11.0,298.78,67.95,387.9
SKQ202106S,TSG,2021-04-26T00:41:00Z,-149.8943,57.2455,1584.11,8.9,295.02,293.79,1.66,0.6,0.0,1010.21,7.7,70.1,113.0,11.3,299.42,71.4,391.76
SKQ202106S,TSG,2021-04-26T00:42:00Z,-149.8984,57.2465,1573.95,8.9,294.93,293.88,1.58,0.63,-0.0,1010.23,7.6,69.7,111.8,11.8,299.05,81.34,392.09
SKQ202106S,TSG,2021-04-26T00:43:00Z,-149.9025,57.2476,1569.22,8.9,294.88,293.69,1.66,0.56,0.01,1010.2,7.6,69.2,111.0,11.7,298.97,89.9,390.14
SKQ202106S,TSG,2021-04-26T00:44:00Z,-149.9066,57.2486,1571.88,8.8,294.87,293.55,1.63,0.61,0.0,1010.23,7.6,69.4,114.0,11.1,298.87,101.82,388.8
SKQ202106S,TSG,2021-04-26T00:45:00Z,-149.9107,57.2496,1563.91,8.9,294.53,293.65,1.7,0.59,-0.0,1010.18,7.7,69.8,114.2,10.6,299.12,182.53,462.28
SKQ202106S,TSG,2021-04-26T00:46:00Z,-149.9149,57.2506,1552.57,8.9,294.58,293.52,1.8,0.6,0.0,1010.2,7.8,69.8,117.6,10.3,299.9,223.22,432.59
SKQ202106S,TSG,2021-04-26T00:47:00Z,-149.919,57.2516,1531.58,8.8,294.8,293.89,1.66,0.63,0.0,1010.17,7.9,69.3,113.9,10.9,299.65,210.91,488.05
SKQ202106S,TSG,2021-04-26T00:48:00Z,-149.9231,57.2527,1524.24,8.8,294.55,293.69,1.67,0.61,0.01,1010.21,7.9,68.6,116.1,10.4,300.29,275.41,486.94
SKQ202106S,TSG,2021-04-26T00:49:00Z,-149.9272,57.2537,1532.21,8.9,294.61,293.62,1.73,0.58,-0.0,1010.18,8.0,68.7,116.0,10.5,302.05,207.82,701.68
SKQ202106S,TSG,2021-04-26T00:50:00Z,-149.9313,57.2547,1537.76,8.9,294.73,293.45,1.64,0.64,0.0,1010.27,8.0,68.5,114.8,10.9,302.64,246.14,828.28
SKQ202106S,TSG,2021-04-26T00:51:00Z,-149.9355,57.2558,1527.2,9.0,294.89,293.72,1.64,0.6,0.01,1010.25,7.9,68.5,114.7,10.5,302.85,272.62,936.66
SKQ202106S,TSG,2021-04-26T00:52:00Z,-149.9396,57.2568,1509.31,9.0,295.12,293.75,1.62,0.59,0.02,1010.27,8.0,68.6,115.0,10.4,303.51,307.58,1124.58
SKQ202106S,TSG,2021-04-26T00:53:00Z,-149.9438,57.2579,1484.79,9.0,295.08,293.58,1.64,0.6,0.01,1010.27,8.1,68.3,114.6,10.7,302.57,400.0,1403.14
SKQ202106S,TSG,2021-04-26T00:54:00Z,-149.9479,57.2589,1473.89,9.0,295.55,293.89,1.62,0.6,0.0,1010.28,8.1,68.0,114.3,10.5,303.46,303.01,1502.23
SKQ202106S,TSG,2021-04-26T00:55:00Z,-149.9521,57.26,1466.15,9.0,295.46,293.7,1.58,0.6,-0.0,1010.32,8.1,68.2,115.3,10.2,301.71,458.07,1629.97
SKQ202106S,TSG,2021-04-26T00:56:00Z,-149.9562,57.2611,1468.96,9.0,295.27,293.7,1.63,0.58,0.01,1010.29,8.1,68.5,117.8,10.6,300.75,464.39,1689.57
SKQ202106S,TSG,2021-04-26T00:57:00Z,-149.9603,57.2621,1486.72,8.9,295.78,293.93,1.62,0.6,0.02,1010.3,8.1,68.3,115.6,10.4,300.51,500.1,1700.98
SKQ202106S,TSG,2021-04-26T00:58:00Z,-149.9644,57.2632,1515.51,8.9,295.62,293.36,1.68,0.64,0.0,1010.3,8.1,68.2,120.3,10.7,301.44,537.57,1738.46
SKQ202106S,TSG,2021-04-26T00:59:00Z,-149.9686,57.2643,1550.24,8.9,296.11,293.87,1.62,0.59,0.03,1010.3,8.1,67.9,118.3,11.0,300.61,533.6,1729.91
SKQ202106S,TSG,2021-04-26T01:00:00Z,-149.9727,57.2654,1586.2,9.0,296.02,293.6,1.62,0.6,0.0,1010.32,8.1,67.8,120.6,10.9,302.59,535.47,1738.05
SKQ202106S,TSG,2021-04-26T01:01:00Z,-149.9768,57.2665,1606.01,9.0,296.03,293.5,1.64,0.6,0.01,1010.3,8.0,67.7,116.7,10.6,302.95,530.99,1728.22
SKQ202106S,TSG,2021-04-26T01:02:00Z,-149.9809,57.2676,1616.97,9.0,295.98,293.91,1.66,0.62,0.0,1010.28,8.0,67.7,116.6,10.7,302.46,528.37,1720.88
SKQ202106S,TSG,2021-04-26T01:03:00Z,-149.9851,57.2686,1630.37,9.0,295.89,293.61,1.55,0.58,0.0,1010.31,8.0,68.2,118.2,10.7,302.62,527.12,1722.61
SKQ202106S,TSG,2021-04-26T01:04:00Z,-149.9892,57.2697,1640.16,9.0,296.03,293.66,1.67,0.6,-0.0,1010.28,8.1,68.7,116.2,10.3,302.37,524.27,1721.67
SKQ202106S,TSG,2021-04-26T01:05:00Z,-149.9933,57.2708,1644.61,9.0,296.36,293.99,1.58,0.59,0.0,1010.28,8.0,68.3,116.6,11.2,302.05,520.79,1709.06
SKQ202106S,TSG,2021-04-26T01:06:00Z,-149.9974,57.2719,1639.01,9.0,296.5,293.86,1.59,0.6,0.01,1010.26,8.0,68.1,115.1,11.1,302.13,521.93,1721.76
SKQ202106S,TSG,2021-04-26T01:07:00Z,-150.0015,57.2731,1629.08,8.9,296.82,293.84,1.77,0.63,0.01,1010.25,7.9,68.6,115.1,10.7,302.1,518.71,1723.06
SKQ202106S,TSG,2021-04-26T01:08:00Z,-150.0056,57.2742,1621.88,8.9,296.92,293.8,1.9,0.6,-0.0,1010.24,7.9,68.7,117.1,10.3,301.82,516.45,1723.23
SKQ202106S,TSG,2021-04-26T01:09:00Z,-150.0096,57.2753,1616.89,8.8,296.63,293.62,1.73,0.59,0.0,1010.27,7.9,68.5,116.8,10.1,301.9,513.35,1719.1
SKQ202106S,TSG,2021-04-26T01:10:00Z,-150.0136,57.2764,1612.24,8.8,297.14,293.9,1.68,0.64,0.01,1010.28,8.0,68.6,116.5,10.8,301.78,512.12,1711.39
SKQ202106S,TSG,2021-04-26T01:11:00Z,-150.0176,57.2775,1606.64,8.7,297.51,293.93,1.75,0.61,0.0,1010.27,8.0,68.5,118.4,10.7,301.97,510.51,1718.0
SKQ202106S,TSG,2021-04-26T01:12:00Z,-150.0216,57.2786,1604.08,8.8,296.99,293.72,1.76,0.58,-0.0,1010.27,8.0,68.5,115.9,10.5,301.68,506.96,1710.21
SKQ202106S,TSG,2021-04-26T01:13:00Z,-150.0256,57.2797,1601.85,8.8,297.15,293.9,1.78,0.62,0.04,1010.28,8.0,68.6,116.8,10.3,301.25,504.53,1707.87
SKQ202106S,TSG,2021-04-26T01:14:00Z,-150.0296,57.2808,1597.72,8.8,296.95,293.65,1.6,0.59,0.0,1010.23,7.9,68.7,114.7,10.6,301.3,502.53,1701.94
SKQ202106S,TSG,2021-04-26T01:15:00Z,-150.0336,57.2819,1593.71,8.8,296.78,293.58,1.69,0.58,0.0,1010.21,7.9,68.6,114.2,10.8,301.2,498.1,1691.25
SKQ202106S,TSG,2021-04-26T01:16:00Z,-150.0376,57.283,1587.55,8.7,297.13,294.19,1.66,0.62,0.03,1010.17,7.9,69.0,113.9,10.6,301.56,499.12,1702.04
SKQ202106S,TSG,2021-04-26T01:17:00Z,-150.0416,57.2841,1587.81,8.7,297.02,293.81,1.69,0.61,0.0,1010.14,7.8,69.1,112.9,11.5,300.84,493.23,1683.96
SKQ202106S,TSG,2021-04-26T01:18:00Z,-150.0456,57.2852,1593.29,8.7,297.02,294.02,1.59,0.59,0.0,1010.09,7.7,69.3,110.4,12.1,300.6,492.5,1695.38
SKQ202106S,TSG,2021-04-26T01:19:00Z,-150.0494,57.2863,1594.66,7.8,295.69,291.53,1.67,0.6,0.0,1010.06,7.6,69.7,112.9,10.6,300.24,497.7,1719.4
SKQ202106S,TSG,2021-04-26T01:20:00Z,-150.0527,57.2871,1597.21,6.8,295.94,293.66,1.36,0.52,0.01,1010.03,7.5,69.8,109.1,10.8,299.63,499.36,1726.47
SKQ202106S,TSG,2021-04-26T01:21:00Z,-150.0554,57.288,1599.55,5.4,311.32,312.8,1.21,0.54,0.0,1009.95,7.3,71.0,108.2,15.7,299.31,432.76,1562.16
SKQ202106S,TSG,2021-04-26T01:22:00Z,-150.0569,57.289,1595.98,3.9,330.57,327.64,0.91,0.57,-0.0,1009.89,6.7,72.5,114.5,17.2,299.75,481.23,1764.29
SKQ202106S,TSG,2021-04-26T01:23:00Z,-150.0577,57.2898,1591.85,3.2,328.57,321.62,0.82,0.55,0.02,1009.85,6.6,73.7,112.6,15.3,299.05,504.53,1762.73
SKQ202106S,TSG,2021-04-26T01:24:00Z,-150.0586,57.2906,1587.35,3.3,326.18,321.12,0.91,0.57,0.01,1009.83,6.7,74.0,112.8,15.8,298.94,503.75,1759.88
SKQ202106S,TSG,2021-04-26T01:25:00Z,-150.0596,57.2914,1580.94,3.5,326.72,322.2,0.73,0.57,0.0,1009.86,6.7,74.5,113.7,15.5,299.0,501.65,1759.36
SKQ202106S,TSG,2021-04-26T01:26:00Z,-150.0606,57.2922,1572.05,3.6,326.23,322.49,0.71,0.56,0.0,1009.85,6.6,74.4,115.3,17.2,299.19,500.62,1757.24
SKQ202106S,TSG,2021-04-26T01:27:00Z,-150.0616,57.293,1562.18,3.7,328.23,322.99,0.72,0.59,0.02,1009.82,6.6,74.5,114.7,17.2,299.0,499.59,1755.1
SKQ202106S,TSG,2021-04-26T01:28:00Z,-150.0626,57.2939,1542.49,3.8,327.9,322.09,0.78,0.55,0.0,1009.85,6.5,75.0,114.0,16.9,299.08,497.29,1751.53
SKQ202106S,TSG,2021-04-26T01:29:00Z,-150.0637,57.2948,1526.07,3.7,327.22,322.31,0.62,0.57,0.0,1009.83,6.5,75.2,114.2,16.8,299.06,491.57,1750.16
SKQ202106S,TSG,2021-04-26T01:30:00Z,-150.0646,57.2956,1521.25,3.0,328.25,322.33,0.74,0.54,0.0,1009.81,6.5,76.1,114.1,16.0,298.86,492.95,1747.28
SKQ202106S,TSG,2021-04-26T01:31:00Z,-150.0653,57.2962,1522.5,2.5,327.48,331.17,0.59,0.54,0.02,1009.78,6.5,76.3,113.3,17.2,298.84,478.64,1729.79
SKQ202106S,TSG,2021-04-26T01:32:00Z,-150.0658,57.2968,1514.37,2.0,340.46,5.11,0.34,0.53,0.0,1009.74,6.4,75.7,114.5,18.5,299.28,446.78,1359.1
SKQ202106S,TSG,2021-04-26T01:33:00Z,-150.066,57.2972,1499.72,1.5,351.53,42.2,0.49,0.56,0.01,1009.77,6.5,75.5,117.5,18.0,298.05,422.48,1610.46
SKQ202106S,TSG,2021-04-26T01:34:00Z,-150.0662,57.2976,1509.91,1.4,350.67,76.58,0.67,0.58,0.0,1009.81,6.5,75.6,119.0,17.0,301.23,453.23,1693.24
SKQ202106S,TSG,2021-04-26T01:35:00Z,-150.0661,57.298,1509.26,1.3,14.83,99.58,0.54,0.58,0.0,1009.86,6.4,75.7,117.0,15.4,301.35,516.65,1806.21
SKQ202106S,TSG,2021-04-26T01:36:00Z,-150.0659,57.2983,1498.93,1.0,35.14,112.12,0.68,0.56,0.0,1009.86,6.4,75.8,114.7,15.3,301.84,519.34,1790.76
SKQ202106S,TSG,2021-04-26T01:37:00Z,-150.0656,57.2984,1494.23,0.5,73.81,129.53,0.78,0.56,0.0,1009.82,6.4,76.1,109.0,15.3,301.63,496.84,1815.84
SKQ202106S,TSG,2021-04-26T01:38:00Z,-150.0654,57.2983,1494.29,0.8,147.12,139.65,1.01,0.6,0.01,1009.71,6.5,74.9,107.7,16.4,302.82,525.56,1816.86
SKQ202106S,TSG,2021-04-26T01:39:00Z,-150.0651,57.2981,1492.54,1.2,144.26,138.55,1.01,0.58,-0.0,1009.7,6.5,74.8,109.0,16.5,302.45,524.32,1813.6
SKQ202106S,TSG,2021-04-26T01:40:00Z,-150.0648,57.2979,1490.98,0.8,148.82,139.73,1.1,0.55,0.0,1009.7,6.5,74.8,108.2,16.9,302.48,522.51,1812.14
SKQ202106S,TSG,2021-04-26T01:41:00Z,-150.0647,57.2977,1492.69,0.7,166.43,129.87,0.91,0.59,0.04,1009.7,6.5,74.8,106.5,16.3,301.46,511.82,1773.4
SKQ202106S,TSG,2021-04-26T01:42:00Z,-150.0646,57.2976,1491.76,0.1,120.14,113.47,0.86,0.58,0.0,1009.82,6.5,72.7,114.6,15.4,302.49,508.83,1796.94
SKQ202106S,TSG,2021-04-26T01:43:00Z,-150.0645,57.2976,1493.06,0.7,109.05,116.51,0.92,0.56,0.0,1009.86,6.4,74.9,114.1,15.5,302.51,507.91,1731.37
SKQ202106S,TSG,2021-04-26T01:44:00Z,-150.064,57.2975,1491.95,0.8,101.1,116.11,0.9,0.58,0.01,1009.86,6.4,75.5,115.1,15.7,302.01,504.7,1785.42
SKQ202106S,TSG,2021-04-26T01:45:00Z,-150.0637,57.2974,1493.13,0.6,113.16,117.04,0.78,0.55,0.0,1009.86,6.4,75.6,114.6,14.9,302.24,502.75,1790.32
SKQ202106S,TSG,2021-04-26T01:46:00Z,-150.0635,57.2974,1494.77,0.2,129.59,116.56,0.53,0.58,0.0,1009.87,6.4,75.8,114.0,15.5,302.7,496.34,1788.32
SKQ202106S,TSG,2021-04-26T01:47:00Z,-150.0635,57.2974,1494.81,0.3,270.4,115.26,0.73,0.56,0.02,1009.82,6.5,75.4,114.5,15.5,302.03,494.56,1787.66
SKQ202106S,TSG,2021-04-26T01:48:00Z,-150.0636,57.2974,1495.22,0.1,139.67,114.31,0.71,0.58,0.0,1009.85,6.5,75.2,114.4,15.6,302.76,491.5,1785.36
SKQ202106S,TSG,2021-04-26T01:49:00Z,-150.0635,57.2973,1495.81,0.5,116.53,113.7,0.76,0.55,0.01,1009.77,6.5,75.6,114.9,15.4,302.32,490.76,1782.85
SKQ202106S,TSG,2021-04-26T01:50:00Z,-150.0633,57.2973,1497.75,0.2,120.35,114.27,0.78,0.55,0.01,1009.78,6.5,75.3,113.2,15.9,302.2,486.92,1780.48
SKQ202106S,TSG,2021-04-26T01:51:00Z,-150.0633,57.2972,1499.14,0.2,195.4,116.17,0.65,0.57,0.0,1009.76,6.5,75.2,113.2,15.4,302.28,484.87,1777.87
SKQ202106S,TSG,2021-04-26T01:52:00Z,-150.0633,57.2972,1498.28,0.2,171.35,114.83,0.84,0.55,0.01,1009.73,6.5,75.2,113.2,16.4,302.28,483.32,1775.67
SKQ202106S,TSG,2021-04-26T01:53:00Z,-150.0632,57.2972,1498.78,0.5,64.61,109.18,0.94,0.57,0.0,1009.71,6.5,74.6,112.5,16.8,302.49,479.72,1771.58
SKQ202106S,TSG,2021-04-26T01:54:00Z,-150.063,57.2973,1501.63,0.5,38.2,114.55,0.78,0.56,0.0,1009.7,6.5,74.6,107.8,15.6,301.63,476.86,1770.3
SKQ202106S,TSG,2021-04-26T01:55:00Z,-150.0629,57.2974,1502.01,0.3,11.02,115.7,0.78,0.57,0.02,1009.7,6.5,74.7,107.9,15.5,300.67,475.21,1767.59
SKQ202106S,TSG,2021-04-26T01:56:00Z,-150.0628,57.2975,1500.46,0.4,14.31,115.6,0.63,0.57,-0.0,1009.72,6.5,75.2,112.8,15.1,301.21,471.73,1764.99
SKQ202106S,TSG,2021-04-26T01:57:00Z,-150.0626,57.2975,1501.04,0.8,91.44,114.71,0.72,0.54,-0.0,1009.73,6.5,75.5,116.0,15.0,301.69,469.05,1763.8
SKQ202106S,TSG,2021-04-26T01:58:00Z,-150.0622,57.2975,1507.52,0.9,83.16,113.23,0.65,0.57,-0.0,1009.73,6.5,75.7,116.2,14.6,301.82,466.19,1761.24
SKQ202106S,TSG,2021-04-26T01:59:00Z,-150.0618,57.2976,1513.77,0.7,61.03,115.52,0.71,0.54,0.0,1009.71,6.4,75.7,111.5,15.2,301.02,463.99,1759.9
SKQ202106S,TSG,2021-04-26T02:00:00Z,-150.0615,57.2977,1514.3,0.6,41.45,114.99,0.71,0.56,-0.0,1009.67,6.4,75.8,112.6,15.4,300.89,461.52,1757.1
SKQ202106S,TSG,2021-04-26T02:01:00Z,-150.0613,57.2978,1511.56,0.6,32.29,115.18,0.66,0.56,0.01,1009.68,6.5,75.5,113.5,15.4,300.76,459.86,1754.7
SKQ202106S,TSG,2021-04-26T02:02:00Z,-150.0612,57.298,1512.57,0.6,28.11,113.97,0.75,0.51,0.0,1009.63,6.5,75.7,111.8,15.5,301.09,458.04,1751.82
SKQ202106S,TSG,2021-04-26T02:03:00Z,-150.0611,57.2981,1508.88,0.7,25.21,114.03,0.74,0.59,0.0,1009.61,6.4,76.0,110.6,15.3,300.85,454.68,1750.09
SKQ202106S,TSG,2021-04-26T02:04:00Z,-150.0609,57.2983,1517.6,0.6,32.35,114.95,0.69,0.56,0.0,1009.58,6.4,76.3,110.0,15.5,300.75,452.97,1747.54
SKQ202106S,TSG,2021-04-26T02:05:00Z,-150.0607,57.2984,1514.84,0.7,49.53,114.83,0.79,0.55,0.03,1009.53,6.4,76.5,110.0,14.7,300.64,450.07,1743.26
SKQ202106S,TSG,2021-04-26T02:06:00Z,-150.0604,57.2985,1506.35,0.7,54.17,115.74,0.71,0.56,0.0,1009.56,6.4,76.4,108.7,15.3,299.64,443.78,1715.39
SKQ202106S,TSG,2021-04-26T02:07:00Z,-150.0602,57.2986,1509.91,0.5,38.3,115.12,0.73,0.56,0.0,1009.55,6.4,76.6,109.0,14.3,299.62,397.54,1582.5
SKQ202106S,TSG,2021-04-26T02:08:00Z,-150.06,57.2987,1510.65,0.5,38.89,114.6,0.71,0.56,0.01,1009.53,6.4,77.0,108.8,14.8,300.09,430.95,1702.11
SKQ202106S,TSG,2021-04-26T02:09:00Z,-150.0599,57.2989,1515.37,0.5,27.27,114.75,0.74,0.52,0.0,1009.53,6.4,77.0,109.0,14.2,300.48,435.28,1720.94
SKQ202106S,TSG,2021-04-26T02:10:00Z,-150.0598,57.299,1533.96,0.5,3.71,115.28,0.66,0.58,-0.0,1009.55,6.3,77.7,108.5,14.2,300.49,433.09,1713.95
SKQ202106S,TSG,2021-04-26T02:11:00Z,-150.0598,57.2991,1534.36,0.6,359.15,114.19,0.72,0.52,0.01,1009.54,6.3,78.0,109.7,13.7,300.71,429.03,1710.43
SKQ202106S,TSG,2021-04-26T02:12:00Z,-150.0596,57.2992,1532.94,1.1,87.53,116.1,0.67,0.55,-0.0,1009.57,6.3,77.9,110.2,14.1,300.53,429.01,1712.33
SKQ202106S,TSG,2021-04-26T02:13:00Z,-150.0585,57.2991,1560.24,3.2,108.56,116.07,0.7,0.56,0.0,1009.55,6.3,77.8,109.0,14.1,300.19,425.76,1710.11
SKQ202106S,TSG,2021-04-26T02:14:00Z,-150.0565,57.2988,1526.29,5.0,93.18,90.65,1.04,0.63,0.01,1009.56,6.4,77.4,112.9,14.7,299.84,256.91,1421.66
SKQ202106S,TSG,2021-04-26T02:15:00Z,-150.0537,57.2993,1481.96,6.7,54.89,55.0,0.58,0.57,0.0,1009.42,6.4,77.2,120.7,15.8,301.19,396.45,1501.08
SKQ202106S,TSG,2021-04-26T02:16:00Z,-150.0507,57.3007,1438.15,8.7,50.64,53.81,0.15,0.57,0.01,1009.4,6.4,77.3,122.3,16.4,301.13,397.14,1644.63
SKQ202106S,TSG,2021-04-26T02:17:00Z,-150.0469,57.3023,1396.12,9.9,51.64,54.02,0.07,0.53,0.0,1009.38,6.4,77.5,123.6,16.0,300.65,395.29,1639.35
SKQ202106S,TSG,2021-04-26T02:18:00Z,-150.0428,57.304,1372.25,10.3,52.03,53.84,0.04,0.54,0.0,1009.41,6.4,77.0,124.8,16.2,300.52,392.81,1639.46
SKQ202106S,TSG,2021-04-26T02:19:00Z,-150.0386,57.3058,1371.41,10.6,51.78,53.56,0.23,0.58,0.0,1009.39,6.4,76.4,125.4,16.5,300.43,389.33,1637.9
SKQ202106S,TSG,2021-04-26T02:20:00Z,-150.0343,57.3076,1373.87,10.7,51.96,53.76,0.11,0.53,0.0,1009.38,6.4,76.5,125.5,15.8,300.4,387.46,1634.13
SKQ202106S,TSG,2021-04-26T02:21:00Z,-150.03,57.3095,1359.21,10.7,51.91,53.54,0.19,0.55,0.01,1009.38,6.4,77.2,123.8,15.6,300.2,384.32,1632.05
SKQ202106S,TSG,2021-04-26T02:22:00Z,-150.0257,57.3113,1356.81,10.7,51.9,53.72,0.22,0.58,0.01,1009.4,6.4,76.9,123.2,15.6,300.07,382.3,1630.24
SKQ202106S,TSG,2021-04-26T02:23:00Z,-150.0214,57.3131,1402.21,10.7,51.85,53.64,0.22,0.51,0.0,1009.37,6.5,76.5,120.3,16.0,300.09,379.63,1626.46
SKQ202106S,TSG,2021-04-26T02:24:00Z,-150.0171,57.315,1426.17,10.9,51.89,53.57,0.08,0.57,0.0,1009.34,6.5,75.7,121.2,16.5,300.04,377.27,1623.04
SKQ202106S,TSG,2021-04-26T02:25:00Z,-150.0127,57.3168,1373.0,10.8,52.51,53.92,0.24,0.53,0.02,1009.3,6.6,74.6,119.9,17.7,299.94,374.0,1613.14
SKQ202106S,TSG,2021-04-26T02:26:00Z,-150.0082,57.3187,1354.4,10.9,52.32,53.61,0.16,0.56,0.01,1009.31,6.6,73.5,118.3,17.5,300.11,370.74,1611.48
SKQ202106S,TSG,2021-04-26T02:27:00Z,-150.0038,57.3205,1354.74,11.1,52.14,53.41,0.16,0.54,0.0,1009.24,6.7,73.1,117.7,17.6,300.02,369.7,1606.09
