Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ201915S,TSG,2019-06-30T02:48:00Z,-148.4307,59.8386,91.76,10.9,88.96,87.26,0.01,0.55,0.0,1020.97,15.0,92.0,196.9,7.2,333.81,364.88,777.87
SKQ201915S,TSG,2019-06-30T02:49:00Z,-148.4247,59.8387,87.18,10.9,89.92,88.06,0.1,0.56,0.01,1020.97,15.0,92.0,195.6,7.2,333.91,363.73,776.29
SKQ201915S,TSG,2019-06-30T02:50:00Z,-148.4186,59.8387,84.58,11.0,89.63,87.61,0.11,0.57,0.01,1020.99,15.0,91.9,197.1,7.3,333.65,359.38,771.44
SKQ201915S,TSG,2019-06-30T02:51:00Z,-148.4126,59.8386,83.41,11.1,93.0,91.08,-0.14,0.54,-0.0,1021.0,15.0,91.9,198.2,7.2,333.84,276.93,797.53
SKQ201915S,TSG,2019-06-30T02:52:00Z,-148.4065,59.8384,82.14,11.1,94.05,91.66,0.08,0.56,0.01,1021.0,15.0,91.9,200.2,7.1,334.34,187.57,774.62
SKQ201915S,TSG,2019-06-30T02:53:00Z,-148.4004,59.8382,83.26,11.1,94.06,91.64,0.08,0.54,-0.0,1020.99,15.0,91.9,201.0,7.1,334.21,200.02,770.1
SKQ201915S,TSG,2019-06-30T02:54:00Z,-148.3943,59.838,84.27,11.1,94.02,91.59,0.18,0.59,0.0,1020.98,14.9,91.8,202.3,7.1,333.67,219.8,766.39
SKQ201915S,TSG,2019-06-30T02:55:00Z,-148.3882,59.8378,129.86,11.1,93.8,91.49,0.02,0.55,0.0,1020.99,14.9,91.8,202.9,6.8,334.14,218.79,762.99
SKQ201915S,TSG,2019-06-30T02:56:00Z,-148.3821,59.8375,137.29,11.1,94.43,91.8,0.06,0.55,0.01,1021.0,15.0,91.8,203.5,6.9,334.43,172.08,761.4
SKQ201915S,TSG,2019-06-30T02:57:00Z,-148.376,59.8373,136.31,11.1,94.04,91.39,0.07,0.55,0.01,1020.97,15.0,91.9,206.4,6.8,334.5,199.39,756.78
SKQ201915S,TSG,2019-06-30T02:58:00Z,-148.3699,59.8371,134.19,11.1,93.83,91.42,-0.01,0.58,-0.0,1020.95,15.0,91.8,206.2,6.9,334.27,217.13,753.63
SKQ201915S,TSG,2019-06-30T02:59:00Z,-148.3638,59.8369,132.03,11.1,94.06,91.52,-0.05,0.55,0.01,1020.95,15.0,91.9,204.0,6.9,334.31,191.54,750.88
SKQ201915S,TSG,2019-06-30T03:00:00Z,-148.3577,59.8367,130.3,11.1,93.88,91.31,0.05,0.54,0.0,1020.92,15.0,91.8,201.8,7.2,334.33,204.36,747.13
SKQ201915S,TSG,2019-06-30T03:01:00Z,-148.3516,59.8365,129.11,11.1,93.99,91.54,-0.01,0.56,-0.0,1020.92,15.0,91.9,200.8,7.1,334.36,192.6,744.86
SKQ201915S,TSG,2019-06-30T03:02:00Z,-148.3455,59.8363,127.82,11.1,93.82,91.31,0.04,0.56,0.0,1020.91,15.0,91.9,201.4,7.0,334.18,209.33,741.31
SKQ201915S,TSG,2019-06-30T03:03:00Z,-148.3394,59.8361,126.58,11.1,93.85,91.6,0.48,0.56,0.01,1020.91,15.0,91.9,202.3,7.2,333.95,213.65,738.23
SKQ201915S,TSG,2019-06-30T03:04:00Z,-148.3334,59.8359,125.27,11.1,93.88,91.7,0.08,0.58,0.01,1020.91,15.0,91.8,202.4,6.8,334.1,207.29,736.51
SKQ201915S,TSG,2019-06-30T03:05:00Z,-148.3273,59.8356,122.64,11.0,93.87,91.68,0.03,0.55,0.0,1020.91,15.0,91.8,202.4,6.7,334.11,210.24,733.91
SKQ201915S,TSG,2019-06-30T03:06:00Z,-148.3212,59.8354,118.61,11.1,93.78,91.57,-0.02,0.55,0.0,1020.91,15.0,91.8,204.7,7.0,334.29,201.44,730.87
SKQ201915S,TSG,2019-06-30T03:07:00Z,-148.3152,59.8352,113.36,11.0,94.63,91.94,0.07,0.56,0.02,1020.9,15.0,91.7,202.3,7.1,334.58,160.36,728.39
SKQ201915S,TSG,2019-06-30T03:08:00Z,-148.3091,59.835,109.65,11.0,93.95,91.3,-0.15,0.56,0.0,1020.9,15.0,91.8,204.1,7.0,334.35,234.94,724.26
SKQ201915S,TSG,2019-06-30T03:09:00Z,-148.3031,59.8348,106.11,10.9,94.0,91.48,-0.07,0.55,-0.0,1020.92,15.0,91.8,204.3,7.4,334.09,241.55,720.15
SKQ201915S,TSG,2019-06-30T03:10:00Z,-148.2971,59.8346,104.15,10.9,93.81,91.48,0.0,0.54,0.0,1020.91,15.0,91.8,202.8,6.8,333.97,224.41,715.96
SKQ201915S,TSG,2019-06-30T03:11:00Z,-148.2911,59.8344,102.97,11.0,93.8,91.62,-0.06,0.55,0.0,1020.9,15.0,91.7,203.3,7.0,334.03,212.02,713.75
SKQ201915S,TSG,2019-06-30T03:12:00Z,-148.2851,59.8342,99.43,10.9,93.89,91.46,-0.04,0.56,-0.0,1020.92,15.0,91.7,204.0,6.9,333.49,251.0,710.6
SKQ201915S,TSG,2019-06-30T03:13:00Z,-148.2792,59.8339,98.49,10.9,94.49,91.78,0.24,0.59,-0.0,1020.92,15.0,91.6,204.8,7.0,333.55,230.71,705.01
SKQ201915S,TSG,2019-06-30T03:14:00Z,-148.2732,59.8337,99.33,10.9,93.37,91.3,0.08,0.54,-0.0,1020.91,15.0,91.5,206.5,7.2,333.38,271.85,700.96
SKQ201915S,TSG,2019-06-30T03:15:00Z,-148.2672,59.8336,98.76,10.9,94.38,92.65,-0.1,0.57,0.01,1020.93,15.0,91.5,204.2,6.7,333.53,196.78,700.86
SKQ201915S,TSG,2019-06-30T03:16:00Z,-148.2613,59.8333,97.8,10.8,93.35,91.37,0.18,0.56,-0.0,1020.93,15.0,91.7,199.9,6.6,333.42,272.37,699.5
SKQ201915S,TSG,2019-06-30T03:17:00Z,-148.2553,59.8332,93.65,10.9,94.05,91.92,0.05,0.57,-0.0,1020.94,15.0,91.7,201.8,6.5,333.17,286.03,697.59
SKQ201915S,TSG,2019-06-30T03:18:00Z,-148.2493,59.8329,90.65,11.0,94.22,91.52,-0.15,0.54,-0.0,1020.91,15.0,91.7,201.8,6.7,333.37,274.19,694.38
SKQ201915S,TSG,2019-06-30T03:19:00Z,-148.2433,59.8327,88.95,11.0,93.87,91.15,-0.03,0.56,0.0,1020.93,15.0,91.5,203.7,7.1,333.44,282.28,690.64
SKQ201915S,TSG,2019-06-30T03:20:00Z,-148.2372,59.8325,88.01,11.0,93.84,91.74,-0.1,0.57,0.01,1020.92,15.0,91.7,200.3,7.2,333.17,284.03,688.82
SKQ201915S,TSG,2019-06-30T03:21:00Z,-148.2311,59.8323,87.87,11.0,94.39,91.54,-0.04,0.56,-0.0,1020.93,15.0,91.6,201.9,7.6,333.14,264.11,688.69
SKQ201915S,TSG,2019-06-30T03:22:00Z,-148.2251,59.8321,87.59,11.0,94.75,92.09,-0.14,0.53,0.0,1020.95,15.0,91.5,203.9,7.4,333.22,283.94,686.26
SKQ201915S,TSG,2019-06-30T03:23:00Z,-148.219,59.8318,88.15,11.1,94.14,91.22,0.0,0.57,-0.0,1020.97,15.0,91.7,201.2,7.4,333.31,287.15,683.82
SKQ201915S,TSG,2019-06-30T03:24:00Z,-148.2129,59.8316,89.64,11.2,93.95,91.24,-0.03,0.55,-0.0,1020.98,15.0,91.5,200.1,7.1,333.18,284.88,681.81
SKQ201915S,TSG,2019-06-30T03:25:00Z,-148.2068,59.8314,91.61,11.2,94.66,91.7,-0.12,0.56,-0.0,1020.97,15.0,91.7,196.8,7.2,332.96,284.71,680.69
SKQ201915S,TSG,2019-06-30T03:26:00Z,-148.2007,59.8311,95.07,11.2,93.82,91.47,-0.12,0.55,0.01,1021.0,14.9,91.6,198.0,7.4,332.69,281.51,678.42
SKQ201915S,TSG,2019-06-30T03:27:00Z,-148.1945,59.8309,99.19,11.2,94.21,91.83,-0.03,0.55,0.0,1020.99,14.9,91.7,198.1,7.2,332.34,280.15,675.31
SKQ201915S,TSG,2019-06-30T03:28:00Z,-148.1884,59.8307,102.54,11.2,94.65,91.81,0.05,0.55,0.01,1020.99,14.9,91.8,201.3,7.2,332.13,276.86,672.09
SKQ201915S,TSG,2019-06-30T03:29:00Z,-148.1822,59.8305,107.17,11.2,93.32,91.04,-0.11,0.58,0.0,1021.0,14.9,91.8,199.1,7.0,332.07,271.81,668.81
SKQ201915S,TSG,2019-06-30T03:30:00Z,-148.1761,59.8303,112.85,11.2,93.67,91.91,-0.11,0.54,0.01,1021.02,14.8,91.9,200.7,6.9,332.12,270.28,665.34
SKQ201915S,TSG,2019-06-30T03:31:00Z,-148.1699,59.8301,120.15,11.2,93.37,91.84,-0.06,0.54,0.01,1020.99,14.9,92.0,199.6,6.7,332.0,266.91,661.46
SKQ201915S,TSG,2019-06-30T03:32:00Z,-148.1637,59.8299,129.0,11.3,92.43,91.55,-0.12,0.56,0.0,1020.99,14.8,92.0,201.4,6.9,331.57,262.05,657.12
SKQ201915S,TSG,2019-06-30T03:33:00Z,-148.1575,59.8298,136.16,11.3,92.62,91.88,-0.14,0.55,0.01,1021.01,14.8,91.9,200.4,6.8,330.86,259.66,652.65
SKQ201915S,TSG,2019-06-30T03:34:00Z,-148.1513,59.8297,142.45,11.3,92.22,91.77,-0.09,0.56,0.0,1021.0,14.8,92.1,202.5,6.6,330.59,255.82,648.75
SKQ201915S,TSG,2019-06-30T03:35:00Z,-148.1451,59.8295,147.72,11.3,92.32,92.63,-0.23,0.54,0.0,1021.02,14.8,92.1,200.8,7.1,330.4,254.65,645.69
SKQ201915S,TSG,2019-06-30T03:36:00Z,-148.139,59.8292,152.04,11.0,105.48,109.27,-0.91,0.53,0.02,1021.01,14.8,92.2,202.3,7.3,329.87,133.84,1011.32
SKQ201915S,TSG,2019-06-30T03:37:00Z,-148.1338,59.8278,151.35,10.6,128.17,132.47,-0.87,0.52,-0.0,1021.0,14.8,92.3,209.1,7.1,329.26,263.44,1222.88
SKQ201915S,TSG,2019-06-30T03:38:00Z,-148.1297,59.8257,149.38,10.6,141.87,144.08,-0.47,0.54,0.0,1021.01,14.8,92.3,208.3,6.6,330.02,262.72,1230.94
SKQ201915S,TSG,2019-06-30T03:39:00Z,-148.1262,59.8234,147.63,10.6,142.91,144.3,-0.23,0.56,-0.0,1020.99,14.8,92.3,204.6,6.7,330.13,261.44,1219.2
SKQ201915S,TSG,2019-06-30T03:40:00Z,-148.1227,59.821,145.15,10.7,143.28,144.52,-0.27,0.55,0.0,1020.98,14.7,92.3,206.1,6.6,330.13,258.4,1202.88
SKQ201915S,TSG,2019-06-30T03:41:00Z,-148.1192,59.8186,142.24,10.7,143.26,144.38,-0.18,0.57,-0.0,1021.0,14.7,92.4,206.4,6.6,330.63,256.61,1195.72
SKQ201915S,TSG,2019-06-30T03:42:00Z,-148.1157,59.8163,139.16,10.7,143.16,144.44,-0.1,0.56,0.02,1020.98,14.7,92.7,206.1,6.5,330.45,254.18,1182.37
SKQ201915S,TSG,2019-06-30T03:43:00Z,-148.1122,59.8139,136.0,10.6,143.1,144.57,-0.21,0.55,0.0,1021.01,14.7,92.7,207.5,6.6,330.63,253.14,1180.99
SKQ201915S,TSG,2019-06-30T03:44:00Z,-148.1086,59.8115,133.01,10.6,143.3,144.69,-0.17,0.57,0.01,1021.04,14.7,92.9,207.4,6.4,330.47,250.7,1170.22
SKQ201915S,TSG,2019-06-30T03:45:00Z,-148.1052,59.8092,129.56,10.6,143.18,144.59,-0.22,0.56,0.01,1021.04,14.7,92.9,203.5,6.2,330.3,249.67,1170.19
SKQ201915S,TSG,2019-06-30T03:46:00Z,-148.1017,59.8068,125.59,10.6,143.61,144.87,-0.13,0.56,0.0,1021.01,14.7,93.0,200.2,6.2,330.36,248.15,1165.69
SKQ201915S,TSG,2019-06-30T03:47:00Z,-148.0982,59.8045,119.68,10.5,143.18,144.5,-0.16,0.55,0.0,1021.0,14.6,93.0,201.2,6.4,330.6,247.63,1166.5
SKQ201915S,TSG,2019-06-30T03:48:00Z,-148.0948,59.8022,111.82,10.5,143.43,144.96,-0.21,0.55,0.0,1020.98,14.6,93.0,191.6,5.7,330.69,245.63,1158.69
SKQ201915S,TSG,2019-06-30T03:49:00Z,-148.0914,59.7999,104.9,10.4,142.99,144.17,-0.1,0.57,0.01,1020.95,14.5,93.5,182.4,5.4,329.98,242.79,1141.03
SKQ201915S,TSG,2019-06-30T03:50:00Z,-148.088,59.7976,96.91,10.3,143.77,144.82,-0.16,0.56,0.0,1020.9,14.4,94.0,180.3,5.2,330.01,240.2,1132.18
SKQ201915S,TSG,2019-06-30T03:51:00Z,-148.0846,59.7952,86.64,10.4,143.89,144.77,-0.1,0.58,0.01,1020.97,14.3,94.3,182.2,5.2,329.64,237.79,1122.11
SKQ201915S,TSG,2019-06-30T03:52:00Z,-148.0812,59.7929,79.49,10.3,144.06,144.75,-0.05,0.54,0.0,1020.96,14.2,94.6,183.1,5.4,330.02,237.51,1121.83
SKQ201915S,TSG,2019-06-30T03:53:00Z,-148.0779,59.7906,71.85,10.1,143.06,143.51,-0.04,0.57,-0.0,1020.94,14.2,94.9,186.7,5.7,330.36,238.06,1129.24
SKQ201915S,TSG,2019-06-30T03:54:00Z,-148.0746,59.7884,66.53,10.0,143.9,144.85,-0.03,0.57,-0.0,1020.95,14.1,95.0,188.8,6.0,329.9,237.63,1136.82
SKQ201915S,TSG,2019-06-30T03:55:00Z,-148.0714,59.7862,63.84,10.1,143.05,144.12,-0.02,0.57,0.0,1020.99,14.1,95.0,191.9,6.4,330.0,238.68,1140.26
SKQ201915S,TSG,2019-06-30T03:56:00Z,-148.068,59.7839,61.94,10.1,142.88,144.68,-0.08,0.55,0.0,1020.99,14.1,94.9,193.9,6.6,330.13,236.79,1134.83
SKQ201915S,TSG,2019-06-30T03:57:00Z,-148.0646,59.7817,59.96,10.3,141.29,143.75,0.07,0.56,0.0,1020.95,14.2,94.8,194.5,6.6,329.87,235.7,1130.94
SKQ201915S,TSG,2019-06-30T03:58:00Z,-148.061,59.7796,57.05,9.7,139.16,145.35,-0.28,0.56,0.0,1020.99,14.2,94.8,195.3,6.7,330.58,233.07,1132.19
SKQ201915S,TSG,2019-06-30T03:59:00Z,-148.0577,59.7776,50.13,9.2,139.33,144.83,-0.06,0.56,-0.0,1021.0,14.2,94.8,194.7,6.6,330.91,233.29,1128.02
SKQ201915S,TSG,2019-06-30T04:00:00Z,-148.0544,59.7757,41.65,9.0,139.14,144.81,-0.12,0.55,0.01,1021.0,14.2,94.8,193.1,6.3,331.23,231.82,1122.27
SKQ201915S,TSG,2019-06-30T04:01:00Z,-148.0512,59.7738,30.15,8.8,139.79,144.8,-0.1,0.56,0.0,1021.0,14.2,94.9,192.0,6.2,331.35,228.81,1109.46
SKQ201915S,TSG,2019-06-30T04:02:00Z,-148.0478,59.7722,26.64,8.8,126.22,131.91,0.35,0.6,0.0,1020.99,14.3,95.2,192.1,6.4,330.83,222.5,1081.45
SKQ201915S,TSG,2019-06-30T04:03:00Z,-148.0437,59.7708,29.16,9.0,122.48,129.67,-0.13,0.55,0.01,1021.0,14.3,95.2,190.8,6.5,329.6,216.61,1064.48
SKQ201915S,TSG,2019-06-30T04:04:00Z,-148.0396,59.7695,28.32,9.0,122.32,129.74,-0.2,0.55,0.0,1020.97,14.2,95.2,186.2,6.0,329.61,214.27,1056.49
SKQ201915S,TSG,2019-06-30T04:05:00Z,-148.0354,59.7681,27.84,9.1,122.72,129.64,-0.03,0.55,0.0,1020.98,14.2,95.4,188.9,6.3,330.06,212.61,1049.97
SKQ201915S,TSG,2019-06-30T04:06:00Z,-148.0312,59.7668,29.32,9.1,123.14,129.64,-0.18,0.56,0.0,1020.98,14.2,95.5,191.2,6.5,330.21,210.48,1046.72
SKQ201915S,TSG,2019-06-30T04:07:00Z,-148.027,59.7654,30.8,9.1,121.07,127.01,0.07,0.56,0.0,1020.97,14.3,95.5,191.3,6.4,330.32,188.88,1043.44
SKQ201915S,TSG,2019-06-30T04:08:00Z,-148.0224,59.7644,27.92,9.3,105.7,112.56,0.32,0.58,0.0,1020.98,14.3,95.5,190.9,6.7,332.95,90.6,707.76
SKQ201915S,TSG,2019-06-30T04:09:00Z,-148.0174,59.7638,28.22,9.4,101.39,109.6,-0.07,0.55,0.01,1020.98,14.3,95.5,192.1,6.8,334.12,88.87,562.43
SKQ201915S,TSG,2019-06-30T04:10:00Z,-148.0123,59.7633,27.86,9.4,101.07,109.64,0.01,0.57,0.0,1020.95,14.2,95.6,192.4,6.6,333.6,88.0,558.29
SKQ201915S,TSG,2019-06-30T04:11:00Z,-148.0072,59.7628,27.95,9.5,102.61,112.04,-0.37,0.54,-0.0,1020.94,14.2,95.7,193.0,6.8,333.22,87.07,658.71
SKQ201915S,TSG,2019-06-30T04:12:00Z,-148.0023,59.762,28.05,9.2,111.2,119.15,-0.45,0.53,0.0,1020.98,14.2,95.7,191.7,6.5,330.95,86.99,993.63
SKQ201915S,TSG,2019-06-30T04:13:00Z,-147.9976,59.7611,27.22,9.2,112.73,119.78,-0.18,0.55,-0.0,1020.97,14.2,95.7,189.6,6.2,330.94,86.67,985.43
SKQ201915S,TSG,2019-06-30T04:14:00Z,-147.993,59.7601,28.18,9.1,113.45,119.59,-0.11,0.56,-0.0,1021.02,14.2,95.8,188.8,6.0,330.94,86.06,983.68
SKQ201915S,TSG,2019-06-30T04:15:00Z,-147.9885,59.7591,26.2,9.1,113.06,119.31,0.1,0.55,-0.0,1021.02,14.1,95.8,186.4,5.6,331.34,85.67,978.68
SKQ201915S,TSG,2019-06-30T04:16:00Z,-147.9839,59.7581,24.58,9.1,113.37,119.75,-0.02,0.56,0.0,1021.03,14.1,95.9,186.8,5.4,331.37,85.26,977.44
SKQ201915S,TSG,2019-06-30T04:17:00Z,-147.9793,59.7571,25.6,9.0,113.8,119.79,-0.11,0.55,0.01,1021.03,14.1,95.9,187.2,5.3,331.36,84.73,975.6
SKQ201915S,TSG,2019-06-30T04:18:00Z,-147.9748,59.7561,24.7,9.1,113.88,119.75,-0.09,0.54,0.0,1021.04,14.1,95.9,187.5,5.0,331.65,84.2,971.24
SKQ201915S,TSG,2019-06-30T04:19:00Z,-147.9702,59.7551,26.16,9.1,114.17,119.79,-0.06,0.58,0.01,1021.04,14.1,95.9,186.3,4.7,331.8,83.8,970.63
SKQ201915S,TSG,2019-06-30T04:20:00Z,-147.9657,59.754,25.44,9.1,114.88,119.77,-0.07,0.53,-0.0,1021.02,14.1,95.9,184.8,4.2,332.15,83.28,969.55
SKQ201915S,TSG,2019-06-30T04:21:00Z,-147.9612,59.753,24.92,8.7,114.25,119.16,-0.09,0.54,-0.0,1021.05,14.2,96.0,180.7,3.8,332.19,82.63,965.11
SKQ201915S,TSG,2019-06-30T04:22:00Z,-147.957,59.7521,24.44,7.5,110.11,115.79,0.03,0.52,0.0,1021.03,14.1,96.1,175.7,3.5,333.44,82.05,646.06
SKQ201915S,TSG,2019-06-30T04:23:00Z,-147.9536,59.7514,25.61,5.9,112.2,114.81,0.27,0.56,0.01,1021.03,14.1,96.2,172.4,2.9,333.07,86.67,825.75
SKQ201915S,TSG,2019-06-30T04:24:00Z,-147.9511,59.7514,24.84,4.1,46.82,37.4,1.78,0.72,0.0,1021.03,14.1,96.7,209.0,1.7,334.74,162.45,834.94
SKQ201915S,TSG,2019-06-30T04:25:00Z,-147.9507,59.7524,24.42,3.6,344.81,323.46,0.83,0.58,0.0,1021.02,14.2,97.8,186.2,4.3,334.33,111.43,620.79
SKQ201915S,TSG,2019-06-30T04:26:00Z,-147.9514,59.7532,23.66,2.7,330.4,269.11,0.21,0.59,0.01,1021.03,14.3,97.6,176.6,5.5,333.91,137.38,777.58
SKQ201915S,TSG,2019-06-30T04:27:00Z,-147.9523,59.7537,23.66,2.3,295.4,210.92,0.14,0.57,0.01,1021.02,14.2,96.9,151.2,4.7,333.42,188.07,963.06
SKQ201915S,TSG,2019-06-30T04:28:00Z,-147.9533,59.7537,22.98,1.3,244.35,162.52,0.25,0.55,0.0,1021.03,14.2,96.0,151.7,3.2,334.13,179.01,935.43
SKQ201915S,TSG,2019-06-30T04:29:00Z,-147.9536,59.7536,23.37,0.4,207.1,144.33,0.01,0.54,0.0,1021.03,14.2,95.4,161.6,2.7,335.3,177.41,924.72
SKQ201915S,TSG,2019-06-30T04:30:00Z,-147.9536,59.7536,23.45,0.0,155.98,138.53,-0.07,0.53,0.0,1021.03,14.2,95.4,165.3,2.7,335.57,170.89,910.43
SKQ201915S,TSG,2019-06-30T04:31:00Z,-147.9536,59.7536,23.59,0.2,36.51,137.98,-0.23,0.51,0.0,1021.0,14.2,95.4,169.8,2.8,335.35,167.2,897.5
SKQ201915S,TSG,2019-06-30T04:32:00Z,-147.9535,59.7536,23.4,0.2,53.88,138.81,-0.1,0.53,0.01,1021.04,14.2,95.4,171.9,2.8,335.38,165.07,882.32
SKQ201915S,TSG,2019-06-30T04:33:00Z,-147.9534,59.7537,23.08,0.2,49.7,142.44,-0.15,0.52,-0.0,1021.05,14.2,95.2,169.4,2.7,336.07,163.33,871.58
SKQ201915S,TSG,2019-06-30T04:34:00Z,-147.9534,59.7537,23.0,0.2,57.28,142.12,-0.09,0.52,-0.0,1021.08,14.2,95.3,163.7,2.6,336.59,161.33,858.54
SKQ201915S,TSG,2019-06-30T04:35:00Z,-147.9533,59.7537,23.23,0.2,59.12,142.73,-0.1,0.53,0.02,1021.07,14.2,95.2,162.0,2.5,336.32,160.21,850.06
SKQ201915S,TSG,2019-06-30T04:36:00Z,-147.9532,59.7537,23.57,0.1,46.79,142.64,-0.12,0.52,0.0,1021.07,14.2,95.1,161.3,2.5,336.32,158.11,840.15
SKQ201915S,TSG,2019-06-30T04:37:00Z,-147.9532,59.7538,23.61,0.1,49.65,141.77,-0.13,0.52,0.0,1021.09,14.1,95.0,162.6,2.5,336.7,155.19,831.29
SKQ201915S,TSG,2019-06-30T04:38:00Z,-147.9531,59.7538,23.65,0.0,98.07,142.68,-0.15,0.52,0.02,1021.1,14.2,94.8,167.8,2.6,336.48,154.14,823.64
SKQ201915S,TSG,2019-06-30T04:39:00Z,-147.9531,59.7538,23.74,0.0,337.21,141.91,-0.11,0.52,0.0,1021.07,14.2,94.9,169.4,2.6,336.0,152.06,813.86
SKQ201915S,TSG,2019-06-30T04:40:00Z,-147.9531,59.7538,23.6,0.0,159.96,142.15,-0.14,0.51,0.01,1021.08,14.1,94.7,174.8,2.5,335.71,150.8,805.83
SKQ201915S,TSG,2019-06-30T04:41:00Z,-147.9531,59.7538,23.58,0.0,196.36,141.92,0.02,0.54,0.01,1021.11,14.1,94.9,178.2,2.5,335.5,149.85,797.85
SKQ201915S,TSG,2019-06-30T04:42:00Z,-147.9531,59.7538,23.62,0.0,242.23,141.96,-0.01,0.51,0.0,1021.1,14.2,94.8,181.4,2.8,335.23,147.69,788.75
SKQ201915S,TSG,2019-06-30T04:43:00Z,-147.9531,59.7538,23.78,0.1,230.21,142.13,-0.1,0.53,0.0,1021.1,14.2,94.7,185.2,2.8,334.51,147.07,788.4
SKQ201915S,TSG,2019-06-30T04:44:00Z,-147.9532,59.7537,23.77,0.0,239.17,142.11,0.03,0.52,0.0,1021.13,14.2,94.7,183.5,2.8,334.45,146.82,787.49
SKQ201915S,TSG,2019-06-30T04:45:00Z,-147.9532,59.7537,23.71,0.0,182.11,142.29,0.07,0.53,0.01,1021.13,14.2,94.7,183.5,2.8,334.35,146.05,783.56
SKQ201915S,TSG,2019-06-30T04:46:00Z,-147.9532,59.7537,23.7,0.0,247.85,142.52,0.1,0.54,0.0,1021.11,14.2,94.7,180.1,2.9,334.26,144.65,773.19
SKQ201915S,TSG,2019-06-30T04:47:00Z,-147.9532,59.7537,23.6,0.0,221.22,142.2,0.02,0.52,0.01,1021.1,14.2,94.6,179.7,2.9,334.37,142.03,756.59
SKQ201915S,TSG,2019-06-30T04:48:00Z,-147.9532,59.7537,23.61,0.0,59.15,142.76,-0.07,0.52,0.0,1021.09,14.2,94.7,178.5,2.8,334.18,140.47,750.41
SKQ201915S,TSG,2019-06-30T04:49:00Z,-147.9532,59.7537,23.68,0.0,234.25,142.65,-0.02,0.53,0.01,1021.08,14.2,94.7,178.9,2.9,334.09,138.54,736.26
SKQ201915S,TSG,2019-06-30T04:50:00Z,-147.9532,59.7537,23.76,0.0,245.42,142.32,-0.02,0.51,0.0,1021.07,14.2,94.7,180.8,3.0,333.94,136.33,721.88
SKQ201915S,TSG,2019-06-30T04:51:00Z,-147.9532,59.7537,23.58,0.0,186.53,141.85,0.01,0.52,0.01,1021.09,14.2,94.7,179.2,3.1,332.82,134.4,708.16
SKQ201915S,TSG,2019-06-30T04:52:00Z,-147.9532,59.7537,23.73,0.0,193.55,142.18,-0.06,0.52,-0.0,1021.08,14.1,94.6,182.0,3.2,332.85,132.27,694.09
SKQ201915S,TSG,2019-06-30T04:53:00Z,-147.9532,59.7537,23.54,0.0,234.97,142.46,0.02,0.52,-0.0,1021.07,14.1,94.7,182.7,3.2,332.68,130.34,680.84
SKQ201915S,TSG,2019-06-30T04:54:00Z,-147.9532,59.7537,23.47,0.0,241.9,142.14,-0.02,0.52,0.01,1021.08,14.1,94.7,182.5,3.1,332.62,128.03,666.96
SKQ201915S,TSG,2019-06-30T04:55:00Z,-147.9532,59.7537,23.54,0.0,104.73,142.2,-0.01,0.51,0.0,1021.09,14.1,94.7,179.7,2.9,332.79,126.59,658.95
SKQ201915S,TSG,2019-06-30T04:56:00Z,-147.9532,59.7537,23.52,0.0,230.75,142.72,0.04,0.53,0.0,1021.08,14.1,94.8,178.6,2.8,332.81,125.43,653.79
SKQ201915S,TSG,2019-06-30T04:57:00Z,-147.9532,59.7537,23.51,0.0,323.75,142.6,0.07,0.53,-0.0,1021.09,14.1,94.9,173.0,2.7,333.23,124.48,646.74
SKQ201915S,TSG,2019-06-30T04:58:00Z,-147.9532,59.7537,23.55,0.0,313.14,142.26,-0.03,0.51,0.0,1021.08,14.1,94.9,174.7,2.7,333.55,122.42,633.78
SKQ201915S,TSG,2019-06-30T04:59:00Z,-147.9532,59.7537,23.53,0.0,216.29,142.18,0.0,0.51,0.01,1021.08,14.1,94.8,179.8,2.8,333.8,119.96,616.46
SKQ201915S,TSG,2019-06-30T05:00:00Z,-147.9532,59.7537,23.51,0.0,50.46,141.81,-0.02,0.52,-0.0,1021.08,14.1,94.8,180.5,2.7,333.0,116.93,597.46
SKQ201915S,TSG,2019-06-30T05:01:00Z,-147.9532,59.7537,23.77,0.0,59.86,142.6,-0.17,0.52,0.01,1021.1,14.1,94.9,183.3,2.7,332.83,115.11,588.21
SKQ201915S,TSG,2019-06-30T05:02:00Z,-147.9532,59.7537,23.7,0.0,41.88,142.49,0.06,0.53,0.0,1021.1,14.1,94.8,184.6,2.7,333.02,114.42,583.27
SKQ201915S,TSG,2019-06-30T05:03:00Z,-147.9532,59.7537,23.81,0.0,59.93,142.29,0.09,0.53,0.02,1021.09,14.1,94.9,185.3,2.6,332.85,113.52,577.49
SKQ201915S,TSG,2019-06-30T05:04:00Z,-147.9532,59.7538,23.95,0.0,34.55,142.48,0.04,0.53,0.0,1021.1,14.1,94.9,183.1,2.5,332.8,112.06,568.99
