Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ201810S,TSG,2018-04-27T00:28:00Z,-145.8392,59.9116,92.42,10.7,209.95,209.68,-0.72,0.71,-0.0,1023.01,5.3,74.3,260.3,7.4,424.44,559.49,2049.99
SKQ201810S,TSG,2018-04-27T00:29:00Z,-145.8421,59.9091,92.95,10.4,210.01,209.45,-0.74,0.75,0.03,1023.0,5.3,72.6,272.1,7.8,427.62,450.9,1710.03
SKQ201810S,TSG,2018-04-27T00:30:00Z,-145.8449,59.9066,93.82,10.3,209.54,208.66,-0.51,0.72,0.0,1023.05,5.3,73.7,263.1,6.2,425.93,416.26,1613.11
SKQ201810S,TSG,2018-04-27T00:31:00Z,-145.8477,59.9041,94.64,10.4,208.32,207.38,-0.54,0.71,0.0,1023.02,5.3,74.7,261.0,6.3,431.54,566.89,2062.81
SKQ201810S,TSG,2018-04-27T00:32:00Z,-145.8504,59.9015,94.77,10.7,207.29,206.16,-0.6,0.69,0.0,1023.01,5.3,74.9,261.3,6.6,425.88,558.42,2049.67
SKQ201810S,TSG,2018-04-27T00:33:00Z,-145.853,59.8989,96.39,10.6,205.7,204.54,-0.7,0.77,0.02,1023.03,5.3,74.9,256.0,6.1,426.75,536.91,1992.58
SKQ201810S,TSG,2018-04-27T00:34:00Z,-145.8556,59.8963,97.46,10.5,206.33,204.88,-0.49,0.71,-0.0,1022.99,5.3,75.1,254.5,5.5,428.7,562.19,2057.5
SKQ201810S,TSG,2018-04-27T00:35:00Z,-145.8581,59.8936,97.97,10.7,206.17,205.35,-0.52,0.68,0.0,1023.06,5.3,75.6,252.7,5.3,430.49,566.45,2064.41
SKQ201810S,TSG,2018-04-27T00:36:00Z,-145.8607,59.891,98.61,10.7,206.19,205.53,-0.55,0.7,0.04,1023.04,5.3,75.4,263.0,6.1,429.79,557.28,2039.78
SKQ201810S,TSG,2018-04-27T00:37:00Z,-145.8633,59.8884,99.51,10.2,206.34,205.87,-0.54,0.76,0.01,1022.99,5.3,74.8,264.5,7.6,434.84,550.66,2029.56
SKQ201810S,TSG,2018-04-27T00:38:00Z,-145.8658,59.8858,100.03,10.6,205.77,205.25,-0.64,0.73,0.0,1023.01,5.4,70.5,265.3,7.7,430.39,544.67,2018.73
SKQ201810S,TSG,2018-04-27T00:39:00Z,-145.8684,59.8831,100.08,10.5,206.35,205.87,-0.69,0.73,0.02,1023.0,5.4,70.4,270.0,7.1,426.64,538.35,2003.66
SKQ201810S,TSG,2018-04-27T00:40:00Z,-145.8707,59.8807,100.76,8.9,205.06,204.93,-0.61,0.62,0.0,1022.98,5.4,73.1,269.5,7.1,422.34,539.44,2010.23
SKQ201810S,TSG,2018-04-27T00:41:00Z,-145.8727,59.8787,101.17,7.1,207.65,207.48,-0.76,0.65,0.0,1022.97,5.4,73.2,267.6,6.9,423.24,535.67,2001.95
SKQ201810S,TSG,2018-04-27T00:42:00Z,-145.8743,59.8772,101.31,5.5,208.09,208.19,-0.67,0.67,0.0,1022.99,5.4,72.8,266.8,7.2,423.11,534.68,2003.03
SKQ201810S,TSG,2018-04-27T00:43:00Z,-145.8754,59.8761,102.05,3.1,209.14,209.51,-0.66,0.68,0.04,1022.99,5.4,72.0,266.5,7.1,422.93,530.81,1994.47
SKQ201810S,TSG,2018-04-27T00:44:00Z,-145.8759,59.8757,102.36,1.0,207.56,209.99,-0.69,0.59,0.0,1022.99,5.4,72.5,262.5,7.1,425.27,529.72,1993.93
SKQ201810S,TSG,2018-04-27T00:45:00Z,-145.876,59.8755,103.21,0.0,162.49,209.66,-0.59,0.65,0.0,1023.0,5.4,72.7,264.2,6.7,428.1,528.13,1993.41
SKQ201810S,TSG,2018-04-27T00:46:00Z,-145.876,59.8755,102.41,0.0,177.12,210.2,-0.58,0.66,-0.0,1023.01,5.4,72.4,264.0,6.3,421.99,527.57,1995.51
SKQ201810S,TSG,2018-04-27T00:47:00Z,-145.876,59.8755,102.93,0.1,103.7,209.99,-0.72,0.61,0.0,1022.98,5.5,72.8,265.9,6.8,423.0,523.36,1988.4
SKQ201810S,TSG,2018-04-27T00:48:00Z,-145.876,59.8755,102.45,0.1,129.92,209.65,-0.56,0.61,0.01,1022.99,5.5,72.4,263.7,6.8,426.33,520.7,1983.08
SKQ201810S,TSG,2018-04-27T00:49:00Z,-145.8759,59.8755,102.25,0.1,114.1,211.25,-0.31,0.65,0.0,1023.0,5.5,72.0,259.5,6.3,428.3,520.21,1978.84
SKQ201810S,TSG,2018-04-27T00:50:00Z,-145.8759,59.8755,102.73,0.1,135.47,210.48,-0.16,0.63,0.0,1023.03,5.5,72.1,257.3,6.2,424.49,521.05,1982.12
SKQ201810S,TSG,2018-04-27T00:51:00Z,-145.8758,59.8755,103.56,0.1,115.49,209.91,-0.07,0.69,0.02,1023.04,5.5,74.0,253.0,6.0,428.29,520.27,1985.87
SKQ201810S,TSG,2018-04-27T00:52:00Z,-145.8758,59.8755,102.06,0.1,122.11,210.36,0.01,0.67,-0.0,1022.98,5.5,73.4,256.2,7.6,428.39,520.37,1986.94
SKQ201810S,TSG,2018-04-27T00:53:00Z,-145.8757,59.8754,102.35,0.2,120.59,210.05,-0.28,0.63,-0.0,1023.03,5.5,72.2,252.5,7.4,425.44,516.36,1984.92
SKQ201810S,TSG,2018-04-27T00:54:00Z,-145.8756,59.8754,102.46,0.2,119.86,210.11,-0.2,0.6,0.0,1023.01,5.4,72.0,255.8,7.3,429.97,514.35,1979.79
SKQ201810S,TSG,2018-04-27T00:55:00Z,-145.8755,59.8754,102.25,0.2,123.56,209.93,-0.25,0.68,0.01,1023.02,5.5,73.7,254.6,7.0,428.52,512.2,1979.3
SKQ201810S,TSG,2018-04-27T00:56:00Z,-145.8754,59.8754,102.11,0.2,119.94,210.59,-0.2,0.63,0.0,1023.03,5.5,72.4,251.9,7.2,425.93,511.88,1981.05
SKQ201810S,TSG,2018-04-27T00:57:00Z,-145.8754,59.8753,102.31,0.2,119.31,210.47,-0.2,0.65,0.0,1023.04,5.4,72.0,250.1,7.0,426.98,508.78,1977.09
SKQ201810S,TSG,2018-04-27T00:58:00Z,-145.8753,59.8753,102.68,0.2,111.5,210.18,-0.17,0.64,0.0,1023.07,5.4,72.0,252.2,6.6,424.55,505.54,1973.89
SKQ201810S,TSG,2018-04-27T00:59:00Z,-145.8752,59.8753,102.14,0.2,126.95,210.04,-0.28,0.67,0.03,1023.09,5.5,72.4,248.5,7.2,427.72,501.68,1968.94
SKQ201810S,TSG,2018-04-27T01:00:00Z,-145.8751,59.8753,102.15,0.2,118.46,210.72,-0.27,0.65,0.0,1023.08,5.5,72.6,247.4,7.3,426.73,500.63,1971.74
SKQ201810S,TSG,2018-04-27T01:01:00Z,-145.875,59.8752,103.68,0.1,127.4,210.67,-0.19,0.63,0.0,1023.09,5.4,72.2,249.6,7.2,425.71,498.94,1968.71
SKQ201810S,TSG,2018-04-27T01:02:00Z,-145.875,59.8752,102.75,0.1,122.01,210.07,-0.16,0.64,0.0,1023.1,5.5,72.7,253.4,7.6,426.95,497.13,1966.89
SKQ201810S,TSG,2018-04-27T01:03:00Z,-145.8749,59.8752,102.78,0.1,111.33,209.62,-0.22,0.63,0.0,1023.1,5.4,72.9,252.4,7.2,426.98,497.7,1975.17
SKQ201810S,TSG,2018-04-27T01:04:00Z,-145.8749,59.8752,102.49,0.2,122.98,209.91,-0.29,0.67,0.01,1023.11,5.5,73.5,256.5,7.0,424.06,494.41,1970.43
SKQ201810S,TSG,2018-04-27T01:05:00Z,-145.8748,59.8752,101.59,0.2,128.72,210.35,-0.23,0.63,0.05,1023.12,5.5,74.3,258.1,7.3,423.62,492.95,1967.29
SKQ201810S,TSG,2018-04-27T01:06:00Z,-145.8747,59.8751,102.37,0.2,122.53,209.99,-0.21,0.64,0.0,1023.09,5.5,74.1,259.6,7.4,426.04,490.68,1964.69
SKQ201810S,TSG,2018-04-27T01:07:00Z,-145.8746,59.8751,102.02,0.2,117.92,210.38,-0.29,0.67,0.0,1023.08,5.5,74.3,261.2,8.7,424.21,489.12,1964.98
SKQ201810S,TSG,2018-04-27T01:08:00Z,-145.8745,59.8751,102.51,0.3,147.35,209.41,-0.62,0.61,0.02,1023.05,5.4,73.5,265.2,8.6,426.65,486.74,1966.52
SKQ201810S,TSG,2018-04-27T01:09:00Z,-145.8746,59.8748,102.82,2.0,201.06,207.73,-0.73,0.7,0.01,1023.09,5.4,73.9,262.4,8.7,421.94,482.81,1966.07
SKQ201810S,TSG,2018-04-27T01:10:00Z,-145.8754,59.8739,102.84,5.0,208.51,209.16,-0.71,0.68,0.0,1023.05,5.4,73.7,262.0,8.4,423.52,480.48,1960.92
SKQ201810S,TSG,2018-04-27T01:11:00Z,-145.877,59.8725,102.37,6.7,209.72,208.88,-0.8,0.72,0.0,1023.07,5.4,74.0,255.7,7.9,424.51,475.53,1952.04
SKQ201810S,TSG,2018-04-27T01:12:00Z,-145.8791,59.8706,102.74,8.8,209.0,208.45,-0.62,0.71,0.02,1023.04,5.4,74.1,261.1,7.8,428.84,477.69,1960.43
SKQ201810S,TSG,2018-04-27T01:13:00Z,-145.8816,59.8684,102.57,9.8,209.2,208.28,-0.59,0.69,0.0,1023.07,5.3,73.3,257.7,8.2,422.82,476.2,1959.81
SKQ201810S,TSG,2018-04-27T01:14:00Z,-145.8843,59.8659,103.44,10.3,208.76,208.39,-0.64,0.72,-0.0,1023.04,5.4,72.7,257.6,8.4,422.56,469.56,1944.31
SKQ201810S,TSG,2018-04-27T01:15:00Z,-145.8871,59.8634,102.87,10.5,208.54,208.58,-0.67,0.72,0.0,1023.06,5.4,73.3,264.8,9.1,424.89,472.68,1960.3
SKQ201810S,TSG,2018-04-27T01:16:00Z,-145.8898,59.8609,102.99,10.4,208.8,208.84,-0.67,0.76,0.04,1023.04,5.3,72.9,264.2,8.8,424.69,469.04,1952.78
SKQ201810S,TSG,2018-04-27T01:17:00Z,-145.8926,59.8584,103.25,10.3,208.41,208.72,-0.68,0.7,0.0,1023.02,5.3,72.3,265.2,9.1,423.17,468.44,1956.25
SKQ201810S,TSG,2018-04-27T01:18:00Z,-145.8953,59.8558,103.27,10.4,208.59,209.06,-0.74,0.7,-0.0,1023.08,5.4,73.1,263.0,9.4,427.81,464.36,1949.05
SKQ201810S,TSG,2018-04-27T01:19:00Z,-145.898,59.8533,103.85,10.5,208.48,209.03,-0.7,0.7,0.0,1023.1,5.3,72.0,266.4,9.1,423.92,464.76,1954.34
SKQ201810S,TSG,2018-04-27T01:20:00Z,-145.9008,59.8507,103.69,10.6,207.96,208.29,-0.62,0.69,0.0,1023.08,5.3,73.0,267.4,8.7,426.62,466.0,1960.72
SKQ201810S,TSG,2018-04-27T01:21:00Z,-145.9035,59.8481,104.11,10.6,206.64,207.77,-0.79,0.77,0.0,1023.04,5.4,73.7,258.8,8.9,428.95,461.74,1954.49
SKQ201810S,TSG,2018-04-27T01:22:00Z,-145.9061,59.8455,104.31,10.4,207.21,207.78,-0.55,0.71,0.01,1023.08,5.3,72.6,262.3,9.0,427.22,462.29,1952.91
SKQ201810S,TSG,2018-04-27T01:23:00Z,-145.9086,59.8429,104.57,10.5,206.24,207.0,-0.83,0.73,0.0,1023.05,5.3,72.8,268.2,9.0,428.34,451.95,1929.08
SKQ201810S,TSG,2018-04-27T01:24:00Z,-145.9112,59.8403,104.03,10.5,206.07,206.61,-0.84,0.66,0.0,1023.1,5.3,73.7,263.8,8.5,427.27,450.78,1931.54
SKQ201810S,TSG,2018-04-27T01:25:00Z,-145.9138,59.8377,103.33,10.5,207.2,207.45,-0.76,0.74,0.0,1023.11,5.3,73.6,262.9,9.2,426.77,453.09,1941.76
SKQ201810S,TSG,2018-04-27T01:26:00Z,-145.9164,59.8351,103.23,10.5,206.79,207.72,-0.76,0.69,0.0,1023.12,5.3,72.6,265.8,9.2,426.97,447.49,1927.79
SKQ201810S,TSG,2018-04-27T01:27:00Z,-145.919,59.8325,102.6,10.5,206.38,207.99,-0.88,0.69,0.02,1023.18,5.3,72.7,266.1,8.5,422.32,441.69,1910.67
SKQ201810S,TSG,2018-04-27T01:28:00Z,-145.9215,59.8299,102.16,10.6,206.03,207.73,-0.92,0.69,-0.0,1023.18,5.3,72.2,268.7,8.6,425.94,441.49,1915.35
SKQ201810S,TSG,2018-04-27T01:29:00Z,-145.9242,59.8273,101.28,10.7,206.6,208.11,-0.76,0.72,0.0,1023.17,5.4,73.8,264.4,7.7,424.76,438.54,1903.39
SKQ201810S,TSG,2018-04-27T01:30:00Z,-145.9268,59.8246,100.99,10.7,206.16,207.75,-0.72,0.73,0.0,1023.15,5.4,73.8,261.4,8.3,424.8,441.89,1921.99
SKQ201810S,TSG,2018-04-27T01:31:00Z,-145.9294,59.822,99.91,10.5,206.19,207.89,-0.77,0.71,0.02,1023.07,5.4,73.4,260.4,8.3,421.7,442.28,1925.69
SKQ201810S,TSG,2018-04-27T01:32:00Z,-145.9319,59.8193,99.19,10.6,206.42,207.99,-0.65,0.74,0.0,1023.16,5.4,73.5,264.1,9.1,426.27,440.02,1923.71
SKQ201810S,TSG,2018-04-27T01:33:00Z,-145.9345,59.8167,98.59,10.6,206.2,207.31,-0.8,0.7,0.01,1023.19,5.3,72.5,263.8,8.5,425.6,436.13,1919.94
SKQ201810S,TSG,2018-04-27T01:34:00Z,-145.9371,59.8141,97.6,10.6,207.04,208.4,-0.43,0.79,0.01,1023.22,5.3,71.9,268.7,7.8,426.78,436.65,1917.31
SKQ201810S,TSG,2018-04-27T01:35:00Z,-145.9398,59.8115,96.73,10.5,207.56,209.16,-0.86,0.63,0.0,1023.13,5.4,73.1,268.1,8.2,430.73,430.35,1908.58
SKQ201810S,TSG,2018-04-27T01:36:00Z,-145.9425,59.8089,95.88,10.6,208.75,210.26,-0.74,0.72,-0.0,1023.14,5.4,72.9,266.3,9.0,430.45,428.24,1904.04
SKQ201810S,TSG,2018-04-27T01:37:00Z,-145.9453,59.8064,94.94,9.7,208.74,209.86,-0.7,0.67,0.0,1023.2,5.4,71.5,263.4,8.2,424.69,425.74,1902.17
SKQ201810S,TSG,2018-04-27T01:38:00Z,-145.9475,59.8042,93.12,8.1,203.98,204.92,-0.66,0.65,0.0,1023.17,5.4,71.4,264.8,7.8,421.34,424.48,1903.11
SKQ201810S,TSG,2018-04-27T01:39:00Z,-145.9491,59.8023,91.49,6.5,204.85,207.04,-0.85,0.67,0.03,1023.16,5.4,72.4,258.5,8.4,428.22,420.93,1897.81
SKQ201810S,TSG,2018-04-27T01:40:00Z,-145.9504,59.801,90.8,4.0,208.27,212.09,-0.83,0.68,0.0,1023.16,5.4,71.9,264.8,8.2,420.59,419.22,1894.25
SKQ201810S,TSG,2018-04-27T01:41:00Z,-145.9512,59.8003,90.25,1.8,206.17,205.62,-0.68,0.64,0.0,1023.14,5.4,71.9,260.4,8.2,423.03,421.37,1906.11
SKQ201810S,TSG,2018-04-27T01:42:00Z,-145.9513,59.8001,90.34,0.5,170.63,208.93,-0.49,0.63,0.0,1023.14,5.5,72.4,257.6,8.1,423.89,420.61,1903.27
SKQ201810S,TSG,2018-04-27T01:43:00Z,-145.9512,59.8,90.27,0.3,139.05,209.7,-0.28,0.6,0.0,1023.13,5.5,72.9,257.9,7.7,420.3,417.23,1891.1
SKQ201810S,TSG,2018-04-27T01:44:00Z,-145.9511,59.7999,90.05,0.3,121.75,209.77,-0.44,0.7,0.01,1023.13,5.5,72.0,259.7,7.6,428.11,415.18,1892.05
SKQ201810S,TSG,2018-04-27T01:45:00Z,-145.951,59.7999,90.46,0.3,111.06,210.37,-0.59,0.61,-0.0,1023.13,5.5,70.9,259.4,7.6,420.08,415.29,1901.29
SKQ201810S,TSG,2018-04-27T01:46:00Z,-145.9508,59.7998,89.97,0.3,145.96,210.96,-0.69,0.63,0.02,1023.16,5.5,71.3,259.4,7.3,425.69,413.36,1902.67
SKQ201810S,TSG,2018-04-27T01:47:00Z,-145.9507,59.7997,89.98,0.4,164.19,210.59,-0.71,0.6,0.0,1023.14,5.5,71.4,263.4,7.3,423.78,410.98,1898.25
SKQ201810S,TSG,2018-04-27T01:48:00Z,-145.9507,59.7996,89.98,0.5,176.55,209.98,-0.49,0.64,0.01,1023.13,5.5,71.1,262.5,7.4,426.32,413.96,1908.63
SKQ201810S,TSG,2018-04-27T01:49:00Z,-145.9507,59.7995,89.66,0.4,172.19,210.43,-0.55,0.69,0.0,1023.16,5.5,71.2,260.5,7.7,426.06,411.07,1905.97
SKQ201810S,TSG,2018-04-27T01:50:00Z,-145.9507,59.7994,89.62,0.3,177.16,210.79,-0.77,0.59,0.0,1023.18,5.5,71.3,261.0,7.1,425.13,408.39,1901.33
SKQ201810S,TSG,2018-04-27T01:51:00Z,-145.9507,59.7993,89.76,0.4,180.28,209.63,-0.61,0.67,0.01,1023.18,5.5,72.1,267.0,7.6,417.74,404.62,1886.55
SKQ201810S,TSG,2018-04-27T01:52:00Z,-145.9507,59.7991,89.51,0.6,186.12,209.9,-0.43,0.62,0.0,1023.15,5.5,71.2,268.2,7.9,426.71,406.34,1886.36
SKQ201810S,TSG,2018-04-27T01:53:00Z,-145.9506,59.799,89.13,0.3,125.58,210.36,-0.51,0.64,0.02,1023.17,5.5,70.8,263.7,7.5,423.18,406.45,1875.52
SKQ201810S,TSG,2018-04-27T01:54:00Z,-145.9505,59.799,89.34,0.3,144.3,210.14,-0.63,0.66,-0.0,1023.16,5.5,71.3,263.3,7.8,426.18,396.57,1867.58
SKQ201810S,TSG,2018-04-27T01:55:00Z,-145.9504,59.7989,89.17,0.5,165.75,210.39,-0.67,0.61,0.0,1023.14,5.5,71.8,263.5,8.1,422.64,381.88,1820.53
SKQ201810S,TSG,2018-04-27T01:56:00Z,-145.9504,59.7987,89.01,0.6,179.47,211.34,-0.6,0.68,0.01,1023.16,5.5,72.0,268.9,8.0,428.59,257.43,1316.53
SKQ201810S,TSG,2018-04-27T01:57:00Z,-145.9504,59.7985,88.82,0.7,186.47,210.82,-0.84,0.6,0.02,1023.16,5.4,72.0,269.5,7.9,425.42,361.3,1744.72
SKQ201810S,TSG,2018-04-27T01:58:00Z,-145.9504,59.7983,88.76,0.6,181.7,210.74,-0.6,0.65,0.0,1023.13,5.5,72.2,272.1,8.3,428.3,382.01,1815.86
SKQ201810S,TSG,2018-04-27T01:59:00Z,-145.9505,59.7982,88.58,0.4,181.31,211.09,-0.73,0.63,0.0,1023.14,5.5,72.2,266.7,8.4,424.03,404.8,1900.96
SKQ201810S,TSG,2018-04-27T02:00:00Z,-145.9504,59.7981,88.43,0.4,170.81,209.87,-0.54,0.69,0.0,1023.16,5.5,72.8,266.3,8.3,433.47,389.85,1828.99
SKQ201810S,TSG,2018-04-27T02:01:00Z,-145.9504,59.798,88.44,0.4,176.45,211.16,-0.23,0.59,0.0,1023.15,5.5,73.3,259.4,7.7,431.37,398.58,1853.89
SKQ201810S,TSG,2018-04-27T02:02:00Z,-145.9505,59.7979,88.27,0.3,216.66,212.11,-0.43,0.65,0.01,1023.18,5.5,73.5,252.2,7.4,434.57,411.02,1910.05
SKQ201810S,TSG,2018-04-27T02:03:00Z,-145.9506,59.7978,88.25,0.3,222.71,209.89,-0.29,0.66,0.01,1023.18,5.5,72.8,256.9,7.6,430.18,414.1,1920.99
SKQ201810S,TSG,2018-04-27T02:04:00Z,-145.9506,59.7978,88.33,0.2,201.29,209.21,-0.36,0.63,0.0,1023.14,5.5,72.5,255.4,7.8,430.24,408.01,1910.66
SKQ201810S,TSG,2018-04-27T02:05:00Z,-145.9507,59.7977,88.37,0.2,175.45,209.48,-0.62,0.64,0.0,1023.15,5.5,71.9,259.7,8.0,428.17,397.61,1890.17
SKQ201810S,TSG,2018-04-27T02:06:00Z,-145.9506,59.7976,88.3,0.3,148.71,209.81,-0.12,0.68,0.0,1023.13,5.5,71.8,266.2,8.0,431.29,393.8,1875.89
SKQ201810S,TSG,2018-04-27T02:07:00Z,-145.9505,59.7976,88.37,0.3,144.94,211.01,-0.33,0.61,0.0,1023.13,5.5,72.0,267.5,7.9,428.18,383.93,1857.64
SKQ201810S,TSG,2018-04-27T02:08:00Z,-145.9505,59.7975,88.22,0.2,152.51,211.05,0.04,0.69,0.0,1023.14,5.6,73.5,258.7,7.8,424.4,381.01,1848.52
SKQ201810S,TSG,2018-04-27T02:09:00Z,-145.9504,59.7974,88.19,0.3,177.92,210.9,-0.22,0.63,0.0,1023.12,5.5,73.4,256.3,7.1,429.97,374.02,1837.48
SKQ201810S,TSG,2018-04-27T02:10:00Z,-145.9504,59.7974,88.03,0.3,174.26,210.68,-0.35,0.64,0.04,1023.1,5.6,74.0,265.8,7.7,427.9,367.81,1822.09
SKQ201810S,TSG,2018-04-27T02:11:00Z,-145.9504,59.7973,88.13,0.2,190.38,211.36,-0.29,0.68,0.0,1023.11,5.5,72.5,263.4,7.3,427.72,366.3,1819.89
SKQ201810S,TSG,2018-04-27T02:12:00Z,-145.9504,59.7973,88.22,0.2,202.86,211.0,-0.26,0.6,-0.0,1023.13,5.5,72.8,258.9,7.4,425.53,365.81,1818.82
SKQ201810S,TSG,2018-04-27T02:13:00Z,-145.9505,59.7972,87.99,0.2,219.89,210.35,-0.4,0.68,0.0,1023.08,5.5,72.8,258.9,8.4,423.87,361.88,1815.01
SKQ201810S,TSG,2018-04-27T02:14:00Z,-145.9506,59.7972,88.12,0.2,228.75,210.27,-0.16,0.67,0.0,1023.09,5.5,71.1,264.1,8.7,431.6,361.47,1810.96
SKQ201810S,TSG,2018-04-27T02:15:00Z,-145.9507,59.7971,88.11,0.2,226.04,210.16,-0.36,0.61,0.0,1023.08,5.5,70.6,262.7,8.5,428.43,357.33,1806.35
SKQ201810S,TSG,2018-04-27T02:16:00Z,-145.9507,59.7971,87.98,0.2,195.69,209.02,-0.21,0.64,0.01,1023.08,5.5,71.5,260.6,8.6,421.62,353.77,1798.68
SKQ201810S,TSG,2018-04-27T02:17:00Z,-145.9507,59.797,87.99,0.2,177.23,210.09,-0.15,0.64,0.0,1023.06,5.5,72.5,250.9,8.0,425.33,350.79,1790.12
SKQ201810S,TSG,2018-04-27T02:18:00Z,-145.9507,59.797,87.86,0.3,179.49,210.5,-0.26,0.65,0.03,1023.05,5.5,70.5,254.8,7.8,424.64,345.7,1777.43
SKQ201810S,TSG,2018-04-27T02:19:00Z,-145.9507,59.7969,88.03,0.2,162.31,210.77,-0.24,0.63,0.0,1023.07,5.5,70.8,255.4,7.3,425.99,340.6,1766.89
SKQ201810S,TSG,2018-04-27T02:20:00Z,-145.9507,59.7968,87.92,0.2,183.05,211.38,-0.23,0.67,0.0,1023.03,5.5,70.6,257.0,7.4,419.61,339.78,1766.11
SKQ201810S,TSG,2018-04-27T02:21:00Z,-145.9507,59.7968,88.23,0.1,205.39,210.84,-0.29,0.67,0.0,1023.05,5.5,71.0,256.3,6.7,421.62,337.56,1765.81
SKQ201810S,TSG,2018-04-27T02:22:00Z,-145.9507,59.7968,88.01,0.1,204.86,210.47,-0.3,0.58,0.0,1023.04,5.5,72.4,252.2,7.9,423.21,335.99,1765.75
SKQ201810S,TSG,2018-04-27T02:23:00Z,-145.9508,59.7967,87.83,0.1,221.66,210.23,-0.15,0.68,0.02,1023.03,5.5,70.7,256.6,8.2,421.66,333.81,1758.91
SKQ201810S,TSG,2018-04-27T02:24:00Z,-145.9508,59.7967,87.84,0.1,169.31,210.01,-0.19,0.66,0.0,1023.08,5.5,68.4,252.3,8.7,NaN,NaN,1773.21
SKQ201810S,TSG,2018-04-27T02:25:00Z,-145.9508,59.7967,88.08,0.1,168.03,210.82,-0.53,0.59,0.01,1023.05,5.5,68.7,251.2,8.9,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:26:00Z,-145.9507,59.7966,87.93,0.1,155.66,210.33,-0.63,0.63,0.0,1023.08,5.5,68.3,252.8,8.5,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:27:00Z,-145.9507,59.7966,87.83,0.1,138.52,210.35,-0.66,0.65,0.02,1023.07,5.5,69.0,254.9,8.4,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:28:00Z,-145.9507,59.7966,87.96,0.1,95.26,209.74,-0.55,0.67,0.02,1023.07,5.5,68.9,258.9,8.2,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:29:00Z,-145.9506,59.7966,88.04,0.3,177.86,201.56,-0.57,0.6,-0.0,1023.02,5.5,69.9,259.2,8.3,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:30:00Z,-145.9507,59.7963,87.69,2.0,196.97,206.18,-0.58,0.66,0.0,1023.01,5.5,71.1,263.1,8.5,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:31:00Z,-145.9516,59.7954,87.16,5.0,208.9,210.34,-0.72,0.69,0.03,1023.03,5.5,71.9,257.9,8.4,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:32:00Z,-145.9532,59.794,86.26,6.4,210.26,210.15,-0.54,0.71,0.0,1023.04,5.4,70.9,255.6,8.9,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:33:00Z,-145.9551,59.7923,84.87,7.2,209.37,209.89,-0.57,0.71,0.02,1023.04,5.4,70.2,260.6,8.8,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:34:00Z,-145.9571,59.7905,83.34,7.7,209.85,210.39,-0.62,0.65,0.0,1023.03,5.4,71.0,256.4,7.9,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:35:00Z,-145.9592,59.7886,86.44,8.0,210.06,209.99,-0.47,0.71,0.0,1023.08,5.4,71.2,243.6,7.8,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:36:00Z,-145.9615,59.7867,93.35,8.2,209.34,210.03,-0.54,0.69,0.0,1023.05,5.4,68.8,250.6,8.9,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:37:00Z,-145.9637,59.7847,94.46,8.3,209.7,210.35,-0.58,0.71,-0.0,1023.0,5.4,68.8,248.6,8.2,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:38:00Z,-145.9659,59.7827,93.7,8.0,209.12,210.26,-0.58,0.72,0.03,1023.12,5.4,68.9,248.9,8.4,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:39:00Z,-145.9681,59.7808,91.82,8.3,209.61,210.39,-0.65,0.69,0.0,1023.11,5.4,68.9,250.5,8.9,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:40:00Z,-145.9703,59.7788,90.99,8.4,209.71,210.41,-0.63,0.66,0.02,1023.08,5.4,71.1,246.1,8.3,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:41:00Z,-145.9726,59.7767,90.47,8.3,210.06,210.52,-0.56,0.67,0.0,1023.07,5.4,71.2,244.8,9.0,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:42:00Z,-145.9749,59.7748,88.76,8.3,210.31,210.25,-0.56,0.68,0.01,1023.12,5.4,68.6,249.9,9.6,NaN,NaN,NaN
SKQ201810S,TSG,2018-04-27T02:43:00Z,-145.9772,59.7728,87.61,8.3,209.55,209.26,-0.46,0.68,0.0,1023.1,5.4,69.0,251.6,8.4,NaN,NaN,NaN
