Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ202010S,TSG,2020-05-06T00:00:00Z,-148.2218,58.5388,1433.19,0.7,44.2,66.91,1.14,0.37,0.0,1014.13,7.4,78.5,52.2,18.9,356.57,365.55,1193.69
SKQ202010S,TSG,2020-05-06T00:00:00Z,-148.2217,58.5389,1433.64,0.7,48.01,68.01,2.11,0.43,0.0,1014.0,7.4,78.1,51.0,19.3,356.2,368.85,1199.02
SKQ202010S,TSG,2020-05-06T00:01:00Z,-148.2215,58.5389,1433.94,0.6,66.74,70.0,1.3,0.41,0.0,1014.04,7.4,77.8,48.8,18.4,355.84,377.04,1222.57
SKQ202010S,TSG,2020-05-06T00:02:00Z,-148.2212,58.5389,1434.65,0.5,104.66,69.59,1.01,0.3,0.01,1014.07,7.4,77.9,49.8,18.7,355.93,379.07,1227.17
SKQ202010S,TSG,2020-05-06T00:03:00Z,-148.2209,58.5389,1435.44,0.5,110.13,69.59,1.05,0.41,0.0,1014.04,7.5,77.1,52.0,19.5,355.98,370.04,1197.97
SKQ202010S,TSG,2020-05-06T00:04:00Z,-148.2207,58.5388,1436.33,0.6,116.39,65.94,1.24,0.37,0.01,1014.21,7.5,77.5,53.9,18.5,356.67,346.3,1143.63
SKQ202010S,TSG,2020-05-06T00:05:00Z,-148.2205,58.5388,1436.64,0.3,82.83,61.35,1.29,0.38,0.0,1014.23,7.4,77.7,55.3,18.7,357.37,329.83,1105.47
SKQ202010S,TSG,2020-05-06T00:06:00Z,-148.2204,58.5389,1436.72,0.3,8.48,62.94,1.5,0.39,0.0,1014.2,7.5,77.5,54.8,18.7,357.32,326.2,1100.18
SKQ202010S,TSG,2020-05-06T00:07:00Z,-148.2203,58.5389,1437.33,0.2,48.18,65.83,1.01,0.37,0.01,1014.19,7.4,78.0,53.5,18.3,357.32,326.1,1091.61
SKQ202010S,TSG,2020-05-06T00:08:00Z,-148.2202,58.539,1436.61,0.2,49.76,64.53,1.21,0.39,0.02,1014.22,7.5,77.6,54.0,19.4,357.91,312.23,1054.58
SKQ202010S,TSG,2020-05-06T00:09:00Z,-148.2202,58.539,1436.35,0.2,82.5,66.11,0.95,0.33,0.0,1014.26,7.5,77.2,55.7,19.3,358.78,311.76,1052.12
SKQ202010S,TSG,2020-05-06T00:10:00Z,-148.22,58.539,1437.98,0.2,96.84,63.65,1.14,0.36,0.01,1014.23,7.5,77.1,54.5,19.3,359.54,301.89,1022.84
SKQ202010S,TSG,2020-05-06T00:11:00Z,-148.2199,58.539,1437.1,0.1,70.4,63.26,1.38,0.37,0.0,1014.24,7.5,77.4,54.1,18.6,359.9,292.22,996.71
SKQ202010S,TSG,2020-05-06T00:12:00Z,-148.2199,58.539,1436.89,0.1,36.97,65.29,1.21,0.46,0.0,1014.2,7.5,77.9,52.7,18.3,359.51,285.07,975.73
SKQ202010S,TSG,2020-05-06T00:13:00Z,-148.2199,58.539,1437.28,0.1,101.12,64.29,1.4,0.37,0.0,1014.21,7.5,77.5,55.8,19.3,359.5,279.46,956.51
SKQ202010S,TSG,2020-05-06T00:14:00Z,-148.2198,58.539,1437.41,0.1,88.59,65.13,1.45,0.38,0.01,1014.27,7.5,77.6,54.8,18.8,359.47,277.76,949.91
SKQ202010S,TSG,2020-05-06T00:15:00Z,-148.2197,58.539,1438.15,0.2,119.17,65.25,1.36,0.37,0.0,1014.22,7.5,77.4,52.9,18.5,359.72,280.23,956.48
SKQ202010S,TSG,2020-05-06T00:16:00Z,-148.2197,58.539,1439.6,0.1,40.4,63.4,1.64,0.41,0.02,1014.2,7.5,77.8,54.7,19.1,360.69,281.47,958.61
SKQ202010S,TSG,2020-05-06T00:17:00Z,-148.2196,58.539,1438.44,0.1,69.73,63.88,1.12,0.36,0.0,1014.23,7.5,77.8,54.6,18.5,361.67,282.89,965.65
SKQ202010S,TSG,2020-05-06T00:18:00Z,-148.2196,58.539,1438.33,0.2,113.4,65.77,1.29,0.38,0.02,1014.19,7.5,78.3,52.7,17.7,362.43,283.24,963.13
SKQ202010S,TSG,2020-05-06T00:19:00Z,-148.2195,58.539,1440.06,0.2,125.27,64.89,1.0,0.39,0.0,1014.25,7.4,78.2,54.0,18.5,363.28,285.17,976.39
SKQ202010S,TSG,2020-05-06T00:20:00Z,-148.2194,58.539,1439.84,0.1,110.03,64.04,1.14,0.37,0.01,1014.2,7.5,78.0,55.1,18.5,363.67,290.07,987.98
SKQ202010S,TSG,2020-05-06T00:21:00Z,-148.2193,58.5389,1440.11,0.2,119.02,63.82,1.09,0.35,0.01,1014.23,7.5,78.0,53.8,18.6,363.79,295.77,1002.45
SKQ202010S,TSG,2020-05-06T00:22:00Z,-148.2193,58.5389,1439.5,0.2,116.73,67.15,1.51,0.38,0.0,1014.19,7.5,78.1,53.4,17.7,363.89,301.78,1022.45
SKQ202010S,TSG,2020-05-06T00:23:00Z,-148.2192,58.5389,1439.94,0.1,54.93,69.57,1.86,0.46,-0.0,1014.13,7.4,78.8,51.9,18.9,364.04,308.41,1041.03
SKQ202010S,TSG,2020-05-06T00:24:00Z,-148.2191,58.5389,1440.15,0.5,145.75,71.78,1.84,0.41,0.0,1014.23,7.5,78.4,50.7,18.6,364.55,305.14,1034.01
SKQ202010S,TSG,2020-05-06T00:25:00Z,-148.219,58.5387,1441.35,0.6,148.91,70.52,1.24,0.35,0.04,1014.25,7.5,78.6,51.6,18.3,364.6,303.4,1032.88
SKQ202010S,TSG,2020-05-06T00:26:00Z,-148.2188,58.5386,1444.07,0.5,148.69,63.85,1.43,0.38,-0.0,1014.22,7.4,78.8,52.3,19.4,364.65,288.71,987.04
SKQ202010S,TSG,2020-05-06T00:27:00Z,-148.2187,58.5386,1443.54,0.1,49.15,62.37,1.83,0.46,0.0,1014.15,7.5,78.5,52.7,19.7,364.33,270.73,950.14
SKQ202010S,TSG,2020-05-06T00:28:00Z,-148.2187,58.5386,1442.69,0.1,75.29,64.37,1.28,0.35,0.01,1014.17,7.5,78.6,52.3,19.0,363.86,272.73,956.78
SKQ202010S,TSG,2020-05-06T00:29:00Z,-148.2186,58.5386,1443.27,0.2,125.22,67.08,1.53,0.38,0.0,1014.18,7.5,78.6,52.7,19.7,363.12,276.64,970.31
SKQ202010S,TSG,2020-05-06T00:30:00Z,-148.2185,58.5385,1443.68,0.2,137.93,67.83,1.81,0.37,0.0,1014.2,7.5,78.4,54.0,19.7,362.25,280.42,982.21
SKQ202010S,TSG,2020-05-06T00:31:00Z,-148.2184,58.5385,1445.23,0.3,138.2,67.52,1.17,0.37,0.01,1014.23,7.5,78.6,57.1,20.1,360.98,302.0,1055.63
SKQ202010S,TSG,2020-05-06T00:32:00Z,-148.2184,58.5384,1446.49,0.1,97.47,65.59,1.34,0.39,0.03,1014.3,7.5,78.8,58.1,19.0,360.11,345.62,1179.31
SKQ202010S,TSG,2020-05-06T00:33:00Z,-148.2183,58.5384,1446.57,0.2,109.25,65.95,1.54,0.39,-0.0,1014.23,7.5,79.1,55.2,18.4,359.44,385.0,1274.87
SKQ202010S,TSG,2020-05-06T00:34:00Z,-148.2183,58.5384,1448.12,0.1,20.16,65.21,1.46,0.38,-0.0,1014.28,7.4,79.1,54.6,19.1,359.06,382.0,1255.11
SKQ202010S,TSG,2020-05-06T00:35:00Z,-148.2182,58.5385,1445.74,0.1,36.79,66.25,1.42,0.43,0.0,1014.22,7.4,79.3,55.7,19.1,357.92,353.27,1181.78
SKQ202010S,TSG,2020-05-06T00:36:00Z,-148.2182,58.5385,1445.24,0.1,39.97,66.54,1.65,0.39,0.01,1014.24,7.5,79.1,54.3,18.2,357.16,342.5,1169.38
SKQ202010S,TSG,2020-05-06T00:37:00Z,-148.2182,58.5385,1445.74,0.1,92.57,68.53,1.36,0.32,0.0,1014.23,7.4,79.5,53.5,18.7,356.33,364.43,1243.17
SKQ202010S,TSG,2020-05-06T00:38:00Z,-148.2181,58.5385,1447.38,0.2,127.3,65.99,1.52,0.4,0.02,1014.22,7.4,79.4,55.1,18.7,356.24,397.27,1319.27
SKQ202010S,TSG,2020-05-06T00:39:00Z,-148.218,58.5385,1450.77,0.1,40.6,65.61,1.33,0.43,-0.0,1014.23,7.5,79.5,54.3,17.9,356.29,418.34,1363.29
SKQ202010S,TSG,2020-05-06T00:40:00Z,-148.2179,58.5385,1447.41,0.2,54.14,66.32,1.49,0.37,0.0,1014.23,7.4,79.8,54.0,18.3,355.57,363.74,1208.75
SKQ202010S,TSG,2020-05-06T00:41:00Z,-148.2178,58.5385,1451.1,0.2,63.53,66.04,1.47,0.36,0.0,1014.25,7.4,79.7,53.1,18.6,354.42,299.81,1048.91
SKQ202010S,TSG,2020-05-06T00:42:00Z,-148.2178,58.5386,1447.84,0.3,16.79,65.13,1.59,0.41,0.0,1014.25,7.4,79.9,55.2,18.2,354.19,287.13,1025.31
SKQ202010S,TSG,2020-05-06T00:43:00Z,-148.2177,58.5387,1448.78,0.3,27.11,65.82,1.94,0.36,0.0,1014.28,7.4,80.3,52.3,18.2,354.66,382.98,1332.58
SKQ202010S,TSG,2020-05-06T00:44:00Z,-148.2176,58.5387,1447.91,0.2,57.23,66.31,1.69,0.41,0.0,1014.24,7.4,80.5,51.3,18.3,355.68,463.57,1495.58
SKQ202010S,TSG,2020-05-06T00:45:00Z,-148.2176,58.5387,1447.91,0.2,77.47,67.16,1.43,0.38,0.0,1014.28,7.4,80.4,50.2,18.1,355.68,414.87,1361.39
SKQ202010S,TSG,2020-05-06T00:46:00Z,-148.2174,58.5387,1448.76,0.3,46.15,63.75,2.13,0.42,0.0,1014.24,7.4,80.9,50.1,18.4,356.76,436.76,1417.78
SKQ202010S,TSG,2020-05-06T00:47:00Z,-148.2173,58.5388,1449.16,0.3,49.77,61.88,1.75,0.36,0.02,1014.28,7.4,81.1,49.7,17.7,357.19,385.85,1261.64
SKQ202010S,TSG,2020-05-06T00:48:00Z,-148.2172,58.5389,1448.55,0.4,12.85,61.83,1.38,0.4,0.01,1014.28,7.4,81.5,49.9,18.2,358.37,361.33,1231.13
SKQ202010S,TSG,2020-05-06T00:49:00Z,-148.2172,58.539,1447.94,0.3,45.49,64.73,1.66,0.39,0.01,1014.26,7.4,81.8,49.3,17.7,360.1,390.21,1288.04
SKQ202010S,TSG,2020-05-06T00:50:00Z,-148.217,58.539,1449.91,0.3,105.27,65.99,1.38,0.39,0.0,1014.23,7.3,82.4,48.3,16.8,361.57,363.51,1206.66
SKQ202010S,TSG,2020-05-06T00:51:00Z,-148.2168,58.5389,1450.4,0.6,133.87,65.52,1.1,0.38,0.03,1014.23,7.3,82.7,48.6,17.3,362.36,343.53,1166.36
SKQ202010S,TSG,2020-05-06T00:52:00Z,-148.2166,58.5388,1452.59,0.5,133.23,63.51,1.32,0.39,0.0,1014.26,7.3,82.7,48.4,16.4,361.94,333.88,1138.68
SKQ202010S,TSG,2020-05-06T00:53:00Z,-148.2164,58.5387,1454.26,0.4,116.89,59.27,1.22,0.31,0.02,1014.28,7.3,82.9,49.6,17.5,361.25,323.52,1120.9
SKQ202010S,TSG,2020-05-06T00:54:00Z,-148.2163,58.5387,1453.73,0.2,49.46,57.58,1.15,0.41,0.0,1014.23,7.3,83.1,50.3,16.9,360.61,330.62,1150.55
SKQ202010S,TSG,2020-05-06T00:55:00Z,-148.2162,58.5388,1454.24,0.2,79.72,59.46,1.0,0.35,0.01,1014.24,7.3,83.4,51.1,17.1,360.14,365.68,1257.96
SKQ202010S,TSG,2020-05-06T00:56:00Z,-148.2161,58.5388,1453.55,0.3,98.73,60.52,1.81,0.36,0.0,1014.22,7.3,83.1,50.5,18.1,360.03,358.39,1211.68
SKQ202010S,TSG,2020-05-06T00:57:00Z,-148.216,58.5388,1454.79,0.2,100.04,58.64,1.71,0.45,0.03,1014.23,7.3,83.0,51.5,18.1,359.82,319.51,1100.84
SKQ202010S,TSG,2020-05-06T00:58:00Z,-148.2159,58.5388,1454.86,0.2,90.35,59.46,1.34,0.36,0.0,1014.27,7.3,83.0,50.8,17.8,359.23,282.13,1001.37
SKQ202010S,TSG,2020-05-06T00:59:00Z,-148.2157,58.5387,1455.8,0.3,108.87,59.31,1.61,0.37,0.0,1014.3,7.3,82.9,50.6,18.2,358.66,282.55,1016.22
SKQ202010S,TSG,2020-05-06T01:00:00Z,-148.2156,58.5387,1459.12,0.2,43.11,58.08,1.1,0.39,0.05,1014.14,7.3,82.8,52.3,18.6,358.04,295.37,1059.67
SKQ202010S,TSG,2020-05-06T01:01:00Z,-148.2156,58.5388,1455.58,0.2,37.91,59.6,1.4,0.33,0.0,1014.23,7.3,82.4,52.3,19.1,356.81,313.31,1109.75
SKQ202010S,TSG,2020-05-06T01:02:00Z,-148.2155,58.5388,1455.16,0.2,71.91,62.21,1.4,0.41,0.0,1014.16,7.3,82.2,52.7,19.0,355.11,321.04,1143.44
SKQ202010S,TSG,2020-05-06T01:03:00Z,-148.2153,58.5388,1454.96,0.4,119.87,63.9,1.34,0.37,0.04,1014.18,7.3,82.5,52.1,18.2,353.32,364.11,1291.99
SKQ202010S,TSG,2020-05-06T01:04:00Z,-148.2152,58.5388,1455.3,0.2,66.92,61.15,1.22,0.36,-0.0,1014.23,7.4,82.3,53.1,18.2,351.55,371.71,1287.46
SKQ202010S,TSG,2020-05-06T01:05:00Z,-148.2151,58.5388,1455.29,0.2,58.25,62.79,1.12,0.39,-0.0,1014.19,7.3,82.4,53.9,18.3,349.76,396.32,1368.57
SKQ202010S,TSG,2020-05-06T01:06:00Z,-148.215,58.5388,1455.45,0.2,101.17,63.08,1.05,0.35,-0.0,1014.19,7.3,82.5,52.8,17.3,348.28,360.87,1257.09
SKQ202010S,TSG,2020-05-06T01:07:00Z,-148.2149,58.5388,1455.79,0.3,111.38,62.47,1.08,0.37,0.0,1014.16,7.3,82.8,54.1,18.0,348.03,359.24,1277.83
SKQ202010S,TSG,2020-05-06T01:08:00Z,-148.2148,58.5388,1455.79,0.2,75.09,61.48,1.65,0.37,0.0,1014.18,7.4,81.9,52.7,18.9,348.5,393.79,1393.48
SKQ202010S,TSG,2020-05-06T01:09:00Z,-148.2147,58.5388,1456.23,0.2,59.02,61.9,1.47,0.42,0.03,1014.18,7.4,82.0,53.6,18.0,348.46,429.89,1498.47
SKQ202010S,TSG,2020-05-06T01:10:00Z,-148.2146,58.5388,1456.19,0.2,15.03,62.69,0.69,0.33,0.0,1014.12,7.4,82.1,52.6,18.8,347.25,445.2,1546.5
SKQ202010S,TSG,2020-05-06T01:11:00Z,-148.2146,58.5389,1455.41,0.2,41.16,65.6,0.62,0.35,0.04,1014.07,7.4,81.5,53.8,19.5,345.18,436.32,1527.76
SKQ202010S,TSG,2020-05-06T01:12:00Z,-148.2144,58.5389,1455.66,0.5,127.86,67.55,1.36,0.34,0.0,1014.11,7.4,81.1,53.2,18.8,342.48,444.69,1574.52
SKQ202010S,TSG,2020-05-06T01:13:00Z,-148.2142,58.5388,1457.36,0.3,120.84,65.49,1.26,0.33,0.0,1014.14,7.4,81.2,53.2,18.5,340.9,475.71,1660.57
SKQ202010S,TSG,2020-05-06T01:14:00Z,-148.2141,58.5388,1458.74,0.2,86.21,64.96,1.2,0.44,0.04,1014.08,7.4,81.4,53.6,19.3,341.12,508.05,1764.87
SKQ202010S,TSG,2020-05-06T01:15:00Z,-148.214,58.5388,1459.47,0.3,102.46,65.87,0.88,0.3,0.0,1014.11,7.4,80.8,53.4,19.1,342.79,509.02,1719.87
SKQ202010S,TSG,2020-05-06T01:16:00Z,-148.2139,58.5388,1457.8,0.3,123.61,66.13,1.0,0.38,0.02,1014.08,7.4,81.0,51.2,18.1,344.44,497.23,1677.06
SKQ202010S,TSG,2020-05-06T01:17:00Z,-148.2137,58.5387,1459.02,0.4,127.53,65.62,1.18,0.36,0.0,1014.07,7.4,80.6,53.0,20.0,346.04,442.41,1528.5
SKQ202010S,TSG,2020-05-06T01:18:00Z,-148.2135,58.5386,1459.5,0.5,130.92,65.37,1.39,0.34,0.01,1014.08,7.5,80.3,54.0,20.0,347.37,373.58,1296.25
SKQ202010S,TSG,2020-05-06T01:19:00Z,-148.2134,58.5386,1460.39,0.2,90.92,64.38,0.95,0.39,0.0,1014.0,7.5,80.4,53.0,19.7,349.11,353.49,1234.38
SKQ202010S,TSG,2020-05-06T01:20:00Z,-148.2133,58.5386,1460.58,0.3,119.95,70.69,1.9,0.43,0.0,1014.0,7.5,80.2,51.2,19.6,351.06,297.92,1133.46
SKQ202010S,TSG,2020-05-06T01:21:00Z,-148.2131,58.5385,1461.13,0.6,147.17,76.39,1.4,0.35,0.02,1013.96,7.4,80.6,49.3,19.0,354.84,318.31,1142.16
SKQ202010S,TSG,2020-05-06T01:22:00Z,-148.2129,58.5383,1461.89,0.9,131.17,85.46,1.17,0.42,0.01,1013.85,7.4,80.6,50.6,19.8,357.44,247.15,938.68
SKQ202010S,TSG,2020-05-06T01:23:00Z,-148.2122,58.5381,1463.09,2.6,138.63,140.95,1.12,0.39,-0.0,1013.66,7.4,80.6,48.9,21.3,356.71,247.96,949.76
SKQ202010S,TSG,2020-05-06T01:24:00Z,-148.2112,58.5372,1474.77,4.3,150.8,150.23,1.9,0.44,0.0,1013.71,7.4,81.3,49.4,22.4,356.95,246.56,931.28
SKQ202010S,TSG,2020-05-06T01:25:00Z,-148.2097,58.536,1489.26,6.3,144.34,145.64,1.88,0.48,0.01,1013.65,7.4,81.1,51.5,23.3,359.53,254.85,941.09
SKQ202010S,TSG,2020-05-06T01:26:00Z,-148.2075,58.5344,1512.1,8.0,144.38,146.81,1.59,0.45,0.0,1013.65,7.4,80.9,50.5,22.3,361.49,267.45,975.83
SKQ202010S,TSG,2020-05-06T01:27:00Z,-148.2049,58.5324,1516.71,8.9,146.89,149.77,1.53,0.51,0.03,1013.56,7.4,81.1,51.1,22.6,362.3,274.81,990.11
SKQ202010S,TSG,2020-05-06T01:28:00Z,-148.2024,58.5302,1540.73,9.5,148.8,151.05,1.71,0.49,0.01,1013.56,7.4,81.2,51.6,22.7,360.97,286.49,1043.17
SKQ202010S,TSG,2020-05-06T01:29:00Z,-148.1997,58.528,1567.56,9.7,149.07,151.35,1.65,0.45,0.0,1013.72,7.4,80.8,52.5,22.6,358.5,290.36,1055.57
SKQ202010S,TSG,2020-05-06T01:30:00Z,-148.1971,58.5257,1580.18,9.7,149.38,151.64,1.58,0.46,0.03,1013.52,7.4,80.8,53.2,22.9,355.82,293.87,1059.85
SKQ202010S,TSG,2020-05-06T01:31:00Z,-148.1945,58.5233,1594.32,10.2,149.72,151.99,1.83,0.48,0.0,1013.5,7.4,80.3,53.8,23.4,353.04,316.55,1141.67
SKQ202010S,TSG,2020-05-06T01:32:00Z,-148.1918,58.5209,1603.45,10.2,150.05,152.04,1.73,0.43,-0.0,1013.37,7.5,79.9,54.2,23.7,351.15,392.02,1422.22
SKQ202010S,TSG,2020-05-06T01:33:00Z,-148.1891,58.5184,1610.93,10.2,150.49,152.56,1.83,0.45,0.0,1013.58,7.5,80.3,54.2,22.8,350.53,384.8,1348.31
SKQ202010S,TSG,2020-05-06T01:34:00Z,-148.1864,58.516,1618.61,10.3,149.79,152.22,1.6,0.49,0.01,1013.47,7.5,80.5,52.3,22.5,349.13,380.64,1325.86
SKQ202010S,TSG,2020-05-06T01:35:00Z,-148.1837,58.5135,1625.94,10.0,150.89,152.99,1.83,0.46,0.01,1013.57,7.4,81.0,53.8,22.9,345.7,429.5,1544.69
SKQ202010S,TSG,2020-05-06T01:36:00Z,-148.1811,58.5111,1631.83,10.1,151.09,153.4,1.97,0.46,0.0,1013.46,7.5,80.8,54.3,23.5,341.38,348.8,1290.51
SKQ202010S,TSG,2020-05-06T01:37:00Z,-148.1785,58.5086,NaN,10.1,150.76,152.88,1.89,0.47,-0.0,1013.38,7.5,80.5,53.6,23.6,339.7,344.77,1296.04
SKQ202010S,TSG,2020-05-06T01:38:00Z,-148.1759,58.5062,NaN,10.1,149.9,152.08,1.96,0.49,0.02,1013.45,7.5,80.8,53.1,23.6,340.42,319.2,1223.25
SKQ202010S,TSG,2020-05-06T01:39:00Z,-148.1733,58.5038,NaN,9.7,150.41,152.98,1.84,0.48,0.01,1013.41,7.5,81.0,54.3,23.4,342.54,300.3,1186.27
SKQ202010S,TSG,2020-05-06T01:40:00Z,-148.1707,58.5015,NaN,9.8,148.85,152.03,2.01,0.44,0.0,1013.38,7.6,81.1,54.6,23.3,351.39,437.32,1595.96
SKQ202010S,TSG,2020-05-06T01:41:00Z,-148.168,58.4992,NaN,9.8,149.76,153.37,1.89,0.56,0.01,1013.34,7.6,81.2,55.7,22.8,359.06,398.74,1401.02
SKQ202010S,TSG,2020-05-06T01:42:00Z,-148.1654,58.4969,NaN,9.7,148.69,152.42,1.97,0.45,0.01,1013.44,7.5,81.6,56.7,22.7,361.11,368.62,1332.62
SKQ202010S,TSG,2020-05-06T01:43:00Z,-148.1627,58.4945,NaN,10.0,148.89,152.55,2.08,0.5,0.0,1013.4,7.5,81.7,57.8,23.2,359.06,378.05,1269.41
SKQ202010S,TSG,2020-05-06T01:44:00Z,-148.16,58.4921,1759.58,10.0,149.34,152.35,2.21,0.38,0.0,1013.48,7.5,81.4,60.2,23.7,353.51,273.44,1003.29
SKQ202010S,TSG,2020-05-06T01:45:00Z,-148.1573,58.4898,1761.08,9.7,149.93,153.3,1.95,0.55,0.03,1013.46,7.5,81.8,62.3,23.0,348.03,282.18,1095.19
SKQ202010S,TSG,2020-05-06T01:46:00Z,-148.1547,58.4874,1771.41,9.9,148.92,152.31,2.23,0.45,0.0,1013.44,7.5,82.0,63.7,23.3,345.15,319.68,1164.81
SKQ202010S,TSG,2020-05-06T01:47:00Z,-148.152,58.4851,1780.67,9.8,150.06,152.85,2.05,0.52,0.03,1013.54,7.5,81.9,63.6,23.7,342.49,314.41,1172.28
SKQ202010S,TSG,2020-05-06T01:48:00Z,-148.1494,58.4827,1780.65,9.8,149.0,152.14,2.08,0.5,-0.0,1013.57,7.6,82.0,63.0,23.2,341.72,306.93,1269.28
SKQ202010S,TSG,2020-05-06T01:49:00Z,-148.1467,58.4804,1813.87,10.0,149.43,152.55,2.13,0.48,0.0,1013.32,7.5,82.2,62.6,24.5,344.2,478.29,1757.06
SKQ202010S,TSG,2020-05-06T01:50:00Z,-148.1441,58.478,1839.69,10.2,150.94,154.39,2.05,0.42,0.0,1013.42,7.5,82.1,62.6,23.7,347.02,476.5,1689.83
SKQ202010S,TSG,2020-05-06T01:51:00Z,-148.1415,58.4755,1848.48,10.1,152.06,155.1,1.97,0.57,0.03,1013.24,7.5,82.2,63.7,23.6,349.48,429.86,1559.46
SKQ202010S,TSG,2020-05-06T01:52:00Z,-148.1391,58.4731,1851.15,9.5,152.88,155.44,2.05,0.47,0.01,1013.53,7.5,82.4,63.1,23.8,351.88,421.18,1496.77
SKQ202010S,TSG,2020-05-06T01:53:00Z,-148.1367,58.4707,1847.05,9.7,152.92,156.66,1.8,0.55,0.0,1013.28,7.5,82.1,64.0,24.5,353.29,376.9,1361.15
SKQ202010S,TSG,2020-05-06T01:54:00Z,-148.1346,58.4683,1833.84,9.8,156.39,159.65,2.05,0.39,0.0,1013.3,7.5,82.6,64.6,23.9,352.6,367.41,1357.78
SKQ202010S,TSG,2020-05-06T01:55:00Z,-148.1325,58.4657,1810.04,10.1,155.95,159.12,2.06,0.53,0.02,1013.41,7.5,82.7,64.1,23.0,350.75,323.86,1189.07
SKQ202010S,TSG,2020-05-06T01:56:00Z,-148.1303,58.4632,1744.04,10.2,156.53,159.82,1.92,0.5,0.0,1013.46,7.5,82.9,63.3,23.7,350.43,359.1,1347.27
SKQ202010S,TSG,2020-05-06T01:57:00Z,-148.1282,58.4606,1687.17,10.2,157.5,160.11,2.04,0.46,0.0,1013.22,7.5,82.9,65.4,24.1,353.66,408.34,1501.22
SKQ202010S,TSG,2020-05-06T01:58:00Z,-148.1261,58.4579,1692.25,10.2,158.03,160.37,1.82,0.41,0.0,1013.51,7.5,83.0,65.7,23.3,359.46,502.67,1708.54
SKQ202010S,TSG,2020-05-06T01:59:00Z,-148.1242,58.4553,1676.05,10.2,159.95,161.47,2.06,0.46,0.0,1013.31,7.6,82.6,67.7,24.3,360.88,334.84,1152.29
SKQ202010S,TSG,2020-05-06T02:00:00Z,-148.1224,58.4527,1649.17,9.9,160.8,162.15,1.93,0.55,0.03,1013.44,7.6,82.6,65.5,23.5,358.93,308.87,1095.71
SKQ202010S,TSG,2020-05-06T02:01:00Z,-148.1207,58.4501,1629.28,9.6,160.44,161.22,2.02,0.53,0.0,1013.41,7.6,82.7,67.7,24.0,357.19,318.99,1132.66
SKQ202010S,TSG,2020-05-06T02:02:00Z,-148.119,58.4476,1613.53,9.9,159.71,161.03,1.81,0.38,0.0,1013.4,7.6,82.4,67.5,24.5,356.5,321.38,1145.04
SKQ202010S,TSG,2020-05-06T02:03:00Z,-148.1172,58.445,1601.4,9.7,161.06,161.95,2.25,0.57,0.03,1013.25,7.6,82.4,67.9,24.3,355.95,298.49,1059.62
SKQ202010S,TSG,2020-05-06T02:04:00Z,-148.1155,58.4425,1584.25,9.8,160.9,161.79,1.82,0.49,0.0,1013.24,7.6,82.5,67.1,24.3,354.96,313.35,1150.11
SKQ202010S,TSG,2020-05-06T02:05:00Z,-148.1138,58.4398,1570.17,10.2,161.05,161.91,1.87,0.42,0.0,1013.23,7.6,82.8,67.8,24.1,354.64,318.88,1176.41
SKQ202010S,TSG,2020-05-06T02:06:00Z,-148.1121,58.4372,1550.79,10.1,160.67,160.71,2.34,0.47,0.02,1013.38,7.6,82.9,68.1,24.1,355.66,323.86,1182.95
SKQ202010S,TSG,2020-05-06T02:07:00Z,-148.1104,58.4346,1534.21,9.6,162.51,162.52,1.97,0.59,0.01,1013.22,7.6,82.8,69.6,24.5,356.93,312.18,1139.36
SKQ202010S,TSG,2020-05-06T02:08:00Z,-148.1089,58.4321,1516.78,9.5,161.76,161.87,2.18,0.51,0.0,1013.24,7.6,82.9,69.5,24.7,357.38,381.72,1386.33
SKQ202010S,TSG,2020-05-06T02:09:00Z,-148.1072,58.4296,1499.34,9.9,160.08,161.04,2.09,0.42,0.0,1013.18,7.6,83.0,70.5,24.3,358.11,321.98,1168.43
SKQ202010S,TSG,2020-05-06T02:10:00Z,-148.1055,58.4269,1482.74,9.8,161.88,162.13,1.91,0.5,0.03,1013.36,7.5,83.3,69.5,24.7,359.22,294.04,1047.73
SKQ202010S,TSG,2020-05-06T02:11:00Z,-148.1038,58.4244,1471.15,9.8,160.37,160.73,2.03,0.45,-0.0,1013.43,7.5,83.5,69.0,24.8,360.05,287.25,1042.69
SKQ202010S,TSG,2020-05-06T02:12:00Z,-148.1021,58.4218,1453.87,9.8,162.06,161.96,2.2,0.51,0.0,1013.38,7.5,83.5,70.1,24.5,360.72,282.27,1020.09
SKQ202010S,TSG,2020-05-06T02:13:00Z,-148.1005,58.4193,1429.81,9.6,162.03,161.3,2.15,0.49,-0.0,1013.33,7.5,83.5,69.7,25.5,361.75,264.54,956.35
SKQ202010S,TSG,2020-05-06T02:14:00Z,-148.0989,58.4167,1415.67,9.6,161.08,160.64,2.09,0.53,0.0,1013.36,7.5,83.8,68.7,24.5,361.38,258.99,933.18
