Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Speed_[knots],Course_[degrees_true],Heading_[degree],Roll_[degree],Pitch_[degree],Heave,Atmos_Pressure_[hPa],Air_Temperature_[C],Relative_Humidity_[%],Wind_Dir_[degrees_true],Wind_Speed_[knots],Longwave_Downwelling_[W/m2],Shortwave_Downwelling_[W/m2],PAR_[uE/m2/s]
SKQ202110S,TSG,2021-06-29T19:13:00Z,-148.6837,59.008,237.9,3.2,22.71,13.03,-0.32,0.35,0.01,1017.77,10.2,92.3,261.3,18.6,331.36,704.43,1871.22
SKQ202110S,TSG,2021-06-29T19:14:00Z,-148.6832,59.0089,236.11,3.7,9.41,1.12,-0.03,0.38,-0.0,1017.75,10.2,92.6,262.4,17.4,332.97,674.33,1871.68
SKQ202110S,TSG,2021-06-29T19:15:00Z,-148.6829,59.01,235.28,4.2,10.04,7.4,-0.37,0.35,0.0,1017.76,10.2,92.8,261.3,17.7,332.97,705.22,1871.38
SKQ202110S,TSG,2021-06-29T19:16:00Z,-148.6823,59.0112,233.69,4.5,21.1,15.55,-0.3,0.35,-0.0,1017.77,10.2,92.8,262.0,18.0,331.79,707.09,1869.35
SKQ202110S,TSG,2021-06-29T19:17:00Z,-148.6816,59.0123,232.43,3.8,9.71,2.21,0.02,0.36,-0.0,1017.74,10.2,92.7,261.7,18.1,333.86,694.72,1871.58
SKQ202110S,TSG,2021-06-29T19:18:00Z,-148.6814,59.0132,233.12,2.2,357.99,314.36,0.58,0.46,0.01,1017.77,10.2,92.9,257.0,16.9,335.37,697.79,1850.04
SKQ202110S,TSG,2021-06-29T19:19:00Z,-148.6816,59.0135,232.6,0.5,318.21,266.01,-0.38,0.36,0.0,1017.87,10.2,92.8,263.9,15.7,333.2,305.01,1569.83
SKQ202110S,TSG,2021-06-29T19:20:00Z,-148.6817,59.0135,233.03,0.1,142.67,266.85,-0.86,0.34,0.02,1017.88,10.3,92.6,263.9,14.6,330.65,300.86,1763.57
SKQ202110S,TSG,2021-06-29T19:21:00Z,-148.6815,59.0135,232.93,0.4,109.52,263.73,-0.79,0.3,0.0,1017.88,10.3,92.5,265.6,15.0,336.48,65.08,1584.07
SKQ202110S,TSG,2021-06-29T19:22:00Z,-148.6813,59.0134,233.08,0.5,107.64,264.4,-0.73,0.34,0.0,1017.89,10.3,92.3,263.1,14.5,335.55,64.47,1605.93
SKQ202110S,TSG,2021-06-29T19:23:00Z,-148.6811,59.0134,233.6,0.3,116.2,265.44,-0.91,0.32,0.02,1017.9,10.3,92.2,261.7,15.0,334.13,64.58,1514.23
SKQ202110S,TSG,2021-06-29T19:24:00Z,-148.681,59.0134,233.34,0.1,172.95,264.83,-0.69,0.36,0.0,1017.9,10.3,92.2,262.4,15.3,335.11,64.65,1285.91
SKQ202110S,TSG,2021-06-29T19:25:00Z,-148.6811,59.0133,233.19,0.5,231.8,262.22,-0.53,0.34,0.01,1017.9,10.3,92.1,265.8,15.2,335.42,116.57,1025.73
SKQ202110S,TSG,2021-06-29T19:26:00Z,-148.6814,59.0132,233.12,0.8,221.12,261.93,-0.61,0.34,0.01,1017.9,10.4,92.0,264.7,15.0,336.93,139.88,864.96
SKQ202110S,TSG,2021-06-29T19:27:00Z,-148.6815,59.013,233.05,0.6,173.01,264.58,-0.64,0.33,0.0,1017.91,10.4,91.9,264.5,15.6,335.24,64.78,1040.09
SKQ202110S,TSG,2021-06-29T19:28:00Z,-148.6814,59.0129,232.45,0.5,143.22,266.84,-0.95,0.32,0.01,1017.92,10.4,92.1,262.5,14.6,334.07,65.2,975.68
SKQ202110S,TSG,2021-06-29T19:29:00Z,-148.6812,59.0128,231.88,0.5,115.92,262.63,-0.75,0.31,0.0,1017.92,10.4,92.1,262.5,14.8,336.69,246.94,628.25
SKQ202110S,TSG,2021-06-29T19:30:00Z,-148.6811,59.0127,231.96,0.3,205.16,259.77,-0.76,0.35,0.0,1017.91,10.4,91.9,264.1,15.2,337.62,375.77,361.06
SKQ202110S,TSG,2021-06-29T19:31:00Z,-148.6814,59.0126,232.4,1.3,244.16,259.06,-0.73,0.38,0.03,1017.92,10.4,92.0,264.5,14.5,337.12,422.88,358.13
SKQ202110S,TSG,2021-06-29T19:32:00Z,-148.6822,59.0124,233.12,1.9,247.58,255.64,-0.66,0.37,0.0,1017.93,10.5,92.0,265.0,14.2,336.15,579.72,1156.06
SKQ202110S,TSG,2021-06-29T19:33:00Z,-148.6833,59.0122,233.12,2.4,242.84,252.69,-0.66,0.37,-0.0,1017.92,10.5,91.7,267.2,15.0,334.97,715.38,1822.28
SKQ202110S,TSG,2021-06-29T19:34:00Z,-148.6845,59.0118,233.0,2.6,238.23,252.45,-0.99,0.36,0.01,1017.93,10.5,91.5,267.9,15.8,335.25,719.61,1839.46
SKQ202110S,TSG,2021-06-29T19:35:00Z,-148.6854,59.0115,233.59,1.7,225.97,251.84,-0.78,0.34,0.0,1017.95,10.5,91.2,267.6,15.9,335.3,712.9,1842.07
SKQ202110S,TSG,2021-06-29T19:36:00Z,-148.6859,59.0112,233.49,1.0,218.04,255.12,-1.09,0.35,0.0,1017.96,10.5,91.2,264.3,15.5,335.28,712.53,1462.13
SKQ202110S,TSG,2021-06-29T19:37:00Z,-148.6863,59.011,233.64,1.0,234.2,252.73,-0.8,0.35,0.0,1017.96,10.6,91.2,264.8,15.6,335.33,699.31,1785.92
SKQ202110S,TSG,2021-06-29T19:38:00Z,-148.6867,59.0108,233.59,1.3,225.18,249.04,-0.82,0.33,0.0,1017.93,10.6,91.0,265.6,15.6,335.28,688.2,1843.57
SKQ202110S,TSG,2021-06-29T19:39:00Z,-148.6872,59.0106,234.02,1.1,234.33,253.62,-1.15,0.34,0.01,1017.97,10.6,90.8,264.2,16.7,335.21,717.29,1757.71
SKQ202110S,TSG,2021-06-29T19:40:00Z,-148.6876,59.0105,234.08,0.5,234.74,251.04,-0.66,0.36,-0.0,1017.96,10.6,90.8,264.3,16.2,334.84,715.03,1773.05
SKQ202110S,TSG,2021-06-29T19:41:00Z,-148.6878,59.0103,234.18,1.1,206.88,249.14,-1.03,0.35,0.0,1017.95,10.6,90.7,265.8,16.8,334.89,715.68,1845.05
SKQ202110S,TSG,2021-06-29T19:42:00Z,-148.6882,59.01,234.46,1.3,228.28,253.28,-1.1,0.34,-0.0,1017.97,10.6,90.6,265.9,15.2,334.83,691.42,1822.45
SKQ202110S,TSG,2021-06-29T19:43:00Z,-148.6887,59.0099,234.25,1.0,251.46,255.37,-1.2,0.33,0.01,1017.98,10.6,90.9,264.0,14.6,335.08,689.85,1744.99
SKQ202110S,TSG,2021-06-29T19:44:00Z,-148.6892,59.0099,234.2,0.9,271.61,253.33,-1.17,0.34,0.0,1017.95,10.6,90.7,265.9,16.0,334.94,689.06,1846.87
SKQ202110S,TSG,2021-06-29T19:45:00Z,-148.6897,59.0099,234.46,0.8,268.91,250.63,-1.06,0.33,0.0,1017.96,10.6,90.8,263.6,14.8,335.03,701.96,1847.82
SKQ202110S,TSG,2021-06-29T19:46:00Z,-148.69,59.0098,234.45,0.6,238.42,248.07,-0.93,0.32,-0.0,1017.95,10.6,90.7,264.6,15.7,334.59,733.56,1848.34
SKQ202110S,TSG,2021-06-29T19:47:00Z,-148.6902,59.0097,234.83,0.6,218.18,254.18,-0.98,0.35,0.01,1017.99,10.6,90.8,264.0,14.6,334.83,705.9,1673.87
SKQ202110S,TSG,2021-06-29T19:48:00Z,-148.6905,59.0096,234.33,0.8,243.56,256.18,-0.81,0.33,0.0,1018.01,10.6,90.8,262.2,15.7,334.75,706.19,1591.66
SKQ202110S,TSG,2021-06-29T19:49:00Z,-148.691,59.0095,234.31,1.0,243.7,254.72,-0.92,0.32,0.01,1018.02,10.6,90.8,262.6,16.5,334.67,658.06,1847.46
SKQ202110S,TSG,2021-06-29T19:50:00Z,-148.6915,59.0093,234.49,1.1,244.78,256.35,-0.89,0.34,0.01,1018.02,10.6,90.9,260.9,15.8,334.98,674.4,1686.21
SKQ202110S,TSG,2021-06-29T19:51:00Z,-148.692,59.0092,234.53,1.1,255.03,257.96,-0.93,0.33,0.0,1018.0,10.6,91.0,261.5,16.4,334.87,712.51,1430.26
SKQ202110S,TSG,2021-06-29T19:52:00Z,-148.6926,59.0092,234.21,1.1,250.81,255.81,-0.86,0.37,-0.0,1018.01,10.6,91.0,262.8,15.9,334.93,696.95,1842.22
SKQ202110S,TSG,2021-06-29T19:53:00Z,-148.6932,59.009,235.05,1.1,244.69,255.64,-0.84,0.3,0.0,1018.01,10.6,91.1,264.2,16.3,334.72,718.89,1849.75
SKQ202110S,TSG,2021-06-29T19:54:00Z,-148.6937,59.0089,235.04,1.1,239.7,257.67,-0.97,0.34,0.02,1018.0,10.6,91.0,264.2,17.3,334.46,681.97,1601.76
SKQ202110S,TSG,2021-06-29T19:55:00Z,-148.6942,59.0087,234.01,1.0,240.7,257.42,-1.0,0.35,0.0,1018.0,10.6,91.0,265.6,16.2,334.45,717.66,1807.65
SKQ202110S,TSG,2021-06-29T19:56:00Z,-148.6946,59.0086,234.01,1.0,238.74,256.68,-1.06,0.34,-0.0,1018.01,10.6,91.1,266.6,15.9,334.8,736.63,1735.4
SKQ202110S,TSG,2021-06-29T19:57:00Z,-148.6951,59.0085,234.31,0.9,239.35,257.04,-1.01,0.34,0.01,1018.02,10.6,91.0,266.9,17.4,334.37,739.5,1836.3
SKQ202110S,TSG,2021-06-29T19:58:00Z,-148.6955,59.0083,234.96,1.1,238.36,256.2,-1.01,0.32,0.0,1018.01,10.6,90.9,268.3,16.9,334.52,752.42,1853.67
SKQ202110S,TSG,2021-06-29T19:59:00Z,-148.696,59.0082,235.77,1.2,238.83,256.7,-0.98,0.31,0.01,1018.02,10.6,90.9,267.2,15.7,334.82,752.68,1854.06
SKQ202110S,TSG,2021-06-29T20:00:00Z,-148.6966,59.008,236.06,1.2,244.8,257.3,-0.99,0.36,-0.0,1018.02,10.6,90.8,265.8,16.7,334.76,748.47,1853.07
SKQ202110S,TSG,2021-06-29T20:01:00Z,-148.6973,59.0078,235.37,1.4,243.86,256.26,-1.01,0.32,0.0,1018.04,10.6,91.0,266.0,16.1,334.64,756.32,1855.32
SKQ202110S,TSG,2021-06-29T20:02:00Z,-148.6979,59.0077,235.66,1.3,244.03,256.18,-1.05,0.33,0.01,1018.04,10.6,90.9,267.2,16.2,334.49,752.71,1855.11
SKQ202110S,TSG,2021-06-29T20:03:00Z,-148.6985,59.0075,236.11,1.3,242.2,256.22,-0.94,0.32,-0.0,1018.05,10.6,91.0,267.2,15.5,335.22,758.28,1855.88
SKQ202110S,TSG,2021-06-29T20:04:00Z,-148.6992,59.0073,235.81,1.3,244.31,257.6,-1.18,0.34,0.02,1018.04,10.6,90.9,266.0,17.0,334.72,761.51,1856.38
SKQ202110S,TSG,2021-06-29T20:05:00Z,-148.6998,59.0072,235.51,1.2,245.33,256.6,-1.09,0.3,0.0,1018.05,10.6,90.9,265.0,16.0,334.23,762.39,1857.24
SKQ202110S,TSG,2021-06-29T20:06:00Z,-148.7004,59.0071,236.66,1.1,241.0,256.67,-0.99,0.33,0.01,1018.04,10.6,91.0,266.2,16.4,333.94,762.0,1856.58
SKQ202110S,TSG,2021-06-29T20:07:00Z,-148.7009,59.0069,236.58,1.0,247.58,257.43,-0.96,0.32,0.0,1018.05,10.6,91.1,264.3,15.3,334.48,762.75,1856.94
SKQ202110S,TSG,2021-06-29T20:08:00Z,-148.7014,59.0068,235.94,0.9,250.15,257.0,-1.01,0.35,0.0,1018.04,10.6,91.1,263.6,15.8,334.42,764.79,1857.4
SKQ202110S,TSG,2021-06-29T20:09:00Z,-148.7018,59.0067,235.59,1.0,246.92,255.72,-0.92,0.32,0.0,1018.04,10.6,91.2,264.9,15.7,334.39,765.89,1858.21
SKQ202110S,TSG,2021-06-29T20:10:00Z,-148.7023,59.0066,236.04,1.0,244.24,256.71,-0.95,0.35,0.02,1018.06,10.6,91.2,264.8,15.7,334.01,767.09,1858.0
SKQ202110S,TSG,2021-06-29T20:11:00Z,-148.7028,59.0065,235.99,0.9,245.68,257.02,-1.03,0.35,0.0,1018.06,10.6,91.3,262.6,15.7,334.51,768.36,1858.08
SKQ202110S,TSG,2021-06-29T20:12:00Z,-148.7032,59.0064,235.69,0.8,249.1,257.25,-0.86,0.35,0.01,1018.07,10.6,91.3,262.4,15.0,334.94,767.44,1858.41
SKQ202110S,TSG,2021-06-29T20:13:00Z,-148.7036,59.0063,235.64,0.8,249.36,256.7,-0.97,0.3,-0.0,1018.06,10.6,91.4,262.4,14.8,334.53,770.1,1858.17
SKQ202110S,TSG,2021-06-29T20:14:00Z,-148.704,59.0063,235.65,0.8,248.49,256.31,-0.99,0.39,0.01,1018.06,10.6,91.4,263.2,14.9,334.05,772.27,1859.38
SKQ202110S,TSG,2021-06-29T20:15:00Z,-148.7044,59.0062,235.72,0.7,250.15,256.65,-0.99,0.33,0.0,1018.05,10.6,91.5,265.0,15.1,334.7,773.38,1859.77
SKQ202110S,TSG,2021-06-29T20:16:00Z,-148.7048,59.0061,235.71,0.8,253.93,256.91,-0.95,0.32,0.0,1018.06,10.6,91.3,267.4,15.0,334.51,773.37,1858.7
SKQ202110S,TSG,2021-06-29T20:17:00Z,-148.7052,59.006,235.69,0.8,248.29,255.93,-0.94,0.34,-0.0,1018.05,10.6,91.2,266.9,15.0,334.6,774.91,1857.92
SKQ202110S,TSG,2021-06-29T20:18:00Z,-148.7056,59.0059,235.69,0.8,242.52,256.97,-1.05,0.34,0.01,1018.08,10.6,91.1,267.1,15.9,334.76,776.84,1859.44
SKQ202110S,TSG,2021-06-29T20:19:00Z,-148.7059,59.0059,235.72,0.7,244.6,257.26,-0.97,0.32,-0.0,1018.08,10.6,90.9,267.2,16.2,334.69,777.2,1859.43
SKQ202110S,TSG,2021-06-29T20:20:00Z,-148.7063,59.0058,235.63,0.9,248.45,256.47,-0.95,0.31,-0.0,1018.08,10.6,91.0,267.1,14.9,335.38,779.01,1859.76
SKQ202110S,TSG,2021-06-29T20:21:00Z,-148.7068,59.0057,235.66,0.8,242.29,256.45,-0.92,0.35,0.02,1018.09,10.6,91.0,267.4,15.4,335.23,779.06,1858.76
SKQ202110S,TSG,2021-06-29T20:22:00Z,-148.707,59.0056,236.01,0.5,237.31,256.84,-1.01,0.38,0.0,1018.07,10.6,90.9,267.6,15.1,335.22,781.59,1860.56
SKQ202110S,TSG,2021-06-29T20:23:00Z,-148.7073,59.0055,236.3,0.7,247.52,256.84,-0.84,0.35,0.0,1018.08,10.6,91.0,265.7,14.4,335.66,779.65,1859.88
SKQ202110S,TSG,2021-06-29T20:24:00Z,-148.7077,59.0054,236.29,0.9,247.02,255.89,-0.87,0.32,0.0,1018.07,10.6,91.2,264.5,14.8,335.68,781.73,1858.97
SKQ202110S,TSG,2021-06-29T20:25:00Z,-148.7082,59.0053,236.11,0.9,246.37,256.21,-1.02,0.35,0.0,1018.06,10.6,91.2,262.4,13.8,335.56,783.75,1859.06
SKQ202110S,TSG,2021-06-29T20:26:00Z,-148.7087,59.0052,236.12,0.9,247.77,256.49,-0.89,0.34,0.03,1018.06,10.6,91.2,263.1,15.2,335.81,783.44,1858.52
SKQ202110S,TSG,2021-06-29T20:27:00Z,-148.7091,59.0052,236.67,0.7,258.41,257.55,-0.78,0.35,0.0,1018.08,10.6,91.2,261.5,14.8,335.67,783.77,1859.71
SKQ202110S,TSG,2021-06-29T20:28:00Z,-148.7095,59.0051,237.01,0.8,255.79,256.42,-0.89,0.35,0.01,1018.09,10.6,91.2,262.8,15.8,335.34,784.84,1858.91
SKQ202110S,TSG,2021-06-29T20:29:00Z,-148.7099,59.005,236.9,0.8,250.51,256.0,-0.93,0.33,0.0,1018.11,10.6,91.0,263.5,16.5,335.17,786.32,1859.47
SKQ202110S,TSG,2021-06-29T20:30:00Z,-148.7103,59.0049,236.72,0.9,245.44,256.68,-1.01,0.32,0.01,1018.11,10.6,91.1,261.4,15.2,335.61,787.69,1859.33
SKQ202110S,TSG,2021-06-29T20:31:00Z,-148.7108,59.0048,236.59,0.8,251.33,257.96,-0.92,0.33,0.0,1018.12,10.6,91.2,262.2,14.5,335.89,788.12,1859.92
SKQ202110S,TSG,2021-06-29T20:32:00Z,-148.7111,59.0048,236.51,0.4,245.23,255.94,-0.83,0.33,0.0,1018.13,10.6,91.2,261.8,15.7,335.6,787.16,1857.56
SKQ202110S,TSG,2021-06-29T20:33:00Z,-148.7112,59.0047,236.48,0.2,190.97,256.78,-0.95,0.34,0.01,1018.13,10.6,91.1,262.6,15.0,335.7,789.2,1858.14
SKQ202110S,TSG,2021-06-29T20:34:00Z,-148.7111,59.0047,236.48,0.3,113.01,258.64,-0.89,0.34,0.01,1018.13,10.6,91.0,262.2,16.0,335.77,789.87,1859.74
SKQ202110S,TSG,2021-06-29T20:35:00Z,-148.7111,59.0047,236.48,0.1,172.27,265.8,-0.79,0.34,0.01,1018.14,10.5,90.9,260.7,16.1,335.57,788.52,1862.75
SKQ202110S,TSG,2021-06-29T20:36:00Z,-148.7111,59.0047,236.46,0.2,353.52,267.65,-0.88,0.32,-0.0,1018.14,10.5,91.0,259.9,16.0,335.22,789.84,1862.45
SKQ202110S,TSG,2021-06-29T20:37:00Z,-148.7111,59.0047,236.47,0.3,358.33,267.17,-0.92,0.33,-0.0,1018.13,10.5,90.9,262.2,17.5,335.34,791.58,1864.23
SKQ202110S,TSG,2021-06-29T20:38:00Z,-148.7111,59.0048,236.57,0.3,352.76,266.01,-0.83,0.33,0.0,1018.13,10.5,91.1,261.4,16.0,336.43,792.6,1864.5
SKQ202110S,TSG,2021-06-29T20:39:00Z,-148.7111,59.0049,236.74,0.2,350.56,265.57,-0.71,0.35,0.0,1018.13,10.5,91.1,261.7,15.9,336.26,792.13,1864.37
SKQ202110S,TSG,2021-06-29T20:40:00Z,-148.7111,59.0049,236.73,0.2,0.05,266.9,-0.94,0.32,-0.0,1018.13,10.5,90.9,262.9,16.5,336.13,794.72,1864.88
SKQ202110S,TSG,2021-06-29T20:41:00Z,-148.7111,59.005,236.83,0.3,359.99,267.59,-0.94,0.33,0.01,1018.15,10.5,91.1,259.3,16.2,335.83,795.9,1866.0
SKQ202110S,TSG,2021-06-29T20:42:00Z,-148.7111,59.0051,236.87,0.3,354.64,266.99,-0.93,0.31,0.0,1018.15,10.5,91.2,258.8,16.1,335.79,796.35,1865.43
SKQ202110S,TSG,2021-06-29T20:43:00Z,-148.7111,59.0052,237.13,0.4,356.93,266.46,-0.82,0.33,0.02,1018.17,10.5,91.1,258.1,15.9,335.69,796.64,1865.1
SKQ202110S,TSG,2021-06-29T20:44:00Z,-148.7111,59.0053,236.42,0.4,358.56,266.7,-0.77,0.34,0.0,1018.18,10.5,91.3,257.5,15.3,335.64,797.23,1865.08
SKQ202110S,TSG,2021-06-29T20:45:00Z,-148.7111,59.0054,236.51,0.4,357.34,266.89,-0.8,0.32,0.0,1018.18,10.4,91.4,258.4,15.0,336.22,798.13,1865.67
SKQ202110S,TSG,2021-06-29T20:46:00Z,-148.7112,59.0055,236.66,0.5,356.18,267.26,-0.85,0.36,0.03,1018.2,10.4,91.3,261.3,16.4,336.1,799.85,1867.88
SKQ202110S,TSG,2021-06-29T20:47:00Z,-148.7112,59.0057,236.84,0.5,354.63,266.09,-0.72,0.3,0.0,1018.2,10.4,91.3,260.4,16.4,336.66,799.45,1866.83
SKQ202110S,TSG,2021-06-29T20:48:00Z,-148.7112,59.0058,236.91,0.4,356.59,266.1,-0.76,0.35,0.01,1018.2,10.5,91.2,263.7,16.2,336.44,800.48,1866.86
SKQ202110S,TSG,2021-06-29T20:49:00Z,-148.7112,59.0059,236.93,0.4,358.34,265.61,-0.88,0.32,0.0,1018.2,10.5,91.1,262.5,16.0,336.93,802.92,1868.24
SKQ202110S,TSG,2021-06-29T20:50:00Z,-148.7112,59.006,236.67,0.3,357.56,266.87,-0.92,0.33,0.0,1018.18,10.5,91.1,264.8,15.5,336.89,804.22,1869.25
SKQ202110S,TSG,2021-06-29T20:51:00Z,-148.7112,59.0061,236.73,0.4,358.34,267.28,-0.89,0.32,-0.0,1018.16,10.5,91.1,262.5,16.6,337.08,804.55,1870.23
SKQ202110S,TSG,2021-06-29T20:52:00Z,-148.7112,59.0062,236.19,0.4,357.85,266.25,-0.83,0.32,0.0,1018.15,10.5,90.8,262.9,16.5,336.17,804.61,1868.56
SKQ202110S,TSG,2021-06-29T20:53:00Z,-148.7112,59.0063,236.14,0.3,356.12,265.12,-0.68,0.34,-0.0,1018.15,10.5,90.9,262.0,16.5,336.57,804.1,1866.86
SKQ202110S,TSG,2021-06-29T20:54:00Z,-148.7113,59.0064,236.07,0.2,352.57,266.3,-0.57,0.35,0.01,1018.15,10.5,90.9,260.9,15.0,336.17,802.48,1866.31
SKQ202110S,TSG,2021-06-29T20:55:00Z,-148.7113,59.0065,235.89,0.4,0.55,268.19,-0.92,0.31,0.01,1018.13,10.5,91.1,257.3,14.8,335.39,807.13,1869.13
SKQ202110S,TSG,2021-06-29T20:56:00Z,-148.7113,59.0066,235.73,0.4,356.13,267.06,-0.84,0.33,0.0,1018.13,10.5,91.1,257.8,16.2,335.62,807.63,1868.17
SKQ202110S,TSG,2021-06-29T20:57:00Z,-148.7113,59.0067,235.4,0.5,357.57,267.28,-0.83,0.32,-0.0,1018.13,10.5,91.0,259.1,16.0,335.32,808.35,1868.56
SKQ202110S,TSG,2021-06-29T20:58:00Z,-148.7113,59.0068,235.12,0.4,359.43,266.71,-0.89,0.3,0.01,1018.12,10.5,90.9,261.9,17.2,336.12,809.74,1869.63
SKQ202110S,TSG,2021-06-29T20:59:00Z,-148.7113,59.007,234.82,0.5,354.53,266.93,-0.86,0.38,0.0,1018.12,10.5,90.7,261.9,16.5,336.2,809.3,1868.24
SKQ202110S,TSG,2021-06-29T21:00:00Z,-148.7113,59.0071,234.75,0.4,353.08,265.98,-0.82,0.32,0.0,1018.12,10.5,90.9,259.6,15.9,336.44,809.14,1867.56
SKQ202110S,TSG,2021-06-29T21:01:00Z,-148.7113,59.0072,234.85,0.4,359.6,266.05,-0.87,0.32,0.01,1018.12,10.5,90.7,261.6,16.6,336.35,810.6,1869.29
SKQ202110S,TSG,2021-06-29T21:02:00Z,-148.7113,59.0073,235.28,0.3,357.58,265.76,-0.79,0.35,0.0,1018.12,10.5,90.7,262.8,16.3,336.56,809.81,1867.35
SKQ202110S,TSG,2021-06-29T21:03:00Z,-148.7114,59.0074,235.7,0.5,356.89,267.5,-0.91,0.29,0.0,1018.12,10.5,90.8,260.3,15.2,336.27,811.64,1869.74
SKQ202110S,TSG,2021-06-29T21:04:00Z,-148.7114,59.0076,235.89,0.5,356.91,265.72,-0.85,0.31,-0.0,1018.12,10.5,90.6,263.0,17.5,336.64,811.72,1868.05
SKQ202110S,TSG,2021-06-29T21:05:00Z,-148.7114,59.0077,235.79,0.4,356.93,265.96,-0.83,0.28,-0.0,1018.11,10.5,90.6,260.5,16.1,336.72,811.3,1868.13
SKQ202110S,TSG,2021-06-29T21:06:00Z,-148.7114,59.0078,235.84,0.4,359.02,266.81,-0.94,0.36,0.01,1018.1,10.5,90.7,259.2,15.7,336.36,813.18,1868.83
SKQ202110S,TSG,2021-06-29T21:07:00Z,-148.7114,59.0079,235.65,0.5,357.05,267.99,-0.83,0.33,0.0,1018.1,10.5,90.8,260.6,15.4,336.25,813.28,1869.44
SKQ202110S,TSG,2021-06-29T21:08:00Z,-148.7114,59.008,235.47,0.4,359.73,266.38,-0.78,0.31,0.01,1018.1,10.5,90.8,260.6,15.7,336.55,812.48,1867.35
SKQ202110S,TSG,2021-06-29T21:09:00Z,-148.7115,59.0081,235.65,0.4,322.53,259.02,-0.27,0.34,0.0,1018.11,10.5,90.7,261.1,16.8,336.85,807.48,1858.81
SKQ202110S,TSG,2021-06-29T21:10:00Z,-148.7116,59.0081,235.63,0.3,199.13,247.25,-0.18,0.37,0.02,1018.07,10.5,90.6,266.7,16.2,336.23,808.91,1856.41
SKQ202110S,TSG,2021-06-29T21:11:00Z,-148.7115,59.008,235.69,0.5,160.9,250.09,-0.29,0.34,0.0,1018.09,10.5,90.5,265.8,15.6,336.52,809.62,1855.0
SKQ202110S,TSG,2021-06-29T21:12:00Z,-148.7115,59.0079,235.64,0.5,199.33,255.01,-0.25,0.37,0.0,1018.12,10.6,90.4,264.2,14.8,336.48,808.83,1854.87
SKQ202110S,TSG,2021-06-29T21:13:00Z,-148.7116,59.0077,235.64,0.5,200.14,254.51,-0.06,0.37,-0.0,1018.12,10.6,90.6,264.5,15.2,336.55,807.8,1854.74
SKQ202110S,TSG,2021-06-29T21:14:00Z,-148.7118,59.0076,235.45,0.4,221.37,254.84,-0.19,0.35,0.0,1018.14,10.6,90.2,260.2,15.9,336.66,808.66,1854.59
SKQ202110S,TSG,2021-06-29T21:15:00Z,-148.7119,59.0076,235.05,0.3,221.19,253.39,-0.18,0.36,0.01,1018.13,10.6,90.2,260.8,16.0,336.4,809.5,1853.68
SKQ202110S,TSG,2021-06-29T21:16:00Z,-148.712,59.0075,234.99,0.3,230.68,253.4,0.02,0.37,0.0,1018.14,10.6,90.2,261.1,16.5,336.18,807.85,1853.67
SKQ202110S,TSG,2021-06-29T21:17:00Z,-148.7121,59.0074,234.97,0.3,230.94,253.19,-0.21,0.33,0.01,1018.15,10.6,90.2,263.5,16.1,336.35,810.99,1854.33
SKQ202110S,TSG,2021-06-29T21:18:00Z,-148.7123,59.0074,235.11,0.3,230.17,254.0,-0.11,0.4,0.0,1018.15,10.6,90.3,259.5,14.9,336.65,809.91,1854.66
SKQ202110S,TSG,2021-06-29T21:19:00Z,-148.7124,59.0073,235.28,0.3,244.28,254.24,-0.15,0.35,0.0,1018.17,10.6,90.8,257.0,14.0,337.13,810.02,1853.86
SKQ202110S,TSG,2021-06-29T21:20:00Z,-148.7125,59.0073,235.52,0.3,236.53,253.2,-0.07,0.37,0.0,1018.19,10.6,90.9,257.0,14.3,337.04,810.43,1854.96
SKQ202110S,TSG,2021-06-29T21:21:00Z,-148.7127,59.0072,235.81,0.3,228.07,253.15,-0.17,0.35,-0.0,1018.19,10.5,90.8,258.3,16.4,336.55,811.51,1854.59
SKQ202110S,TSG,2021-06-29T21:22:00Z,-148.7128,59.0072,235.74,0.3,219.78,250.63,-0.06,0.35,0.0,1018.19,10.5,90.8,260.2,17.0,336.09,811.22,1855.74
SKQ202110S,TSG,2021-06-29T21:23:00Z,-148.7129,59.0071,235.79,0.6,191.59,248.42,-0.09,0.35,0.0,1018.2,10.5,90.8,260.9,14.9,336.57,812.51,1857.27
SKQ202110S,TSG,2021-06-29T21:24:00Z,-148.7129,59.0069,235.9,0.5,192.95,250.75,-0.67,0.31,0.01,1018.2,10.5,90.9,261.4,14.8,336.59,818.09,1858.11
SKQ202110S,TSG,2021-06-29T21:25:00Z,-148.713,59.0068,236.08,0.5,199.18,250.26,-0.73,0.34,0.0,1018.18,10.5,90.9,261.7,15.4,336.62,819.55,1859.9
SKQ202110S,TSG,2021-06-29T21:26:00Z,-148.7131,59.0067,236.66,0.5,193.51,250.71,-0.84,0.33,0.03,1018.18,10.5,90.8,264.6,16.0,336.42,821.23,1859.52
SKQ202110S,TSG,2021-06-29T21:27:00Z,-148.7132,59.0065,236.69,0.5,195.25,249.29,-0.49,0.36,0.0,1018.17,10.5,90.7,264.9,15.3,336.82,818.29,1858.97
SKQ202110S,TSG,2021-06-29T21:28:00Z,-148.7132,59.0064,236.61,0.5,194.62,249.89,-0.87,0.33,0.0,1018.2,10.5,90.7,261.4,15.0,336.94,822.2,1859.6
