Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
TGX201809,MID4,B,2018-09-19T22:16:42,-145.9517,59.8,90,49,39.89,4,0.11,0.06,0.17,0.15,0.38,1
TGX201809,MID4,B,2018-09-19T22:17:38,-145.9517,59.8,90,49,30.4,5,0.17,0.09,0.25,0.21,0.34,1
TGX201809,MID4,B,2018-09-19T22:18:27,-145.9517,59.8,90,49,20.54,6,0.31,0.18,0.49,0.2,0.37,1
TGX201809,MID4,B,2018-09-19T22:19:20,-145.9517,59.8,90,49,10.32,7,0.35,0.25,0.6,0.26,0.42,1
TGX201809,MID4,B,2018-09-19T22:20:21,-145.9517,59.8,90,49,2.57,8,0.12,0.22,0.34,0.11,0.65,1
TGX201809,MID5,B,2018-09-20T00:12:38,-146.1003,59.6478,93,51,76.03,2,0.06,0.07,0.13,NA,0.52,5
TGX201809,MID5,B,2018-09-20T00:14:02,-146.1003,59.6478,93,51,50.19,3,0.06,0.06,0.12,0.12,0.48,1
TGX201809,MID5,B,2018-09-20T00:15:09,-146.1003,59.6478,93,51,40.77,4,0.1,0.13,0.22,0.14,0.56,1
TGX201809,MID5,B,2018-09-20T00:16:14,-146.1003,59.6478,93,51,29.81,5,0.19,0.24,0.43,0.25,0.56,1
TGX201809,MID5,B,2018-09-20T00:17:23,-146.1003,59.6478,93,51,19.19,6,0.32,0.6,0.92,0.4,0.65,1
TGX201809,MID5,B,2018-09-20T00:18:23,-146.1003,59.6478,93,51,10.19,7,0.15,0.15,0.29,0.09,0.5,1
TGX201809,MID5,B,2018-09-20T00:19:23,-146.1003,59.6478,93,51,2.11,8,0.13,0.2,0.33,0.09,0.61,1
TGX201809,MID6,B,2018-09-20T02:07:29,-146.2485,59.5027,40,53,40.61,1,0.05,0.04,0.09,0.19,0.42,1
TGX201809,MID6,B,2018-09-20T02:08:27,-146.2485,59.5027,40,53,30.23,2,0.09,0.08,0.17,0.19,0.49,1
TGX201809,MID6,B,2018-09-20T02:09:36,-146.2485,59.5027,40,53,20.51,3,0.22,0.16,0.38,0.24,0.42,1
TGX201809,MID6,B,2018-09-20T02:10:53,-146.2485,59.5027,40,53,9.8,4,0.33,0.4,0.73,0.34,0.55,1
TGX201809,MID6,B,2018-09-20T02:12:14,-146.2485,59.5027,40,53,2.4,5,0.15,0.15,0.31,0.1,0.5,1
TGX201809,MID7,B,2018-09-20T20:27:41,-146.297,59.383,65,58,65.56,1,0.14,0.02,0.16,NA,0.13,5
TGX201809,MID7,B,2018-09-20T20:29:22,-146.297,59.383,65,58,50.24,2,0.14,0.02,0.16,0.2,0.14,1
TGX201809,MID7,B,2018-09-20T20:30:19,-146.297,59.383,65,58,40.61,3,0.18,0.02,0.2,0.18,0.12,1
TGX201809,MID7,B,2018-09-20T20:31:23,-146.297,59.383,65,58,30.5,4,0.21,0.03,0.23,0.2,0.12,1
TGX201809,MID7,B,2018-09-20T20:32:18,-146.297,59.383,65,58,19.82,5,0.25,0.72,0.96,0.5,0.74,1
TGX201809,MID7,B,2018-09-20T20:33:08,-146.297,59.383,65,58,10.48,6,0.27,1.54,1.8,0.6,0.85,1
TGX201809,MID7,B,2018-09-20T20:34:47,-146.297,59.383,65,58,2.33,7,0.15,0.26,0.4,0.09,0.64,1
TGX201809,MID8,B,2018-09-20T23:06:28,-146.199,59.2255,623,60,75.79,9,0.1,0.01,0.11,NA,0.07,5
TGX201809,MID8,B,2018-09-20T23:07:54,-146.199,59.2255,623,60,49.45,10,0.09,0.01,0.1,0.12,0.09,1
TGX201809,MID8,B,2018-09-20T23:08:46,-146.199,59.2255,623,60,39.66,11,0.24,0.01,0.25,0.19,0.06,1
TGX201809,MID8,B,2018-09-20T23:09:37,-146.199,59.2255,623,60,29.7,12,0.48,0.03,0.51,0.31,0.05,1
TGX201809,MID8,B,2018-09-20T23:10:53,-146.199,59.2255,623,60,20.34,13,0.92,0.08,1,0.44,0.08,1
TGX201809,MID8,B,2018-09-20T23:11:49,-146.199,59.2255,623,60,10.18,14,0.28,0.03,0.31,0.14,0.1,1
TGX201809,MID8,B,2018-09-20T23:13:00,-146.199,59.2255,623,60,2.4,15,0.13,0.02,0.15,0.07,0.14,1
TGX201809,MID9,B,2018-09-21T01:42:09,-146.0985,59.067,2900,61,75.73,9,0.11,0.01,0.12,NA,0.09,5
TGX201809,MID9,B,2018-09-21T01:43:33,-146.0985,59.067,2900,61,49.78,10,0.08,0.01,0.09,0.09,0.11,1
TGX201809,MID9,B,2018-09-21T01:44:26,-146.0985,59.067,2900,61,40.08,11,0.26,0.02,0.28,0.17,0.07,1
TGX201809,MID9,B,2018-09-21T01:45:18,-146.0985,59.067,2900,61,31.11,12,0.59,0.07,0.66,0.4,0.1,1
TGX201809,MID9,B,2018-09-21T01:46:13,-146.0985,59.067,2900,61,20.14,13,0.21,0.02,0.24,0.1,0.1,1
TGX201809,MID9,B,2018-09-21T01:47:20,-146.0985,59.067,2900,61,9.53,14,0.12,0.01,0.13,0.04,0.08,1
TGX201809,MID9,B,2018-09-21T01:48:23,-146.0985,59.067,2900,61,2.14,15,0.15,0.01,0.16,0.03,0.07,1
TGX201809,MID10,B,2018-09-21T04:12:09,-146.003,58.906,4400,62,75.92,9,0.14,0.03,0.17,NA,0.18,5
TGX201809,MID10,B,2018-09-21T04:13:15,-146.003,58.906,4400,62,50.4,10,0.14,0.04,0.17,0.12,0.21,1
TGX201809,MID10,B,2018-09-21T04:14:07,-146.003,58.906,4400,62,40.44,11,0.3,0.05,0.35,0.21,0.14,1
TGX201809,MID10,B,2018-09-21T04:14:57,-146.003,58.906,4400,62,29.95,12,0.4,0.09,0.49,0.29,0.19,1
TGX201809,MID10,B,2018-09-21T04:16:13,-146.003,58.906,4400,62,20.32,13,0.34,0.05,0.39,0.19,0.13,1
TGX201809,MID10,B,2018-09-21T04:17:02,-146.003,58.906,4400,62,10.01,14,0.24,0.04,0.28,0.12,0.14,1
TGX201809,MID10,B,2018-09-21T04:18:12,-146.003,58.906,4400,62,2.16,15,0.12,0.02,0.13,0.05,0.11,1
TGX201809,CS5,B,2018-09-21T16:13:33,-143.897,59.2768,2810,63,75.96,9,0.11,0.02,0.13,NA,0.17,5
TGX201809,CS5,B,2018-09-21T16:14:49,-143.897,59.2768,2810,63,50.82,10,0.14,0.02,0.16,0.11,0.15,1
TGX201809,CS5,B,2018-09-21T16:16:04,-143.897,59.2768,2810,63,40.65,11,0.3,0.07,0.37,0.24,0.2,1
TGX201809,CS5,B,2018-09-21T16:17:10,-143.897,59.2768,2810,63,30.68,12,0.46,0.09,0.54,0.31,0.16,1
TGX201809,CS5,B,2018-09-21T16:18:08,-143.897,59.2768,2810,63,20.25,13,0.19,0.02,0.22,0.07,0.11,1
TGX201809,CS5,B,2018-09-21T16:19:07,-143.897,59.2768,2810,63,9.5,14,0.14,0.01,0.15,0.06,0.08,1
TGX201809,CS5,B,2018-09-21T16:20:41,-143.897,59.2768,2810,63,2.22,15,0.13,0.01,0.14,0.05,0.07,1
TGX201809,CS4,B,2018-09-21T19:51:14,-143.9028,59.4408,2010,65,75.82,7,0.11,0.04,0.14,NA,0.24,5
TGX201809,CS4,B,2018-09-21T19:52:47,-143.9028,59.4408,2010,65,50.72,8,0.15,0.05,0.2,0.17,0.26,1
TGX201809,CS4,B,2018-09-21T19:53:49,-143.9028,59.4408,2010,65,40.74,9,0.33,0.1,0.43,0.3,0.23,1
TGX201809,CS4,B,2018-09-21T19:54:51,-143.9028,59.4408,2010,65,30.99,10,0.69,0.06,0.75,0.33,0.08,1
TGX201809,CS4,B,2018-09-21T19:55:51,-143.9028,59.4408,2010,65,20.46,11,0.16,0.01,0.17,0.06,0.08,1
TGX201809,CS4,B,2018-09-21T19:56:48,-143.9028,59.4408,2010,65,9.92,13,0.12,0.01,0.13,0.05,0.07,1
TGX201809,CS4,B,2018-09-21T19:57:52,-143.9028,59.4408,2010,65,2.4,14,0.11,0.01,0.12,0.04,0.08,1
TGX201809,CS3,B,2018-09-21T22:10:35,-143.8938,59.6053,209,67,75.73,5,0.12,0.01,0.13,NA,0.09,5
TGX201809,CS3,B,2018-09-21T22:11:45,-143.8938,59.6053,209,67,50.79,6,0.16,0.02,0.18,0.15,0.09,1
TGX201809,CS3,B,2018-09-21T22:12:42,-143.8938,59.6053,209,67,41.01,7,0.23,0.02,0.25,0.17,0.08,1
TGX201809,CS3,B,2018-09-21T22:13:38,-143.8938,59.6053,209,67,30.25,8,0.37,0.02,0.38,0.24,0.05,1
TGX201809,CS3,B,2018-09-21T22:14:27,-143.8938,59.6053,209,67,20.51,9,0.54,0.02,0.56,0.24,0.03,1
TGX201809,CS3,B,2018-09-21T22:15:25,-143.8938,59.6053,209,67,9.88,10,0.15,0.01,0.16,0.05,0.04,1
TGX201809,CS3,B,2018-09-21T22:16:22,-143.8938,59.6053,209,67,2.22,11,0.13,0.01,0.13,0.05,0.05,1
TGX201809,CS2,B,2018-09-22T00:32:06,-143.8912,59.77,119,69,75.97,3,0.12,0,0.13,NA,0.04,5
TGX201809,CS2,B,2018-09-22T00:33:38,-143.8912,59.77,119,69,50.62,4,0.14,0.01,0.14,0.12,0.04,1
TGX201809,CS2,B,2018-09-22T00:34:31,-143.8912,59.77,119,69,39.93,5,0.29,0.01,0.3,0.24,0.04,1
TGX201809,CS2,B,2018-09-22T00:35:25,-143.8912,59.77,119,69,30.23,6,0.6,0.02,0.62,0.41,0.04,1
TGX201809,CS2,B,2018-09-22T00:36:40,-143.8912,59.77,119,69,19.74,7,0.4,0.01,0.41,0.19,0.03,1
TGX201809,CS2,B,2018-09-22T00:37:40,-143.8912,59.77,119,69,9.66,8,0.16,0,0.17,0.05,0.02,1
TGX201809,CS2,B,2018-09-22T00:38:26,-143.8912,59.77,119,69,2.49,9,0.17,0.03,0.2,0.04,0.16,1
TGX201809,CS1,B,2018-09-22T03:37:26,-143.8912,59.9417,59,73,50.6,1,0.07,0.03,0.11,0.11,0.3,1
TGX201809,CS1,B,2018-09-22T03:38:22,-143.8912,59.9417,59,73,40.5,2,0.18,0.01,0.19,0.15,0.06,1
TGX201809,CS1,B,2018-09-22T03:39:25,-143.8912,59.9417,59,73,31.07,3,0.23,0.07,0.3,0.22,0.22,1
TGX201809,CS1,B,2018-09-22T03:40:26,-143.8912,59.9417,59,73,20.22,4,0.87,0.21,1.07,0.38,0.19,1
TGX201809,CS1,B,2018-09-22T03:41:16,-143.8912,59.9417,59,73,9.95,5,0.38,0.1,0.47,0.15,0.2,1
TGX201809,CS1,B,,,,59,73,0,6,0.29,0.14,0.43,0.09,0.33,9
TGX201809,PWS3,B,2018-09-23T16:11:12,-147.6645,60.6687,744,77,75.68,8,0.04,0.01,0.05,NA,0.23,5
TGX201809,PWS3,B,2018-09-23T16:12:11,-147.6645,60.6687,744,77,50.71,9,0.03,0.01,0.04,0.07,0.27,1
TGX201809,PWS3,B,2018-09-23T16:13:02,-147.6645,60.6687,744,77,40.77,10,0.06,0.02,0.08,0.11,0.19,1
TGX201809,PWS3,B,2018-09-23T16:14:28,-147.6645,60.6687,744,77,30.48,11,0.16,0.05,0.21,0.2,0.23,1
TGX201809,PWS3,B,2018-09-23T16:15:23,-147.6645,60.6687,744,77,20.23,12,0.27,0.1,0.37,0.32,0.28,1
TGX201809,PWS3,B,2018-09-23T16:16:23,-147.6645,60.6687,744,77,9.97,13,0.53,0.12,0.65,0.37,0.18,1
TGX201809,PWS3,B,2018-09-23T16:17:35,-147.6645,60.6687,744,77,2.02,14,0.21,0.12,0.32,0.13,0.36,1
TGX201809,PWS2,B,2018-09-23T19:13:45,-147.8032,60.5353,737,79,75.9,6,0.04,0.01,0.05,NA,0.24,5
TGX201809,PWS2,B,2018-09-23T19:15:12,-147.8032,60.5353,737,79,50.81,7,0.03,0.01,0.04,0.07,0.24,1
TGX201809,PWS2,B,2018-09-23T19:16:14,-147.8032,60.5353,737,79,40,8,0.06,0.02,0.08,0.11,0.24,1
TGX201809,PWS2,B,2018-09-23T19:17:35,-147.8032,60.5353,737,79,30.49,9,0.22,0.04,0.27,0.22,0.16,1
TGX201809,PWS2,B,2018-09-23T19:18:38,-147.8032,60.5353,737,79,20.31,11,0.46,0.11,0.58,0.36,0.19,1
TGX201809,PWS2,B,2018-09-23T19:19:55,-147.8032,60.5353,737,79,10.25,13,0.51,0.07,0.58,0.3,0.12,1
TGX201809,PWS2,B,2018-09-23T19:20:54,-147.8032,60.5353,737,79,2.12,14,0.18,0.08,0.27,0.09,0.31,1
TGX201809,PWS1,B,2018-09-23T22:40:31,-147.9433,60.3713,345,80,75.91,7,0.05,0.02,0.08,NA,0.31,5
TGX201809,PWS1,B,2018-09-23T22:42:21,-147.9433,60.3713,345,80,50.25,8,0.05,0.02,0.07,0.09,0.27,1
TGX201809,PWS1,B,2018-09-23T22:44:38,-147.9433,60.3713,345,80,40.7,9,0.08,0.05,0.13,0.12,0.36,1
TGX201809,PWS1,B,2018-09-23T22:45:58,-147.9433,60.3713,345,80,30.25,10,0.17,0.24,0.41,0.25,0.6,1
TGX201809,PWS1,B,2018-09-23T22:47:09,-147.9433,60.3713,345,80,20.26,11,0.34,0.38,0.72,0.37,0.52,1
TGX201809,PWS1,B,2018-09-23T22:48:15,-147.9433,60.3713,345,80,10.03,12,0.34,0.08,0.43,0.17,0.19,1
TGX201809,PWS1,B,2018-09-23T22:49:25,-147.9433,60.3713,345,80,2.32,13,0.17,0.07,0.24,0.1,0.3,1
TGX201809,KIP2,B,2018-09-24T00:12:46,-147.9845,60.2805,591,81,75.29,8,0.08,0.04,0.12,NA,0.35,5
TGX201809,KIP2,B,2018-09-24T00:13:55,-147.9845,60.2805,591,81,50.94,9,0.09,0.01,0.11,0.03,0.13,1
TGX201809,KIP2,B,2018-09-24T00:14:54,-147.9845,60.2805,591,81,40.13,10,0.09,0.11,0.2,0.17,0.56,1
TGX201809,KIP2,B,2018-09-24T00:15:48,-147.9845,60.2805,591,81,30.3,11,0.12,0.17,0.28,0.21,0.59,1
TGX201809,KIP2,B,2018-09-24T00:16:39,-147.9845,60.2805,591,81,20.23,12,0.39,0.44,0.82,0.66,0.53,1
TGX201809,KIP2,B,2018-09-24T00:17:40,-147.9845,60.2805,591,81,9.92,13,0.51,0.11,0.62,0.25,0.18,1
TGX201809,KIP2,B,2018-09-24T00:18:35,-147.9845,60.2805,591,81,2.14,14,0.23,0.05,0.29,0.15,0.19,1
TGX201809,IB1,B,2018-09-24T02:18:09,-148.3352,60.2423,150,82,75.7,4,NA,NA,0.02,NA,NA,5
TGX201809,IB1,B,2018-09-24T02:19:27,-148.3352,60.2423,150,82,51.29,5,NA,NA,0.02,0.02,NA,1
TGX201809,IB1,B,2018-09-24T02:20:24,-148.3352,60.2423,150,82,39.99,6,NA,NA,0.02,0.03,NA,1
TGX201809,IB1,B,2018-09-24T02:21:39,-148.3352,60.2423,150,82,30.33,7,NA,NA,0.1,0.06,NA,1
TGX201809,IB1,B,2018-09-24T02:22:43,-148.3352,60.2423,150,82,20.18,8,NA,NA,0.15,0.1,NA,1
TGX201809,IB1,B,2018-09-24T02:23:38,-148.3352,60.2423,150,82,9.74,9,NA,NA,0.23,0.1,NA,1
TGX201809,IB1,B,2018-09-24T02:25:00,-148.3352,60.2423,150,82,2.24,10,NA,NA,0.48,0.16,NA,1
TGX201809,CG1,B,2018-09-24T18:13:25,-147.0698,60.9915,145,85,75.86,2,NA,NA,0.03,NA,NA,5
TGX201809,CG1,B,2018-09-24T18:14:34,-147.0698,60.9915,145,85,48.29,3,NA,NA,0.03,0.06,NA,1
TGX201809,CG1,B,2018-09-24T18:15:45,-147.0698,60.9915,145,85,40.23,4,NA,NA,0.03,0.06,NA,1
TGX201809,CG1,B,2018-09-24T18:16:41,-147.0698,60.9915,145,85,30.03,5,NA,NA,0.06,0.08,NA,1
TGX201809,CG1,B,2018-09-24T18:17:32,-147.0698,60.9915,145,85,20.89,6,NA,NA,0.15,0.15,NA,1
TGX201809,CG1,B,2018-09-24T18:18:32,-147.0698,60.9915,145,85,10.01,7,NA,NA,0.27,0.1,NA,1
TGX201809,CG1,B,2018-09-24T18:19:27,-147.0698,60.9915,145,85,2.19,8,NA,NA,2.99,0.37,NA,1
TGX201809,MS2,B,2018-09-25T16:38:07,-147.8987,59.944,185,91,75.82,5,0.03,0.01,0.05,NA,0.29,5
TGX201809,MS2,B,2018-09-25T16:39:20,-147.8987,59.944,185,91,49.82,6,0.03,0.02,0.05,0.09,0.33,1
TGX201809,MS2,B,2018-09-25T16:40:22,-147.8987,59.944,185,91,39.93,7,0.04,0.01,0.06,0.09,0.25,1
TGX201809,MS2,B,2018-09-25T16:41:13,-147.8987,59.944,185,91,31.18,8,0.07,0.06,0.13,0.13,0.46,1
TGX201809,MS2,B,2018-09-25T16:42:02,-147.8987,59.944,185,91,20.07,9,0.14,0.15,0.29,0.19,0.52,1
TGX201809,MS2,B,2018-09-25T16:43:07,-147.8987,59.944,185,91,11.03,10,0.38,0.27,0.65,0.29,0.41,1
TGX201809,MS2,B,2018-09-25T16:44:29,-147.8987,59.944,185,91,2.63,11,0.45,0.16,0.61,0.24,0.26,1
