Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],<20_Phaeo_[ug/L],>20_Chl_A_[ug/L],>20_Phaeo_[ug/L],Total_Chl_A_[ug/L],Total_Phaeo_[ug/L],Fraction Chl >20,Data flag
SKQ202106S,KIP2,B,2021-04-30T03:07:05,-147.986,60.279,582,38,50.20,11,0.16,0.48,0.38,0.37,0.55,0.85,0.70,1
SKQ202106S,KIP2,B,2021-04-30T03:04:39,-147.986,60.279,582,38,75.84,10,0.10,0.36,0.08,0.14,0.19,0.49,0.45,1
SKQ202106S,IB1,B,2021-04-30T20:32:42,-148.3383,60.2417,166,41,1.61,11,0.75,0.31,4.58,0.30,5.34,0.61,0.86,1
SKQ202106S,IB1,B,2021-04-30T20:29:59,-148.3383,60.2417,166,41,10.21,10,0.53,0.40,3.14,0.74,3.67,1.15,0.86,1
SKQ202106S,IB1,B,2021-04-30T20:26:04,-148.3383,60.2417,166,41,20.12,8,0.27,0.27,1.39,0.29,1.66,0.56,0.84,1
SKQ202106S,IB1,B,2021-04-30T20:23:58,-148.3383,60.2417,166,41,30.22,7,0.12,0.15,0.32,0.21,0.44,0.36,0.72,1
SKQ202106S,IB1,B,2021-04-30T20:21:46,-148.3383,60.2417,166,41,40.20,6,0.08,0.16,0.08,0.12,0.15,0.28,0.50,1
SKQ202106S,IB1,B,2021-04-30T20:19:45,-148.3383,60.2417,166,41,50.12,5,0.10,0.23,0.05,0.04,0.15,0.27,0.33,1
SKQ202106S,IB1,B,2021-04-30T20:17:22,-148.3383,60.2417,166,41,75.51,4,0.07,0.20,0.06,0.04,0.13,0.24,0.43,1
SKQ202106S,MS2,B,2021-05-01T03:50:31,-147.9015,59.9448,191,45,1.43,12,0.58,0.35,5.60,0.78,6.18,1.13,0.91,1
SKQ202106S,MS2,B,2021-05-01T03:48:12,-147.9015,59.9448,191,45,10.15,11,0.95,0.40,7.21,1.23,8.17,1.63,0.88,1
SKQ202106S,MS2,B,2021-05-01T03:46:25,-147.9015,59.9448,191,45,20.55,10,0.68,0.45,7.67,1.22,8.35,1.67,0.92,1
SKQ202106S,MS2,B,2021-05-01T03:44:33,-147.9015,59.9448,191,45,30.50,9,0.35,0.38,6.82,1.07,7.17,1.44,0.95,1
SKQ202106S,MS2,B,2021-05-01T03:42:40,-147.9015,59.9448,191,45,40.23,8,0.47,0.47,3.48,0.58,3.95,1.05,0.88,1
SKQ202106S,MS2,B,2021-05-01T03:40:40,-147.9015,59.9448,191,45,50.62,7,0.52,0.49,2.91,0.68,3.43,1.17,0.85,1
SKQ202106S,MS2,B,2021-05-01T03:38:22,-147.9015,59.9448,191,45,75.93,6,0.38,0.64,1.54,0.47,1.92,1.11,0.80,1
SKQ202106S,GAK1,B,2021-05-01T16:09:24,-149.4667,59.8443,267,46,1.91,22,0.64,0.32,5.77,0.88,6.41,1.19,0.90,1
SKQ202106S,GAK1,B,2021-05-01T16:06:42,-149.4667,59.8443,267,46,9.91,20,0.62,0.28,7.21,0.88,7.83,1.16,0.92,1
SKQ202106S,GAK1,B,2021-05-01T16:04:37,-149.4667,59.8443,267,46,20.04,18,0.76,0.31,7.92,0.88,8.68,1.19,0.91,1
SKQ202106S,GAK1,B,2021-05-01T16:02:43,-149.4667,59.8443,267,46,30.30,17,0.46,0.29,4.16,0.84,4.62,1.14,0.90,1
SKQ202106S,GAK1,B,2021-05-01T16:00:30,-149.4667,59.8443,267,46,40.62,16,0.25,0.33,4.02,0.51,4.27,0.84,0.94,1
SKQ202106S,GAK1,B,2021-05-01T15:58:25,-149.4667,59.8443,267,46,50.76,14,0.28,0.40,4.81,0.60,5.09,1.00,0.94,1
SKQ202106S,GAK1,B,2021-05-01T15:55:43,-149.4667,59.8443,267,46,76.03,12,0.19,0.43,1.74,0.45,1.93,0.88,0.90,1
SKQ202106S,GAK2,B,2021-05-01T21:37:41,-149.3302,59.6942,225,49,2.24,14,0.52,0.17,4.92,0.55,5.45,0.72,0.90,1
SKQ202106S,GAK2,B,2021-05-01T21:35:44,-149.3302,59.6942,225,49,10.38,13,0.57,0.28,4.21,1.23,4.79,1.51,0.88,1
SKQ202106S,GAK2,B,2021-05-01T21:34:01,-149.3302,59.6942,225,49,20.37,12,0.34,0.40,3.39,0.81,3.73,1.21,0.91,1
SKQ202106S,GAK2,B,2021-05-01T21:32:13,-149.3302,59.6942,225,49,30.96,11,0.28,0.40,2.60,0.66,2.89,1.07,0.90,1
SKQ202106S,GAK2,B,2021-05-01T21:30:33,-149.3302,59.6942,225,49,40.16,10,0.20,0.49,0.61,0.48,0.81,0.97,0.75,1
SKQ202106S,GAK2,B,2021-05-01T21:28:50,-149.3302,59.6942,225,49,50.38,9,0.12,0.35,0.28,0.16,0.40,0.51,0.70,1
SKQ202106S,GAK2,B,2021-05-01T21:26:29,-149.3302,59.6942,225,49,75.68,8,0.13,0.30,0.37,0.25,0.50,0.55,0.74,1
SKQ202106S,GAK3,B,2021-05-02T00:22:47,-149.1905,59.5538,213,51,2.14,14,0.43,0.16,12.14,2.24,12.56,2.41,0.97,1
SKQ202106S,GAK3,B,2021-05-02T00:21:02,-149.1905,59.5538,213,51,10.21,13,0.02,0.69,10.26,1.02,10.28,1.71,1.00,1
SKQ202106S,GAK3,B,2021-05-02T00:19:14,-149.1905,59.5538,213,51,20.43,12,0.21,0.62,1.78,0.57,1.99,1.19,0.90,1
SKQ202106S,GAK3,B,2021-05-02T00:17:31,-149.1905,59.5538,213,51,30.42,11,0.17,0.46,0.56,0.60,0.74,1.06,0.77,1
SKQ202106S,GAK3,B,2021-05-02T00:15:43,-149.1905,59.5538,213,51,40.26,10,0.15,0.39,0.33,0.40,0.47,0.80,0.69,1
SKQ202106S,GAK3,B,2021-05-02T00:13:56,-149.1905,59.5538,213,51,50.55,9,0.16,0.49,0.32,0.54,0.48,1.03,0.67,1
SKQ202106S,GAK3,B,2021-05-02T00:11:35,-149.1905,59.5538,213,51,76.11,8,0.10,0.22,0.25,0.16,0.35,0.37,0.72,1
SKQ202106S,GAK4,B,2021-05-02T03:21:10,-149.0497,59.4092,200,53,2.37,15,0.45,0.15,7.23,0.71,7.68,0.86,0.94,1
SKQ202106S,GAK4,B,2021-05-02T03:19:23,-149.0497,59.4092,200,53,10.34,14,0.50,0.19,13.47,1.14,13.97,1.33,0.96,1
SKQ202106S,GAK4,B,2021-05-02T03:17:28,-149.0497,59.4092,200,53,20.35,13,0.37,0.33,8.37,1.92,8.75,2.25,0.96,1
SKQ202106S,GAK4,B,2021-05-02T03:15:20,-149.0497,59.4092,200,53,30.27,10,0.33,0.43,6.42,1.49,6.76,1.92,0.95,1
SKQ202106S,GAK4,B,2021-05-02T03:13:33,-149.0497,59.4092,200,53,40.29,9,0.25,0.48,1.47,0.64,1.72,1.13,0.86,1
SKQ202106S,GAK4,B,2021-05-02T03:11:48,-149.0497,59.4092,200,53,50.49,8,0.16,0.33,0.62,0.30,0.78,0.63,0.80,1
SKQ202106S,GAK4,B,2021-05-02T03:09:17,-149.0497,59.4092,200,53,75.97,7,0.14,0.33,0.36,0.37,0.50,0.70,0.72,1
SKQ202106S,GAK5,B,2021-05-02T21:37:49,-148.9078,59.2578,166,57,3.02,18,0.32,0.16,9.83,1.05,10.15,1.21,0.97,1
SKQ202106S,GAK5,B,2021-05-02T21:35:21,-148.9078,59.2578,166,57,10.31,16,0.41,0.27,10.70,0.73,11.11,1.00,0.96,1
SKQ202106S,GAK5,B,2021-05-02T21:32:58,-148.9078,59.2578,166,57,20.23,14,0.35,0.23,9.25,1.81,9.60,2.05,0.96,1
SKQ202106S,GAK5,B,2021-05-02T21:30:17,-148.9078,59.2578,166,57,30.49,12,0.17,0.28,3.54,0.76,3.70,1.04,0.95,1
SKQ202106S,GAK5,B,2021-05-02T21:28:11,-148.9078,59.2578,166,57,40.22,11,0.21,0.33,2.16,0.63,2.37,0.97,0.91,1
SKQ202106S,GAK5,B,2021-05-02T21:26:12,-148.9078,59.2578,166,57,50.58,10,0.24,0.49,2.18,1.15,2.42,1.64,0.90,1
SKQ202106S,GAK5,B,2021-05-02T21:23:28,-148.9078,59.2578,166,57,75.36,8,0.32,0.55,0.61,0.52,0.93,1.07,0.66,1
SKQ202106S,GAK6,B,2021-05-02T23:58:10,-148.7743,59.119,148,58,2.32,11,0.40,0.28,15.44,2.06,15.84,2.34,0.97,1
SKQ202106S,GAK6,B,2021-05-02T23:55:53,-148.7743,59.119,148,58,9.68,10,0.37,0.25,15.21,1.21,15.58,1.46,0.98,1
SKQ202106S,GAK6,B,2021-05-02T23:53:26,-148.7743,59.119,148,58,20.35,9,0.32,0.31,11.97,1.74,12.29,2.05,0.97,1
SKQ202106S,GAK6,B,2021-05-02T23:51:25,-148.7743,59.119,148,58,30.87,8,0.32,0.38,6.53,0.85,6.85,1.23,0.95,1
SKQ202106S,GAK6,B,2021-05-02T23:49:29,-148.7743,59.119,148,58,40.14,7,0.22,0.43,1.86,0.72,2.08,1.15,0.89,1
SKQ202106S,GAK6,B,2021-05-02T23:47:32,-148.7743,59.119,148,58,50.49,6,0.21,0.39,1.15,0.52,1.36,0.91,0.85,1
SKQ202106S,GAK6,B,2021-05-02T23:45:05,-148.7743,59.119,148,58,76.19,5,0.16,0.36,0.66,0.23,0.82,0.59,0.81,1
SKQ202106S,GEO3,B,2021-05-03T02:08:59,-148.6778,59.0142,233,59,2.91,14,0.46,0.31,14.74,0.95,15.21,1.26,0.97,5
SKQ202106S,GEO3,B,2021-05-03T02:07:04,-148.6778,59.0142,233,59,10.70,13,0.46,0.31,13.88,2.18,14.34,2.49,0.97,1
SKQ202106S,GEO3,B,2021-05-03T02:05:10,-148.6778,59.0142,233,59,19.91,12,0.33,0.51,11.39,1.90,11.72,2.41,0.97,1
SKQ202106S,GEO3,B,2021-05-03T02:03:17,-148.6778,59.0142,233,59,30.92,11,0.21,0.32,3.42,0.87,3.64,1.19,0.94,1
SKQ202106S,GEO3,B,2021-05-03T02:01:24,-148.6778,59.0142,233,59,40.72,10,0.14,0.29,0.72,0.52,0.86,0.81,0.83,1
SKQ202106S,GEO3,B,2021-05-03T01:59:33,-148.6778,59.0142,233,59,50.90,9,0.09,0.21,0.21,0.10,0.31,0.31,0.70,1
SKQ202106S,GEO3,B,2021-05-03T01:57:20,-148.6778,59.0142,233,59,75.69,8,0.16,0.24,0.35,0.15,0.51,0.39,0.69,1
SKQ202106S,GAK7,B,2021-05-03T05:26:03,-148.6323,58.9718,241,60,3.28,14,0.67,0.33,13.64,2.35,14.32,2.68,0.95,1
SKQ202106S,GAK7,B,2021-05-03T05:23:49,-148.6323,58.9718,241,60,9.67,13,0.39,0.40,13.64,1.33,14.04,1.73,0.97,1
SKQ202106S,GAK7,B,2021-05-03T05:22:03,-148.6323,58.9718,241,60,20.52,12,0.15,0.21,3.57,0.60,3.72,0.81,0.96,1
SKQ202106S,GAK7,B,2021-05-03T05:19:51,-148.6323,58.9718,241,60,30.30,11,0.13,0.28,1.96,0.38,2.09,0.67,0.94,1
SKQ202106S,GAK7,B,2021-05-03T05:17:37,-148.6323,58.9718,241,60,39.95,10,0.11,0.20,0.90,0.28,1.01,0.48,0.89,1
SKQ202106S,GAK7,B,2021-05-03T05:15:24,-148.6323,58.9718,241,60,50.70,9,0.08,0.15,0.24,0.20,0.32,0.35,0.76,1
SKQ202106S,GAK7,B,2021-05-03T05:12:58,-148.6323,58.9718,241,60,76.31,8,0.08,0.14,0.15,0.08,0.23,0.23,0.65,1
SKQ202106S,GAK9,B,2021-05-03T19:21:30,-148.3512,58.679,280,62,4.13,23,0.47,0.44,5.26,0.80,5.73,1.24,0.92,1
SKQ202106S,GAK9,B,2021-05-03T19:20:46,-148.3512,58.679,280,62,9.43,21,0.42,0.39,4.98,0.52,5.40,0.91,0.92,1
SKQ202106S,GAK9,B,2021-05-03T19:16:00,-148.3512,58.679,280,62,20.62,18,0.35,0.39,4.44,0.44,4.79,0.83,0.93,1
SKQ202106S,GAK9,B,2021-05-03T19:13:50,-148.3512,58.679,280,62,30.24,17,0.25,0.48,2.31,0.59,2.56,1.07,0.90,1
SKQ202106S,GAK9,B,2021-05-03T19:11:54,-148.3512,58.679,280,62,40.58,16,0.18,0.25,0.39,0.15,0.57,0.41,0.69,1
SKQ202106S,GAK9,B,2021-05-03T19:09:42,-148.3512,58.679,280,62,50.41,15,0.14,0.34,0.14,0.12,0.28,0.46,0.49,1
SKQ202106S,GAK9,B,2021-05-03T19:06:24,-148.3512,58.679,280,62,76.27,13,0.10,0.23,0.21,0.13,0.31,0.36,0.68,1
SKQ202106S,GAK8,B,2021-05-03T22:16:49,-148.4908,58.806,288,63,3.23,15,0.27,0.32,9.25,0.96,9.52,1.28,0.97,1
SKQ202106S,GAK8,B,2021-05-03T22:14:21,-148.4908,58.806,288,63,10.99,14,0.27,0.27,8.83,1.15,9.09,1.42,0.97,1
SKQ202106S,GAK8,B,2021-05-03T22:11:27,-148.4908,58.806,288,63,19.87,13,0.23,0.31,8.80,1.23,9.03,1.54,0.97,1
SKQ202106S,GAK8,B,2021-05-03T22:09:34,-148.4908,58.806,288,63,30.59,12,0.24,0.33,5.86,0.76,6.10,1.10,0.96,1
SKQ202106S,GAK8,B,2021-05-03T22:07:42,-148.4908,58.806,288,63,40.46,11,0.17,0.24,0.71,0.26,0.88,0.51,0.81,1
SKQ202106S,GAK8,B,2021-05-03T22:05:41,-148.4908,58.806,288,63,50.44,10,0.18,0.19,0.50,0.16,0.68,0.36,0.74,1
SKQ202106S,GAK8,B,2021-05-03T22:03:11,-148.4908,58.806,288,63,77.12,9,0.06,0.16,0.08,0.14,0.14,0.31,0.57,1
SKQ202106S,GAK10,B,2021-05-04T04:52:24,-148.2198,58.5417,1429,64,2.59,18,0.40,0.32,5.46,0.98,5.86,1.30,0.93,1
SKQ202106S,GAK10,B,2021-05-04T04:49:48,-148.2198,58.5417,1429,64,9.56,17,0.40,0.25,5.54,0.81,5.94,1.06,0.93,1
SKQ202106S,GAK10,B,2021-05-04T04:47:40,-148.2198,58.5417,1429,64,20.54,16,0.40,0.32,5.66,0.79,6.06,1.11,0.93,1
SKQ202106S,GAK10,B,2021-05-04T04:45:34,-148.2198,58.5417,1429,64,30.35,15,0.38,0.34,5.15,1.09,5.53,1.42,0.93,1
SKQ202106S,GAK10,B,2021-05-04T04:43:46,-148.2198,58.5417,1429,64,40.65,14,0.29,0.31,4.05,0.90,4.33,1.21,0.93,1
SKQ202106S,GAK10,B,2021-05-04T04:41:47,-148.2198,58.5417,1429,64,50.70,13,0.27,0.32,3.20,0.63,3.47,0.95,0.92,1
SKQ202106S,GAK10,B,2021-05-04T04:39:08,-148.2198,58.5417,1429,64,76.30,12,0.05,0.12,0.06,0.04,0.11,0.16,0.55,1
SKQ202106S,GAK11,B,2021-05-04T08:37:20,-148.0708,58.3903,1412,65,2.47,18,0.70,0.29,0.71,0.21,1.41,0.50,0.50,1
SKQ202106S,GAK11,B,2021-05-04T08:35:08,-148.0708,58.3903,1412,65,9.95,17,0.77,0.30,0.64,0.19,1.40,0.49,0.45,1
SKQ202106S,GAK11,B,2021-05-04T08:33:25,-148.0708,58.3903,1412,65,19.68,16,1.00,0.39,0.60,0.22,1.60,0.61,0.37,1
SKQ202106S,GAK11,B,2021-05-04T08:31:20,-148.0708,58.3903,1412,65,29.83,15,1.17,0.34,0.60,0.28,1.78,0.62,0.34,1
SKQ202106S,GAK11,B,2021-05-04T08:29:13,-148.0708,58.3903,1412,65,39.79,14,0.71,0.39,0.54,0.23,1.25,0.62,0.43,1
SKQ202106S,GAK11,B,2021-05-04T08:27:12,-148.0708,58.3903,1412,65,50.88,13,0.38,0.33,0.40,0.17,0.78,0.51,0.51,1
SKQ202106S,GAK11,B,2021-05-04T08:24:43,-148.0708,58.3903,1412,65,75.75,12,0.05,0.17,0.07,0.05,0.12,0.22,0.55,1
SKQ202106S,GAK12,B,2021-05-05T00:48:42,-147.933,58.2458,2186,66,2.13,18,1.37,0.43,0.66,0.21,2.03,0.64,0.32,1
SKQ202106S,GAK12,B,2021-05-05T00:46:46,-147.933,58.2458,2186,66,10.19,17,1.03,0.46,0.58,0.17,1.61,0.64,0.36,1
SKQ202106S,GAK12,B,2021-05-05T00:45:03,-147.933,58.2458,2186,66,20.11,16,0.86,0.31,0.57,0.15,1.43,0.46,0.40,1
SKQ202106S,GAK12,B,2021-05-05T00:43:18,-147.933,58.2458,2186,66,29.85,15,0.77,0.33,0.56,0.17,1.33,0.50,0.42,1
SKQ202106S,GAK12,B,2021-05-05T00:41:30,-147.933,58.2458,2186,66,40.16,14,0.70,0.28,0.63,0.16,1.33,0.44,0.47,1
SKQ202106S,GAK12,B,2021-05-05T00:39:29,-147.933,58.2458,2186,66,50.39,13,0.14,0.18,0.08,0.09,0.21,0.27,0.36,1
SKQ202106S,GAK12,B,2021-05-05T00:37:22,-147.933,58.2458,2186,66,76.09,12,0.02,0.11,0.02,0.05,0.03,0.16,0.47,1
SKQ202106S,GAK13,B,2021-05-05T04:12:38,-147.7938,58.0992,2063,67,2.37,20,1.19,0.27,0.33,0.15,1.52,0.41,0.22,1
SKQ202106S,GAK13,B,2021-05-05T04:10:15,-147.7938,58.0992,2063,67,9.97,19,1.21,0.32,0.36,0.11,1.57,0.44,0.23,1
SKQ202106S,GAK13,B,2021-05-05T04:07:33,-147.7938,58.0992,2063,67,20.63,18,1.25,0.59,0.46,0.13,1.71,0.72,0.27,1
SKQ202106S,GAK13,B,2021-05-05T04:05:14,-147.7938,58.0992,2063,67,30.16,15,0.76,0.37,0.52,0.04,1.28,0.41,0.41,1
SKQ202106S,GAK13,B,2021-05-05T04:03:06,-147.7938,58.0992,2063,67,40.19,14,0.56,0.25,0.20,0.12,0.76,0.37,0.26,1
SKQ202106S,GAK13,B,2021-05-05T04:01:06,-147.7938,58.0992,2063,67,49.85,13,0.19,0.14,0.06,0.07,0.25,0.21,0.24,1
SKQ202106S,GAK13,B,2021-05-05T03:58:36,-147.7938,58.0992,2063,67,75.52,12,0.10,0.09,0.01,0.03,0.11,0.12,0.12,1
SKQ202106S,GAK14,B,2021-05-05T07:19:23,-147.656,57.945,3016,68,2.38,18,0.58,0.30,1.97,0.54,2.55,0.83,0.77,1
SKQ202106S,GAK14,B,2021-05-05T07:16:54,-147.656,57.945,3016,68,10.04,17,0.53,0.32,2.05,0.68,2.57,1.00,0.80,1
SKQ202106S,GAK14,B,2021-05-05T07:14:47,-147.656,57.945,3016,68,19.60,16,0.79,0.57,2.01,0.57,2.80,1.15,0.72,1
SKQ202106S,GAK14,B,2021-05-05T07:12:44,-147.656,57.945,3016,68,30.52,15,0.97,0.68,1.61,0.60,2.58,1.28,0.62,1
SKQ202106S,GAK14,B,2021-05-05T07:10:46,-147.656,57.945,3016,68,41.50,14,0.86,0.38,0.55,0.18,1.41,0.55,0.39,1
SKQ202106S,GAK14,B,2021-05-05T07:08:46,-147.656,57.945,3016,68,50.46,13,0.58,0.35,0.24,0.15,0.81,0.50,0.29,1
SKQ202106S,GAK14,B,2021-05-05T07:06:14,-147.656,57.945,3016,68,76.35,12,0.19,0.23,0.05,0.06,0.24,0.29,0.21,1
SKQ202106S,GAK15,B,2021-05-06T00:18:56,-147.5002,57.7925,4504,70,3.06,23,0.35,0.25,7.61,1.04,7.95,1.29,0.96,1
SKQ202106S,GAK15,B,2021-05-06T00:17:04,-147.5002,57.7925,4504,70,10.33,21,0.50,0.31,7.21,1.20,7.71,1.51,0.94,1
SKQ202106S,GAK15,B,2021-05-06T00:15:25,-147.5002,57.7925,4504,70,19.62,20,0.41,0.35,7.32,1.14,7.73,1.49,0.95,1
SKQ202106S,GAK15,B,2021-05-06T00:13:51,-147.5002,57.7925,4504,70,30.07,19,0.34,0.36,1.24,0.41,1.58,0.78,0.78,1
SKQ202106S,GAK15,B,2021-05-06T00:12:04,-147.5002,57.7925,4504,70,40.72,18,0.92,0.43,0.12,1.39,1.05,1.82,0.12,1
SKQ202106S,GAK15,B,2021-05-06T00:10:22,-147.5002,57.7925,4504,70,49.88,17,0.06,0.17,0.07,0.21,0.14,0.38,0.55,1
SKQ202106S,GAK15,B,2021-05-06T00:07:58,-147.5002,57.7925,4504,70,75.23,15,0.07,0.15,0.04,0.06,0.12,0.21,0.37,1
