Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ202207S,GAK14,B,,,,,63,0,18,0.16,0.07,0.24,0.09,0.32,
SKQ202207S,GAK14,B,,,,,63,10,16,0.15,0.06,0.22,0.1,0.29,
SKQ202207S,GAK14,B,,,,,63,20,14,0.31,0.05,0.36,0.15,0.14,
SKQ202207S,GAK14,B,,,,,63,30,13,0.19,0.06,0.26,0.14,0.25,
SKQ202207S,GAK14,B,,,,,63,40,12,0.16,0.06,0.22,0.11,0.28,
SKQ202207S,GAK14,B,,,,,63,50,11,0.2,0.05,0.25,0.13,0.21,
SKQ202207S,GAK14,B,,,,,63,75,10,0.17,0.06,0.22,0.15,0.26,
SKQ202207S,GAK14,B,,,,,63,100,9,0.08,0.02,0.1,0.13,0.2,
SKQ202207S,GAK15,B,,,,,64,0,24,0.33,3.89,4.22,1.14,0.92,
SKQ202207S,GAK15,B,,,,,64,10,22,0.21,2.81,3.02,0.77,0.93,
SKQ202207S,GAK15,B,,,,,64,20,19,0.15,1.51,1.66,0.5,0.91,
SKQ202207S,GAK15,B,,,,,64,30,17,0.17,1.22,1.39,0.52,0.88,
SKQ202207S,GAK15,B,,,,,64,40,14,0.14,0.82,0.97,0.57,0.85,
SKQ202207S,GAK15,B,,,,,64,50,12,0.22,0.47,0.68,0.49,0.68,
SKQ202207S,GAK15,B,,,,,64,75,10,0.07,0.05,0.12,0.54,0.41,
