Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Cast_Number,Depth_[m],Bottle_Number,<20_Chl_A_[ug/L],>20_Chl_A _[ug/L],Total_Chl_A _[ug/L],Total_Phaeo _[ug/L],Fraction_Chl_>20,Quality_flag
SKQ202010S,PL21,B,2020-07-12T20:07:34,-145.3227,60.1427,71,49,10.19,6,0.22,0.02,0.24,0.16,0.09,1
SKQ202010S,PL21,B,2020-07-12T20:05:49,-145.3227,60.1427,71,49,19.99,5,0.29,0.01,0.3,0.14,0.02,1
SKQ202010S,PL21,B,2020-07-12T20:04:05,-145.3227,60.1427,71,49,29.87,4,0.18,0.01,0.19,0.13,0.03,1
SKQ202010S,PL21,B,2020-07-12T20:01:58,-145.3227,60.1427,71,49,40.12,3,0.11,0,0.12,0.1,0.04,1
SKQ202010S,PL21,B,2020-07-12T20:00:20,-145.3227,60.1427,71,49,50.56,2,0.09,0,0.09,0.11,0.04,1
SKQ202010S,PL22,B,2020-07-13T18:09:50,-146.3798,60.0472,62,51,2.92,15,0.28,0.03,0.31,0.1,0.1,1
SKQ202010S,PL22,B,2020-07-13T18:05:58,-146.3798,60.0472,62,51,9.91,8,0.67,0.04,0.71,0.29,0.06,1
SKQ202010S,PL22,B,2020-07-13T18:04:25,-146.3798,60.0472,62,51,17.94,7,1.77,0.07,1.83,0.58,0.04,1
SKQ202010S,PL22,B,2020-07-13T18:03:24,-146.3798,60.0472,62,51,20.37,5,0.95,0.04,0.99,0.74,0.04,1
SKQ202010S,PL22,B,2020-07-13T18:02:02,-146.3798,60.0472,62,51,30.28,4,0.16,0.01,0.17,0.23,0.06,1
SKQ202010S,PL22,B,2020-07-13T18:00:37,-146.3798,60.0472,62,51,40.58,3,0.06,0.01,0.07,0.16,0.11,1
SKQ202010S,PL22,B,2020-07-13T17:59:21,-146.3798,60.0472,62,51,50.52,2,0.05,0.01,0.05,0.13,0.1,1
SKQ202010S,PWS2,B,2020-07-14T19:49:12,-147.8023,60.5355,729,53,2.94,24,0.3,0.06,0.36,0.08,0.16,1
SKQ202010S,PWS2,B,2020-07-14T19:47:12,-147.8023,60.5355,729,53,10.11,22,0.58,0.13,0.71,0.17,0.18,1
SKQ202010S,PWS2,B,2020-07-14T19:44:55,-147.8023,60.5355,729,53,20.27,20,0.48,0.17,0.65,0.29,0.27,1
SKQ202010S,PWS2,B,2020-07-14T19:43:03,-147.8023,60.5355,729,53,30.35,18,0.13,0.05,0.18,0.21,0.26,1
SKQ202010S,PWS2,B,2020-07-14T19:41:10,-147.8023,60.5355,729,53,40.35,17,0.08,0.03,0.11,0.21,0.25,1
SKQ202010S,PWS2,B,2020-07-14T19:39:13,-147.8023,60.5355,729,53,50.78,16,0.06,0.02,0.08,0.18,0.26,1
SKQ202010S,PWS2,B,2020-07-14T19:36:22,-147.8023,60.5355,729,53,75.79,15,0.03,0.01,0.04,0.13,0.21,1
SKQ202010S,PWS3,B,2020-07-14T22:31:09,-147.6727,60.6553,704,54,3.11,16,0.28,0.04,0.32,0.05,0.13,1
SKQ202010S,PWS3,B,2020-07-14T22:29:20,-147.6727,60.6553,704,54,10.2,15,0.57,0.16,0.73,0.22,0.21,1
SKQ202010S,PWS3,B,2020-07-14T22:27:36,-147.6727,60.6553,704,54,20.14,14,0.94,0.55,1.5,0.63,0.37,1
SKQ202010S,PWS3,B,2020-07-14T22:24:34,-147.6727,60.6553,704,54,30.15,12,0.29,0.13,0.42,0.37,0.3,1
SKQ202010S,PWS3,B,2020-07-14T22:22:52,-147.6727,60.6553,704,54,40.38,11,0.09,0.02,0.11,0.16,0.19,1
SKQ202010S,PWS3,B,2020-07-14T22:21:05,-147.6727,60.6553,704,54,50.49,10,0.04,0.01,0.05,0.13,0.24,1
SKQ202010S,PWS3,B,2020-07-14T22:18:55,-147.6727,60.6553,704,54,75.37,9,0.01,0.01,0.02,0.11,0.31,1
SKQ202010S,PWS1,B,2020-07-15T01:48:22,-147.937,60.3797,355,55,2.35,15,0.35,0.06,0.41,0.09,0.15,1
SKQ202010S,PWS1,B,2020-07-15T01:46:26,-147.937,60.3797,355,55,10.15,14,1,1.23,2.23,0.54,0.55,1
SKQ202010S,PWS1,B,2020-07-15T01:44:46,-147.937,60.3797,355,55,20.24,13,0.74,0.23,0.97,0.49,0.24,1
SKQ202010S,PWS1,B,2020-07-15T01:42:51,-147.937,60.3797,355,55,30.55,12,0.18,0.04,0.22,0.28,0.17,1
SKQ202010S,PWS1,B,2020-07-15T01:41:09,-147.937,60.3797,355,55,40.47,11,0.08,0.02,0.1,0.19,0.21,1
SKQ202010S,PWS1,B,2020-07-15T01:39:25,-147.937,60.3797,355,55,50.65,10,0.05,0.01,0.06,0.16,0.21,1
SKQ202010S,PWS1,B,2020-07-15T01:36:34,-147.937,60.3797,355,55,75.69,9,0.03,0,0.04,0.08,0.09,1
SKQ202010S,KIP2,B,2020-07-15T03:54:56,-147.987,60.2788,582,56,2.24,15,0.22,0.05,0.27,0.07,0.19,1
SKQ202010S,KIP2,B,2020-07-15T03:52:32,-147.987,60.2788,582,56,10.26,14,0.99,0.51,1.5,0.54,0.34,1
SKQ202010S,KIP2,B,2020-07-15T03:50:47,-147.987,60.2788,582,56,20.16,13,0.62,0.12,0.74,0.34,0.16,1
SKQ202010S,KIP2,B,2020-07-15T03:49:01,-147.987,60.2788,582,56,30.36,12,0.24,0.06,0.29,0.25,0.19,1
SKQ202010S,KIP2,B,2020-07-15T03:47:22,-147.987,60.2788,582,56,40.32,11,0.08,0.04,0.12,0.21,0.3,1
SKQ202010S,KIP2,B,2020-07-15T03:45:25,-147.987,60.2788,582,56,50.58,10,0.06,0.02,0.09,0.15,0.27,1
SKQ202010S,KIP2,B,2020-07-15T03:43:11,-147.987,60.2788,582,56,75.74,9,0.02,0.01,0.03,0.13,0.31,1
SKQ202010S,MS2,B,2020-07-15T19:07:25,-147.8935,59.944,194,60,2.32,13,0.27,0.01,0.28,0.1,0.04,1
SKQ202010S,MS2,B,2020-07-15T19:05:03,-147.8935,59.944,194,60,10.32,12,0.46,0.05,0.51,0.2,0.09,1
SKQ202010S,MS2,B,2020-07-15T19:03:19,-147.8935,59.944,194,60,20.03,11,0.84,0.09,0.93,0.42,0.1,1
SKQ202010S,MS2,B,2020-07-15T19:01:38,-147.8935,59.944,194,60,30.47,10,0.68,0.05,0.73,0.46,0.07,1
SKQ202010S,MS2,B,2020-07-15T18:59:51,-147.8935,59.944,194,60,40.53,9,0.26,0.01,0.26,0.26,0.03,1
SKQ202010S,MS2,B,2020-07-15T18:58:00,-147.8935,59.944,194,60,50.5,8,0.12,0.01,0.13,0.18,0.05,1
SKQ202010S,MS2,B,2020-07-15T18:55:43,-147.8935,59.944,194,60,75.76,7,0.03,0.01,0.04,0.12,0.15,1
SKQ202010S,GEO,B,2020-07-16T06:09:10,-148.6935,59.0155,233,61,2.65,21,0.8,0.33,1.14,0.26,0.29,1
SKQ202010S,GEO,B,2020-07-16T06:07:25,-148.6935,59.0155,233,61,5.28,20,0.82,0.32,1.14,0.27,0.28,1
SKQ202010S,GEO,B,2020-07-16T06:05:15,-148.6935,59.0155,233,61,10.4,18,0.88,0.41,1.29,0.29,0.32,1
SKQ202010S,GEO,B,2020-07-16T06:01:41,-148.6935,59.0155,233,61,19.72,15,0.98,0.73,1.71,0.59,0.43,1
SKQ202010S,GEO,B,2020-07-16T05:59:46,-148.6935,59.0155,233,61,25.54,13,0.73,0.73,1.47,0.59,0.5,1
SKQ202010S,GEO,B,2020-07-16T05:57:59,-148.6935,59.0155,233,61,30.21,11,0.48,0.39,0.87,0.32,0.45,1
SKQ202010S,GEO,B,2020-07-16T05:55:59,-148.6935,59.0155,233,61,40.58,9,0.29,0.06,0.35,0.2,0.17,1
SKQ202010S,GEO,B,2020-07-16T05:53:56,-148.6935,59.0155,233,61,50.65,7,0.2,0.01,0.22,0.17,0.06,1
SKQ202010S,GEO,B,2020-07-16T05:51:42,-148.6935,59.0155,233,61,76.11,6,0.12,0.01,0.13,0.1,0.06,1
SKQ202010S,GAK1,B,2020-07-16T16:22:07,-149.4665,59.8448,270,63,2.4,23,0.3,0.1,0.39,0.1,0.25,1
SKQ202010S,GAK1,B,2020-07-16T16:19:14,-149.4665,59.8448,270,63,9.94,21,0.38,0.02,0.4,0.15,0.04,1
SKQ202010S,GAK1,B,2020-07-16T16:16:32,-149.4665,59.8448,270,63,20.23,19,1.2,0.01,1.21,0.46,0.01,1
SKQ202010S,GAK1,B,2020-07-16T16:13:49,-149.4665,59.8448,270,63,30.14,17,0.38,0,0.39,0.26,0.01,1
SKQ202010S,GAK1,B,2020-07-16T16:11:31,-149.4665,59.8448,270,63,40.6,15,0.08,0.01,0.09,0.2,0.07,1
SKQ202010S,GAK1,B,2020-07-16T16:08:33,-149.4665,59.8448,270,63,50.37,13,0.03,0,0.03,0.14,0.04,1
SKQ202010S,GAK1,B,2020-07-16T16:05:54,-149.4665,59.8448,270,63,75.55,11,0.03,0,0.03,0.08,0.03,1
SKQ202010S,RES2.5,B,2020-07-16T18:39:57,-149.3582,60.0253,293,64,2.28,14,0.23,0.26,0.49,0.08,0.53,1
SKQ202010S,RES2.5,B,2020-07-16T18:37:01,-149.3582,60.0253,293,64,10.08,13,0.44,0.02,0.45,0.21,0.03,1
SKQ202010S,RES2.5,B,2020-07-16T18:35:17,-149.3582,60.0253,293,64,20.22,12,0.44,0.01,0.45,0.26,0.03,1
SKQ202010S,RES2.5,B,2020-07-16T18:33:20,-149.3582,60.0253,293,64,30.21,11,0.1,0.01,0.1,0.22,0.06,1
SKQ202010S,RES2.5,B,2020-07-16T18:31:28,-149.3582,60.0253,293,64,40.41,10,0.03,0,0.04,0.13,0.09,1
SKQ202010S,RES2.5,B,2020-07-16T18:29:37,-149.3582,60.0253,293,64,50.37,9,0.02,0,0.02,0.1,0.08,1
SKQ202010S,RES2.5,B,2020-07-16T18:27:22,-149.3582,60.0253,293,64,75.78,8,0,0,0.01,0.06,0.19,1
