Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-05-07T06:36:00Z,-148.0195,58.8321,907.75,8.1259,3.3664,32.1589,1479.433,3.944,7.5071,0.39,4.11,2.35
SKQ202010S,TSG,2020-05-07T06:37:00Z,-148.0249,58.8339,884.64,8.1144,3.3652,32.1571,1479.386,3.964,7.5355,0.39,4.11,2.38
SKQ202010S,TSG,2020-05-07T06:38:00Z,-148.0301,58.8358,862.91,8.1289,3.3664,32.1561,1479.441,3.985,7.5449,0.39,4.1,2.43
SKQ202010S,TSG,2020-05-07T06:39:00Z,-148.0354,58.8377,839.69,8.1499,3.3681,32.1546,1479.518,4.009,7.5544,0.39,4.11,2.51
SKQ202010S,TSG,2020-05-07T06:40:00Z,-148.0407,58.8395,814.21,8.1606,3.3689,32.1535,1479.557,4.034,7.544,0.39,4.11,2.61
SKQ202010S,TSG,2020-05-07T06:41:00Z,-148.0461,58.8414,793.04,8.1638,3.369,32.1517,1479.567,4.055,7.518,0.39,4.12,2.72
SKQ202010S,TSG,2020-05-07T06:42:00Z,-148.0514,58.8434,772.88,8.1545,3.368,32.1498,1479.53,4.07,7.4793,0.39,4.12,2.83
SKQ202010S,TSG,2020-05-07T06:43:00Z,-148.0568,58.8452,755.75,8.1258,3.3653,32.1474,1479.418,4.085,7.4602,0.39,4.12,2.92
SKQ202010S,TSG,2020-05-07T06:44:00Z,-148.0621,58.8471,731.97,8.0948,3.3624,32.1454,1479.298,4.1,7.448,0.39,4.13,2.94
SKQ202010S,TSG,2020-05-07T06:45:00Z,-148.0674,58.849,720.06,8.0766,3.3607,32.1442,1479.227,4.116,7.4689,0.39,4.13,2.97
SKQ202010S,TSG,2020-05-07T06:46:00Z,-148.0727,58.8509,694.02,8.0693,3.36,32.1436,1479.199,4.125,7.4663,0.39,4.13,3.02
SKQ202010S,TSG,2020-05-07T06:47:00Z,-148.0777,58.853,675.25,8.0849,3.3613,32.1428,1479.257,4.134,7.438,0.39,4.13,3.06
SKQ202010S,TSG,2020-05-07T06:48:00Z,-148.0812,58.8555,667.08,8.0764,3.3605,32.1421,1479.224,4.143,7.4344,0.39,4.12,3.18
SKQ202010S,TSG,2020-05-07T06:49:00Z,-148.0841,58.8581,652.06,8.0492,3.3581,32.1415,1479.12,4.153,7.4816,0.39,4.12,3.29
SKQ202010S,TSG,2020-05-07T06:50:00Z,-148.0868,58.8609,630.64,8.061,3.3592,32.142,1479.166,4.163,7.5114,0.39,4.12,3.37
SKQ202010S,TSG,2020-05-07T06:51:00Z,-148.0896,58.8635,618.44,8.0981,3.3625,32.1429,1479.307,4.172,7.5481,0.39,4.12,3.46
SKQ202010S,TSG,2020-05-07T06:52:00Z,-148.0924,58.8663,613.96,8.1245,3.365,32.1455,1479.411,4.182,7.5745,0.39,4.12,3.63
SKQ202010S,TSG,2020-05-07T06:53:00Z,-148.0952,58.869,586.31,8.1598,3.3683,32.148,1479.548,4.189,7.5783,0.39,4.13,3.75
SKQ202010S,TSG,2020-05-07T06:54:00Z,-148.0981,58.8717,571.99,8.1791,3.3701,32.1499,1479.623,4.196,7.541,0.39,4.13,3.85
SKQ202010S,TSG,2020-05-07T06:55:00Z,-148.1009,58.8744,556.87,8.1763,3.3701,32.1517,1479.614,4.2,7.4943,0.39,4.12,3.97
SKQ202010S,TSG,2020-05-07T06:56:00Z,-148.1037,58.8772,532.2,8.1411,3.3672,32.1535,1479.483,4.209,7.4674,0.39,4.13,4.2
SKQ202010S,TSG,2020-05-07T06:57:00Z,-148.1065,58.8799,515.48,8.1025,3.364,32.1557,1479.34,4.22,7.4634,0.39,4.13,4.67
SKQ202010S,TSG,2020-05-07T06:58:00Z,-148.1093,58.8827,499.81,8.0824,3.3625,32.1578,1479.266,4.235,7.4641,0.39,4.13,5.23
SKQ202010S,TSG,2020-05-07T06:59:00Z,-148.1122,58.8855,486.84,8.0797,3.3625,32.1603,1479.259,4.252,7.475,0.39,4.13,6.05
SKQ202010S,TSG,2020-05-07T07:00:00Z,-148.115,58.8883,470.2,8.0782,3.3627,32.1633,1479.257,4.273,7.4952,0.39,4.13,7.09
SKQ202010S,TSG,2020-05-07T07:01:00Z,-148.1179,58.8911,456.73,8.0909,3.364,32.1661,1479.309,4.292,7.5345,0.39,4.13,7.77
SKQ202010S,TSG,2020-05-07T07:02:00Z,-148.1205,58.8939,439.58,8.1128,3.3662,32.1685,1479.395,4.307,7.5547,0.39,4.14,8.33
SKQ202010S,TSG,2020-05-07T07:03:00Z,-148.1226,58.8968,419.04,8.1446,3.3692,32.1711,1479.518,4.318,7.5348,0.39,4.15,9.59
SKQ202010S,TSG,2020-05-07T07:04:00Z,-148.1246,58.8997,399.63,8.1569,3.3705,32.1742,1479.569,4.328,7.4923,0.39,4.14,11.82
SKQ202010S,TSG,2020-05-07T07:05:00Z,-148.1264,58.9026,377.7,8.1332,3.3686,32.1757,1479.481,4.334,7.4577,0.39,4.14,13.53
SKQ202010S,TSG,2020-05-07T07:06:00Z,-148.1281,58.9055,360.12,8.096,3.3656,32.178,1479.343,4.34,7.4116,0.39,4.15,14.86
SKQ202010S,TSG,2020-05-07T07:07:00Z,-148.1296,58.9084,334.11,8.0611,3.3629,32.1817,1479.215,4.358,7.3838,0.39,4.14,16.06
SKQ202010S,TSG,2020-05-07T07:08:00Z,-148.131,58.9113,316.93,8.0246,3.3604,32.1879,1479.084,4.379,7.3329,0.39,4.14,17.62
SKQ202010S,TSG,2020-05-07T07:09:00Z,-148.1324,58.9143,301.22,7.9923,3.3583,32.196,1478.971,4.405,7.3006,0.39,4.14,18.87
SKQ202010S,TSG,2020-05-07T07:10:00Z,-148.1338,58.9172,283.07,7.946,3.3554,32.208,1478.81,4.434,7.3089,0.39,4.13,18.48
SKQ202010S,TSG,2020-05-07T07:11:00Z,-148.1351,58.9202,272.29,7.9242,3.3553,32.2269,1478.75,4.453,7.3245,0.39,4.14,16.92
SKQ202010S,TSG,2020-05-07T07:12:00Z,-148.1364,58.9231,268.41,7.9332,3.3575,32.2419,1478.803,4.474,7.2999,0.39,4.13,15.57
SKQ202010S,TSG,2020-05-07T07:13:00Z,-148.1377,58.926,266.04,7.9349,3.3589,32.255,1478.826,4.495,7.2777,0.39,4.13,14.56
SKQ202010S,TSG,2020-05-07T07:14:00Z,-148.139,58.9289,263.52,7.9105,3.3579,32.2675,1478.748,4.515,7.3152,0.39,4.14,13.98
SKQ202010S,TSG,2020-05-07T07:15:00Z,-148.1403,58.9318,261.91,7.9039,3.3588,32.2823,1478.741,4.534,7.3185,0.39,4.14,13.12
SKQ202010S,TSG,2020-05-07T07:16:00Z,-148.1417,58.9348,259.06,7.9302,3.3624,32.2971,1478.86,4.558,7.3479,0.39,4.14,11.85
SKQ202010S,TSG,2020-05-07T07:17:00Z,-148.1429,58.9378,256.8,7.9347,3.3641,32.3108,1478.894,4.576,7.3843,0.39,4.14,10.62
SKQ202010S,TSG,2020-05-07T07:18:00Z,-148.1439,58.9408,256.79,7.9687,3.368,32.3207,1479.036,4.593,7.2467,0.39,4.13,9.6
SKQ202010S,TSG,2020-05-07T07:19:00Z,-148.1449,58.9438,256.07,7.9732,3.3686,32.323,1479.056,4.612,7.0696,0.39,4.13,9.61
SKQ202010S,TSG,2020-05-07T07:20:00Z,-148.1458,58.9468,257.42,7.8293,3.355,32.3116,1478.493,4.63,6.9535,0.39,4.14,12.24
SKQ202010S,TSG,2020-05-07T07:21:00Z,-148.1468,58.9498,255.75,7.6819,3.3415,32.3036,1477.92,4.651,6.9484,0.39,4.14,14.21
SKQ202010S,TSG,2020-05-07T07:22:00Z,-148.1477,58.9527,253.79,7.5955,3.3335,32.2983,1477.582,4.66,7.0121,0.39,4.14,15.51
SKQ202010S,TSG,2020-05-07T07:23:00Z,-148.1487,58.9557,251.47,7.5976,3.3337,32.2983,1477.59,4.668,7.1073,0.39,4.12,15.53
SKQ202010S,TSG,2020-05-07T07:24:00Z,-148.1497,58.9587,248.58,7.657,3.3399,32.3095,1477.831,4.673,7.1678,0.39,4.13,13.4
SKQ202010S,TSG,2020-05-07T07:25:00Z,-148.1506,58.9618,245.37,7.7359,3.3482,32.3254,1478.153,4.676,7.1961,0.39,4.12,10.58
SKQ202010S,TSG,2020-05-07T07:26:00Z,-148.1517,58.9648,239.08,7.7846,3.3532,32.3339,1478.35,4.69,7.1834,0.39,4.12,8.72
SKQ202010S,TSG,2020-05-07T07:27:00Z,-148.1528,58.9679,233.44,7.8048,3.3551,32.3347,1478.429,4.7,7.1321,0.39,4.12,7.86
SKQ202010S,TSG,2020-05-07T07:28:00Z,-148.1538,58.971,226.83,7.7922,3.3534,32.3281,1478.372,4.708,7.0161,0.39,4.12,7.76
SKQ202010S,TSG,2020-05-07T07:29:00Z,-148.1548,58.974,220.56,7.7299,3.3471,32.3186,1478.122,4.714,6.9511,0.39,4.13,8.26
SKQ202010S,TSG,2020-05-07T07:30:00Z,-148.1557,58.9771,211.99,7.6327,3.3381,32.3132,1477.743,4.719,6.9517,0.39,4.12,8.87
SKQ202010S,TSG,2020-05-07T07:31:00Z,-148.1565,58.9802,202.07,7.5852,3.3337,32.3095,1477.556,4.713,6.9992,0.39,4.11,9.11
SKQ202010S,TSG,2020-05-07T07:32:00Z,-148.1573,58.9833,189.49,7.5915,3.3342,32.3087,1477.579,4.714,7.0295,0.39,4.12,8.94
SKQ202010S,TSG,2020-05-07T07:33:00Z,-148.1581,58.9864,178.18,7.6283,3.3374,32.3087,1477.721,4.716,7.0173,0.39,4.12,8.56
SKQ202010S,TSG,2020-05-07T07:34:00Z,-148.1588,58.9895,169.43,7.6466,3.3389,32.3083,1477.79,4.719,6.9671,0.39,4.12,8.41
SKQ202010S,TSG,2020-05-07T07:35:00Z,-148.1596,58.9926,163.94,7.6277,3.3371,32.3063,1477.715,4.723,6.9272,0.39,4.12,8.6
SKQ202010S,TSG,2020-05-07T07:36:00Z,-148.1603,58.9957,161.13,7.5835,3.3331,32.3045,1477.543,4.727,6.9254,0.39,4.13,8.96
SKQ202010S,TSG,2020-05-07T07:37:00Z,-148.1611,58.9989,157.74,7.5552,3.3306,32.3044,1477.434,4.733,6.9264,0.39,4.12,9.07
SKQ202010S,TSG,2020-05-07T07:38:00Z,-148.1618,59.002,155.68,7.5522,3.3304,32.3048,1477.423,4.737,6.9164,0.39,4.13,9.0
SKQ202010S,TSG,2020-05-07T07:39:00Z,-148.1625,59.0051,153.38,7.548,3.3301,32.305,1477.408,4.739,6.9148,0.39,4.12,9.03
SKQ202010S,TSG,2020-05-07T07:40:00Z,-148.1632,59.0083,150.69,7.5377,3.3292,32.3058,1477.369,4.74,6.9106,0.39,4.13,9.1
SKQ202010S,TSG,2020-05-07T07:41:00Z,-148.164,59.0114,148.98,7.5361,3.3292,32.3071,1477.364,4.739,6.9056,0.39,4.13,9.14
SKQ202010S,TSG,2020-05-07T07:42:00Z,-148.1647,59.0145,146.94,7.5301,3.3287,32.3075,1477.342,4.742,6.9208,0.39,4.13,9.15
SKQ202010S,TSG,2020-05-07T07:43:00Z,-148.1653,59.0176,145.17,7.5298,3.3287,32.3074,1477.34,4.744,6.9463,0.39,4.14,9.15
SKQ202010S,TSG,2020-05-07T07:44:00Z,-148.166,59.0207,142.82,7.5449,3.3301,32.308,1477.399,4.745,6.9644,0.39,4.13,9.12
SKQ202010S,TSG,2020-05-07T07:45:00Z,-148.1667,59.0238,142.32,7.5671,3.3322,32.3103,1477.487,4.745,6.959,0.39,4.14,8.9
SKQ202010S,TSG,2020-05-07T07:46:00Z,-148.1673,59.0269,141.75,7.5787,3.3333,32.3111,1477.533,4.744,6.9572,0.39,4.13,8.7
SKQ202010S,TSG,2020-05-07T07:47:00Z,-148.1679,59.03,141.51,7.5745,3.3328,32.3093,1477.515,4.753,6.9511,0.39,4.13,8.91
SKQ202010S,TSG,2020-05-07T07:48:00Z,-148.1685,59.0331,140.58,7.5749,3.3326,32.3069,1477.513,4.76,6.949,0.39,4.12,9.23
SKQ202010S,TSG,2020-05-07T07:49:00Z,-148.1692,59.0362,139.74,7.5686,3.3318,32.3046,1477.486,4.767,6.9694,0.39,4.12,9.67
SKQ202010S,TSG,2020-05-07T07:50:00Z,-148.1698,59.0393,139.6,7.5695,3.3318,32.3032,1477.488,4.774,7.0027,0.39,4.13,10.02
SKQ202010S,TSG,2020-05-07T07:51:00Z,-148.1704,59.0423,138.79,7.5925,3.3337,32.303,1477.576,4.77,7.0195,0.39,4.11,9.92
SKQ202010S,TSG,2020-05-07T07:52:00Z,-148.1709,59.0454,138.11,7.6171,3.3358,32.3028,1477.67,4.777,7.0542,0.39,4.11,9.96
SKQ202010S,TSG,2020-05-07T07:53:00Z,-148.1715,59.0484,137.56,7.6381,3.3376,32.3023,1477.75,4.786,7.0771,0.39,4.11,10.04
SKQ202010S,TSG,2020-05-07T07:54:00Z,-148.1721,59.0514,137.1,7.668,3.3401,32.3012,1477.863,4.796,7.1056,0.39,4.11,10.15
SKQ202010S,TSG,2020-05-07T07:55:00Z,-148.1727,59.0545,136.26,7.691,3.342,32.2999,1477.95,4.809,7.13,0.39,4.12,10.22
SKQ202010S,TSG,2020-05-07T07:56:00Z,-148.1733,59.0575,136.08,7.7192,3.3442,32.2982,1478.056,4.813,7.1362,0.39,4.11,10.53
SKQ202010S,TSG,2020-05-07T07:57:00Z,-148.174,59.0605,135.79,7.7398,3.3455,32.293,1478.128,4.815,7.0971,0.39,4.11,12.06
SKQ202010S,TSG,2020-05-07T07:58:00Z,-148.1745,59.0636,136.07,7.7392,3.3451,32.2884,1478.12,4.815,7.0493,0.39,4.11,13.3
SKQ202010S,TSG,2020-05-07T07:59:00Z,-148.1751,59.0666,136.44,7.702,3.3416,32.2859,1477.974,4.81,7.0279,0.39,4.11,14.18
SKQ202010S,TSG,2020-05-07T08:00:00Z,-148.1757,59.0696,136.3,7.6651,3.3384,32.2854,1477.833,4.803,6.996,0.39,4.11,14.61
SKQ202010S,TSG,2020-05-07T08:01:00Z,-148.1762,59.0726,136.63,7.6459,3.3367,32.285,1477.758,4.782,6.9014,0.39,4.11,14.78
SKQ202010S,TSG,2020-05-07T08:02:00Z,-148.1767,59.0755,136.38,7.5996,3.3325,32.2834,1477.579,4.776,6.8276,0.39,4.1,14.87
SKQ202010S,TSG,2020-05-07T08:03:00Z,-148.1771,59.0784,137.16,7.516,3.3251,32.2815,1477.255,4.767,6.7907,0.39,4.11,14.83
SKQ202010S,TSG,2020-05-07T08:04:00Z,-148.1776,59.0814,137.06,7.4541,3.3197,32.2804,1477.016,4.754,6.7963,0.39,4.12,14.78
SKQ202010S,TSG,2020-05-07T08:05:00Z,-148.1781,59.0844,137.53,7.4221,3.3169,32.2804,1476.892,4.737,6.8212,0.39,4.12,14.89
SKQ202010S,TSG,2020-05-07T08:06:00Z,-148.1786,59.0874,137.64,7.4281,3.3175,32.2809,1476.916,4.712,6.8452,0.39,4.12,15.45
SKQ202010S,TSG,2020-05-07T08:07:00Z,-148.1792,59.0904,137.74,7.4454,3.319,32.2809,1476.983,4.69,6.8729,0.39,4.13,16.11
SKQ202010S,TSG,2020-05-07T08:08:00Z,-148.1799,59.0935,137.91,7.4665,3.3208,32.2805,1477.064,4.669,6.9244,0.39,4.12,16.73
SKQ202010S,TSG,2020-05-07T08:09:00Z,-148.1808,59.0965,138.28,7.494,3.3231,32.2802,1477.169,4.651,7.0038,0.39,4.13,17.21
SKQ202010S,TSG,2020-05-07T08:10:00Z,-148.1822,59.0995,137.13,7.5471,3.3276,32.2794,1477.372,4.634,7.0956,0.39,4.13,17.28
SKQ202010S,TSG,2020-05-07T08:11:00Z,-148.1839,59.1025,134.44,7.6237,3.334,32.2774,1477.664,4.62,7.1596,0.39,4.13,17.08
SKQ202010S,TSG,2020-05-07T08:12:00Z,-148.1856,59.1055,133.04,7.7046,3.3408,32.2749,1477.971,4.608,7.2103,0.39,4.12,16.77
SKQ202010S,TSG,2020-05-07T08:13:00Z,-148.1872,59.1084,134.22,7.7613,3.3451,32.2682,1478.18,4.601,7.315,0.39,4.1,15.51
SKQ202010S,TSG,2020-05-07T08:14:00Z,-148.1889,59.1113,134.41,7.8226,3.3483,32.2458,1478.386,4.599,7.3616,0.39,4.11,13.38
SKQ202010S,TSG,2020-05-07T08:15:00Z,-148.1906,59.1142,133.36,7.9183,3.3541,32.2198,1478.719,4.601,7.2865,0.39,4.11,11.9
SKQ202010S,TSG,2020-05-07T08:16:00Z,-148.1921,59.1171,131.01,7.9377,3.354,32.1999,1478.768,4.602,7.1828,0.39,4.11,11.48
SKQ202010S,TSG,2020-05-07T08:17:00Z,-148.1937,59.1201,128.61,7.8652,3.3463,32.1853,1478.474,4.607,7.1248,0.39,4.11,11.78
SKQ202010S,TSG,2020-05-07T08:18:00Z,-148.1954,59.123,127.25,7.7862,3.3384,32.1738,1478.158,4.614,7.0418,0.39,4.1,12.0
SKQ202010S,TSG,2020-05-07T08:19:00Z,-148.197,59.1259,126.74,7.7286,3.3319,32.1577,1477.918,4.623,6.9626,0.39,4.11,11.85
SKQ202010S,TSG,2020-05-07T08:20:00Z,-148.1986,59.1288,126.55,7.6497,3.3236,32.1414,1477.595,4.634,6.8964,0.39,4.11,12.1
SKQ202010S,TSG,2020-05-07T08:21:00Z,-148.2001,59.1318,125.79,7.5802,3.3167,32.1313,1477.315,4.641,6.8414,0.39,4.11,12.52
SKQ202010S,TSG,2020-05-07T08:22:00Z,-148.2016,59.1347,125.47,7.516,3.3106,32.1257,1477.061,4.643,6.7865,0.39,4.12,12.88
SKQ202010S,TSG,2020-05-07T08:23:00Z,-148.2028,59.1377,126.88,7.465,3.306,32.1231,1476.862,4.647,6.7746,0.39,4.1,13.07
SKQ202010S,TSG,2020-05-07T08:24:00Z,-148.2038,59.1407,129.48,7.4135,3.3016,32.123,1476.663,4.656,6.8037,0.39,4.11,13.16
SKQ202010S,TSG,2020-05-07T08:25:00Z,-148.2049,59.1436,130.21,7.4121,3.3014,32.1226,1476.657,4.667,6.8216,0.39,4.12,12.86
SKQ202010S,TSG,2020-05-07T08:26:00Z,-148.206,59.1466,129.5,7.4317,3.303,32.1213,1476.731,4.676,6.8123,0.39,4.11,12.68
SKQ202010S,TSG,2020-05-07T08:27:00Z,-148.207,59.1497,125.9,7.4422,3.304,32.1224,1476.773,4.674,6.7809,0.39,4.12,12.81
SKQ202010S,TSG,2020-05-07T08:28:00Z,-148.2079,59.1527,128.09,7.4264,3.3027,32.1232,1476.713,4.678,6.7736,0.39,4.12,13.11
SKQ202010S,TSG,2020-05-07T08:29:00Z,-148.2088,59.1557,128.14,7.4017,3.3006,32.1231,1476.618,4.687,6.784,0.39,4.12,13.35
SKQ202010S,TSG,2020-05-07T08:30:00Z,-148.2099,59.1588,126.81,7.3999,3.3003,32.1218,1476.609,4.702,6.7877,0.39,4.12,13.7
SKQ202010S,TSG,2020-05-07T08:31:00Z,-148.2108,59.1618,125.49,7.4038,3.3006,32.122,1476.625,4.718,6.7821,0.39,4.12,13.77
SKQ202010S,TSG,2020-05-07T08:32:00Z,-148.2116,59.1648,124.53,7.4111,3.3014,32.1233,1476.654,4.731,6.7146,0.39,4.11,13.66
SKQ202010S,TSG,2020-05-07T08:33:00Z,-148.2123,59.1678,126.86,7.3879,3.2996,32.1256,1476.567,4.743,6.7033,0.39,4.12,13.33
SKQ202010S,TSG,2020-05-07T08:34:00Z,-148.213,59.1708,128.08,7.338,3.2957,32.1295,1476.38,4.754,6.6495,0.39,4.12,13.16
SKQ202010S,TSG,2020-05-07T08:35:00Z,-148.2137,59.1738,126.27,7.3239,3.2945,32.1299,1476.325,4.764,6.5716,0.39,4.11,13.24
SKQ202010S,TSG,2020-05-07T08:36:00Z,-148.2144,59.1767,125.19,7.2654,3.2896,32.1312,1476.101,4.759,6.5048,0.39,4.12,13.1
SKQ202010S,TSG,2020-05-07T08:37:00Z,-148.2148,59.1797,125.33,7.19,3.2836,32.1359,1475.814,4.767,6.4994,0.39,4.11,12.41
SKQ202010S,TSG,2020-05-07T08:38:00Z,-148.2154,59.1827,123.69,7.1474,3.2802,32.1388,1475.652,4.775,6.4217,0.39,4.11,12.11
SKQ202010S,TSG,2020-05-07T08:39:00Z,-148.2159,59.1856,123.79,7.1161,3.2778,32.1418,1475.534,4.784,6.4382,0.39,4.11,11.48
SKQ202010S,TSG,2020-05-07T08:40:00Z,-148.2165,59.1885,123.18,7.0627,3.2736,32.1465,1475.333,4.792,6.4542,0.39,4.11,11.03
SKQ202010S,TSG,2020-05-07T08:41:00Z,-148.2172,59.1914,122.8,7.0775,3.2747,32.1449,1475.388,4.793,6.4751,0.39,4.12,11.26
SKQ202010S,TSG,2020-05-07T08:42:00Z,-148.2179,59.1943,122.68,7.0791,3.2748,32.1438,1475.393,4.786,6.5268,0.39,4.12,11.22
SKQ202010S,TSG,2020-05-07T08:43:00Z,-148.2186,59.1973,122.75,7.1108,3.2773,32.1416,1475.514,4.777,6.5327,0.39,4.12,11.58
SKQ202010S,TSG,2020-05-07T08:44:00Z,-148.2193,59.2002,123.25,7.1471,3.2801,32.1388,1475.651,4.767,6.4947,0.39,4.12,11.81
SKQ202010S,TSG,2020-05-07T08:45:00Z,-148.22,59.2031,123.64,7.1404,3.2795,32.1378,1475.624,4.755,6.4831,0.39,4.11,11.81
SKQ202010S,TSG,2020-05-07T08:46:00Z,-148.2207,59.2061,123.88,7.1134,3.2773,32.1391,1475.52,4.748,6.4901,0.39,4.11,11.57
SKQ202010S,TSG,2020-05-07T08:47:00Z,-148.2213,59.209,124.07,7.1067,3.2767,32.1388,1475.494,4.728,6.5174,0.39,4.13,11.71
SKQ202010S,TSG,2020-05-07T08:48:00Z,-148.2218,59.2119,124.21,7.115,3.2773,32.1375,1475.525,4.709,6.5589,0.39,4.12,11.86
SKQ202010S,TSG,2020-05-07T08:49:00Z,-148.2223,59.2148,124.08,7.1435,3.2796,32.1359,1475.634,4.689,6.6066,0.39,4.11,12.06
SKQ202010S,TSG,2020-05-07T08:50:00Z,-148.2229,59.2177,124.16,7.1833,3.283,32.1359,1475.788,4.671,6.6399,0.39,4.11,12.13
SKQ202010S,TSG,2020-05-07T08:51:00Z,-148.2234,59.2205,124.24,7.2236,3.2866,32.1371,1475.946,4.651,6.6554,0.39,4.11,12.22
SKQ202010S,TSG,2020-05-07T08:52:00Z,-148.224,59.2235,125.02,7.2519,3.2891,32.1382,1476.057,4.611,6.6676,0.39,4.11,12.26
SKQ202010S,TSG,2020-05-07T08:53:00Z,-148.2247,59.2264,124.9,7.2666,3.2905,32.1396,1476.116,4.57,6.6819,0.39,4.1,12.22
SKQ202010S,TSG,2020-05-07T08:54:00Z,-148.2252,59.2293,125.24,7.2795,3.2917,32.141,1476.167,4.528,6.6711,0.39,4.11,12.2
SKQ202010S,TSG,2020-05-07T08:55:00Z,-148.2254,59.2323,126.19,7.2891,3.2928,32.1433,1476.208,4.485,6.6525,0.39,4.12,12.09
SKQ202010S,TSG,2020-05-07T08:56:00Z,-148.2257,59.2352,126.49,7.2791,3.2922,32.1469,1476.173,4.445,6.6523,0.39,4.12,11.9
SKQ202010S,TSG,2020-05-07T08:57:00Z,-148.2263,59.238,127.58,7.266,3.2914,32.1507,1476.127,4.405,6.6718,0.39,4.12,11.66
SKQ202010S,TSG,2020-05-07T08:58:00Z,-148.227,59.2409,128.22,7.2688,3.2919,32.1528,1476.141,4.367,6.7343,0.39,4.13,11.54
SKQ202010S,TSG,2020-05-07T08:59:00Z,-148.2276,59.2438,128.96,7.2964,3.2943,32.1533,1476.248,4.33,6.7797,0.39,4.13,11.47
SKQ202010S,TSG,2020-05-07T09:00:00Z,-148.2281,59.2467,129.57,7.3518,3.2988,32.1505,1476.459,4.295,6.7978,0.39,4.13,11.6
SKQ202010S,TSG,2020-05-07T09:01:00Z,-148.2285,59.2496,129.95,7.3872,3.3018,32.1499,1476.595,4.262,6.8006,0.39,4.13,11.93
SKQ202010S,TSG,2020-05-07T09:02:00Z,-148.229,59.2525,130.92,7.4043,3.3034,32.152,1476.663,4.233,6.8101,0.39,4.13,12.32
SKQ202010S,TSG,2020-05-07T09:03:00Z,-148.2295,59.2554,131.33,7.4082,3.304,32.1547,1476.682,4.209,6.8363,0.39,4.13,12.88
SKQ202010S,TSG,2020-05-07T09:04:00Z,-148.2303,59.2583,131.6,7.4225,3.3057,32.1592,1476.743,4.188,6.8662,0.39,4.14,13.59
SKQ202010S,TSG,2020-05-07T09:05:00Z,-148.2311,59.2612,131.88,7.4469,3.3083,32.1644,1476.843,4.172,6.9249,0.39,4.14,13.76
SKQ202010S,TSG,2020-05-07T09:06:00Z,-148.2317,59.2641,132.41,7.4814,3.3117,32.1693,1476.983,4.152,6.9687,0.39,4.14,13.51
SKQ202010S,TSG,2020-05-07T09:07:00Z,-148.2322,59.2669,133.09,7.5356,3.317,32.1762,1477.2,4.117,7.0093,0.39,4.14,12.82
SKQ202010S,TSG,2020-05-07T09:08:00Z,-148.2331,59.2698,133.36,7.5726,3.321,32.1852,1477.353,4.084,7.0624,0.39,4.14,12.19
SKQ202010S,TSG,2020-05-07T09:09:00Z,-148.2337,59.2726,133.91,7.6194,3.3259,32.1944,1477.544,4.054,7.1116,0.39,4.13,11.71
SKQ202010S,TSG,2020-05-07T09:10:00Z,-148.2347,59.2755,133.55,7.6714,3.3312,32.2033,1477.755,4.026,7.0663,0.39,4.12,11.24
SKQ202010S,TSG,2020-05-07T09:11:00Z,-148.2358,59.2783,133.11,7.6991,3.3341,32.2083,1477.867,3.998,7.0469,0.39,4.13,10.14
SKQ202010S,TSG,2020-05-07T09:12:00Z,-148.2364,59.2811,133.27,7.6644,3.3318,32.2153,1477.743,3.959,7.0367,0.39,4.13,10.34
SKQ202010S,TSG,2020-05-07T09:13:00Z,-148.2373,59.284,133.58,7.6561,3.3318,32.2231,1477.721,3.919,6.9927,0.39,4.12,11.86
SKQ202010S,TSG,2020-05-07T09:14:00Z,-148.2383,59.2868,134.28,7.6367,3.3306,32.2286,1477.653,3.879,6.9744,0.39,4.12,13.08
SKQ202010S,TSG,2020-05-07T09:15:00Z,-148.2394,59.2896,134.61,7.6031,3.3281,32.233,1477.53,3.838,6.9245,0.39,4.13,13.31
SKQ202010S,TSG,2020-05-07T09:16:00Z,-148.2406,59.2924,135.11,7.582,3.3264,32.2345,1477.451,3.813,6.8717,0.39,4.12,12.79
SKQ202010S,TSG,2020-05-07T09:17:00Z,-148.2416,59.2952,136.13,7.5304,3.322,32.2345,1477.252,3.794,6.8892,0.39,4.13,10.8
SKQ202010S,TSG,2020-05-07T09:18:00Z,-148.2427,59.298,137.09,7.4981,3.3192,32.2349,1477.128,3.772,6.924,0.39,4.13,8.98
SKQ202010S,TSG,2020-05-07T09:19:00Z,-148.244,59.3008,137.79,7.5152,3.3206,32.2343,1477.194,3.748,6.9797,0.39,4.13,7.78
SKQ202010S,TSG,2020-05-07T09:20:00Z,-148.2451,59.3036,138.75,7.5476,3.3233,32.2325,1477.316,3.722,6.9759,0.39,4.14,6.97
SKQ202010S,TSG,2020-05-07T09:21:00Z,-148.246,59.3064,139.36,7.5902,3.3268,32.2308,1477.477,3.687,6.9554,0.39,4.13,6.69
SKQ202010S,TSG,2020-05-07T09:22:00Z,-148.2472,59.3092,141.79,7.5787,3.3254,32.2269,1477.428,3.66,6.96,0.39,4.13,6.52
