Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-07-06T04:59:00Z,-148.3045,58.6343,433.94,13.8473,3.762,31.1295,1498.431,2.264,13.5414,0.39,4.12,3.07
SKQ202010S,TSG,2020-07-06T05:00:00Z,-148.3072,58.6365,411.62,13.8312,3.7575,31.1013,1498.345,2.259,13.5157,0.39,4.09,3.11
SKQ202010S,TSG,2020-07-06T05:01:00Z,-148.3099,58.6389,390.09,13.8083,3.7521,31.0701,1498.232,2.256,13.509,0.39,4.09,3.15
SKQ202010S,TSG,2020-07-06T05:02:00Z,-148.3124,58.6412,372.73,13.7959,3.7496,31.0573,1498.177,2.256,13.5193,0.39,4.08,3.15
SKQ202010S,TSG,2020-07-06T05:03:00Z,-148.3148,58.6436,350.69,13.8013,3.7495,31.0517,1498.188,2.253,13.5401,0.39,4.08,3.14
SKQ202010S,TSG,2020-07-06T05:04:00Z,-148.3174,58.6459,330.11,13.8191,3.7505,31.0468,1498.241,2.249,13.563,0.39,4.08,3.11
SKQ202010S,TSG,2020-07-06T05:05:00Z,-148.3199,58.6484,308.65,13.8391,3.752,31.045,1498.305,2.243,13.5812,0.39,4.09,3.08
SKQ202010S,TSG,2020-07-06T05:06:00Z,-148.3223,58.6509,292.02,13.857,3.754,31.0489,1498.368,2.236,13.5667,0.39,4.1,3.06
SKQ202010S,TSG,2020-07-06T05:07:00Z,-148.3247,58.6534,278.48,13.854,3.7532,31.0437,1498.352,2.238,13.5327,0.39,4.07,3.09
SKQ202010S,TSG,2020-07-06T05:08:00Z,-148.3271,58.6559,274.57,13.8238,3.7487,31.0267,1498.233,2.24,13.5288,0.38,4.08,3.14
SKQ202010S,TSG,2020-07-06T05:09:00Z,-148.3296,58.6584,271.26,13.8109,3.7461,31.0129,1498.174,2.242,13.5504,0.39,4.08,3.14
SKQ202010S,TSG,2020-07-06T05:10:00Z,-148.3321,58.661,270.4,13.8271,3.7476,31.0139,1498.228,2.245,13.5728,0.39,4.1,3.13
SKQ202010S,TSG,2020-07-06T05:11:00Z,-148.3346,58.6634,272.51,13.8536,3.7569,31.0783,1498.391,2.247,13.4745,0.38,4.08,3.04
SKQ202010S,TSG,2020-07-06T05:12:00Z,-148.3367,58.6656,273.51,13.7824,3.7586,31.1514,1498.243,2.243,13.4061,0.39,4.09,3.1
SKQ202010S,TSG,2020-07-06T05:13:00Z,-148.3381,58.6675,275.42,13.7055,3.7594,31.2211,1498.071,2.241,13.376,0.39,4.09,3.02
SKQ202010S,TSG,2020-07-06T05:14:00Z,-148.3397,58.6691,276.93,13.6747,3.7618,31.2684,1498.024,2.239,13.3419,0.39,4.1,2.9
SKQ202010S,TSG,2020-07-06T05:15:00Z,-148.3414,58.6702,277.13,13.6408,3.7618,31.2962,1497.945,2.239,13.3055,0.39,4.08,2.87
SKQ202010S,TSG,2020-07-06T05:16:00Z,-148.3424,58.671,275.96,13.6047,3.761,31.3183,1497.851,2.241,13.2876,0.39,4.11,2.88
SKQ202010S,TSG,2020-07-06T05:17:00Z,-148.343,58.6716,276.09,13.5857,3.7607,31.3312,1497.804,2.248,13.2774,0.39,4.14,2.9
SKQ202010S,TSG,2020-07-06T05:18:00Z,-148.3435,58.672,276.76,13.5763,3.7607,31.3385,1497.781,2.254,13.2746,0.39,4.1,2.91
SKQ202010S,TSG,2020-07-06T05:19:00Z,-148.3438,58.6723,277.05,13.5708,3.7605,31.3417,1497.767,2.257,13.2638,0.39,4.13,2.91
SKQ202010S,TSG,2020-07-06T05:20:00Z,-148.3441,58.6724,277.26,13.5626,3.7606,31.3493,1497.748,2.259,13.2435,0.39,4.13,2.92
SKQ202010S,TSG,2020-07-06T05:21:00Z,-148.3444,58.6726,276.81,13.5427,3.7604,31.3636,1497.699,2.249,13.2596,0.39,4.12,2.96
SKQ202010S,TSG,2020-07-06T05:22:00Z,-148.3447,58.6729,277.3,13.5495,3.7603,31.3575,1497.715,2.243,13.2541,0.39,4.12,2.92
SKQ202010S,TSG,2020-07-06T05:23:00Z,-148.3453,58.6734,276.74,13.551,3.7606,31.3585,1497.721,2.239,13.2511,0.39,4.14,2.93
SKQ202010S,TSG,2020-07-06T05:24:00Z,-148.3458,58.6739,275.46,13.544,3.7606,31.364,1497.704,2.237,13.2479,0.39,4.13,2.94
SKQ202010S,TSG,2020-07-06T05:25:00Z,-148.3463,58.6744,275.27,13.5392,3.7603,31.3657,1497.69,2.237,13.2426,0.38,4.09,2.94
SKQ202010S,TSG,2020-07-06T05:26:00Z,-148.3466,58.6748,275.89,13.5297,3.76,31.3707,1497.665,2.241,13.2321,0.39,4.07,2.94
SKQ202010S,TSG,2020-07-06T05:27:00Z,-148.3469,58.6751,275.86,13.5201,3.7599,31.3776,1497.641,2.246,13.2254,0.39,4.1,2.95
SKQ202010S,TSG,2020-07-06T05:28:00Z,-148.3472,58.6755,275.24,13.5128,3.7597,31.382,1497.622,2.249,13.2187,0.39,4.1,2.96
SKQ202010S,TSG,2020-07-06T05:29:00Z,-148.3476,58.676,275.19,13.5059,3.7596,31.3863,1497.604,2.25,13.219,0.39,4.09,2.96
SKQ202010S,TSG,2020-07-06T05:30:00Z,-148.348,58.6764,274.49,13.5042,3.7595,31.3868,1497.599,2.25,13.2172,0.39,4.07,2.96
SKQ202010S,TSG,2020-07-06T05:31:00Z,-148.3484,58.6768,274.09,13.502,3.7596,31.3898,1497.595,2.242,13.2206,0.39,4.09,2.96
SKQ202010S,TSG,2020-07-06T05:32:00Z,-148.3488,58.6772,277.86,13.505,3.76,31.3912,1497.607,2.245,13.2202,0.39,4.1,2.95
SKQ202010S,TSG,2020-07-06T05:33:00Z,-148.3492,58.6775,277.42,13.5046,3.7603,31.3941,1497.609,2.247,13.2215,0.39,4.07,2.95
SKQ202010S,TSG,2020-07-06T05:34:00Z,-148.3494,58.6779,275.73,13.5056,3.7605,31.3946,1497.613,2.249,13.2296,0.38,4.08,2.94
SKQ202010S,TSG,2020-07-06T05:35:00Z,-148.3496,58.6783,276.72,13.5115,3.7605,31.39,1497.627,2.251,13.2396,0.39,4.1,2.93
SKQ202010S,TSG,2020-07-06T05:36:00Z,-148.3498,58.6786,276.32,13.5204,3.7607,31.3845,1497.65,2.258,13.2331,0.39,4.1,2.91
SKQ202010S,TSG,2020-07-06T05:37:00Z,-148.3499,58.679,275.89,13.519,3.761,31.3891,1497.651,2.258,13.2197,0.39,4.1,2.91
SKQ202010S,TSG,2020-07-06T05:38:00Z,-148.3501,58.6794,276.88,13.5059,3.7607,31.3966,1497.616,2.258,13.2273,0.39,4.11,2.92
SKQ202010S,TSG,2020-07-06T05:39:00Z,-148.3503,58.6799,276.83,13.5086,3.7609,31.3966,1497.625,2.26,13.2352,0.38,4.09,2.9
SKQ202010S,TSG,2020-07-06T05:40:00Z,-148.3505,58.6805,277.86,13.5172,3.7614,31.3936,1497.65,2.262,13.2357,0.39,4.1,2.91
SKQ202010S,TSG,2020-07-06T05:41:00Z,-148.3508,58.681,277.9,13.518,3.7615,31.394,1497.653,2.265,13.2415,0.39,4.13,2.91
SKQ202010S,TSG,2020-07-06T05:42:00Z,-148.3511,58.6816,277.5,13.5232,3.7614,31.3889,1497.665,2.259,13.247,0.39,4.08,2.89
SKQ202010S,TSG,2020-07-06T05:43:00Z,-148.3514,58.6821,278.16,13.5281,3.7613,31.3841,1497.675,2.257,13.2478,0.38,4.08,2.89
SKQ202010S,TSG,2020-07-06T05:44:00Z,-148.3517,58.6826,277.68,13.5309,3.761,31.3794,1497.679,2.26,13.255,0.39,4.09,2.91
SKQ202010S,TSG,2020-07-06T05:45:00Z,-148.352,58.683,279.33,13.5346,3.7602,31.3686,1497.678,2.268,13.2689,0.38,4.06,2.91
SKQ202010S,TSG,2020-07-06T05:46:00Z,-148.3522,58.6834,278.29,13.5486,3.7596,31.3512,1497.704,2.278,13.2115,0.39,4.12,2.89
SKQ202010S,TSG,2020-07-06T05:47:00Z,-148.3525,58.6839,278.82,13.5115,3.7561,31.3497,1497.58,2.279,13.1973,0.39,4.1,2.97
SKQ202010S,TSG,2020-07-06T05:48:00Z,-148.3527,58.6842,279.77,13.4795,3.7541,31.357,1497.482,2.281,13.2823,0.39,4.09,2.98
SKQ202010S,TSG,2020-07-06T05:49:00Z,-148.3531,58.6845,278.62,13.5446,3.7564,31.3253,1497.661,2.284,13.332,0.39,4.11,2.88
SKQ202010S,TSG,2020-07-06T05:50:00Z,-148.3534,58.6846,279.06,13.601,3.7575,31.2887,1497.805,2.288,13.3548,0.39,4.09,2.84
SKQ202010S,TSG,2020-07-06T05:51:00Z,-148.3537,58.6847,279.02,13.6266,3.7559,31.2534,1497.848,2.292,13.3601,0.39,4.1,2.86
SKQ202010S,TSG,2020-07-06T05:52:00Z,-148.3541,58.6848,278.77,13.6369,3.7553,31.2392,1497.865,2.295,13.3527,0.39,4.08,2.88
SKQ202010S,TSG,2020-07-06T05:53:00Z,-148.3544,58.6848,278.14,13.6332,3.7551,31.2409,1497.855,2.298,13.3454,0.39,4.09,2.89
SKQ202010S,TSG,2020-07-06T05:54:00Z,-148.3548,58.6848,278.01,13.6269,3.7536,31.2312,1497.823,2.301,13.3433,0.39,4.09,2.95
SKQ202010S,TSG,2020-07-06T05:55:00Z,-148.3553,58.685,279.59,13.6244,3.7534,31.2318,1497.815,2.305,13.3403,0.39,4.11,2.95
SKQ202010S,TSG,2020-07-06T05:56:00Z,-148.356,58.6856,278.94,13.6218,3.7531,31.2314,1497.806,2.312,13.3379,0.39,4.1,2.95
SKQ202010S,TSG,2020-07-06T05:57:00Z,-148.357,58.6863,278.09,13.6202,3.7548,31.248,1497.82,2.32,13.3438,0.39,4.1,2.9
SKQ202010S,TSG,2020-07-06T05:58:00Z,-148.3582,58.6872,278.96,13.6228,3.7535,31.2341,1497.813,2.329,13.3385,0.39,4.11,2.94
SKQ202010S,TSG,2020-07-06T05:59:00Z,-148.3596,58.6884,278.65,13.6223,3.7487,31.1899,1497.759,2.338,13.3272,0.38,4.07,3.1
SKQ202010S,TSG,2020-07-06T06:00:00Z,-148.361,58.6895,278.99,13.6116,3.752,31.2292,1497.769,2.349,13.3335,0.39,4.08,2.98
SKQ202010S,TSG,2020-07-06T06:01:00Z,-148.3622,58.6904,279.16,13.6132,3.7522,31.2295,1497.775,2.349,13.3388,0.39,4.07,2.99
SKQ202010S,TSG,2020-07-06T06:02:00Z,-148.3628,58.6911,279.41,13.6217,3.751,31.2123,1497.783,2.344,13.3247,0.39,4.09,3.06
SKQ202010S,TSG,2020-07-06T06:03:00Z,-148.3628,58.6913,279.35,13.6087,3.7512,31.2246,1497.755,2.341,13.3419,0.39,4.1,3.01
SKQ202010S,TSG,2020-07-06T06:04:00Z,-148.3629,58.6915,279.76,13.619,3.7495,31.2003,1497.76,2.339,13.353,0.39,4.09,3.05
SKQ202010S,TSG,2020-07-06T06:05:00Z,-148.3631,58.6916,279.47,13.6316,3.7469,31.1663,1497.762,2.338,13.3555,0.39,4.09,3.11
SKQ202010S,TSG,2020-07-06T06:06:00Z,-148.3632,58.6914,278.97,13.636,3.7467,31.1606,1497.77,2.344,13.3539,0.39,4.09,3.08
SKQ202010S,TSG,2020-07-06T06:07:00Z,-148.3629,58.6908,279.81,13.6351,3.7467,31.1615,1497.768,2.353,13.3568,0.39,4.08,3.08
SKQ202010S,TSG,2020-07-06T06:08:00Z,-148.3625,58.6903,278.8,13.6372,3.747,31.162,1497.775,2.364,13.3389,0.38,4.08,3.1
SKQ202010S,TSG,2020-07-06T06:09:00Z,-148.362,58.6896,279.09,13.6266,3.7494,31.1928,1497.776,2.375,13.3311,0.38,4.07,3.04
SKQ202010S,TSG,2020-07-06T06:10:00Z,-148.3615,58.6889,279.33,13.6123,3.7507,31.2168,1497.758,2.387,13.3599,0.38,4.07,3.0
SKQ202010S,TSG,2020-07-06T06:11:00Z,-148.3608,58.6882,279.75,13.6352,3.75,31.1916,1497.803,2.386,13.3871,0.39,4.09,3.03
SKQ202010S,TSG,2020-07-06T06:12:00Z,-148.3602,58.6875,277.43,13.6613,3.7476,31.1481,1497.839,2.391,13.3939,0.39,4.09,3.1
SKQ202010S,TSG,2020-07-06T06:13:00Z,-148.3596,58.6868,278.45,13.672,3.748,31.1431,1497.868,2.4,13.3975,0.39,4.1,3.07
SKQ202010S,TSG,2020-07-06T06:14:00Z,-148.3589,58.6861,277.86,13.6765,3.747,31.1303,1497.868,2.41,13.398,0.38,4.06,3.1
SKQ202010S,TSG,2020-07-06T06:15:00Z,-148.3582,58.6855,279.13,13.6774,3.744,31.1014,1497.837,2.423,13.3946,0.39,4.08,3.16
SKQ202010S,TSG,2020-07-06T06:16:00Z,-148.3575,58.6848,278.49,13.6763,3.7432,31.0954,1497.827,2.436,13.3865,0.38,4.08,3.18
SKQ202010S,TSG,2020-07-06T06:17:00Z,-148.3567,58.6842,279.97,13.6704,3.7427,31.0952,1497.807,2.45,13.3829,0.39,4.11,3.18
SKQ202010S,TSG,2020-07-06T06:18:00Z,-148.3559,58.6835,280.02,13.6729,3.7438,31.104,1497.825,2.463,13.3697,0.39,4.12,3.17
SKQ202010S,TSG,2020-07-06T06:19:00Z,-148.3552,58.6828,279.79,13.6612,3.7417,31.094,1497.775,2.473,13.3771,0.39,4.14,3.22
SKQ202010S,TSG,2020-07-06T06:20:00Z,-148.3544,58.6821,279.26,13.6633,3.7423,31.0976,1497.786,2.483,13.3896,0.39,4.12,3.19
SKQ202010S,TSG,2020-07-06T06:21:00Z,-148.3538,58.6815,277.1,13.6746,3.7438,31.1021,1497.829,2.496,13.3956,0.39,4.14,3.16
SKQ202010S,TSG,2020-07-06T06:22:00Z,-148.3532,58.6808,277.29,13.6832,3.7439,31.0959,1497.85,2.508,13.3967,0.39,4.13,3.15
SKQ202010S,TSG,2020-07-06T06:23:00Z,-148.3527,58.6801,276.72,13.6838,3.7415,31.0733,1497.825,2.519,13.3908,0.39,4.14,3.2
SKQ202010S,TSG,2020-07-06T06:24:00Z,-148.3521,58.6795,276.5,13.6811,3.7395,31.057,1497.797,2.529,13.4047,0.39,4.12,3.22
SKQ202010S,TSG,2020-07-06T06:25:00Z,-148.3516,58.6788,276.57,13.6886,3.7383,31.0401,1497.802,2.539,13.3662,0.39,4.09,3.22
SKQ202010S,TSG,2020-07-06T06:26:00Z,-148.3511,58.6782,275.91,13.6593,3.7346,31.0301,1497.694,2.547,13.4146,0.39,4.09,3.33
SKQ202010S,TSG,2020-07-06T06:27:00Z,-148.3506,58.6776,278.57,13.6815,3.7339,31.0054,1497.738,2.558,13.4497,0.39,4.08,3.28
SKQ202010S,TSG,2020-07-06T06:28:00Z,-148.3501,58.677,278.3,13.7218,3.735,30.983,1497.845,2.57,13.4987,0.39,4.11,3.21
SKQ202010S,TSG,2020-07-06T06:29:00Z,-148.3495,58.6765,278.13,13.7642,3.7334,30.9337,1497.927,2.584,13.5122,0.39,4.08,3.12
SKQ202010S,TSG,2020-07-06T06:30:00Z,-148.3489,58.6759,275.52,13.7868,3.7336,30.9169,1497.982,2.601,13.5019,0.38,4.08,3.09
SKQ202010S,TSG,2020-07-06T06:31:00Z,-148.3483,58.6753,276.78,13.7808,3.7341,30.9265,1497.974,2.616,13.5066,0.39,4.1,3.12
SKQ202010S,TSG,2020-07-06T06:32:00Z,-148.3477,58.6747,276.34,13.7839,3.7332,30.9158,1497.971,2.623,13.5045,0.38,4.08,3.12
SKQ202010S,TSG,2020-07-06T06:33:00Z,-148.3471,58.6741,275.35,13.782,3.7325,30.9113,1497.959,2.631,13.5237,0.39,4.09,3.13
SKQ202010S,TSG,2020-07-06T06:34:00Z,-148.3465,58.6735,273.95,13.7991,3.7321,30.8934,1497.995,2.639,13.5072,0.39,4.11,3.09
SKQ202010S,TSG,2020-07-06T06:35:00Z,-148.3459,58.6729,275.47,13.7891,3.7311,30.8926,1497.961,2.648,13.5242,0.39,4.08,3.13
SKQ202010S,TSG,2020-07-06T06:36:00Z,-148.3453,58.6723,275.53,13.7979,3.7307,30.882,1497.977,2.661,13.5471,0.39,4.11,3.09
SKQ202010S,TSG,2020-07-06T06:37:00Z,-148.3447,58.6717,275.55,13.8203,3.7319,30.8747,1498.043,2.679,13.5565,0.39,4.08,3.05
SKQ202010S,TSG,2020-07-06T06:38:00Z,-148.3441,58.6712,274.94,13.8325,3.7318,30.8639,1498.07,2.695,13.5591,0.39,4.09,3.04
SKQ202010S,TSG,2020-07-06T06:39:00Z,-148.3435,58.6706,276.26,13.8357,3.7317,30.8609,1498.077,2.709,13.5654,0.39,4.08,3.04
SKQ202010S,TSG,2020-07-06T06:40:00Z,-148.3429,58.67,276.98,13.8428,3.7323,30.8601,1498.1,2.72,13.5621,0.39,4.11,3.04
SKQ202010S,TSG,2020-07-06T06:41:00Z,-148.3423,58.6695,276.83,13.8411,3.7321,30.8595,1498.094,2.738,13.5663,0.39,4.1,3.05
SKQ202010S,TSG,2020-07-06T06:42:00Z,-148.3417,58.6689,275.74,13.8439,3.7315,30.8524,1498.094,2.757,13.5694,0.39,4.08,3.05
SKQ202010S,TSG,2020-07-06T06:43:00Z,-148.3411,58.6683,275.06,13.8485,3.7316,30.8492,1498.106,2.774,13.5691,0.39,4.09,3.06
SKQ202010S,TSG,2020-07-06T06:44:00Z,-148.3405,58.6677,274.91,13.8487,3.7311,30.8443,1498.101,2.787,13.5717,0.39,4.1,3.07
SKQ202010S,TSG,2020-07-06T06:45:00Z,-148.3399,58.6671,275.7,13.8503,3.7306,30.8382,1498.099,2.798,13.5698,0.39,4.12,3.07
SKQ202010S,TSG,2020-07-06T06:46:00Z,-148.3393,58.6665,273.12,13.8497,3.7299,30.8331,1498.091,2.813,13.5653,0.39,4.07,3.09
SKQ202010S,TSG,2020-07-06T06:47:00Z,-148.3387,58.6659,274.23,13.8473,3.7293,30.8293,1498.079,2.831,13.549,0.38,4.06,3.13
SKQ202010S,TSG,2020-07-06T06:48:00Z,-148.3381,58.6653,273.7,13.8332,3.7286,30.8343,1498.038,2.848,13.5419,0.39,4.1,3.19
SKQ202010S,TSG,2020-07-06T06:49:00Z,-148.3375,58.6647,273.56,13.8233,3.7283,30.8391,1498.011,2.866,13.5412,0.39,4.1,3.2
SKQ202010S,TSG,2020-07-06T06:50:00Z,-148.3368,58.6641,274.53,13.8246,3.7287,30.8421,1498.019,2.883,13.5173,0.39,4.12,3.19
SKQ202010S,TSG,2020-07-06T06:51:00Z,-148.3362,58.6635,273.1,13.8018,3.7282,30.8561,1497.96,2.887,13.497,0.39,4.09,3.25
SKQ202010S,TSG,2020-07-06T06:52:00Z,-148.3356,58.6629,272.79,13.7839,3.727,30.8587,1497.904,2.9,13.5433,0.39,4.11,3.31
SKQ202010S,TSG,2020-07-06T06:53:00Z,-148.335,58.6623,272.38,13.8143,3.7273,30.837,1497.979,2.913,13.4899,0.39,4.1,3.19
SKQ202010S,TSG,2020-07-06T06:54:00Z,-148.3348,58.6618,272.73,13.7863,3.7265,30.8528,1497.905,2.926,13.5272,0.39,4.08,3.3
SKQ202010S,TSG,2020-07-06T06:55:00Z,-148.3343,58.6611,271.49,13.7969,3.7263,30.8425,1497.928,2.939,13.5538,0.39,4.12,3.24
SKQ202010S,TSG,2020-07-06T06:56:00Z,-148.3333,58.6598,270.57,13.8281,3.7276,30.8294,1498.015,2.956,13.5652,0.39,4.12,3.19
SKQ202010S,TSG,2020-07-06T06:57:00Z,-148.3315,58.6581,271.32,13.8417,3.7284,30.8255,1498.056,2.976,13.5662,0.39,4.08,3.15
SKQ202010S,TSG,2020-07-06T06:58:00Z,-148.3291,58.6562,272.73,13.8449,3.7284,30.8233,1498.063,2.994,13.5674,0.39,4.09,3.14
SKQ202010S,TSG,2020-07-06T06:59:00Z,-148.3269,58.654,275.65,13.8469,3.7282,30.8196,1498.066,3.01,13.5938,0.38,4.07,3.1
SKQ202010S,TSG,2020-07-06T07:00:00Z,-148.3245,58.6517,283.77,13.861,3.728,30.8062,1498.096,3.024,13.6118,0.39,4.1,3.02
SKQ202010S,TSG,2020-07-06T07:01:00Z,-148.3222,58.6493,299.59,13.8868,3.7292,30.7965,1498.17,3.034,13.6256,0.39,4.07,2.96
SKQ202010S,TSG,2020-07-06T07:02:00Z,-148.3199,58.647,319.45,13.8998,3.7284,30.7792,1498.192,3.043,13.6571,0.38,4.09,2.92
SKQ202010S,TSG,2020-07-06T07:03:00Z,-148.3177,58.6446,343.74,13.9233,3.7264,30.7417,1498.226,3.057,13.7631,0.39,4.09,2.85
SKQ202010S,TSG,2020-07-06T07:04:00Z,-148.3154,58.6422,365.16,14.0117,3.7292,30.6962,1498.463,3.073,13.7743,0.39,4.1,2.77
SKQ202010S,TSG,2020-07-06T07:05:00Z,-148.3131,58.6398,384.51,14.0414,3.731,30.6898,1498.553,3.094,13.712,0.38,4.09,2.82
SKQ202010S,TSG,2020-07-06T07:06:00Z,-148.3107,58.6372,404.51,14.015,3.7313,30.7134,1498.494,3.119,13.691,0.39,4.11,2.94
SKQ202010S,TSG,2020-07-06T07:07:00Z,-148.3083,58.6347,426.73,13.9517,3.7298,30.7503,1498.329,3.134,13.8926,0.38,4.09,2.95
SKQ202010S,TSG,2020-07-06T07:08:00Z,-148.3059,58.6321,449.27,14.1287,3.739,30.6935,1498.843,3.15,13.7995,0.39,4.06,2.69
SKQ202010S,TSG,2020-07-06T07:09:00Z,-148.3034,58.6295,463.06,14.1041,3.7392,30.7141,1498.787,3.165,13.6566,0.39,4.09,2.89
SKQ202010S,TSG,2020-07-06T07:10:00Z,-148.3009,58.627,483.06,13.961,3.7318,30.7612,1498.373,3.179,13.667,0.39,4.09,3.2
SKQ202010S,TSG,2020-07-06T07:11:00Z,-148.2985,58.6244,508.63,13.9404,3.7345,30.8023,1498.354,3.195,13.8433,0.39,4.09,3.14
SKQ202010S,TSG,2020-07-06T07:12:00Z,-148.296,58.6219,537.39,14.0863,3.749,30.8182,1498.851,3.206,13.8366,0.39,4.11,2.89
SKQ202010S,TSG,2020-07-06T07:13:00Z,-148.2934,58.6194,569.6,14.119,3.7611,30.9024,1499.056,3.217,13.7008,0.39,4.13,2.93
SKQ202010S,TSG,2020-07-06T07:14:00Z,-148.2908,58.6169,590.68,14.0094,3.7596,30.977,1498.785,3.226,13.6205,0.39,4.09,3.11
SKQ202010S,TSG,2020-07-06T07:15:00Z,-148.2879,58.6146,618.06,13.9222,3.756,31.0138,1498.542,3.236,13.6784,0.39,4.11,3.21
SKQ202010S,TSG,2020-07-06T07:16:00Z,-148.2845,58.6125,642.15,13.948,3.7577,31.0092,1498.621,3.246,13.7497,0.39,4.08,3.1
SKQ202010S,TSG,2020-07-06T07:17:00Z,-148.2818,58.6101,666.08,14.0161,3.7606,30.9808,1498.811,3.265,13.7827,0.39,4.11,2.95
SKQ202010S,TSG,2020-07-06T07:18:00Z,-148.2793,58.6076,689.17,14.0574,3.759,30.9325,1498.89,3.283,13.8,0.39,4.15,2.87
SKQ202010S,TSG,2020-07-06T07:19:00Z,-148.2768,58.6051,719.37,14.0793,3.7591,30.9163,1498.943,3.3,13.815,0.39,4.13,2.81
SKQ202010S,TSG,2020-07-06T07:20:00Z,-148.2743,58.6026,753.26,14.0951,3.7586,30.8989,1498.974,3.315,13.8275,0.39,4.1,2.75
SKQ202010S,TSG,2020-07-06T07:21:00Z,-148.2717,58.6,792.69,14.1077,3.7548,30.8542,1498.963,3.345,13.8119,0.39,4.12,2.72
SKQ202010S,TSG,2020-07-06T07:22:00Z,-148.2691,58.5975,828.51,14.1009,3.744,30.761,1498.832,3.378,13.8043,0.39,4.11,2.66
SKQ202010S,TSG,2020-07-06T07:23:00Z,-148.2665,58.595,850.12,14.0905,3.7428,30.7588,1498.795,3.408,13.7781,0.39,4.14,2.64
SKQ202010S,TSG,2020-07-06T07:24:00Z,-148.2639,58.5924,883.92,14.0758,3.7542,30.8744,1498.882,3.435,13.7183,0.39,4.12,2.82
SKQ202010S,TSG,2020-07-06T07:25:00Z,-148.2613,58.5899,916.83,14.0216,3.7654,31.0208,1498.876,3.46,13.7003,0.38,4.08,3.15
SKQ202010S,TSG,2020-07-06T07:26:00Z,-148.2587,58.5874,948.5,13.9907,3.7679,31.0686,1498.831,3.489,13.712,0.39,4.09,3.31
SKQ202010S,TSG,2020-07-06T07:27:00Z,-148.2561,58.5848,941.27,13.9929,3.7741,31.1235,1498.902,3.521,13.7238,0.38,4.06,3.58
SKQ202010S,TSG,2020-07-06T07:28:00Z,-148.2537,58.5822,971.3,14.0058,3.7783,31.1513,1498.977,3.555,13.6845,0.39,4.07,3.71
SKQ202010S,TSG,2020-07-06T07:29:00Z,-148.2513,58.5796,1005.01,13.9797,3.7816,31.203,1498.952,3.589,13.625,0.39,4.1,3.96
SKQ202010S,TSG,2020-07-06T07:30:00Z,-148.2489,58.577,1031.65,13.9247,3.7858,31.2858,1498.869,3.624,13.5612,0.38,4.07,4.21
SKQ202010S,TSG,2020-07-06T07:31:00Z,-148.2465,58.5744,1069.76,13.865,3.7863,31.3391,1498.735,3.65,13.5142,0.38,4.06,4.3
SKQ202010S,TSG,2020-07-06T07:32:00Z,-148.2439,58.5719,1095.5,13.8155,3.7863,31.3798,1498.62,3.675,13.4602,0.39,4.09,4.35
SKQ202010S,TSG,2020-07-06T07:33:00Z,-148.2413,58.5694,NaN,13.765,3.7861,31.4189,1498.5,3.705,13.4015,0.38,4.06,4.39
SKQ202010S,TSG,2020-07-06T07:34:00Z,-148.2387,58.567,NaN,13.706,3.7855,31.4623,1498.356,3.742,13.3965,0.39,4.13,4.34
SKQ202010S,TSG,2020-07-06T07:35:00Z,-148.2364,58.5648,NaN,13.6909,3.7862,31.4814,1498.328,3.784,13.3774,0.38,4.06,4.25
SKQ202010S,TSG,2020-07-06T07:36:00Z,-148.2345,58.5629,NaN,13.6737,3.7853,31.4867,1498.278,3.832,13.3969,0.39,4.1,4.23
SKQ202010S,TSG,2020-07-06T07:37:00Z,-148.233,58.5613,NaN,13.6787,3.7853,31.4824,1498.289,3.877,13.4428,0.38,4.05,4.21
SKQ202010S,TSG,2020-07-06T07:38:00Z,-148.2317,58.5599,NaN,13.7132,3.7871,31.4713,1498.39,3.922,13.4461,0.39,4.1,4.25
SKQ202010S,TSG,2020-07-06T07:39:00Z,-148.2307,58.5586,NaN,13.7296,3.7886,31.4714,1498.444,3.967,13.439,0.39,4.12,4.21
SKQ202010S,TSG,2020-07-06T07:40:00Z,-148.2297,58.5576,NaN,13.7246,3.7889,31.4778,1498.435,4.011,13.4469,0.39,4.12,4.14
SKQ202010S,TSG,2020-07-06T07:41:00Z,-148.2286,58.5567,NaN,13.7285,3.7915,31.4991,1498.473,4.05,13.4396,0.39,4.14,4.08
SKQ202010S,TSG,2020-07-06T07:42:00Z,-148.2278,58.5561,NaN,13.7264,3.794,31.5243,1498.496,4.092,13.4489,0.39,4.1,4.15
SKQ202010S,TSG,2020-07-06T07:43:00Z,-148.2274,58.5556,NaN,13.7279,3.7954,31.5359,1498.515,4.134,13.4865,0.39,4.12,4.22
SKQ202010S,TSG,2020-07-06T07:44:00Z,-148.227,58.5551,NaN,13.7612,3.7984,31.5361,1498.625,4.177,13.5048,0.39,4.12,4.26
SKQ202010S,TSG,2020-07-06T07:45:00Z,-148.2268,58.5547,NaN,13.7822,3.8001,31.5341,1498.692,4.22,13.508,0.39,4.13,4.27
