Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202110S,TSG,2021-07-06T10:01:00Z,-149.9463,57.3287,NaN,10.8709,3.5833,31.9255,1489.209,1.678,10.6468,0.36,3.83,6.14
SKQ202110S,TSG,2021-07-06T10:02:00Z,-149.9454,57.3282,NaN,10.8708,3.5832,31.9249,1489.208,1.666,10.6464,0.36,3.81,6.11
SKQ202110S,TSG,2021-07-06T10:03:00Z,-149.9444,57.3276,NaN,10.8707,3.5831,31.9243,1489.207,1.658,10.6441,0.36,3.8,6.1
SKQ202110S,TSG,2021-07-06T10:04:00Z,-149.9434,57.327,NaN,10.8682,3.5831,31.9267,1489.201,1.654,10.6445,0.36,3.82,6.13
SKQ202110S,TSG,2021-07-06T10:05:00Z,-149.9424,57.3264,NaN,10.8699,3.5833,31.9271,1489.208,1.653,10.647,0.36,3.81,6.15
SKQ202110S,TSG,2021-07-06T10:06:00Z,-149.9415,57.3259,NaN,10.8709,3.5834,31.9267,1489.211,1.656,10.6496,0.36,3.82,6.13
SKQ202110S,TSG,2021-07-06T10:07:00Z,-149.9409,57.3256,NaN,10.8735,3.5836,31.9269,1489.22,1.656,10.6528,0.36,3.83,6.09
SKQ202110S,TSG,2021-07-06T10:08:00Z,-149.9405,57.3255,NaN,10.8764,3.5839,31.927,1489.231,1.652,10.6573,0.36,3.8,6.1
SKQ202110S,TSG,2021-07-06T10:09:00Z,-149.9401,57.3254,NaN,10.88,3.5842,31.9272,1489.244,1.644,10.6591,0.36,3.82,6.11
SKQ202110S,TSG,2021-07-06T10:10:00Z,-149.9399,57.3254,NaN,10.8829,3.5846,31.9286,1489.256,1.633,10.6605,0.36,3.8,6.15
SKQ202110S,TSG,2021-07-06T10:11:00Z,-149.9395,57.3254,NaN,10.8838,3.5846,31.9279,1489.258,1.621,10.6643,0.36,3.83,6.15
SKQ202110S,TSG,2021-07-06T10:12:00Z,-149.9391,57.3253,NaN,10.8877,3.5849,31.9273,1489.271,1.61,10.6656,0.36,3.79,6.15
SKQ202110S,TSG,2021-07-06T10:13:00Z,-149.9388,57.3251,NaN,10.8887,3.5849,31.9264,1489.273,1.602,10.6637,0.36,3.85,6.15
SKQ202110S,TSG,2021-07-06T10:14:00Z,-149.9386,57.3249,NaN,10.8863,3.5848,31.9269,1489.266,1.597,10.6663,0.36,3.8,6.2
SKQ202110S,TSG,2021-07-06T10:15:00Z,-149.9383,57.3246,NaN,10.8907,3.585,31.9258,1489.28,1.594,10.665,0.36,3.83,6.18
SKQ202110S,TSG,2021-07-06T10:16:00Z,-149.938,57.3244,NaN,10.8867,3.5846,31.9248,1489.264,1.591,10.6603,0.36,3.82,6.16
SKQ202110S,TSG,2021-07-06T10:17:00Z,-149.9377,57.3243,NaN,10.8843,3.5843,31.9239,1489.255,1.599,10.6506,0.36,3.82,6.14
SKQ202110S,TSG,2021-07-06T10:18:00Z,-149.9375,57.3241,NaN,10.8747,3.5834,31.9231,1489.22,1.605,10.6429,0.36,3.79,6.17
SKQ202110S,TSG,2021-07-06T10:19:00Z,-149.9373,57.324,NaN,10.8683,3.5827,31.9224,1489.197,1.609,10.6418,0.36,3.83,6.19
SKQ202110S,TSG,2021-07-06T10:20:00Z,-149.937,57.3238,NaN,10.8673,3.5825,31.9212,1489.191,1.612,10.6339,0.36,3.87,6.18
SKQ202110S,TSG,2021-07-06T10:21:00Z,-149.9367,57.3236,NaN,10.8601,3.5818,31.921,1489.165,1.615,10.6447,0.36,3.82,6.2
SKQ202110S,TSG,2021-07-06T10:22:00Z,-149.9365,57.3234,NaN,10.8691,3.5825,31.9199,1489.196,1.606,10.6478,0.36,3.84,6.17
SKQ202110S,TSG,2021-07-06T10:23:00Z,-149.9362,57.3233,NaN,10.8741,3.583,31.9199,1489.214,1.6,10.6542,0.36,3.84,6.16
SKQ202110S,TSG,2021-07-06T10:24:00Z,-149.9359,57.3231,NaN,10.8787,3.5833,31.9194,1489.23,1.598,10.6592,0.36,3.8,6.13
SKQ202110S,TSG,2021-07-06T10:25:00Z,-149.9356,57.3229,NaN,10.8845,3.5838,31.9194,1489.25,1.599,10.6659,0.36,3.8,6.11
SKQ202110S,TSG,2021-07-06T10:26:00Z,-149.9353,57.3228,NaN,10.8887,3.5841,31.9187,1489.264,1.595,10.6541,0.36,3.81,6.09
SKQ202110S,TSG,2021-07-06T10:27:00Z,-149.935,57.3226,NaN,10.8753,3.5829,31.9181,1489.216,1.606,10.6369,0.36,3.85,6.1
SKQ202110S,TSG,2021-07-06T10:28:00Z,-149.9347,57.3224,NaN,10.8659,3.5821,31.9185,1489.183,1.615,10.6498,0.36,3.81,6.15
SKQ202110S,TSG,2021-07-06T10:29:00Z,-149.9344,57.3222,NaN,10.8759,3.583,31.9181,1489.218,1.623,10.6579,0.36,3.81,6.14
SKQ202110S,TSG,2021-07-06T10:30:00Z,-149.9341,57.3221,NaN,10.8839,3.5836,31.9177,1489.246,1.629,10.6666,0.36,3.84,6.12
SKQ202110S,TSG,2021-07-06T10:31:00Z,-149.9339,57.3219,NaN,10.8907,3.5842,31.9176,1489.27,1.622,10.6708,0.36,3.82,6.09
SKQ202110S,TSG,2021-07-06T10:32:00Z,-149.9336,57.3217,NaN,10.8959,3.5846,31.9168,1489.287,1.626,10.6773,0.36,3.8,6.07
SKQ202110S,TSG,2021-07-06T10:33:00Z,-149.9332,57.3214,NaN,10.9035,3.5853,31.917,1489.314,1.63,10.6943,0.36,3.79,6.05
SKQ202110S,TSG,2021-07-06T10:34:00Z,-149.9326,57.321,NaN,10.9201,3.5867,31.9169,1489.373,1.632,10.7179,0.36,3.8,5.97
SKQ202110S,TSG,2021-07-06T10:35:00Z,-149.9316,57.3202,NaN,10.9406,3.5885,31.9164,1489.445,1.634,10.7253,0.36,3.88,5.89
SKQ202110S,TSG,2021-07-06T10:36:00Z,-149.9303,57.3193,NaN,10.9493,3.5892,31.9162,1489.475,1.638,10.7436,0.36,3.81,5.85
SKQ202110S,TSG,2021-07-06T10:37:00Z,-149.9288,57.3182,NaN,10.9669,3.5908,31.9164,1489.538,1.637,10.7521,0.36,3.78,5.79
SKQ202110S,TSG,2021-07-06T10:38:00Z,-149.927,57.3169,NaN,10.9747,3.5915,31.9164,1489.565,1.638,10.7418,0.36,3.86,5.72
SKQ202110S,TSG,2021-07-06T10:39:00Z,-149.9244,57.3153,NaN,10.9675,3.5908,31.9155,1489.539,1.64,10.764,0.37,3.9,5.62
SKQ202110S,TSG,2021-07-06T10:40:00Z,-149.9213,57.3134,NaN,10.9953,3.593,31.914,1489.635,1.644,10.7957,0.37,3.92,5.52
SKQ202110S,TSG,2021-07-06T10:41:00Z,-149.918,57.3115,NaN,11.0258,3.5956,31.9123,1489.741,1.649,10.8314,0.37,3.92,5.4
SKQ202110S,TSG,2021-07-06T10:42:00Z,-149.9147,57.3096,NaN,11.0607,3.5985,31.9113,1489.863,1.654,10.8619,0.37,3.94,5.3
SKQ202110S,TSG,2021-07-06T10:43:00Z,-149.9113,57.3077,NaN,11.0864,3.6008,31.9111,1489.953,1.659,10.8723,0.37,3.95,5.23
SKQ202110S,TSG,2021-07-06T10:44:00Z,-149.908,57.3058,NaN,11.1032,3.6021,31.9093,1490.01,1.662,10.9192,0.37,3.89,5.06
SKQ202110S,TSG,2021-07-06T10:45:00Z,-149.9046,57.3039,NaN,11.1445,3.6055,31.9071,1490.153,1.661,10.9446,0.37,3.92,4.83
SKQ202110S,TSG,2021-07-06T10:46:00Z,-149.9011,57.3019,NaN,11.1689,3.6074,31.9049,1490.236,1.661,10.9515,0.37,3.93,4.67
SKQ202110S,TSG,2021-07-06T10:47:00Z,-149.8976,57.3,NaN,11.1773,3.6078,31.9014,1490.262,1.658,10.9516,0.36,3.79,4.49
SKQ202110S,TSG,2021-07-06T10:48:00Z,-149.8939,57.2981,NaN,11.1714,3.6071,31.8995,1490.239,1.655,10.9303,0.36,3.81,4.4
SKQ202110S,TSG,2021-07-06T10:49:00Z,-149.8902,57.2962,NaN,11.1495,3.605,31.8974,1490.159,1.651,10.9087,0.36,3.81,4.33
SKQ202110S,TSG,2021-07-06T10:50:00Z,-149.8865,57.2943,NaN,11.1337,3.6034,31.8958,1490.102,1.647,10.9201,0.36,3.81,4.31
SKQ202110S,TSG,2021-07-06T10:51:00Z,-149.8828,57.2924,NaN,11.1429,3.6041,31.8945,1490.132,1.644,10.9358,0.35,3.76,4.23
SKQ202110S,TSG,2021-07-06T10:52:00Z,-149.8792,57.2905,NaN,11.1601,3.6056,31.8945,1490.193,1.645,10.9579,0.36,3.81,4.18
SKQ202110S,TSG,2021-07-06T10:53:00Z,-149.8755,57.2886,NaN,11.1799,3.6074,31.8952,1490.263,1.645,10.9733,0.36,3.79,4.2
SKQ202110S,TSG,2021-07-06T10:54:00Z,-149.8718,57.2867,NaN,11.1927,3.6086,31.896,1490.309,1.644,10.9672,0.36,3.78,4.31
SKQ202110S,TSG,2021-07-06T10:55:00Z,-149.8682,57.2848,NaN,11.189,3.6084,31.8967,1490.297,1.643,10.9555,0.36,3.81,4.35
SKQ202110S,TSG,2021-07-06T10:56:00Z,-149.8645,57.2829,NaN,11.1696,3.6066,31.8963,1490.228,1.635,10.8755,0.36,3.83,4.41
SKQ202110S,TSG,2021-07-06T10:57:00Z,-149.8608,57.281,NaN,11.0996,3.6005,31.8965,1489.982,1.624,10.8546,0.36,3.8,4.57
SKQ202110S,TSG,2021-07-06T10:58:00Z,-149.857,57.2791,NaN,11.0836,3.599,31.8965,1489.926,1.616,10.8698,0.36,3.79,4.62
SKQ202110S,TSG,2021-07-06T10:59:00Z,-149.8533,57.2772,NaN,11.0936,3.6,31.8968,1489.962,1.609,10.8663,0.36,3.84,4.61
SKQ202110S,TSG,2021-07-06T11:00:00Z,-149.8496,57.2753,NaN,11.0888,3.5997,31.898,1489.946,1.603,10.8465,0.36,3.78,4.67
SKQ202110S,TSG,2021-07-06T11:01:00Z,-149.8458,57.2734,NaN,11.0699,3.598,31.8984,1489.88,1.591,10.8391,0.36,3.82,4.72
SKQ202110S,TSG,2021-07-06T11:02:00Z,-149.8421,57.2715,NaN,11.0652,3.5977,31.8996,1489.865,1.581,10.8523,0.36,3.79,4.73
SKQ202110S,TSG,2021-07-06T11:03:00Z,-149.8384,57.2695,NaN,11.0778,3.599,31.9013,1489.911,1.573,10.8799,0.36,3.84,4.72
SKQ202110S,TSG,2021-07-06T11:04:00Z,-149.8346,57.2676,NaN,11.1048,3.6016,31.9028,1490.008,1.568,10.9076,0.36,3.8,4.69
SKQ202110S,TSG,2021-07-06T11:05:00Z,-149.8309,57.2656,NaN,11.1288,3.6038,31.9038,1490.094,1.564,10.9316,0.36,3.81,4.62
SKQ202110S,TSG,2021-07-06T11:06:00Z,-149.8273,57.2637,NaN,11.1533,3.6062,31.9058,1490.183,1.562,10.9691,0.36,3.78,4.57
SKQ202110S,TSG,2021-07-06T11:07:00Z,-149.8236,57.2617,NaN,11.19,3.6098,31.9104,1490.317,1.562,10.9754,0.36,3.82,4.64
SKQ202110S,TSG,2021-07-06T11:08:00Z,-149.82,57.2597,NaN,11.1929,3.6105,31.9146,1490.332,1.56,10.9727,0.36,3.79,4.76
SKQ202110S,TSG,2021-07-06T11:09:00Z,-149.8164,57.2578,NaN,11.1959,3.6117,31.9236,1490.354,1.558,11.0036,0.36,3.8,4.83
SKQ202110S,TSG,2021-07-06T11:10:00Z,-149.8127,57.2558,NaN,11.225,3.6148,31.929,1490.462,1.556,11.0257,0.36,3.8,4.8
SKQ202110S,TSG,2021-07-06T11:11:00Z,-149.809,57.2538,NaN,11.2455,3.617,31.9323,1490.538,1.554,11.042,0.36,3.83,4.85
SKQ202110S,TSG,2021-07-06T11:12:00Z,-149.8054,57.2519,NaN,11.2634,3.619,31.9364,1490.606,1.551,11.0852,0.36,3.82,4.95
SKQ202110S,TSG,2021-07-06T11:13:00Z,-149.8017,57.25,NaN,11.305,3.624,31.9496,1490.768,1.549,11.1365,0.36,3.8,5.19
SKQ202110S,TSG,2021-07-06T11:14:00Z,-149.798,57.248,NaN,11.3545,3.6295,31.9608,1490.955,1.546,11.1647,0.36,3.81,5.37
SKQ202110S,TSG,2021-07-06T11:15:00Z,-149.7943,57.2461,NaN,11.3784,3.6321,31.9651,1491.043,1.542,11.1434,0.36,3.82,5.43
SKQ202110S,TSG,2021-07-06T11:16:00Z,-149.7906,57.2441,NaN,11.3544,3.6295,31.961,1490.954,1.539,11.0869,0.36,3.8,5.46
SKQ202110S,TSG,2021-07-06T11:17:00Z,-149.7869,57.2422,NaN,11.3028,3.6246,31.957,1490.769,1.533,11.0394,0.35,3.76,5.57
SKQ202110S,TSG,2021-07-06T11:18:00Z,-149.7831,57.2403,NaN,11.2617,3.6216,31.9641,1490.633,1.528,11.0343,0.35,3.77,5.96
SKQ202110S,TSG,2021-07-06T11:19:00Z,-149.7794,57.2384,NaN,11.2605,3.6237,31.9856,1490.655,1.525,11.0756,0.35,3.76,6.58
SKQ202110S,TSG,2021-07-06T11:20:00Z,-149.7757,57.2365,NaN,11.3039,3.63,32.0094,1490.836,1.524,11.148,0.35,3.77,7.03
SKQ202110S,TSG,2021-07-06T11:21:00Z,-149.7719,57.2346,NaN,11.3676,3.6374,32.0267,1491.079,1.523,11.1743,0.36,3.78,7.26
SKQ202110S,TSG,2021-07-06T11:22:00Z,-149.7682,57.2328,NaN,11.3912,3.6401,32.0327,1491.169,1.526,11.2005,0.36,3.82,7.3
SKQ202110S,TSG,2021-07-06T11:23:00Z,-149.7645,57.2309,NaN,11.4202,3.6442,32.0471,1491.288,1.529,11.2572,0.36,3.81,7.38
SKQ202110S,TSG,2021-07-06T11:24:00Z,-149.7611,57.2291,NaN,11.4744,3.6504,32.0616,1491.494,1.531,11.2969,0.36,3.81,7.44
SKQ202110S,TSG,2021-07-06T11:25:00Z,-149.7576,57.2275,NaN,11.5097,3.6541,32.0667,1491.623,1.533,11.3217,0.36,3.83,7.43
SKQ202110S,TSG,2021-07-06T11:26:00Z,-149.7548,57.226,NaN,11.537,3.6566,32.0679,1491.72,1.533,11.3314,0.36,3.77,7.39
SKQ202110S,TSG,2021-07-06T11:27:00Z,-149.7529,57.225,NaN,11.5426,3.6568,32.0647,1491.735,1.54,11.3026,0.36,3.81,7.37
SKQ202110S,TSG,2021-07-06T11:28:00Z,-149.7517,57.2243,NaN,11.516,3.6537,32.0572,1491.634,1.547,11.2692,0.36,3.8,7.36
SKQ202110S,TSG,2021-07-06T11:29:00Z,-149.7509,57.2237,NaN,11.4849,3.6503,32.0513,1491.518,1.554,11.2278,0.36,3.8,7.38
SKQ202110S,TSG,2021-07-06T11:30:00Z,-149.7502,57.2232,NaN,11.4435,3.646,32.0452,1491.367,1.561,11.181,0.36,3.83,7.44
SKQ202110S,TSG,2021-07-06T11:31:00Z,-149.7494,57.2228,NaN,11.4009,3.6417,32.0396,1491.211,1.562,11.1563,0.36,3.81,7.44
SKQ202110S,TSG,2021-07-06T11:32:00Z,-149.7487,57.2224,NaN,11.3774,3.639,32.0338,1491.122,1.548,11.149,0.36,3.81,7.34
SKQ202110S,TSG,2021-07-06T11:33:00Z,-149.7481,57.222,NaN,11.3713,3.6381,32.0302,1491.097,1.541,11.1485,0.36,3.81,7.17
SKQ202110S,TSG,2021-07-06T11:34:00Z,-149.7475,57.2216,NaN,11.3688,3.6375,32.0269,1491.084,1.541,11.1488,0.36,3.82,6.99
SKQ202110S,TSG,2021-07-06T11:35:00Z,-149.7469,57.2212,NaN,11.3701,3.6373,32.0235,1491.084,1.548,11.1499,0.36,3.85,6.86
SKQ202110S,TSG,2021-07-06T11:36:00Z,-149.7462,57.2208,NaN,11.3704,3.6369,32.0194,1491.08,1.555,11.1519,0.36,3.81,6.83
SKQ202110S,TSG,2021-07-06T11:37:00Z,-149.7456,57.2203,NaN,11.3717,3.6368,32.0174,1491.083,1.548,11.1557,0.36,3.82,6.79
SKQ202110S,TSG,2021-07-06T11:38:00Z,-149.7449,57.2199,NaN,11.3755,3.637,32.0155,1491.093,1.541,11.1598,0.36,3.86,6.77
SKQ202110S,TSG,2021-07-06T11:39:00Z,-149.7443,57.2194,NaN,11.379,3.637,32.0126,1491.103,1.534,11.1628,0.36,3.88,6.75
SKQ202110S,TSG,2021-07-06T11:40:00Z,-149.7436,57.2189,NaN,11.3882,3.6375,32.0101,1491.131,1.526,11.1657,0.38,3.98,6.7
SKQ202110S,TSG,2021-07-06T11:41:00Z,-149.7429,57.2185,NaN,11.3914,3.6376,32.0083,1491.14,1.533,11.1681,0.38,3.98,6.72
SKQ202110S,TSG,2021-07-06T11:42:00Z,-149.7422,57.218,NaN,11.3926,3.6376,32.0066,1491.142,1.545,11.1698,0.37,3.96,6.7
SKQ202110S,TSG,2021-07-06T11:43:00Z,-149.7415,57.2175,NaN,11.3962,3.6377,32.0047,1491.153,1.557,11.1722,0.38,4.0,6.64
SKQ202110S,TSG,2021-07-06T11:44:00Z,-149.7408,57.2171,NaN,11.3969,3.6375,32.0024,1491.153,1.568,11.1727,0.38,4.0,6.55
SKQ202110S,TSG,2021-07-06T11:45:00Z,-149.7401,57.2166,NaN,11.398,3.6373,31.9995,1491.153,1.579,11.1738,0.38,3.98,6.42
SKQ202110S,TSG,2021-07-06T11:46:00Z,-149.7394,57.2161,NaN,11.3996,3.6371,31.9957,1491.154,1.578,11.1746,0.37,3.99,6.24
SKQ202110S,TSG,2021-07-06T11:47:00Z,-149.7387,57.2156,NaN,11.4006,3.6368,31.9926,1491.154,1.567,11.1762,0.37,3.93,6.12
SKQ202110S,TSG,2021-07-06T11:48:00Z,-149.7379,57.2152,NaN,11.3958,3.6361,31.9898,1491.134,1.557,11.1765,0.37,3.87,6.04
SKQ202110S,TSG,2021-07-06T11:49:00Z,-149.7372,57.2147,NaN,11.3952,3.6359,31.9877,1491.129,1.547,11.173,0.36,3.86,5.96
SKQ202110S,TSG,2021-07-06T11:50:00Z,-149.7365,57.2142,NaN,11.3909,3.6353,31.9861,1491.112,1.538,11.1642,0.36,3.86,5.92
SKQ202110S,TSG,2021-07-06T11:51:00Z,-149.7358,57.2138,NaN,11.3827,3.6345,31.9848,1491.082,1.539,11.1542,0.37,3.89,5.93
SKQ202110S,TSG,2021-07-06T11:52:00Z,-149.735,57.2133,NaN,11.3734,3.6335,31.9834,1491.048,1.541,11.1417,0.36,3.85,5.93
SKQ202110S,TSG,2021-07-06T11:53:00Z,-149.7343,57.2129,NaN,11.3619,3.6324,31.9827,1491.006,1.544,11.1314,0.37,3.88,5.95
SKQ202110S,TSG,2021-07-06T11:54:00Z,-149.7335,57.2124,NaN,11.3528,3.6315,31.9819,1490.974,1.547,11.1233,0.36,3.85,5.93
SKQ202110S,TSG,2021-07-06T11:55:00Z,-149.7327,57.2119,NaN,11.3443,3.6307,31.9809,1490.943,1.552,11.1167,0.36,3.83,5.9
SKQ202110S,TSG,2021-07-06T11:56:00Z,-149.732,57.2114,NaN,11.3367,3.63,31.9809,1490.916,1.555,11.1118,0.36,3.8,5.89
SKQ202110S,TSG,2021-07-06T11:57:00Z,-149.7312,57.2109,NaN,11.3328,3.6296,31.9801,1490.902,1.55,11.1109,0.37,3.89,5.87
SKQ202110S,TSG,2021-07-06T11:58:00Z,-149.7304,57.2104,NaN,11.3316,3.6294,31.9794,1490.897,1.549,11.1103,0.37,3.89,5.84
SKQ202110S,TSG,2021-07-06T11:59:00Z,-149.7297,57.2099,NaN,11.3305,3.6292,31.9787,1490.892,1.55,11.1087,0.36,3.83,5.8
SKQ202110S,TSG,2021-07-06T12:00:00Z,-149.7291,57.2096,NaN,11.3294,3.629,31.9777,1490.887,1.555,11.1083,0.36,3.87,5.75
SKQ202110S,TSG,2021-07-06T12:01:00Z,-149.7286,57.2095,NaN,11.328,3.6288,31.9772,1490.881,1.554,11.1097,0.37,3.87,5.7
SKQ202110S,TSG,2021-07-06T12:02:00Z,-149.7282,57.2093,NaN,11.3303,3.629,31.9769,1490.889,1.549,11.1101,0.36,3.86,5.69
SKQ202110S,TSG,2021-07-06T12:03:00Z,-149.7277,57.2092,NaN,11.3302,3.629,31.9767,1490.888,1.545,11.1103,0.37,3.88,5.66
SKQ202110S,TSG,2021-07-06T12:04:00Z,-149.7272,57.2091,NaN,11.3305,3.629,31.9762,1490.889,1.543,11.1113,0.37,3.89,5.64
SKQ202110S,TSG,2021-07-06T12:05:00Z,-149.7267,57.2089,NaN,11.3301,3.6289,31.9757,1490.887,1.543,11.1127,0.37,3.88,5.62
SKQ202110S,TSG,2021-07-06T12:06:00Z,-149.7262,57.2087,NaN,11.3321,3.629,31.9755,1490.894,1.547,11.1114,0.36,3.84,5.59
SKQ202110S,TSG,2021-07-06T12:07:00Z,-149.7258,57.2085,NaN,11.3318,3.6289,31.9748,1490.892,1.55,11.1101,0.37,3.88,5.59
SKQ202110S,TSG,2021-07-06T12:08:00Z,-149.7254,57.2082,NaN,11.3298,3.6288,31.9747,1490.885,1.55,11.1081,0.36,3.86,5.58
SKQ202110S,TSG,2021-07-06T12:09:00Z,-149.725,57.208,NaN,11.3277,3.6285,31.9744,1490.877,1.548,11.1056,0.37,3.84,5.57
SKQ202110S,TSG,2021-07-06T12:10:00Z,-149.7246,57.2077,NaN,11.3264,3.6284,31.9742,1490.872,1.544,11.1042,0.37,3.9,5.59
SKQ202110S,TSG,2021-07-06T12:11:00Z,-149.7242,57.2075,NaN,11.3248,3.6283,31.9743,1490.866,1.556,11.1013,0.36,3.83,5.61
SKQ202110S,TSG,2021-07-06T12:12:00Z,-149.7238,57.2072,NaN,11.3226,3.6281,31.9743,1490.859,1.565,11.0993,0.36,3.88,5.65
SKQ202110S,TSG,2021-07-06T12:13:00Z,-149.7234,57.2069,NaN,11.3187,3.6277,31.9741,1490.845,1.571,11.0915,0.36,3.86,5.67
SKQ202110S,TSG,2021-07-06T12:14:00Z,-149.7229,57.2067,NaN,11.3123,3.6271,31.9736,1490.822,1.574,11.0853,0.36,3.81,5.7
SKQ202110S,TSG,2021-07-06T12:15:00Z,-149.7225,57.2064,NaN,11.3065,3.6265,31.9731,1490.801,1.574,11.0823,0.36,3.83,5.7
SKQ202110S,TSG,2021-07-06T12:16:00Z,-149.722,57.2062,NaN,11.3048,3.6263,31.9722,1490.794,1.573,11.0804,0.36,3.87,5.69
SKQ202110S,TSG,2021-07-06T12:17:00Z,-149.7216,57.2059,NaN,11.301,3.6259,31.972,1490.781,1.572,11.078,0.36,3.83,5.68
SKQ202110S,TSG,2021-07-06T12:18:00Z,-149.7211,57.2056,NaN,11.3005,3.6259,31.972,1490.779,1.57,11.075,0.36,3.82,5.68
SKQ202110S,TSG,2021-07-06T12:19:00Z,-149.7207,57.2053,NaN,11.2962,3.6255,31.9717,1490.763,1.567,11.0713,0.36,3.88,5.69
SKQ202110S,TSG,2021-07-06T12:20:00Z,-149.7203,57.2051,NaN,11.2916,3.625,31.9712,1490.747,1.563,11.0653,0.36,3.86,5.69
SKQ202110S,TSG,2021-07-06T12:21:00Z,-149.7199,57.2049,NaN,11.2864,3.6245,31.9703,1490.727,1.56,11.0613,0.36,3.84,5.65
SKQ202110S,TSG,2021-07-06T12:22:00Z,-149.7195,57.2048,NaN,11.2831,3.6241,31.9695,1490.715,1.557,11.0576,0.36,3.85,5.61
SKQ202110S,TSG,2021-07-06T12:23:00Z,-149.7192,57.2049,NaN,11.2805,3.6238,31.9694,1490.706,1.556,11.0562,0.36,3.84,5.6
SKQ202110S,TSG,2021-07-06T12:24:00Z,-149.7187,57.205,NaN,11.2788,3.6237,31.9692,1490.699,1.559,11.0558,0.36,3.85,5.6
SKQ202110S,TSG,2021-07-06T12:25:00Z,-149.7183,57.205,NaN,11.278,3.6236,31.9694,1490.697,1.564,11.0567,0.36,3.84,5.59
SKQ202110S,TSG,2021-07-06T12:26:00Z,-149.7179,57.2052,NaN,11.2788,3.6237,31.969,1490.699,1.571,11.0556,0.36,3.85,5.6
SKQ202110S,TSG,2021-07-06T12:27:00Z,-149.7176,57.2053,NaN,11.2776,3.6235,31.9685,1490.694,1.575,11.0538,0.36,3.84,5.59
SKQ202110S,TSG,2021-07-06T12:28:00Z,-149.7172,57.2055,NaN,11.2753,3.6232,31.9679,1490.686,1.577,11.0535,0.36,3.85,5.59
SKQ202110S,TSG,2021-07-06T12:29:00Z,-149.7169,57.2056,NaN,11.2759,3.6233,31.9677,1490.688,1.576,11.0551,0.36,3.85,5.59
SKQ202110S,TSG,2021-07-06T12:30:00Z,-149.7165,57.2057,NaN,11.2768,3.6233,31.9676,1490.69,1.571,11.0558,0.36,3.88,5.59
SKQ202110S,TSG,2021-07-06T12:31:00Z,-149.7161,57.2057,NaN,11.2779,3.6234,31.9675,1490.694,1.566,11.056,0.36,3.84,5.6
SKQ202110S,TSG,2021-07-06T12:32:00Z,-149.7156,57.2056,NaN,11.2767,3.6233,31.9673,1490.69,1.569,11.0542,0.36,3.87,5.59
SKQ202110S,TSG,2021-07-06T12:33:00Z,-149.7153,57.2053,NaN,11.2749,3.6231,31.9671,1490.683,1.572,11.0526,0.36,3.85,5.6
SKQ202110S,TSG,2021-07-06T12:34:00Z,-149.7163,57.205,NaN,11.2754,3.6231,31.9668,1490.684,1.576,11.0518,0.36,3.83,5.61
SKQ202110S,TSG,2021-07-06T12:35:00Z,-149.7182,57.2057,NaN,11.2743,3.623,31.9668,1490.681,1.581,11.0482,0.36,3.87,5.61
SKQ202110S,TSG,2021-07-06T12:36:00Z,-149.7207,57.2071,NaN,11.2707,3.6228,31.968,1490.669,1.587,11.0573,0.36,3.81,5.62
SKQ202110S,TSG,2021-07-06T12:37:00Z,-149.7241,57.209,NaN,11.2817,3.6239,31.9693,1490.71,1.579,11.0766,0.36,3.85,5.7
SKQ202110S,TSG,2021-07-06T12:38:00Z,-149.7279,57.211,NaN,11.2992,3.6257,31.9717,1490.774,1.575,11.1003,0.36,3.86,5.73
SKQ202110S,TSG,2021-07-06T12:39:00Z,-149.7318,57.2132,NaN,11.3218,3.6281,31.9751,1490.857,1.575,11.1365,0.37,3.88,5.71
SKQ202110S,TSG,2021-07-06T12:40:00Z,-149.7358,57.2154,NaN,11.3601,3.6322,31.9821,1491.0,1.578,11.1743,0.37,3.93,5.84
SKQ202110S,TSG,2021-07-06T12:41:00Z,-149.7398,57.2177,NaN,11.3971,3.6364,31.9911,1491.14,1.58,11.1887,0.37,3.96,6.16
SKQ202110S,TSG,2021-07-06T12:42:00Z,-149.7438,57.2199,NaN,11.4118,3.6383,31.9972,1491.198,1.58,11.1945,0.38,4.01,6.43
SKQ202110S,TSG,2021-07-06T12:43:00Z,-149.7479,57.2222,NaN,11.417,3.6394,32.0031,1491.224,1.582,11.1915,0.38,3.96,6.6
SKQ202110S,TSG,2021-07-06T12:44:00Z,-149.7519,57.2244,NaN,11.4148,3.64,32.0115,1491.226,1.584,11.1814,0.37,3.94,6.64
SKQ202110S,TSG,2021-07-06T12:45:00Z,-149.756,57.2267,NaN,11.4059,3.6405,32.0236,1491.209,1.588,11.2012,0.37,3.96,6.61
SKQ202110S,TSG,2021-07-06T12:46:00Z,-149.76,57.2289,NaN,11.4342,3.645,32.0428,1491.331,1.574,11.2883,0.37,3.95,6.95
SKQ202110S,TSG,2021-07-06T12:47:00Z,-149.764,57.2312,NaN,11.5098,3.6537,32.0623,1491.618,1.568,11.2707,0.37,3.95,7.09
