Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202106S,TSG,2021-04-25T17:48:00Z,-149.7433,57.2251,2236.65,5.8203,3.1888,32.3842,1470.723,4.44,5.3342,0.37,3.98,8.55
SKQ202106S,TSG,2021-04-25T17:49:00Z,-149.7405,57.2225,2270.32,5.8205,3.1889,32.3845,1470.724,4.446,5.338,0.38,3.99,8.37
SKQ202106S,TSG,2021-04-25T17:50:00Z,-149.7377,57.22,2332.22,5.8222,3.189,32.3848,1470.731,4.448,5.3451,0.38,3.99,8.29
SKQ202106S,TSG,2021-04-25T17:51:00Z,-149.7351,57.2177,2341.1,5.8264,3.1894,32.3853,1470.748,4.447,5.3511,0.37,3.98,8.26
SKQ202106S,TSG,2021-04-25T17:52:00Z,-149.733,57.2157,2342.47,5.8331,3.19,32.3858,1470.776,4.45,5.3465,0.38,4.03,8.14
SKQ202106S,TSG,2021-04-25T17:53:00Z,-149.7313,57.2142,2365.89,5.8368,3.1904,32.3859,1470.791,4.456,5.3393,0.38,4.01,7.97
SKQ202106S,TSG,2021-04-25T17:54:00Z,-149.7301,57.2131,2375.64,5.8316,3.19,32.3862,1470.771,4.464,5.3309,0.38,3.99,7.76
SKQ202106S,TSG,2021-04-25T17:55:00Z,-149.7292,57.2123,2382.44,5.8253,3.1895,32.3869,1470.746,4.473,5.3221,0.38,4.0,7.6
SKQ202106S,TSG,2021-04-25T17:56:00Z,-149.7285,57.2118,2391.39,5.8172,3.1889,32.3881,1470.715,4.481,5.3145,0.38,4.02,7.29
SKQ202106S,TSG,2021-04-25T17:57:00Z,-149.728,57.2113,2394.21,5.8085,3.1883,32.3893,1470.682,4.485,5.3157,0.38,3.98,7.03
SKQ202106S,TSG,2021-04-25T17:58:00Z,-149.7274,57.2108,2403.97,5.8033,3.1879,32.3905,1470.662,4.487,5.3141,0.38,4.04,7.08
SKQ202106S,TSG,2021-04-25T17:59:00Z,-149.7266,57.2102,2419.25,5.802,3.1879,32.3914,1470.658,4.489,5.3183,0.38,4.02,6.86
SKQ202106S,TSG,2021-04-25T18:00:00Z,-149.726,57.2096,2430.72,5.8027,3.188,32.3918,1470.661,4.489,5.3187,0.38,3.99,7.0
SKQ202106S,TSG,2021-04-25T18:01:00Z,-149.7255,57.2092,2417.62,5.805,3.1883,32.3926,1470.672,4.494,5.3232,0.38,4.02,6.9
SKQ202106S,TSG,2021-04-25T18:02:00Z,-149.7251,57.2088,2436.72,5.8059,3.1884,32.3933,1470.676,4.498,5.3248,0.38,3.97,7.05
SKQ202106S,TSG,2021-04-25T18:03:00Z,-149.7247,57.2084,2432.46,5.8106,3.1889,32.3946,1470.697,4.5,5.3179,0.38,4.0,6.69
SKQ202106S,TSG,2021-04-25T18:04:00Z,-149.7243,57.208,2455.1,5.8095,3.1889,32.3958,1470.694,4.501,5.3193,0.38,3.99,6.86
SKQ202106S,TSG,2021-04-25T18:05:00Z,-149.7239,57.2076,2459.89,5.8059,3.1887,32.3967,1470.681,4.5,5.3166,0.38,4.01,6.91
SKQ202106S,TSG,2021-04-25T18:06:00Z,-149.7233,57.2071,2471.88,5.8046,3.1887,32.3976,1470.676,4.503,5.3119,0.38,4.03,6.87
SKQ202106S,TSG,2021-04-25T18:07:00Z,-149.7227,57.2067,2474.12,5.8026,3.1886,32.3983,1470.669,4.501,5.3057,0.38,4.0,6.82
SKQ202106S,TSG,2021-04-25T18:08:00Z,-149.7221,57.2062,2485.66,5.799,3.1883,32.3991,1470.656,4.5,5.2962,0.38,4.04,6.97
SKQ202106S,TSG,2021-04-25T18:09:00Z,-149.7214,57.2057,2499.78,5.7922,3.1878,32.3995,1470.629,4.5,5.2826,0.38,3.99,6.83
SKQ202106S,TSG,2021-04-25T18:10:00Z,-149.7207,57.2052,2516.51,5.7826,3.187,32.3994,1470.591,4.502,5.27,0.38,4.03,6.87
SKQ202106S,TSG,2021-04-25T18:11:00Z,-149.7201,57.2047,2519.46,5.7705,3.1858,32.3984,1470.54,4.51,5.2623,0.38,4.02,7.13
SKQ202106S,TSG,2021-04-25T18:12:00Z,-149.7193,57.2042,2524.31,5.7587,3.1847,32.3973,1470.491,4.523,5.255,0.38,3.99,7.32
SKQ202106S,TSG,2021-04-25T18:13:00Z,-149.7186,57.2038,2529.64,5.7507,3.1839,32.3961,1470.458,4.535,5.2515,0.38,4.01,7.17
SKQ202106S,TSG,2021-04-25T18:14:00Z,-149.718,57.2033,2541.11,5.7454,3.1834,32.3951,1470.435,4.544,5.2474,0.38,4.03,6.91
SKQ202106S,TSG,2021-04-25T18:15:00Z,-149.7172,57.2028,2551.3,5.7415,3.183,32.394,1470.419,4.551,5.2478,0.38,4.03,6.84
SKQ202106S,TSG,2021-04-25T18:16:00Z,-149.7166,57.2023,2565.53,5.7361,3.1825,32.3936,1470.396,4.556,5.2492,0.38,4.01,7.18
SKQ202106S,TSG,2021-04-25T18:17:00Z,-149.7158,57.2018,2573.92,5.7376,3.1826,32.3931,1470.401,4.563,5.2572,0.38,4.01,7.03
SKQ202106S,TSG,2021-04-25T18:18:00Z,-149.7151,57.2014,2588.5,5.7398,3.1828,32.3931,1470.411,4.573,5.2686,0.38,4.0,7.15
SKQ202106S,TSG,2021-04-25T18:19:00Z,-149.7144,57.2009,2594.51,5.7467,3.1833,32.3931,1470.438,4.587,5.2754,0.38,4.0,6.96
SKQ202106S,TSG,2021-04-25T18:20:00Z,-149.7138,57.2004,2597.09,5.7559,3.1841,32.3934,1470.476,4.604,5.2906,0.37,3.97,6.91
SKQ202106S,TSG,2021-04-25T18:21:00Z,-149.7131,57.2,2608.67,5.7634,3.1848,32.3938,1470.506,4.625,5.299,0.38,4.03,7.07
SKQ202106S,TSG,2021-04-25T18:22:00Z,-149.7124,57.1995,2609.83,5.7773,3.186,32.3943,1470.563,4.631,5.3171,0.38,4.0,6.86
SKQ202106S,TSG,2021-04-25T18:23:00Z,-149.7117,57.199,2610.91,5.7849,3.1867,32.3944,1470.593,4.636,5.3369,0.38,4.0,6.89
SKQ202106S,TSG,2021-04-25T18:24:00Z,-149.711,57.1986,2612.38,5.8038,3.1883,32.3946,1470.669,4.641,5.352,0.38,4.0,6.75
SKQ202106S,TSG,2021-04-25T18:25:00Z,-149.7103,57.1982,2612.44,5.8215,3.1899,32.3947,1470.741,4.646,5.3633,0.38,4.0,6.54
SKQ202106S,TSG,2021-04-25T18:26:00Z,-149.7099,57.1979,2612.36,5.8341,3.1909,32.3943,1470.791,4.655,5.3792,0.38,4.04,6.62
SKQ202106S,TSG,2021-04-25T18:27:00Z,-149.7096,57.1976,2612.43,5.8482,3.1921,32.394,1470.847,4.659,5.3788,0.38,3.97,6.45
SKQ202106S,TSG,2021-04-25T18:28:00Z,-149.7095,57.1975,2613.1,5.8595,3.193,32.3936,1470.891,4.663,5.3694,0.38,4.0,6.29
SKQ202106S,TSG,2021-04-25T18:29:00Z,-149.7094,57.1973,2612.84,5.8597,3.193,32.3933,1470.892,4.667,5.3655,0.38,3.97,6.38
SKQ202106S,TSG,2021-04-25T18:30:00Z,-149.7094,57.1972,2613.24,5.8511,3.1922,32.3932,1470.857,4.67,5.3783,0.38,4.02,6.72
SKQ202106S,TSG,2021-04-25T18:31:00Z,-149.7094,57.1971,2613.58,5.8516,3.1923,32.3933,1470.86,4.674,5.3896,0.38,4.02,6.86
SKQ202106S,TSG,2021-04-25T18:32:00Z,-149.7091,57.1969,2612.93,5.8637,3.1933,32.3931,1470.908,4.683,5.3898,0.37,3.95,6.41
SKQ202106S,TSG,2021-04-25T18:33:00Z,-149.7092,57.1964,2612.99,5.8719,3.194,32.3932,1470.94,4.691,5.3882,0.38,4.04,6.45
SKQ202106S,TSG,2021-04-25T18:34:00Z,-149.7102,57.1962,2614.84,5.8734,3.1941,32.3928,1470.946,4.697,5.382,0.38,4.01,6.48
SKQ202106S,TSG,2021-04-25T18:35:00Z,-149.7115,57.1966,2614.01,5.8702,3.1938,32.392,1470.932,4.701,5.3859,0.38,4.03,5.63
SKQ202106S,TSG,2021-04-25T18:36:00Z,-149.7128,57.1974,2610.91,5.8694,3.1937,32.3915,1470.928,4.696,5.3864,0.38,4.03,5.91
SKQ202106S,TSG,2021-04-25T18:37:00Z,-149.7146,57.1983,2600.51,5.8974,3.196,32.3915,1471.041,4.696,5.3838,0.38,4.04,6.03
SKQ202106S,TSG,2021-04-25T18:38:00Z,-149.7168,57.1991,2585.86,5.9056,3.1968,32.3917,1471.073,4.698,5.3751,0.38,4.05,5.94
SKQ202106S,TSG,2021-04-25T18:39:00Z,-149.7188,57.2001,2569.88,5.905,3.1968,32.3923,1471.072,4.7,5.3606,0.38,4.02,5.85
SKQ202106S,TSG,2021-04-25T18:40:00Z,-149.7207,57.2014,2545.16,5.8977,3.1962,32.3932,1471.044,4.703,5.3264,0.38,4.01,5.8
SKQ202106S,TSG,2021-04-25T18:41:00Z,-149.7227,57.2026,2514.28,5.8838,3.1951,32.3939,1470.989,4.702,5.3016,0.38,4.06,5.76
SKQ202106S,TSG,2021-04-25T18:42:00Z,-149.7248,57.2038,2484.5,5.8544,3.1926,32.394,1470.872,4.704,5.2989,0.38,4.03,5.66
SKQ202106S,TSG,2021-04-25T18:43:00Z,-149.7269,57.2047,2453.61,5.8334,3.1909,32.3952,1470.789,4.702,5.3166,0.38,4.03,5.85
SKQ202106S,TSG,2021-04-25T18:44:00Z,-149.7275,57.2056,2448.42,5.831,3.191,32.3983,1470.783,4.698,5.3281,0.38,4.02,6.13
SKQ202106S,TSG,2021-04-25T18:45:00Z,-149.7267,57.206,2457.14,5.8181,3.1899,32.3989,1470.732,4.69,5.3337,0.38,4.0,6.36
SKQ202106S,TSG,2021-04-25T18:46:00Z,-149.7254,57.2059,2460.98,5.8165,3.1897,32.3976,1470.724,4.682,5.3481,0.38,4.02,5.96
SKQ202106S,TSG,2021-04-25T18:47:00Z,-149.7241,57.2056,2482.81,5.8234,3.1902,32.3968,1470.751,4.674,5.3522,0.38,3.99,5.23
SKQ202106S,TSG,2021-04-25T18:48:00Z,-149.723,57.2054,2493.01,5.8344,3.1911,32.3963,1470.794,4.668,5.3394,0.38,4.04,4.92
SKQ202106S,TSG,2021-04-25T18:49:00Z,-149.7223,57.2052,2494.79,5.8349,3.1911,32.3958,1470.795,4.664,5.3265,0.38,3.99,5.02
SKQ202106S,TSG,2021-04-25T18:50:00Z,-149.7219,57.2051,2506.6,5.8232,3.1901,32.3961,1470.749,4.661,5.3176,0.38,3.97,5.26
SKQ202106S,TSG,2021-04-25T18:51:00Z,-149.7219,57.2051,2506.32,5.8126,3.1892,32.3958,1470.706,4.657,5.3232,0.38,4.0,5.45
SKQ202106S,TSG,2021-04-25T18:52:00Z,-149.7219,57.2051,2511.84,5.8081,3.1888,32.3954,1470.687,4.653,5.3204,0.38,4.04,5.33
SKQ202106S,TSG,2021-04-25T18:53:00Z,-149.7218,57.2052,2526.5,5.8083,3.1888,32.3952,1470.689,4.65,5.323,0.38,3.99,5.18
SKQ202106S,TSG,2021-04-25T18:54:00Z,-149.7218,57.2052,2492.86,5.8093,3.1889,32.3953,1470.693,4.649,5.3171,0.38,3.99,5.38
SKQ202106S,TSG,2021-04-25T18:55:00Z,-149.7218,57.2052,2494.28,5.8086,3.1888,32.3957,1470.69,4.648,5.3178,0.38,3.99,5.55
SKQ202106S,TSG,2021-04-25T18:56:00Z,-149.7218,57.2052,2509.69,5.8048,3.1885,32.3957,1470.675,4.645,5.3294,0.38,3.98,5.71
SKQ202106S,TSG,2021-04-25T18:57:00Z,-149.7218,57.2052,2501.12,5.8075,3.1888,32.3959,1470.686,4.633,5.3358,0.38,4.0,5.69
SKQ202106S,TSG,2021-04-25T18:58:00Z,-149.7218,57.2052,2494.18,5.818,3.1896,32.3956,1470.728,4.624,5.3309,0.38,3.99,5.53
SKQ202106S,TSG,2021-04-25T18:59:00Z,-149.7218,57.2052,2501.32,5.8212,3.1899,32.3952,1470.74,4.618,5.3294,0.38,3.97,5.5
SKQ202106S,TSG,2021-04-25T19:00:00Z,-149.7218,57.2052,2506.7,5.8166,3.1895,32.3951,1470.722,4.614,5.3357,0.38,4.01,5.88
SKQ202106S,TSG,2021-04-25T19:01:00Z,-149.7218,57.2052,2494.53,5.8184,3.1896,32.3953,1470.729,4.607,5.3342,0.38,4.01,6.29
SKQ202106S,TSG,2021-04-25T19:02:00Z,-149.7218,57.2052,2487.68,5.8229,3.19,32.3953,1470.747,4.601,5.3257,0.38,4.02,6.17
SKQ202106S,TSG,2021-04-25T19:03:00Z,-149.7218,57.2052,2499.01,5.821,3.1899,32.3956,1470.739,4.593,5.316,0.38,4.01,6.04
SKQ202106S,TSG,2021-04-25T19:04:00Z,-149.7218,57.2052,2494.35,5.812,3.1891,32.3955,1470.704,4.585,5.323,0.38,3.99,6.25
SKQ202106S,TSG,2021-04-25T19:05:00Z,-149.7218,57.2052,2503.8,5.8061,3.1886,32.3954,1470.68,4.576,5.3375,0.38,4.04,6.51
SKQ202106S,TSG,2021-04-25T19:06:00Z,-149.7218,57.2052,2500.97,5.8138,3.1893,32.3958,1470.711,4.569,5.3448,0.38,4.01,6.52
SKQ202106S,TSG,2021-04-25T19:07:00Z,-149.7218,57.2052,2494.44,5.8267,3.1904,32.3954,1470.762,4.56,5.343,0.38,4.0,6.17
SKQ202106S,TSG,2021-04-25T19:08:00Z,-149.7218,57.2052,2498.65,5.8312,3.1907,32.3953,1470.78,4.555,5.3385,0.38,4.0,5.89
SKQ202106S,TSG,2021-04-25T19:09:00Z,-149.7218,57.2052,2489.77,5.8295,3.1906,32.3951,1470.773,4.554,5.341,0.38,4.03,5.83
SKQ202106S,TSG,2021-04-25T19:10:00Z,-149.7218,57.2052,2489.93,5.8275,3.1904,32.3951,1470.765,4.555,5.3487,0.37,3.99,5.96
SKQ202106S,TSG,2021-04-25T19:11:00Z,-149.7218,57.2052,2496.39,5.8308,3.1907,32.3953,1470.779,4.548,5.3473,0.38,4.04,6.14
SKQ202106S,TSG,2021-04-25T19:12:00Z,-149.7218,57.2052,2489.44,5.8351,3.191,32.395,1470.795,4.53,5.355,0.38,4.02,5.88
SKQ202106S,TSG,2021-04-25T19:13:00Z,-149.7218,57.2052,2487.56,5.8364,3.1912,32.395,1470.801,4.519,5.3588,0.38,4.0,5.83
SKQ202106S,TSG,2021-04-25T19:14:00Z,-149.7218,57.2052,2486.67,5.8442,3.1918,32.3948,1470.832,4.513,5.355,0.38,3.98,6.07
SKQ202106S,TSG,2021-04-25T19:15:00Z,-149.7218,57.2052,2496.74,5.8455,3.1919,32.3948,1470.837,4.512,5.353,0.38,4.02,6.02
SKQ202106S,TSG,2021-04-25T19:16:00Z,-149.7218,57.2052,2491.8,5.8429,3.1917,32.3949,1470.826,4.51,5.3507,0.38,4.0,6.05
SKQ202106S,TSG,2021-04-25T19:17:00Z,-149.7218,57.2052,2499.24,5.8412,3.1916,32.3948,1470.819,4.501,5.3512,0.38,3.99,6.49
SKQ202106S,TSG,2021-04-25T19:18:00Z,-149.7218,57.2052,NaN,5.8396,3.1914,32.3948,1470.813,4.492,5.3475,0.38,4.0,6.38
SKQ202106S,TSG,2021-04-25T19:19:00Z,-149.7218,57.2052,NaN,5.8401,3.1915,32.3949,1470.816,4.485,5.352,0.38,3.98,6.37
SKQ202106S,TSG,2021-04-25T19:20:00Z,-149.7218,57.2052,NaN,5.8381,3.1913,32.3949,1470.807,4.479,5.3548,0.38,4.03,6.72
SKQ202106S,TSG,2021-04-25T19:21:00Z,-149.7218,57.2052,NaN,5.8418,3.1916,32.3948,1470.822,4.483,5.3495,0.38,4.02,6.39
SKQ202106S,TSG,2021-04-25T19:22:00Z,-149.7218,57.2052,NaN,5.8429,3.1917,32.3947,1470.826,4.49,5.3457,0.37,3.97,6.12
SKQ202106S,TSG,2021-04-25T19:23:00Z,-149.7218,57.2052,NaN,5.8387,3.1913,32.3948,1470.809,4.499,5.3387,0.38,4.0,6.39
SKQ202106S,TSG,2021-04-25T19:24:00Z,-149.7218,57.2052,NaN,5.8347,3.191,32.3948,1470.794,4.509,5.3425,0.38,4.01,7.08
SKQ202106S,TSG,2021-04-25T19:25:00Z,-149.7218,57.2052,NaN,5.8305,3.1907,32.3949,1470.777,4.52,5.3469,0.38,4.01,7.28
SKQ202106S,TSG,2021-04-25T19:26:00Z,-149.7218,57.2052,NaN,5.8341,3.1909,32.3948,1470.791,4.53,5.3423,0.38,4.0,7.44
SKQ202106S,TSG,2021-04-25T19:27:00Z,-149.7218,57.2052,NaN,5.8365,3.1911,32.3947,1470.801,4.524,5.3509,0.38,4.02,7.91
SKQ202106S,TSG,2021-04-25T19:28:00Z,-149.7218,57.2052,NaN,5.8336,3.1909,32.3948,1470.789,4.519,5.358,0.38,4.02,7.9
SKQ202106S,TSG,2021-04-25T19:29:00Z,-149.7218,57.2052,NaN,5.8432,3.1917,32.3948,1470.828,4.513,5.3585,0.38,4.02,6.81
SKQ202106S,TSG,2021-04-25T19:30:00Z,-149.7218,57.2052,NaN,5.8462,3.192,32.3946,1470.839,4.509,5.3645,0.38,3.97,6.43
SKQ202106S,TSG,2021-04-25T19:31:00Z,-149.7218,57.2052,NaN,5.8491,3.1922,32.3945,1470.851,4.507,5.365,0.38,4.0,6.34
SKQ202106S,TSG,2021-04-25T19:32:00Z,-149.7218,57.2052,NaN,5.843,3.1917,32.3944,1470.826,4.502,5.3682,0.38,4.0,6.52
SKQ202106S,TSG,2021-04-25T19:33:00Z,-149.7218,57.2052,NaN,5.8413,3.1915,32.3944,1470.82,4.496,5.3748,0.38,4.0,6.73
SKQ202106S,TSG,2021-04-25T19:34:00Z,-149.7218,57.2052,NaN,5.8471,3.192,32.3944,1470.843,4.488,5.3781,0.38,4.01,7.15
SKQ202106S,TSG,2021-04-25T19:35:00Z,-149.7218,57.2052,NaN,5.8526,3.1925,32.3946,1470.865,4.478,5.3794,0.38,4.01,7.02
SKQ202106S,TSG,2021-04-25T19:36:00Z,-149.7218,57.2052,166.26,5.8579,3.1929,32.3944,1470.886,4.468,5.3794,0.38,4.02,7.15
SKQ202106S,TSG,2021-04-25T19:37:00Z,-149.7218,57.2052,2492.89,5.8759,3.1945,32.3947,1470.959,4.462,5.3805,0.38,4.01,6.7
SKQ202106S,TSG,2021-04-25T19:38:00Z,-149.7218,57.2052,2499.07,5.892,3.1958,32.3942,1471.022,4.453,5.3818,0.38,4.05,6.36
SKQ202106S,TSG,2021-04-25T19:39:00Z,-149.7218,57.2052,2486.48,5.8943,3.196,32.3942,1471.032,4.441,5.3829,0.38,4.05,6.22
SKQ202106S,TSG,2021-04-25T19:40:00Z,-149.7218,57.2052,2502.9,5.8964,3.1962,32.3942,1471.04,4.426,5.3853,0.38,4.06,6.51
SKQ202106S,TSG,2021-04-25T19:41:00Z,-149.7218,57.2052,2495.86,5.8981,3.1964,32.3943,1471.047,4.418,5.3856,0.38,4.01,6.55
SKQ202106S,TSG,2021-04-25T19:42:00Z,-149.7218,57.2052,2492.44,5.9011,3.1966,32.3943,1471.059,4.418,5.3833,0.38,4.02,6.55
SKQ202106S,TSG,2021-04-25T19:43:00Z,-149.7218,57.2052,2497.86,5.9029,3.1968,32.3943,1471.066,4.418,5.3995,0.38,4.05,6.68
SKQ202106S,TSG,2021-04-25T19:44:00Z,-149.7218,57.2052,2501.2,5.9026,3.1968,32.3944,1471.065,4.421,5.3961,0.38,3.99,7.4
SKQ202106S,TSG,2021-04-25T19:45:00Z,-149.7218,57.2052,2493.7,5.8969,3.1963,32.3942,1471.042,4.424,5.4067,0.37,3.97,6.51
SKQ202106S,TSG,2021-04-25T19:46:00Z,-149.7218,57.2052,2489.5,5.8759,3.1945,32.3944,1470.958,4.424,5.4593,0.38,4.02,6.53
SKQ202106S,TSG,2021-04-25T19:47:00Z,-149.7218,57.2052,2490.99,5.9019,3.1969,32.3964,1471.065,4.423,5.4996,0.37,3.88,7.14
SKQ202106S,TSG,2021-04-25T19:48:00Z,-149.7218,57.2052,2489.75,5.9253,3.199,32.3973,1471.159,4.421,5.4977,0.38,4.01,7.6
SKQ202106S,TSG,2021-04-25T19:49:00Z,-149.7218,57.2052,2490.78,5.9375,3.2001,32.3989,1471.21,4.417,5.4727,0.38,4.0,9.47
SKQ202106S,TSG,2021-04-25T19:50:00Z,-149.7218,57.2052,2488.0,5.9664,3.2025,32.3981,1471.325,4.413,5.423,0.38,4.0,7.09
SKQ202106S,TSG,2021-04-25T19:51:00Z,-149.7218,57.2052,2487.94,5.9361,3.1998,32.3961,1471.201,4.408,5.4254,0.38,3.99,7.04
SKQ202106S,TSG,2021-04-25T19:52:00Z,-149.7218,57.2052,2487.16,5.9052,3.197,32.3951,1471.076,4.406,5.4949,0.38,3.99,6.38
SKQ202106S,TSG,2021-04-25T19:53:00Z,-149.7218,57.2052,2500.89,5.9215,3.1985,32.3962,1471.143,4.409,5.4961,0.38,3.99,6.34
SKQ202106S,TSG,2021-04-25T19:54:00Z,-149.7218,57.2052,2502.66,5.9786,3.2036,32.398,1471.374,4.416,5.4252,0.37,3.95,6.97
SKQ202106S,TSG,2021-04-25T19:55:00Z,-149.7219,57.205,2505.51,5.9561,3.2015,32.3961,1471.281,4.428,5.4071,0.38,4.02,6.37
SKQ202106S,TSG,2021-04-25T19:56:00Z,-149.7222,57.2048,2512.75,5.9085,3.1973,32.3951,1471.089,4.425,5.4068,0.38,4.0,6.11
SKQ202106S,TSG,2021-04-25T19:57:00Z,-149.7225,57.2046,2494.24,5.8942,3.1961,32.3949,1471.032,4.414,5.4073,0.38,4.0,5.5
SKQ202106S,TSG,2021-04-25T19:58:00Z,-149.7227,57.2044,2508.57,5.8934,3.196,32.3946,1471.029,4.405,5.4025,0.37,3.99,5.53
SKQ202106S,TSG,2021-04-25T19:59:00Z,-149.7228,57.2044,2511.47,5.8915,3.1958,32.3946,1471.021,4.397,5.3989,0.38,3.98,5.77
SKQ202106S,TSG,2021-04-25T20:00:00Z,-149.7229,57.2045,2504.87,5.8877,3.1955,32.3946,1471.006,4.39,5.3989,0.38,3.97,6.39
SKQ202106S,TSG,2021-04-25T20:01:00Z,-149.7228,57.2046,2501.12,5.8826,3.1951,32.3947,1470.985,4.385,5.4063,0.38,4.02,7.51
SKQ202106S,TSG,2021-04-25T20:02:00Z,-149.7228,57.2046,2488.18,5.8877,3.1956,32.3952,1471.006,4.376,5.3853,0.38,4.03,8.98
SKQ202106S,TSG,2021-04-25T20:03:00Z,-149.7229,57.2045,2496.63,5.8852,3.1954,32.3959,1470.997,4.364,5.3316,0.38,4.02,9.03
SKQ202106S,TSG,2021-04-25T20:04:00Z,-149.7229,57.2045,2509.97,5.8684,3.194,32.3968,1470.931,4.35,5.3107,0.38,4.0,8.84
SKQ202106S,TSG,2021-04-25T20:05:00Z,-149.7229,57.2045,2484.2,5.8133,3.1894,32.3973,1470.711,4.334,5.3129,0.38,3.98,8.85
SKQ202106S,TSG,2021-04-25T20:06:00Z,-149.723,57.2044,2495.53,5.8072,3.1889,32.398,1470.687,4.326,5.3155,0.38,4.0,10.1
SKQ202106S,TSG,2021-04-25T20:07:00Z,-149.723,57.2044,2499.37,5.8043,3.1887,32.3977,1470.675,4.323,5.3078,0.38,4.07,11.72
SKQ202106S,TSG,2021-04-25T20:08:00Z,-149.723,57.2044,2512.91,5.8021,3.1884,32.3973,1470.666,4.321,5.3087,0.38,4.03,12.1
SKQ202106S,TSG,2021-04-25T20:09:00Z,-149.723,57.2044,2508.27,5.7997,3.1882,32.3974,1470.657,4.32,5.3222,0.38,4.01,13.44
SKQ202106S,TSG,2021-04-25T20:10:00Z,-149.723,57.2044,2514.04,5.7982,3.1881,32.3973,1470.651,4.32,5.3591,0.38,4.01,14.21
SKQ202106S,TSG,2021-04-25T20:11:00Z,-149.723,57.2044,2498.56,5.8228,3.1903,32.3981,1470.75,4.317,5.3263,0.38,4.04,12.75
SKQ202106S,TSG,2021-04-25T20:12:00Z,-149.723,57.2044,2493.86,5.8328,3.1911,32.3978,1470.79,4.304,5.342,0.38,4.01,11.56
SKQ202106S,TSG,2021-04-25T20:13:00Z,-149.723,57.2044,2502.42,5.8178,3.1898,32.3975,1470.729,4.292,5.4055,0.38,4.0,10.25
SKQ202106S,TSG,2021-04-25T20:14:00Z,-149.723,57.2045,2491.01,5.8388,3.1917,32.399,1470.815,4.281,5.3602,0.38,4.0,8.94
SKQ202106S,TSG,2021-04-25T20:15:00Z,-149.7229,57.2045,2489.37,5.8822,3.1955,32.3994,1470.99,4.27,5.3471,0.38,4.04,8.85
SKQ202106S,TSG,2021-04-25T20:16:00Z,-149.7229,57.2046,2494.99,5.8425,3.1919,32.3973,1470.828,4.277,5.3549,0.38,3.99,8.94
SKQ202106S,TSG,2021-04-25T20:17:00Z,-149.7229,57.2046,2504.01,5.8368,3.1914,32.3972,1470.805,4.282,5.3739,0.38,4.01,8.74
SKQ202106S,TSG,2021-04-25T20:18:00Z,-149.7228,57.2046,2497.93,5.8453,3.1921,32.3973,1470.839,4.285,5.3933,0.38,3.97,8.49
SKQ202106S,TSG,2021-04-25T20:19:00Z,-149.7228,57.2046,2491.96,5.8665,3.194,32.3979,1470.925,4.286,5.3915,0.38,4.01,7.8
SKQ202106S,TSG,2021-04-25T20:20:00Z,-149.7229,57.2046,2501.17,5.8723,3.1944,32.3969,1470.947,4.285,5.4152,0.38,4.01,6.4
SKQ202106S,TSG,2021-04-25T20:21:00Z,-149.7229,57.2046,2500.41,5.882,3.1953,32.3974,1470.986,4.27,5.4062,0.38,3.97,6.63
SKQ202106S,TSG,2021-04-25T20:22:00Z,-149.7229,57.2046,2508.89,5.896,3.1965,32.3975,1471.042,4.254,5.4133,0.38,3.99,7.11
SKQ202106S,TSG,2021-04-25T20:23:00Z,-149.7229,57.2045,2484.36,5.8899,3.1959,32.3969,1471.017,4.239,5.4128,0.38,4.01,7.07
SKQ202106S,TSG,2021-04-25T20:24:00Z,-149.723,57.2045,2499.99,5.8975,3.1965,32.3969,1471.048,4.226,5.4176,0.38,4.0,6.94
SKQ202106S,TSG,2021-04-25T20:25:00Z,-149.723,57.2045,2504.62,5.8951,3.1963,32.3966,1471.038,4.214,5.4274,0.38,4.03,6.85
SKQ202106S,TSG,2021-04-25T20:26:00Z,-149.723,57.2045,2494.42,5.9047,3.1972,32.3968,1471.077,4.21,5.4375,0.37,3.97,7.16
SKQ202106S,TSG,2021-04-25T20:27:00Z,-149.7229,57.2045,2494.5,5.9112,3.1977,32.3966,1471.102,4.199,5.4936,0.37,4.0,8.14
SKQ202106S,TSG,2021-04-25T20:28:00Z,-149.7229,57.2046,2499.26,5.926,3.199,32.3974,1471.163,4.187,5.5001,0.38,3.98,8.62
SKQ202106S,TSG,2021-04-25T20:29:00Z,-149.7229,57.2045,2493.38,5.9803,3.2038,32.399,1471.382,4.175,5.4613,0.38,3.99,7.49
SKQ202106S,TSG,2021-04-25T20:30:00Z,-149.723,57.2045,2493.64,5.9375,3.2,32.3969,1471.208,4.163,5.4416,0.38,3.99,10.32
SKQ202106S,TSG,2021-04-25T20:31:00Z,-149.723,57.2044,2495.32,5.9311,3.1994,32.3963,1471.181,4.165,5.4292,0.38,4.0,6.75
SKQ202106S,TSG,2021-04-25T20:32:00Z,-149.723,57.2044,2484.42,5.9213,3.1985,32.3961,1471.142,4.161,5.4403,0.38,4.03,6.92
