Cruise,Type,Date_Time_[UTC],Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Temperature_[C],Conductivity_[S/m],Salinity_[psu],Sound_Speed_[m/s],Nitrate_[uM],Temperature_UNCSW_[C],Flow_Speed_[m/s],Volume_Flow_[l/min],Chlorophyll_a_[ug/l]
SKQ202010S,TSG,2020-09-06T01:45:00Z,-148.1581,58.4876,NaN,13.6709,3.7834,31.4712,1498.251,9.812,13.4386,0.38,4.0,3.7
SKQ202010S,TSG,2020-09-06T01:46:00Z,-148.1596,58.4893,NaN,13.6753,3.782,31.4551,1498.246,9.812,13.4384,0.37,3.97,3.6
SKQ202010S,TSG,2020-09-06T01:47:00Z,-148.1611,58.491,NaN,13.6767,3.78,31.4356,1498.228,9.818,13.4452,0.38,3.99,3.5
SKQ202010S,TSG,2020-09-06T01:48:00Z,-148.1625,58.4927,NaN,13.6808,3.778,31.4133,1498.215,9.821,13.4678,0.38,3.95,3.37
SKQ202010S,TSG,2020-09-06T01:49:00Z,-148.164,58.4944,NaN,13.6996,3.7769,31.3882,1498.248,9.82,13.4849,0.38,3.99,3.23
SKQ202010S,TSG,2020-09-06T01:50:00Z,-148.1656,58.496,NaN,13.718,3.7761,31.3651,1498.281,9.816,13.4909,0.38,4.0,3.13
SKQ202010S,TSG,2020-09-06T01:51:00Z,-148.1672,58.4977,NaN,13.7261,3.7752,31.35,1498.29,9.805,13.4958,0.38,4.03,3.11
SKQ202010S,TSG,2020-09-06T01:52:00Z,-148.1688,58.4994,NaN,13.7311,3.7739,31.3345,1498.288,9.802,13.4869,0.37,3.96,3.07
SKQ202010S,TSG,2020-09-06T01:53:00Z,-148.1704,58.5011,NaN,13.7264,3.772,31.3209,1498.257,9.799,13.4758,0.38,4.0,3.06
SKQ202010S,TSG,2020-09-06T01:54:00Z,-148.172,58.5027,NaN,13.7151,3.7696,31.3079,1498.205,9.797,13.4699,0.38,4.01,3.03
SKQ202010S,TSG,2020-09-06T01:55:00Z,-148.1736,58.5044,NaN,13.7095,3.7689,31.3058,1498.184,9.795,13.4686,0.38,3.99,3.04
SKQ202010S,TSG,2020-09-06T01:56:00Z,-148.1753,58.506,NaN,13.7067,3.7685,31.3042,1498.172,9.793,13.476,0.38,3.99,3.04
SKQ202010S,TSG,2020-09-06T01:57:00Z,-148.1771,58.5077,NaN,13.7125,3.7688,31.3028,1498.19,9.792,13.4886,0.38,3.99,3.02
SKQ202010S,TSG,2020-09-06T01:58:00Z,-148.1787,58.5093,NaN,13.723,3.7697,31.3017,1498.223,9.793,13.4933,0.38,3.98,2.99
SKQ202010S,TSG,2020-09-06T01:59:00Z,-148.1803,58.511,NaN,13.7296,3.7702,31.3009,1498.244,9.795,13.4814,0.38,4.02,2.97
SKQ202010S,TSG,2020-09-06T02:00:00Z,-148.1819,58.5126,NaN,13.7209,3.7684,31.2922,1498.205,9.8,13.4677,0.38,4.0,2.91
SKQ202010S,TSG,2020-09-06T02:01:00Z,-148.1835,58.5142,NaN,13.7079,3.7668,31.2877,1498.157,9.797,13.4683,0.38,3.99,2.87
SKQ202010S,TSG,2020-09-06T02:02:00Z,-148.1851,58.5159,NaN,13.7093,3.7662,31.2807,1498.153,9.787,13.4624,0.38,4.06,2.82
SKQ202010S,TSG,2020-09-06T02:03:00Z,-148.1867,58.5175,NaN,13.7083,3.7655,31.275,1498.144,9.778,13.4582,0.38,4.03,2.79
SKQ202010S,TSG,2020-09-06T02:04:00Z,-148.1883,58.5192,NaN,13.7035,3.7635,31.2609,1498.111,9.771,13.4604,0.38,4.06,2.79
SKQ202010S,TSG,2020-09-06T02:05:00Z,-148.19,58.5208,NaN,13.7045,3.7621,31.2468,1498.098,9.766,13.4557,0.38,4.02,2.82
SKQ202010S,TSG,2020-09-06T02:06:00Z,-148.1916,58.5224,NaN,13.7014,3.7607,31.2367,1498.075,9.768,13.4415,0.38,4.04,2.83
SKQ202010S,TSG,2020-09-06T02:07:00Z,-148.1933,58.5241,NaN,13.6903,3.7598,31.2376,1498.04,9.773,13.426,0.38,4.02,2.82
SKQ202010S,TSG,2020-09-06T02:08:00Z,-148.1948,58.5257,NaN,13.6751,3.7599,31.2507,1498.005,9.777,13.416,0.38,4.03,2.81
SKQ202010S,TSG,2020-09-06T02:09:00Z,-148.1964,58.5274,NaN,13.6643,3.7618,31.2767,1498.0,9.782,13.3957,0.38,4.05,2.85
SKQ202010S,TSG,2020-09-06T02:10:00Z,-148.1981,58.529,NaN,13.6438,3.7686,31.3569,1498.026,9.786,13.403,0.38,3.99,3.02
SKQ202010S,TSG,2020-09-06T02:11:00Z,-148.1998,58.5306,NaN,13.6411,3.7728,31.3978,1498.066,9.786,13.4139,0.38,4.0,3.21
SKQ202010S,TSG,2020-09-06T02:12:00Z,-148.2015,58.5322,NaN,13.6509,3.7734,31.3953,1498.095,9.782,13.4196,0.38,3.99,3.28
SKQ202010S,TSG,2020-09-06T02:13:00Z,-148.2034,58.5338,NaN,13.6564,3.7723,31.3803,1498.096,9.775,13.4266,0.38,3.98,3.15
SKQ202010S,TSG,2020-09-06T02:14:00Z,-148.2051,58.5355,NaN,13.6626,3.773,31.3821,1498.118,9.764,13.4279,0.38,3.97,3.1
SKQ202010S,TSG,2020-09-06T02:15:00Z,-148.2067,58.5371,NaN,13.6658,3.7755,31.4029,1498.153,9.75,13.4053,0.38,4.01,3.18
SKQ202010S,TSG,2020-09-06T02:16:00Z,-148.2084,58.5388,NaN,13.6483,3.7786,31.4452,1498.145,9.74,13.3786,0.38,4.01,3.32
SKQ202010S,TSG,2020-09-06T02:17:00Z,-148.2101,58.5404,NaN,13.6219,3.781,31.4892,1498.11,9.733,13.3938,0.38,3.97,3.43
SKQ202010S,TSG,2020-09-06T02:18:00Z,-148.2118,58.5421,NaN,13.6294,3.7842,31.5135,1498.163,9.729,13.4097,0.38,3.98,3.65
SKQ202010S,TSG,2020-09-06T02:19:00Z,-148.2135,58.5437,NaN,13.6459,3.7859,31.5153,1498.22,9.727,13.395,0.38,4.02,3.65
SKQ202010S,TSG,2020-09-06T02:20:00Z,-148.2153,58.5453,NaN,13.6348,3.7823,31.4912,1498.154,9.728,13.3904,0.38,4.04,3.5
SKQ202010S,TSG,2020-09-06T02:21:00Z,-148.217,58.5469,NaN,13.63,3.7809,31.482,1498.128,9.72,13.3755,0.38,3.99,3.47
SKQ202010S,TSG,2020-09-06T02:22:00Z,-148.2187,58.5485,NaN,13.6166,3.7793,31.4781,1498.079,9.71,13.3877,0.38,4.01,3.51
SKQ202010S,TSG,2020-09-06T02:23:00Z,-148.2204,58.5501,NaN,13.6233,3.7816,31.4942,1498.12,9.7,13.3685,0.38,4.01,3.67
SKQ202010S,TSG,2020-09-06T02:24:00Z,-148.2221,58.5517,NaN,13.6126,3.7798,31.4857,1498.075,9.691,13.3306,0.38,4.0,3.63
SKQ202010S,TSG,2020-09-06T02:25:00Z,-148.2238,58.5533,NaN,13.5769,3.774,31.462,1497.929,9.683,13.3199,0.38,4.04,3.56
SKQ202010S,TSG,2020-09-06T02:26:00Z,-148.2255,58.5548,NaN,13.5623,3.7718,31.4534,1497.87,9.683,13.3195,0.38,4.01,3.56
SKQ202010S,TSG,2020-09-06T02:27:00Z,-148.2272,58.5564,NaN,13.5605,3.771,31.4474,1497.857,9.694,13.3179,0.38,4.01,3.54
SKQ202010S,TSG,2020-09-06T02:28:00Z,-148.2289,58.558,NaN,13.5584,3.7698,31.4381,1497.839,9.702,13.3177,0.38,4.01,3.51
SKQ202010S,TSG,2020-09-06T02:29:00Z,-148.2305,58.5597,NaN,13.5571,3.7691,31.4324,1497.828,9.708,13.319,0.38,4.03,3.53
SKQ202010S,TSG,2020-09-06T02:30:00Z,-148.2322,58.5613,NaN,13.558,3.769,31.4311,1497.83,9.713,13.3238,0.38,4.01,3.59
SKQ202010S,TSG,2020-09-06T02:31:00Z,-148.2337,58.563,NaN,13.5614,3.7706,31.4426,1497.854,9.722,13.3244,0.38,4.01,3.7
SKQ202010S,TSG,2020-09-06T02:32:00Z,-148.2353,58.5646,NaN,13.5633,3.7711,31.4459,1497.864,9.723,13.3202,0.38,3.99,3.72
SKQ202010S,TSG,2020-09-06T02:33:00Z,-148.2369,58.5662,NaN,13.56,3.7727,31.4636,1497.874,9.723,13.3135,0.38,4.01,3.89
SKQ202010S,TSG,2020-09-06T02:34:00Z,-148.2384,58.5679,NaN,13.5535,3.7743,31.4841,1497.877,9.721,13.2945,0.38,3.98,4.02
SKQ202010S,TSG,2020-09-06T02:35:00Z,-148.2399,58.5695,NaN,13.5383,3.7744,31.4968,1497.841,9.716,13.2704,0.38,4.01,4.07
SKQ202010S,TSG,2020-09-06T02:36:00Z,-148.2414,58.5711,NaN,13.5159,3.7706,31.4809,1497.749,9.709,13.2538,0.38,4.01,3.95
SKQ202010S,TSG,2020-09-06T02:37:00Z,-148.243,58.5728,NaN,13.4984,3.766,31.4521,1497.657,9.705,13.2445,0.38,4.0,3.79
SKQ202010S,TSG,2020-09-06T02:38:00Z,-148.2445,58.5745,NaN,13.4881,3.7621,31.4244,1497.59,9.698,13.2372,0.38,4.01,3.63
SKQ202010S,TSG,2020-09-06T02:39:00Z,-148.246,58.5762,NaN,13.4793,3.7584,31.3976,1497.529,9.69,13.2359,0.38,4.01,3.46
SKQ202010S,TSG,2020-09-06T02:40:00Z,-148.2474,58.5779,NaN,13.4771,3.7552,31.3697,1497.489,9.679,13.2411,0.38,4.03,3.36
SKQ202010S,TSG,2020-09-06T02:41:00Z,-148.2488,58.5796,NaN,13.4799,3.7504,31.3228,1497.443,9.677,13.2523,0.38,4.02,3.2
SKQ202010S,TSG,2020-09-06T02:42:00Z,-148.2504,58.5812,NaN,13.4892,3.7423,31.2398,1497.376,9.676,13.2582,0.38,4.03,2.97
SKQ202010S,TSG,2020-09-06T02:43:00Z,-148.2522,58.5828,NaN,13.4957,3.7369,31.1841,1497.332,9.673,13.2618,0.38,4.0,2.87
SKQ202010S,TSG,2020-09-06T02:44:00Z,-148.2538,58.5844,NaN,13.499,3.7314,31.1306,1497.28,9.666,13.2647,0.38,4.03,2.78
SKQ202010S,TSG,2020-09-06T02:45:00Z,-148.2553,58.5861,NaN,13.5025,3.7256,31.074,1497.225,9.657,13.269,0.38,4.01,2.71
SKQ202010S,TSG,2020-09-06T02:46:00Z,-148.2569,58.5877,NaN,13.5051,3.7208,31.0274,1497.179,9.659,13.2879,0.38,4.02,2.67
SKQ202010S,TSG,2020-09-06T02:47:00Z,-148.2584,58.5893,NaN,13.5215,3.7187,30.9942,1497.194,9.669,13.2961,0.38,4.0,2.64
SKQ202010S,TSG,2020-09-06T02:48:00Z,-148.2599,58.5909,904.15,13.5311,3.7161,30.9627,1497.189,9.678,13.3006,0.38,4.01,2.63
SKQ202010S,TSG,2020-09-06T02:49:00Z,-148.2614,58.5925,896.73,13.5363,3.7131,30.9305,1497.169,9.684,13.2996,0.38,4.03,2.66
SKQ202010S,TSG,2020-09-06T02:50:00Z,-148.263,58.5941,879.13,13.536,3.7109,30.9104,1497.144,9.689,13.3028,0.38,4.04,2.74
SKQ202010S,TSG,2020-09-06T02:51:00Z,-148.2645,58.5958,866.68,13.5388,3.7102,30.9017,1497.143,9.684,13.2963,0.38,4.03,2.77
SKQ202010S,TSG,2020-09-06T02:52:00Z,-148.2659,58.5974,841.68,13.5356,3.7083,30.8861,1497.114,9.684,13.2788,0.38,4.05,2.8
SKQ202010S,TSG,2020-09-06T02:53:00Z,-148.2673,58.5991,817.8,13.5195,3.7056,30.8745,1497.047,9.685,13.2699,0.38,4.02,2.86
SKQ202010S,TSG,2020-09-06T02:54:00Z,-148.2688,58.6007,791.72,13.5097,3.7042,30.8699,1497.009,9.687,13.2603,0.38,4.0,2.89
SKQ202010S,TSG,2020-09-06T02:55:00Z,-148.2703,58.6024,763.8,13.5011,3.7041,30.8754,1496.987,9.691,13.2472,0.38,4.02,2.94
SKQ202010S,TSG,2020-09-06T02:56:00Z,-148.2717,58.6041,740.69,13.4883,3.7052,30.8961,1496.968,9.698,13.25,0.38,4.01,3.0
SKQ202010S,TSG,2020-09-06T02:57:00Z,-148.2732,58.6057,722.86,13.4883,3.7075,30.9178,1496.994,9.694,13.2513,0.38,4.0,3.02
SKQ202010S,TSG,2020-09-06T02:58:00Z,-148.2746,58.6074,708.69,13.4898,3.7082,30.9222,1497.004,9.686,13.2551,0.38,4.01,3.01
SKQ202010S,TSG,2020-09-06T02:59:00Z,-148.276,58.6091,697.02,13.4925,3.7094,30.9319,1497.025,9.676,13.2591,0.38,4.01,2.99
SKQ202010S,TSG,2020-09-06T03:00:00Z,-148.2775,58.6108,685.56,13.4961,3.7116,30.9491,1497.057,9.662,13.253,0.38,4.02,2.98
SKQ202010S,TSG,2020-09-06T03:01:00Z,-148.2788,58.6124,663.0,13.4925,3.7139,30.9734,1497.073,9.659,13.2409,0.38,4.04,3.01
SKQ202010S,TSG,2020-09-06T03:02:00Z,-148.2802,58.6141,644.92,13.4828,3.7187,31.0259,1497.103,9.657,13.2267,0.38,4.05,3.08
SKQ202010S,TSG,2020-09-06T03:03:00Z,-148.2816,58.6158,625.84,13.4755,3.7247,31.0874,1497.151,9.656,13.2104,0.38,4.08,3.2
SKQ202010S,TSG,2020-09-06T03:04:00Z,-148.2829,58.6174,609.93,13.4602,3.7292,31.1414,1497.164,9.657,13.2028,0.38,4.07,3.33
SKQ202010S,TSG,2020-09-06T03:05:00Z,-148.2841,58.6191,597.86,13.4499,3.73,31.1569,1497.148,9.659,13.2058,0.38,4.08,3.35
SKQ202010S,TSG,2020-09-06T03:06:00Z,-148.2854,58.6207,582.15,13.4528,3.7296,31.151,1497.151,9.656,13.1787,0.38,4.06,3.35
SKQ202010S,TSG,2020-09-06T03:07:00Z,-148.2868,58.6223,562.21,13.432,3.734,31.2091,1497.15,9.652,13.1586,0.38,4.07,3.48
SKQ202010S,TSG,2020-09-06T03:08:00Z,-148.2882,58.6239,547.51,13.4099,3.7381,31.2651,1497.142,9.648,13.1604,0.39,4.09,3.57
SKQ202010S,TSG,2020-09-06T03:09:00Z,-148.2896,58.6256,534.97,13.4083,3.7393,31.2782,1497.152,9.646,13.1595,0.39,4.09,3.58
SKQ202010S,TSG,2020-09-06T03:10:00Z,-148.291,58.6272,522.79,13.4068,3.7395,31.281,1497.151,9.644,13.1665,0.38,4.03,3.59
SKQ202010S,TSG,2020-09-06T03:11:00Z,-148.2925,58.6288,506.16,13.406,3.7367,31.2553,1497.118,9.647,13.1742,0.38,4.0,3.49
SKQ202010S,TSG,2020-09-06T03:12:00Z,-148.2941,58.6304,488.4,13.4126,3.7362,31.2453,1497.128,9.652,13.175,0.38,4.02,3.5
SKQ202010S,TSG,2020-09-06T03:13:00Z,-148.2954,58.632,475.38,13.4138,3.7399,31.2791,1497.172,9.659,13.1805,0.38,4.04,3.6
SKQ202010S,TSG,2020-09-06T03:14:00Z,-148.2968,58.6336,464.48,13.4182,3.7394,31.2706,1497.177,9.667,13.1869,0.38,4.05,3.56
SKQ202010S,TSG,2020-09-06T03:15:00Z,-148.2984,58.6351,450.91,13.4232,3.7352,31.2279,1497.143,9.676,13.2138,0.38,4.04,3.49
SKQ202010S,TSG,2020-09-06T03:16:00Z,-148.3,58.6367,435.2,13.4459,3.7388,31.2425,1497.235,9.681,13.2318,0.38,4.03,3.55
SKQ202010S,TSG,2020-09-06T03:17:00Z,-148.3016,58.6382,420.86,13.4646,3.7382,31.2216,1497.273,9.674,13.2436,0.38,4.01,3.54
SKQ202010S,TSG,2020-09-06T03:18:00Z,-148.3034,58.6397,408.49,13.4777,3.7386,31.2142,1497.308,9.667,13.2392,0.38,4.05,3.56
SKQ202010S,TSG,2020-09-06T03:19:00Z,-148.3051,58.6411,392.85,13.4758,3.74,31.2287,1497.319,9.657,13.252,0.38,4.02,3.56
SKQ202010S,TSG,2020-09-06T03:20:00Z,-148.307,58.6426,378.26,13.4858,3.729,31.1184,1497.222,9.646,13.2647,0.38,4.06,3.24
SKQ202010S,TSG,2020-09-06T03:21:00Z,-148.3089,58.6441,362.04,13.4989,3.7221,31.0445,1497.179,9.642,13.2638,0.38,4.01,3.08
SKQ202010S,TSG,2020-09-06T03:22:00Z,-148.3107,58.6456,346.94,13.5002,3.7171,30.9971,1497.127,9.643,13.259,0.38,4.02,2.98
SKQ202010S,TSG,2020-09-06T03:23:00Z,-148.3124,58.6472,336.98,13.4958,3.7114,30.947,1497.053,9.646,13.2505,0.38,4.04,2.88
SKQ202010S,TSG,2020-09-06T03:24:00Z,-148.3141,58.6487,324.81,13.4886,3.7045,30.8889,1496.961,9.653,13.2645,0.38,4.04,2.78
SKQ202010S,TSG,2020-09-06T03:25:00Z,-148.3157,58.6503,308.66,13.4992,3.6997,30.8363,1496.934,9.662,13.2679,0.38,4.03,2.7
SKQ202010S,TSG,2020-09-06T03:26:00Z,-148.3173,58.652,292.86,13.5046,3.6945,30.7835,1496.89,9.661,13.2542,0.38,4.07,2.61
SKQ202010S,TSG,2020-09-06T03:27:00Z,-148.3189,58.6535,285.4,13.4933,3.6848,30.7027,1496.757,9.657,13.2457,0.38,4.0,2.49
SKQ202010S,TSG,2020-09-06T03:28:00Z,-148.3206,58.6551,279.42,13.4839,3.679,30.6569,1496.672,9.652,13.2452,0.38,3.99,2.43
SKQ202010S,TSG,2020-09-06T03:29:00Z,-148.3223,58.6566,278.34,13.4821,3.6778,30.6468,1496.655,9.646,13.2407,0.38,4.02,2.41
SKQ202010S,TSG,2020-09-06T03:30:00Z,-148.3241,58.6582,273.67,13.4774,3.6767,30.6406,1496.631,9.639,13.2574,0.37,3.96,2.39
SKQ202010S,TSG,2020-09-06T03:31:00Z,-148.3259,58.6598,274.16,13.4879,3.6778,30.642,1496.668,9.644,13.2834,0.38,4.0,2.37
SKQ202010S,TSG,2020-09-06T03:32:00Z,-148.3277,58.6613,271.8,13.5135,3.6803,30.6452,1496.757,9.648,13.2927,0.38,3.99,2.34
SKQ202010S,TSG,2020-09-06T03:33:00Z,-148.3295,58.6629,272.6,13.5238,3.681,30.6435,1496.789,9.654,13.3039,0.38,3.99,2.33
SKQ202010S,TSG,2020-09-06T03:34:00Z,-148.3314,58.6645,273.44,13.5349,3.6821,30.645,1496.828,9.661,13.3076,0.38,4.01,2.31
SKQ202010S,TSG,2020-09-06T03:35:00Z,-148.3333,58.6661,274.99,13.5402,3.6828,30.6465,1496.847,9.67,13.3105,0.38,4.01,2.3
SKQ202010S,TSG,2020-09-06T03:36:00Z,-148.3351,58.6677,275.47,13.5443,3.6834,30.649,1496.864,9.673,13.3132,0.38,4.04,2.29
SKQ202010S,TSG,2020-09-06T03:37:00Z,-148.337,58.6692,275.45,13.5482,3.6841,30.6524,1496.881,9.67,13.3186,0.38,4.02,2.28
SKQ202010S,TSG,2020-09-06T03:38:00Z,-148.3389,58.6708,276.98,13.5529,3.6853,30.6596,1496.905,9.664,13.3227,0.38,4.03,2.27
SKQ202010S,TSG,2020-09-06T03:39:00Z,-148.3407,58.6724,276.57,13.5575,3.6864,30.6661,1496.928,9.656,13.3314,0.39,4.09,2.26
SKQ202010S,TSG,2020-09-06T03:40:00Z,-148.3425,58.6739,276.85,13.5652,3.688,30.6748,1496.964,9.646,13.3365,0.38,4.05,2.26
SKQ202010S,TSG,2020-09-06T03:41:00Z,-148.3444,58.6755,276.78,13.5714,3.6889,30.6786,1496.989,9.651,13.3394,0.38,4.05,2.27
SKQ202010S,TSG,2020-09-06T03:42:00Z,-148.3462,58.6771,278.38,13.5745,3.6891,30.6778,1496.998,9.663,13.3464,0.38,4.05,2.28
SKQ202010S,TSG,2020-09-06T03:43:00Z,-148.3481,58.6787,276.03,13.5813,3.6899,30.6795,1497.023,9.669,13.3519,0.39,4.07,2.28
SKQ202010S,TSG,2020-09-06T03:44:00Z,-148.35,58.6803,276.77,13.5871,3.6911,30.6856,1497.049,9.672,13.3574,0.38,4.04,2.29
SKQ202010S,TSG,2020-09-06T03:45:00Z,-148.3517,58.6819,278.33,13.5918,3.6918,30.689,1497.069,9.669,13.3635,0.38,4.06,2.29
SKQ202010S,TSG,2020-09-06T03:46:00Z,-148.3535,58.6836,278.08,13.598,3.693,30.6951,1497.097,9.669,13.3714,0.38,4.07,2.28
SKQ202010S,TSG,2020-09-06T03:47:00Z,-148.3553,58.6852,278.46,13.6054,3.695,30.7072,1497.135,9.671,13.3751,0.38,4.08,2.29
SKQ202010S,TSG,2020-09-06T03:48:00Z,-148.3572,58.6869,278.58,13.6107,3.6969,30.7206,1497.169,9.673,13.3734,0.39,4.1,2.3
SKQ202010S,TSG,2020-09-06T03:49:00Z,-148.359,58.6886,278.75,13.6108,3.6977,30.7281,1497.178,9.676,13.3528,0.39,4.09,2.32
SKQ202010S,TSG,2020-09-06T03:50:00Z,-148.3609,58.6902,278.89,13.5947,3.6976,30.7404,1497.139,9.678,13.3365,0.39,4.1,2.33
SKQ202010S,TSG,2020-09-06T03:51:00Z,-148.3628,58.6919,279.22,13.5777,3.6972,30.7496,1497.093,9.681,13.3212,0.38,4.08,2.34
SKQ202010S,TSG,2020-09-06T03:52:00Z,-148.3646,58.6936,278.97,13.5645,3.6974,30.7625,1497.064,9.683,13.2904,0.39,4.08,2.4
SKQ202010S,TSG,2020-09-06T03:53:00Z,-148.3662,58.6954,278.37,13.5366,3.6974,30.7851,1496.998,9.682,13.268,0.38,4.07,2.53
SKQ202010S,TSG,2020-09-06T03:54:00Z,-148.368,58.6971,279.96,13.5138,3.696,30.7903,1496.929,9.679,13.2549,0.39,4.1,2.61
SKQ202010S,TSG,2020-09-06T03:55:00Z,-148.37,58.6987,282.14,13.4991,3.6947,30.79,1496.879,9.675,13.2392,0.39,4.09,2.7
SKQ202010S,TSG,2020-09-06T03:56:00Z,-148.3718,58.7004,281.44,13.4837,3.6924,30.7815,1496.818,9.677,13.2339,0.39,4.11,2.77
SKQ202010S,TSG,2020-09-06T03:57:00Z,-148.3736,58.7021,282.01,13.477,3.6885,30.7501,1496.759,9.684,13.2308,0.39,4.09,2.76
SKQ202010S,TSG,2020-09-06T03:58:00Z,-148.3753,58.7038,283.57,13.4726,3.6843,30.7147,1496.703,9.689,13.2247,0.39,4.1,2.73
SKQ202010S,TSG,2020-09-06T03:59:00Z,-148.377,58.7055,282.03,13.4676,3.6807,30.6853,1496.651,9.69,13.2247,0.38,4.07,2.73
SKQ202010S,TSG,2020-09-06T04:00:00Z,-148.3787,58.7072,284.44,13.4652,3.6787,30.6693,1496.625,9.687,13.2215,0.39,4.08,2.75
SKQ202010S,TSG,2020-09-06T04:01:00Z,-148.3805,58.7088,283.91,13.4634,3.677,30.6543,1496.601,9.692,13.2173,0.39,4.1,2.73
SKQ202010S,TSG,2020-09-06T04:02:00Z,-148.3822,58.7105,282.81,13.4575,3.6747,30.6384,1496.563,9.694,13.2266,0.39,4.14,2.69
SKQ202010S,TSG,2020-09-06T04:03:00Z,-148.384,58.7122,283.73,13.4704,3.6748,30.6292,1496.595,9.696,13.2235,0.39,4.16,2.66
SKQ202010S,TSG,2020-09-06T04:04:00Z,-148.3858,58.7139,283.3,13.4702,3.6745,30.6258,1496.59,9.696,13.2176,0.39,4.14,2.64
SKQ202010S,TSG,2020-09-06T04:05:00Z,-148.3876,58.7156,283.74,13.4647,3.6741,30.6271,1496.573,9.696,13.214,0.39,4.11,2.64
SKQ202010S,TSG,2020-09-06T04:06:00Z,-148.3894,58.7173,283.2,13.461,3.6742,30.6306,1496.565,9.691,13.2121,0.39,4.15,2.64
SKQ202010S,TSG,2020-09-06T04:07:00Z,-148.3913,58.7189,283.54,13.4584,3.6744,30.6344,1496.561,9.695,13.203,0.39,4.13,2.63
SKQ202010S,TSG,2020-09-06T04:08:00Z,-148.3931,58.7206,286.65,13.4511,3.6744,30.6404,1496.544,9.699,13.1929,0.39,4.13,2.65
SKQ202010S,TSG,2020-09-06T04:09:00Z,-148.3948,58.7223,288.38,13.4411,3.6752,30.656,1496.529,9.703,13.1902,0.39,4.14,2.72
SKQ202010S,TSG,2020-09-06T04:10:00Z,-148.3964,58.724,286.63,13.4376,3.6764,30.6701,1496.534,9.708,13.192,0.39,4.12,2.76
SKQ202010S,TSG,2020-09-06T04:11:00Z,-148.398,58.7257,285.79,13.4342,3.6771,30.6791,1496.533,9.716,13.198,0.39,4.09,2.79
SKQ202010S,TSG,2020-09-06T04:12:00Z,-148.4,58.7272,286.51,13.4372,3.6781,30.6861,1496.551,9.72,13.1987,0.39,4.11,2.78
SKQ202010S,TSG,2020-09-06T04:13:00Z,-148.4019,58.7289,285.75,13.4381,3.6787,30.6905,1496.559,9.722,13.2007,0.39,4.09,2.77
SKQ202010S,TSG,2020-09-06T04:14:00Z,-148.4037,58.7305,285.14,13.44,3.6798,30.6991,1496.576,9.723,13.1996,0.39,4.1,2.77
SKQ202010S,TSG,2020-09-06T04:15:00Z,-148.4055,58.7321,286.7,13.4396,3.6817,30.7174,1496.596,9.723,13.2025,0.39,4.1,2.84
SKQ202010S,TSG,2020-09-06T04:16:00Z,-148.4074,58.7337,286.03,13.4411,3.6839,30.7367,1496.624,9.724,13.2101,0.39,4.07,2.88
SKQ202010S,TSG,2020-09-06T04:17:00Z,-148.4092,58.7354,286.93,13.4481,3.6842,30.7337,1496.643,9.724,13.2151,0.39,4.12,2.82
SKQ202010S,TSG,2020-09-06T04:18:00Z,-148.4111,58.737,286.64,13.4529,3.6851,30.7381,1496.665,9.727,13.2224,0.38,4.07,2.79
SKQ202010S,TSG,2020-09-06T04:19:00Z,-148.413,58.7386,285.54,13.4597,3.6859,30.7404,1496.69,9.734,13.227,0.39,4.11,2.74
SKQ202010S,TSG,2020-09-06T04:20:00Z,-148.4148,58.7403,284.43,13.4645,3.6866,30.7429,1496.709,9.744,13.2308,0.39,4.09,2.73
SKQ202010S,TSG,2020-09-06T04:21:00Z,-148.4167,58.7419,287.2,13.4685,3.6868,30.7413,1496.72,9.75,13.2301,0.39,4.1,2.7
SKQ202010S,TSG,2020-09-06T04:22:00Z,-148.4185,58.7436,287.1,13.4689,3.6873,30.7458,1496.727,9.756,13.2305,0.39,4.12,2.71
SKQ202010S,TSG,2020-09-06T04:23:00Z,-148.4203,58.7453,284.84,13.4688,3.6893,30.7642,1496.748,9.762,13.2399,0.39,4.13,2.73
SKQ202010S,TSG,2020-09-06T04:24:00Z,-148.4222,58.7469,284.86,13.4769,3.6907,30.7712,1496.784,9.768,13.2501,0.39,4.11,2.71
SKQ202010S,TSG,2020-09-06T04:25:00Z,-148.424,58.7485,284.45,13.4864,3.6922,30.7769,1496.822,9.774,13.259,0.39,4.14,2.7
SKQ202010S,TSG,2020-09-06T04:26:00Z,-148.4258,58.7501,284.57,13.495,3.6934,30.7809,1496.855,9.778,13.2655,0.39,4.12,2.7
SKQ202010S,TSG,2020-09-06T04:27:00Z,-148.4276,58.7518,284.53,13.5022,3.6937,30.7783,1496.876,9.772,13.2704,0.39,4.11,2.67
SKQ202010S,TSG,2020-09-06T04:28:00Z,-148.4294,58.7534,283.29,13.507,3.6942,30.779,1496.893,9.765,13.2742,0.39,4.1,2.68
SKQ202010S,TSG,2020-09-06T04:29:00Z,-148.4313,58.7551,282.43,13.5112,3.694,30.774,1496.901,9.757,13.2767,0.39,4.12,2.65
SKQ202010S,TSG,2020-09-06T04:30:00Z,-148.4332,58.7568,282.12,13.514,3.6911,30.7445,1496.875,9.749,13.2816,0.39,4.12,2.58
SKQ202010S,TSG,2020-09-06T04:31:00Z,-148.435,58.7585,279.44,13.5185,3.6899,30.7296,1496.873,9.731,13.2861,0.39,4.09,2.55
