Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX201909,GAK9,B,2019-09-19T18:55:24,-148.3438,58.6778,280,58,101.96,6,6.7542,6.7534,3.3367,3.3374,1.6236,0,0.0342,3.4185,4.6067,1.0759,4.9244,0.0833,0.0031,0.0943,97.6684,166.417,0.0171,98.49,27.1459,1.076,33.0813,33.0895,25.9403,25.9469
TGX201909,GAK9,B,2019-09-19T18:56:33,-148.3438,58.6778,280,58,76.31,7,6.5528,6.5531,3.2844,3.2853,1.9687,0,0.0343,2.8778,4.6189,1.0883,4.9242,0.3934,0.0033,0.0837,97.9284,219.256,0.131,98.48,22.7608,1.0883,32.7102,32.7197,25.6741,25.6816
TGX201909,GAK9,B,2019-09-19T18:57:39,-148.3438,58.6778,280,58,51.07,8,6.7541,6.7533,3.2768,3.2775,2.1857,0,0.0384,2.4797,4.6163,1.0749,4.9246,0.8984,0.0135,0.086,97.8724,249.063,0.624,98.49,19.5324,1.0749,32.4467,32.4559,25.4403,25.4476
TGX201909,GAK9,B,2019-09-19T18:57:44,-148.3438,58.6778,280,58,51.21,9,6.7528,6.7538,3.2768,3.2776,2.1849,0,0.0394,2.4676,4.6176,1.0751,4.9249,0.8698,0.0159,0.0849,97.8993,249.014,0.578,98.5,19.434,1.0751,32.448,32.4566,25.4415,25.4481
TGX201909,GAK9,B,2019-09-19T18:58:35,-148.3438,58.6778,280,58,40.44,10,7.1919,7.1724,3.3063,3.3056,2.304,0,0.0491,2.2935,4.6032,1.1042,4.9255,1.182,0.0404,0.0974,97.5934,263.589,1.28,98.51,18.022,1.1042,32.3619,32.373,25.3154,25.3268
TGX201909,GAK9,B,2019-09-19T18:59:40,-148.3438,58.6778,280,58,28.66,11,8.9396,8.9659,3.4489,3.4516,2.4958,0,0.0728,1.7009,4.5128,1.1448,4.9261,1.6269,0.0994,0.1768,95.6774,279.189,3.74,98.52,13.2163,1.1448,32.2688,32.2734,24.9894,24.989
TGX201909,GAK9,B,2019-09-19T19:01:25,-148.3438,58.6778,280,58,20.05,12,10.1182,10.1645,3.5319,3.5365,2.443,0,0.1081,1.4579,4.4024,1.1309,4.9259,1.9997,0.1877,0.2759,93.3364,264.253,8.95,98.52,11.2454,1.1309,32.0646,32.0705,24.6411,24.638
TGX201909,GAK9,B,2019-09-19T19:02:19,-148.3438,58.6778,280,58,9.98,13,11.8117,11.8107,3.6699,3.6708,2.5107,0,0.141,1.0779,4.2601,1.0746,4.9259,2.6342,0.2701,0.4073,90.3181,262.648,38.9,98.52,8.1635,1.0746,31.956,31.9651,24.2606,24.2679
TGX201909,GAK9,B,2019-09-19T19:02:21,-148.3438,58.6778,280,58,9.95,14,11.8063,11.8115,3.6695,3.6708,2.5107,0,0.141,1.07,4.2611,1.1464,4.9259,2.6296,0.27,0.4064,90.3398,262.645,38.5,98.52,8.0997,1.1464,31.9564,31.9648,24.2619,24.2675
TGX201909,GAK9,B,2019-09-19T19:03:43,-148.3438,58.6778,280,58,2.06,15,11.8379,11.8384,3.6719,3.6729,2.5147,0,0.0947,1.0707,3.8853,1.078,3.0193,3.6585,0.1543,0.7788,82.3717,263.015,426.0,60.39,8.1051,1.078,31.9553,31.9653,24.2552,24.2629
TGX201909,GAK10,B,2019-09-19T21:45:35,-148.2023,58.5288,1459,60,1013.75,1,3.188,3.1869,3.1719,3.172,0.5741,0,0.0344,4.1397,4.656,1.0749,4.9177,0.008,0.0036,0.0518,98.7136,12.775,0.0003,98.35,32.9951,1.075,34.3221,34.3241,27.3266,27.3283
TGX201909,GAK10,B,2019-09-19T21:52:11,-148.2023,58.5288,1459,60,759.02,2,3.6836,3.6829,3.1931,3.1932,0.5983,0,0.0346,4.1397,4.6435,1.0753,4.9276,0.0144,0.004,0.0626,98.4479,16.55,0.0014,98.55,32.9953,1.0753,34.1881,34.1899,27.1722,27.1737
TGX201909,GAK10,B,2019-09-19T21:57:03,-148.2023,58.5288,1459,60,505.64,3,4.1107,4.11,3.2075,3.2076,0.6769,0,0.0344,4.1403,4.6532,1.1445,4.9312,0.0061,0.0036,0.0541,98.6544,28.979,0.0,98.62,33.0002,1.1445,34.0467,34.0487,27.0164,27.0181
TGX201909,GAK10,B,2019-09-19T22:01:41,-148.2023,58.5288,1459,60,251.86,4,5.7866,5.7864,3.328,3.3282,1.0699,0,0.0348,4.1432,4.6386,1.0765,4.9312,0.0084,0.0045,0.0668,98.3437,87.699,0.0003,98.63,33.0234,1.0765,33.8614,33.8635,26.6794,26.6811
TGX201909,GAK10,B,2019-09-19T22:03:17,-148.2023,58.5288,1459,60,202.39,5,6.3847,6.384,3.377,3.3772,1.1102,0,0.0344,4.1439,4.638,1.0769,4.931,0.0254,0.0034,0.0673,98.3311,91.832,0.0036,98.62,33.0285,1.0769,33.8395,33.8417,26.5866,26.5884
TGX201909,GAK10,B,2019-09-19T22:04:53,-148.2023,58.5288,1459,60,150.39,6,6.6594,6.6592,3.3775,3.3776,1.2626,0,0.0342,4.0253,4.6008,1.0765,4.9313,0.0292,0.0029,0.0994,97.5447,113.668,0.0044,98.63,32.0673,1.0765,33.5992,33.6011,26.361,26.3626
TGX201909,GAK10,B,2019-09-19T22:06:02,-148.2023,58.5288,1459,60,126.81,7,6.7405,6.74,3.3592,3.3593,1.4256,0,0.0347,3.7496,4.5614,1.1438,4.9317,0.0467,0.0042,0.1339,96.7073,137.647,0.0083,98.63,29.831,1.1438,33.3293,33.331,26.1376,26.139
TGX201909,GAK10,B,2019-09-19T22:07:28,-148.2023,58.5288,1459,60,101.0,8,6.6823,6.682,3.3181,3.3184,1.7198,0,0.0341,3.3167,4.5873,1.0764,4.9317,0.1443,0.0027,0.1112,97.2578,181.138,0.0336,98.63,26.3201,1.0764,32.9461,32.9489,25.8432,25.8455
TGX201909,GAK10,B,2019-09-19T22:09:15,-148.2023,58.5288,1459,60,75.91,9,6.5569,6.5566,3.2755,3.2756,2.0445,0,0.0354,2.7337,4.6106,1.0757,4.9325,0.4695,0.006,0.0909,97.7525,230.595,0.174,98.65,21.5927,1.0757,32.6082,32.6092,25.5932,25.5939
TGX201909,GAK10,B,2019-09-19T22:10:17,-148.2023,58.5288,1459,60,51.6,10,6.7864,6.7839,3.2743,3.2745,2.2436,0,0.0421,2.4891,4.6156,1.075,4.9323,1.0034,0.0226,0.0866,97.8581,257.788,0.82,98.65,19.6084,1.075,32.3887,32.3932,25.3904,25.3943
TGX201909,GAK10,B,2019-09-19T22:11:13,-148.2023,58.5288,1459,60,40.46,11,7.0349,7.0307,3.2929,3.2929,2.2923,0,0.049,2.3582,4.5994,1.0747,4.933,1.378,0.04,0.1007,97.513,263.024,2.07,98.66,18.547,1.0747,32.3634,32.3673,25.3377,25.3413
TGX201909,GAK10,B,2019-09-19T22:12:09,-148.2023,58.5288,1459,60,30.46,12,7.6389,7.6204,3.3413,3.3405,2.3402,0,0.0576,2.2418,4.551,1.0743,4.9326,1.708,0.0614,0.143,96.4879,264.155,4.53,98.65,17.6033,1.0744,32.3276,32.3353,25.2269,25.2356
TGX201909,GAK10,B,2019-09-19T22:13:09,-148.2023,58.5288,1459,60,19.2,13,11.5432,11.5666,3.6511,3.6534,2.5054,0,0.1431,1.2341,4.3104,1.0743,4.9319,2.2624,0.2752,0.3604,91.3839,264.133,16.5,98.64,9.4302,1.0743,32.0005,32.003,24.344,24.3417
TGX201909,GAK10,B,2019-09-19T22:13:55,-148.2023,58.5288,1459,60,10.25,14,12.6584,12.6577,3.7455,3.7458,2.5147,0,0.1505,0.9894,4.214,1.0762,4.931,2.822,0.2937,0.4508,89.3411,258.067,60.0,98.62,7.4461,1.0762,31.9571,31.961,24.1027,24.1058
TGX201909,GAK10,B,2019-09-19T22:15:18,-148.2023,58.5288,1459,60,2.33,15,12.6666,12.6658,3.7436,3.7455,2.5251,0,0.0889,0.9405,3.9391,1.0755,3.3049,3.4923,0.1398,0.7225,83.5115,259.36,289.0,66.1,7.0494,1.0755,31.9354,31.9543,24.0843,24.0991
TGX201909,GAK11,B,2019-09-20T00:01:04,-148.0698,58.3867,1443,61,1011.7,1,3.1224,3.1226,3.1672,3.1674,0.5736,0,0.0351,4.1395,4.6424,1.0768,4.9331,0.0061,0.0053,0.0634,98.4273,12.863,0.0,98.66,32.9933,1.0768,34.3357,34.3376,27.3436,27.3451
TGX201909,GAK11,B,2019-09-20T00:09:05,-148.0698,58.3867,1443,61,759.28,2,3.6303,3.6295,3.1903,3.1904,0.591,0,0.0342,4.1394,4.6239,1.0767,4.9344,0.0061,0.003,0.0794,98.0346,15.362,0.0,98.69,32.9927,1.0767,34.2101,34.212,27.195,27.1966
TGX201909,GAK11,B,2019-09-20T00:15:17,-148.0698,58.3867,1443,61,506.97,3,4.0973,4.0967,3.206,3.2061,0.6805,0,0.0342,4.1403,4.6544,1.1435,4.9347,0.0061,0.003,0.0531,98.6803,29.693,0.0,98.69,32.9998,1.1435,34.0416,34.0436,27.0138,27.0154
TGX201909,GAK11,B,2019-09-20T00:21:56,-148.0698,58.3867,1443,61,251.76,4,5.5623,5.5624,3.3083,3.3085,1.0557,0,0.0341,4.1424,4.6356,1.1399,4.9344,0.0061,0.0028,0.0693,98.2819,85.987,0.0,98.69,33.0171,1.1399,33.8633,33.8653,26.7082,26.7098
TGX201909,GAK11,B,2019-09-20T00:26:13,-148.0698,58.3867,1443,61,202.49,5,6.2599,6.2584,3.3615,3.3614,1.1563,0,0.0348,4.1376,4.609,1.0768,4.9343,0.0061,0.0045,0.0924,97.7171,99.113,0.0,98.69,32.9781,1.0768,33.7895,33.7904,26.5632,26.5641
TGX201909,GAK11,B,2019-09-20T00:28:04,-148.0698,58.3867,1443,61,150.35,6,6.5109,6.5106,3.3623,3.3624,1.2653,0,0.0342,4.0951,4.5577,1.1431,4.9336,0.0061,0.0031,0.1372,96.6285,114.353,0.0,98.67,32.6334,1.1431,33.5764,33.5786,26.3626,26.3644
TGX201909,GAK11,B,2019-09-20T00:30:14,-148.0698,58.3867,1443,61,127.76,7,6.7085,6.7068,3.3514,3.3509,1.477,0,0.0347,3.6967,4.5274,1.0765,4.9342,0.0063,0.0043,0.1639,95.9865,144.809,0.0,98.68,29.4018,1.0765,33.2747,33.2711,26.0987,26.0961
TGX201909,GAK11,B,2019-09-20T00:32:15,-148.0698,58.3867,1443,61,99.14,8,6.6141,6.6114,3.292,3.2911,1.869,0,0.0331,3.082,4.5642,1.1133,4.9343,0.0085,0.0002,0.1314,96.768,203.618,0.0003,98.69,24.4171,1.1133,32.7248,32.7176,25.6776,25.6723
TGX201909,GAK11,B,2019-09-20T00:33:45,-148.0698,58.3867,1443,61,76.01,9,6.6936,6.6943,3.2738,3.274,2.1185,0,0.0344,2.6107,4.5912,1.1459,4.9346,0.1901,0.0036,0.1079,97.3392,240.205,0.0477,98.69,20.5944,1.1459,32.4595,32.4615,25.4583,25.4598
TGX201909,GAK11,B,2019-09-20T00:35:09,-148.0698,58.3867,1443,61,52.34,10,7.2183,7.217,3.3089,3.309,2.2632,0,0.0477,2.4161,4.5984,1.148,4.9346,0.5197,0.0367,0.1015,97.4935,257.924,0.207,98.69,19.0169,1.148,32.3596,32.3619,25.31,25.312
TGX201909,GAK11,B,2019-09-20T00:36:25,-148.0698,58.3867,1443,61,39.33,11,8.3048,8.3749,3.3955,3.4016,2.3971,0,0.0764,2.0758,4.5019,1.1453,4.9334,0.9008,0.1086,0.1864,95.4459,268.478,0.629,98.67,16.257,1.1453,32.2843,32.2851,25.0972,25.0875
TGX201909,GAK11,B,2019-09-20T00:37:28,-148.0698,58.3867,1443,61,29.34,12,8.9276,8.9322,3.4458,3.4465,2.4526,0,0.0879,1.9218,4.464,1.1471,4.9342,1.3424,0.1373,0.2203,94.6422,273.37,1.9,98.68,15.0078,1.1471,32.2478,32.25,24.9748,24.9758
TGX201909,GAK11,B,2019-09-20T00:38:36,-148.0698,58.3867,1443,61,20.24,13,12.4514,12.4686,3.7306,3.7322,2.5063,0,0.1367,1.0249,4.3162,1.1463,4.9332,1.8245,0.2592,0.355,91.5081,258.739,5.95,98.67,7.7337,1.1463,31.9877,31.9884,24.1659,24.1631
TGX201909,GAK11,B,2019-09-20T00:40:04,-148.0698,58.3867,1443,61,9.37,14,12.9419,12.9411,3.772,3.7722,2.516,0,0.1425,0.9671,4.2535,1.0742,4.9326,2.4179,0.2737,0.4136,90.1776,256.538,23.6,98.65,7.2648,1.0742,31.9689,31.9708,24.057,24.0587
TGX201909,GAK11,B,2019-09-20T00:42:36,-148.0698,58.3867,1443,61,2.35,15,12.9468,12.9461,3.7722,3.7724,2.5202,0,0.1342,0.8897,4.2391,1.0756,0.0509,3.0477,0.2529,0.4271,89.8732,257.143,108.0,1.02,6.6372,1.0756,31.9691,31.9714,24.0562,24.0582
TGX201909,GAK12,B,2019-09-20T02:29:45,-147.9363,58.2423,2179,62,1012.06,1,3.0344,3.0352,3.1611,3.1613,0.5747,0,0.0341,4.1401,4.6417,1.0757,4.9356,0.0061,0.0026,0.064,98.4125,12.894,0.0,98.71,32.9985,1.0757,34.3547,34.3563,27.3668,27.368
TGX201909,GAK12,B,2019-09-20T02:35:33,-147.9363,58.2423,2179,62,758.13,2,3.5398,3.54,3.1842,3.1844,0.5861,0,0.0333,4.1398,4.6459,1.1288,4.9358,0.0061,0.0008,0.0605,98.4996,14.482,0.0,98.72,32.9961,1.1288,34.2327,34.2343,27.2218,27.2231
TGX201909,GAK12,B,2019-09-20T02:43:14,-147.9363,58.2423,2179,62,504.64,3,4.1616,4.1611,3.2127,3.2128,0.6732,0,0.0345,4.1408,4.6492,1.1442,4.9359,0.0061,0.0037,0.0576,98.5693,28.423,0.0,98.72,33.0044,1.1442,34.0558,34.0576,27.0183,27.0198
TGX201909,GAK12,B,2019-09-20T02:48:38,-147.9363,58.2423,2179,62,253.27,4,5.2492,5.2515,3.2817,3.2821,1.0015,0,0.0345,4.1424,4.615,1.1443,4.9357,0.0061,0.0037,0.0871,97.8449,77.87,0.0,98.72,33.0171,1.1443,33.8749,33.8766,26.7546,26.7556
TGX201909,GAK12,B,2019-09-20T02:50:16,-147.9363,58.2423,2179,62,201.96,5,5.7621,5.7884,3.3166,3.3191,1.2058,0,0.0341,4.1432,4.6322,1.0748,4.9355,0.0061,0.0027,0.0723,98.209,107.515,0.0,98.71,33.0232,1.0748,33.782,33.7835,26.6197,26.6176
TGX201909,GAK12,B,2019-09-20T02:51:57,-147.9363,58.2423,2179,62,152.12,6,6.4913,6.4909,3.3621,3.3623,1.2825,0,0.0342,4.0331,4.595,1.1415,4.9356,0.0061,0.0029,0.1045,97.4217,116.676,0.0,98.72,32.1306,1.1415,33.5933,33.5954,26.3784,26.3802
TGX201909,GAK12,B,2019-09-20T02:53:18,-147.9363,58.2423,2179,62,126.09,7,6.5961,6.5633,3.3371,3.3311,1.5318,0,0.0342,3.5401,4.6077,1.0769,4.936,0.0061,0.003,0.0935,97.6896,159.304,0.0,98.72,28.1319,1.0769,33.2263,33.1926,26.0753,26.0531
TGX201909,GAK12,B,2019-09-20T02:54:27,-147.9363,58.2423,2179,62,101.64,8,6.4379,6.4368,3.2744,3.2743,2.0462,0,0.0347,2.8327,4.6422,1.1424,4.9364,0.0061,0.0042,0.0637,98.4214,231.253,0.0,98.73,22.3952,1.1424,32.697,32.6978,25.6784,25.6791
TGX201909,GAK12,B,2019-09-20T02:55:41,-147.9363,58.2423,2179,62,74.62,9,6.5973,6.6009,3.2669,3.2673,2.25,0,0.0365,2.5126,4.6378,1.0748,4.9365,0.0433,0.0087,0.0675,98.3279,260.216,0.0075,98.73,19.7988,1.0748,32.4753,32.4761,25.4832,25.4833
TGX201909,GAK12,B,2019-09-20T02:56:59,-147.9363,58.2423,2179,62,50.7,10,7.4034,7.4086,3.3275,3.3281,2.3794,0,0.0436,2.169,4.613,1.1108,4.936,0.2602,0.0264,0.0889,97.8027,273.806,0.0723,98.72,17.013,1.1108,32.3885,32.3906,25.3075,25.3084
TGX201909,GAK12,B,2019-09-20T02:58:00,-147.9363,58.2423,2179,62,39.35,11,8.2031,8.2388,3.3956,3.3988,2.5102,0,0.0548,1.9481,4.576,1.0761,4.9357,0.4912,0.0545,0.1211,97.0174,286.059,0.188,98.72,15.221,1.0761,32.3796,32.3805,25.1869,25.1824
TGX201909,GAK12,B,2019-09-20T02:58:51,-147.9363,58.2423,2179,62,31.59,12,9.6184,9.6847,3.5152,3.5211,2.6367,0,0.0819,1.5477,4.509,1.1339,4.9353,0.6881,0.1222,0.1801,95.5976,293.831,0.349,98.71,11.9741,1.1339,32.3371,32.3374,24.9356,24.9251
TGX201909,GAK12,B,2019-09-20T02:59:36,-147.9363,58.2423,2179,62,20.46,13,13.7046,13.7242,3.845,3.8469,2.5249,0,0.091,0.9348,4.3987,1.0767,4.9346,1.1607,0.1448,0.2792,93.2577,253.882,1.22,98.69,7.0029,1.0767,32.0062,32.0077,23.9347,23.9319
TGX201909,GAK12,B,2019-09-20T03:00:44,-147.9363,58.2423,2179,62,10.09,14,14.2528,14.2517,3.8961,3.8962,2.5113,0,0.0845,0.8247,4.3784,1.0766,4.934,1.5714,0.1289,0.2977,92.8271,248.778,3.28,98.68,6.1105,1.0766,32.0248,32.0265,23.8368,23.8384
TGX201909,GAK12,B,2019-09-20T03:02:08,-147.9363,58.2423,2179,62,2.46,15,14.2439,14.2447,3.8945,3.8949,2.5084,0,0.0836,0.7806,4.3477,1.1405,4.9319,2.0825,0.1266,0.3259,92.176,248.452,11.0,98.64,5.7528,1.1405,32.0207,32.023,23.8355,23.8371
TGX201909,GAK13,B,2019-09-20T05:13:02,-147.7918,58.1002,2059,63,1010.98,1,3.133,3.1322,3.1677,3.1678,0.574,0,0.0338,4.1401,4.6485,1.1454,4.9355,0.0063,0.002,0.0582,98.5545,12.804,0.0,98.71,32.9979,1.1454,34.331,34.3328,27.3389,27.3403
TGX201909,GAK13,B,2019-09-20T05:18:56,-147.7918,58.1002,2059,63,759.19,2,3.4945,3.4939,3.1813,3.1814,0.5812,0,0.0337,4.1404,4.6508,1.1426,4.9357,0.0061,0.0018,0.0562,98.6037,13.66,0.0,98.72,33.0006,1.1426,34.2449,34.2467,27.236,27.2375
TGX201909,GAK13,B,2019-09-20T05:23:48,-147.7918,58.1002,2059,63,516.61,3,4.0159,4.0152,3.2035,3.2036,0.6443,0,0.0342,4.1409,4.646,1.1452,4.9362,0.0065,0.003,0.0603,98.5034,23.712,0.0,98.73,33.0046,1.1452,34.0912,34.0931,27.0616,27.0631
TGX201909,GAK13,B,2019-09-20T05:31:00,-147.7918,58.1002,2059,63,252.03,4,4.6038,4.6036,3.2204,3.2205,0.9914,0,0.0343,4.1423,4.6362,1.1419,4.9365,0.0063,0.0032,0.0689,98.2941,78.052,0.0,98.73,33.0161,1.1419,33.8221,33.8238,26.7856,26.7869
TGX201909,GAK13,B,2019-09-20T05:32:58,-147.7918,58.1002,2059,63,202.92,5,5.4767,5.473,3.2918,3.2916,1.1606,0,0.0349,4.1429,4.6408,1.0745,4.9366,0.0078,0.0047,0.0649,98.3918,101.922,0.0002,98.73,33.0204,1.0745,33.7864,33.788,26.6576,26.6593
TGX201909,GAK13,B,2019-09-20T05:35:05,-147.7918,58.1002,2059,63,151.41,6,6.5084,6.5101,3.3699,3.3701,1.2486,0,0.0346,4.0946,4.6269,1.1335,4.9365,0.0079,0.004,0.0769,98.097,112.104,0.0002,98.73,32.6291,1.1335,33.6632,33.6635,26.4314,26.4313
TGX201909,GAK13,B,2019-09-20T05:36:44,-147.7918,58.1002,2059,63,125.82,7,6.7226,6.7232,3.3592,3.3592,1.4316,0,0.0342,3.7411,4.615,1.076,4.9366,0.0068,0.003,0.0871,97.8449,138.212,0.0001,98.73,29.7627,1.076,33.3476,33.3475,26.1544,26.1542
TGX201909,GAK13,B,2019-09-20T05:38:00,-147.7918,58.1002,2059,63,100.92,8,6.1574,6.1575,3.2562,3.2564,2.0037,0,0.0344,3.0241,4.64,1.1428,4.9367,0.0061,0.0034,0.0656,98.3744,226.926,0.0,98.73,23.9474,1.1428,32.765,32.7672,25.7674,25.7691
TGX201909,GAK13,B,2019-09-20T05:39:16,-147.7918,58.1002,2059,63,73.85,9,6.4817,6.4873,3.2562,3.2567,2.3225,0,0.037,2.3627,4.6364,1.144,4.9367,0.0061,0.0101,0.0687,98.2983,272.231,0.0,98.73,18.5836,1.144,32.4674,32.4685,25.4918,25.4919
TGX201909,GAK13,B,2019-09-20T05:40:32,-147.7918,58.1002,2059,63,49.36,10,7.44,7.4609,3.3295,3.3312,2.4025,0,0.0461,2.138,4.604,1.0947,4.9365,0.0061,0.0328,0.0967,97.6119,276.25,0.0,98.73,16.761,1.0947,32.3771,32.376,25.2935,25.2897
TGX201909,GAK13,B,2019-09-20T05:41:22,-147.7918,58.1002,2059,63,41.85,11,8.1471,8.141,3.3867,3.3864,2.4455,0,0.0694,2.0295,4.5449,1.1474,4.9363,0.0061,0.091,0.1484,96.358,278.74,0.0,98.73,15.8811,1.1474,32.3355,32.3379,25.1605,25.1632
TGX201909,GAK13,B,2019-09-20T05:42:17,-147.7918,58.1002,2059,63,31.68,12,11.981,12.0458,3.7171,3.7218,2.6616,0,0.0836,1.1578,4.4819,1.0753,4.9357,0.0172,0.1265,0.2042,95.0221,280.236,0.0019,98.72,8.8116,1.0753,32.257,32.2469,24.4629,24.4431
TGX201909,GAK13,B,2019-09-20T05:43:17,-147.7918,58.1002,2059,63,18.82,13,14.376,14.3758,3.9103,3.9105,2.4861,0,0.0743,0.8662,4.4438,1.1399,4.9347,0.0116,0.1032,0.2384,94.2142,245.27,0.0009,98.69,6.447,1.1399,32.0492,32.0509,23.83,23.8314
TGX201909,GAK13,B,2019-09-20T05:44:01,-147.7918,58.1002,2059,63,9.99,14,14.3693,14.3688,3.9088,3.909,2.4898,0,0.0792,0.8106,4.4389,1.0761,4.9345,0.0713,0.1154,0.2428,94.1111,245.414,0.0143,98.69,5.9959,1.0762,32.0446,32.0467,23.8279,23.8296
TGX201909,GAK13,B,2019-09-20T05:44:39,-147.7918,58.1002,2059,63,2.7,15,14.3676,14.3673,3.9082,3.9083,2.4921,0,0.0794,0.6825,4.4383,0.0,4.9341,0.6349,0.1159,0.2433,94.0984,245.706,0.298,98.68,4.9574,0.0,32.0428,32.0445,23.8268,23.8282
TGX201909,KOD6,B,2019-09-22T15:32:11,-150.5495,57.6708,99,64,98.5,1,8.0407,8.0407,3.3838,3.3839,1.8601,0,0.0372,2.6774,4.5059,1.1199,0.1925,0.0098,0.0104,0.1828,95.531,195.816,0.0,3.85,21.1356,1.1199,32.3768,32.3785,25.2083,25.2097
TGX201909,KOD6,B,2019-09-22T15:33:08,-150.5495,57.6708,99,64,76.08,2,8.1862,8.187,3.3894,3.3896,1.8766,0,0.0373,2.6751,4.5106,1.1463,1.3085,0.0097,0.0108,0.1787,95.6314,196.853,0.0,26.17,21.117,1.1463,32.3122,32.3134,25.1365,25.1374
TGX201909,KOD6,B,2019-09-22T15:34:19,-150.5495,57.6708,99,64,50.83,3,8.8562,8.8708,3.421,3.422,1.9868,0,0.0415,2.3522,4.5245,1.1454,2.5837,0.0085,0.0212,0.1664,95.9262,209.363,0.0,51.68,18.4985,1.1454,32.0443,32.0413,24.8265,24.822
TGX201909,KOD6,B,2019-09-22T15:35:22,-150.5495,57.6708,99,64,40.62,4,10.3814,10.3785,3.5119,3.5122,2.2396,0,0.0758,1.7478,4.4238,1.1448,3.0871,0.0081,0.107,0.2564,93.7903,236.093,0.0,61.74,13.5967,1.1448,31.6246,31.6299,24.2542,24.2588
TGX201909,KOD6,B,2019-09-22T15:36:12,-150.5495,57.6708,99,64,29.99,5,10.6817,10.6818,3.528,3.5282,2.2964,0,0.0782,1.6773,4.3937,1.0767,3.8346,0.0071,0.1131,0.2838,93.151,242.224,0.0,76.69,13.025,1.0767,31.5292,31.5307,24.129,24.1301
TGX201909,KOD6,B,2019-09-22T15:37:21,-150.5495,57.6708,99,64,18.8,6,10.9033,10.903,3.5371,3.5373,2.3595,0,0.0873,1.426,4.3609,1.1448,4.892,0.2201,0.1359,0.3137,92.4566,249.306,0.0577,97.84,10.9869,1.1448,31.4338,31.4354,24.0167,24.0179
TGX201909,KOD6,B,2019-09-22T15:38:10,-150.5495,57.6708,99,64,10.35,7,10.901,10.9007,3.5362,3.5364,2.3637,0,0.0857,1.5497,4.3623,1.1407,4.8962,0.5393,0.1317,0.3125,92.4852,249.583,0.221,97.92,11.9899,1.1407,31.4304,31.4318,24.0144,24.0155
TGX201909,KOD6,B,2019-09-22T15:39:29,-150.5495,57.6708,99,64,2.92,8,10.9047,10.9055,3.5363,3.5365,2.3692,0,0.0923,1.5414,4.354,1.1466,3.9691,1.1832,0.1481,0.3201,92.3097,249.795,1.29,79.38,11.9226,1.1466,31.4308,31.4324,24.0141,24.0152
TGX201909,KOD5,B,2019-09-22T17:13:07,-150.7582,57.7832,87,65,86.73,1,8.6551,8.653,3.4198,3.4199,2.0353,0,0.0385,2.3692,4.4812,1.0744,0.1725,0.0098,0.0136,0.2048,95.0084,217.622,0.0,3.45,18.6365,1.0744,32.1987,32.2013,24.9779,24.9803
TGX201909,KOD5,B,2019-09-22T17:14:33,-150.7582,57.7832,87,65,76.71,2,8.6769,8.6767,3.42,3.4201,2.0251,0,0.0391,2.4495,4.4696,1.1443,0.7087,0.0098,0.0152,0.2152,94.7616,215.902,0.0,14.17,19.2879,1.1444,32.1853,32.1867,24.9641,24.9653
TGX201909,KOD5,B,2019-09-22T17:15:42,-150.7582,57.7832,87,65,50.22,3,8.7642,8.7641,3.4201,3.4202,1.9787,0,0.0387,2.4538,4.499,1.1464,2.0016,0.3006,0.0141,0.1891,95.3836,207.953,0.0883,40.03,19.3222,1.1464,32.1182,32.1198,24.8984,24.8996
TGX201909,KOD5,B,2019-09-22T17:17:08,-150.7582,57.7832,87,65,30.01,4,10.5927,10.6071,3.5346,3.5356,2.2296,0,0.0615,1.7284,4.4946,1.0743,3.4462,1.0027,0.0713,0.1929,95.2927,233.472,0.818,68.92,13.439,1.0743,31.6719,31.6691,24.2552,24.2506
TGX201909,KOD5,B,2019-09-22T17:17:54,-150.7582,57.7832,87,65,25.05,5,10.9787,10.9814,3.5513,3.5514,2.3137,0,0.071,1.5481,4.4378,1.0751,3.2407,1.2686,0.0951,0.2437,94.0878,242.71,1.59,64.82,11.9773,1.0751,31.5064,31.5053,24.06,24.0587
TGX201909,KOD5,B,2019-09-22T17:18:45,-150.7582,57.7832,87,65,20.32,6,11.1555,11.1551,3.5477,3.5478,2.3684,0,0.0889,1.4985,4.3778,1.1466,3.4813,1.5128,0.1398,0.2983,92.8138,249.343,2.86,69.63,11.575,1.1466,31.3215,31.3227,23.8854,23.8864
TGX201909,KOD5,B,2019-09-22T17:19:31,-150.7582,57.7832,87,65,14.58,7,11.2562,11.2658,3.5423,3.543,2.4054,0,0.1023,1.2823,4.307,1.1462,4.9113,1.8436,0.1733,0.3635,91.3126,253.704,6.23,98.23,9.8217,1.1462,31.186,31.1848,23.7624,23.7598
