Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,JulianDays_[days],Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202210S,MID3,B,2022-07-12T06:33:33,-145.803,59.9498,88,24,2.39,12,13.3333,13.3329,3.6404,3.6395,0.0435,4.3916,1.6447,4.314,2.9733,2.8372,0.0793,0.0134,0.7741,0.2911,92.9821,257.529,269.266,5.1411,86.28,-0.8972,0.0,193.2726,30.4182,30.4101,22.7816,22.7755
SKQ202210S,MID2,B,2022-07-12T19:35:28,-145.6515,60.1005,119,26,20.68,1,7.0309,6.9626,3.2171,3.2157,0.0699,4.3616,1.7681,4.9284,2.8129,2.6699,0.0784,0.6953,1.3822,0.3185,92.3462,276.305,288.851,6.8555,98.57,-0.9081,0.0,193.8156,31.5518,31.5998,24.6995,24.7462
SKQ202210S,MID2,B,2022-07-12T19:37:07,-145.6515,60.1005,119,26,13.19,2,9.1115,9.027,3.3873,3.3842,0.1256,4.2111,2.485,4.8563,3.3233,3.1411,0.0802,0.7221,2.6643,0.4591,89.1577,321.931,331.274,36.347,97.13,-0.8863,0.0,193.8167,31.4845,31.5265,24.3494,24.3953
SKQ202210S,MID2,B,2022-07-12T19:38:29,-145.6515,60.1005,119,26,9.82,3,13.4952,13.504,3.4288,3.4282,0.0459,4.2713,2.7454,5.0,2.9263,2.8043,0.0781,1.1636,0.8303,0.4022,90.4342,255.952,268.712,66.102,100.0,-0.9119,0.0,193.8177,28.3403,28.3284,21.1458,21.1349
SKQ202210S,MID2,B,2022-07-12T19:38:36,-145.6515,60.1005,119,26,9.82,4,13.5144,13.5051,3.4271,3.4293,0.047,4.2887,2.7368,5.0,2.9292,2.8032,0.0783,1.1385,0.8567,0.3859,90.8026,256.079,268.43,64.816,100.0,-0.91,0.0,193.8177,28.31,28.3369,21.1187,21.1413
SKQ202210S,MID2,B,2022-07-12T19:38:43,-145.6515,60.1005,119,26,9.54,5,13.4797,13.5228,3.4275,3.4306,0.0435,4.288,2.7659,5.0,2.9228,2.7933,0.0787,1.2895,0.7753,0.3866,90.7862,255.133,266.279,69.403,100.0,-0.9047,0.0,193.8178,28.3396,28.3365,21.1482,21.1375
SKQ202210S,MID2,B,2022-07-12T19:40:33,-145.6515,60.1005,119,26,5.39,6,13.761,13.7633,3.3695,3.3722,0.0452,4.0567,3.2444,4.8557,2.9167,2.7912,0.0786,1.0613,0.8137,0.6095,85.8894,254.982,266.7,208.95,97.11,-0.9063,0.0,193.8191,27.6073,27.6298,20.529,20.5459
SKQ202210S,MID2,B,2022-07-12T19:41:59,-145.6515,60.1005,119,26,3.36,7,13.8569,13.858,3.1892,3.1888,0.0495,3.6167,3.6115,5.0,2.9285,2.8006,0.0786,1.4245,0.9123,1.0683,76.5708,258.284,270.388,488.12,100.0,-0.9066,0.0,193.8201,25.9141,25.9097,19.2058,19.2022
SKQ202210S,MID2,B,2022-07-12T19:42:06,-145.6515,60.1005,119,26,3.5,8,13.7548,13.7736,3.295,3.281,0.0467,3.761,3.5939,5.0,2.9297,2.8013,0.0788,1.5919,0.8498,0.9115,79.6253,257.328,269.569,467.4,100.0,-0.9038,0.0,193.8202,26.9373,26.7974,20.0138,19.9023
SKQ202210S,MID2,B,2022-07-12T19:42:13,-145.6515,60.1005,119,26,3.49,9,13.7674,13.7622,3.2743,3.291,0.0455,3.7375,3.5873,4.8765,2.9238,2.7985,0.0784,1.7395,0.8206,0.9364,79.1282,256.962,268.564,460.09,97.53,-0.9088,0.0,193.8202,26.7411,26.8959,19.8602,19.9804
SKQ202210S,MID2,B,2022-07-12T19:42:20,-145.6515,60.1005,119,26,3.46,10,13.8049,13.7939,3.2002,3.2179,0.0507,3.6233,3.5967,4.9055,2.9318,2.7986,0.0782,1.3836,0.9409,1.0606,76.7096,258.927,269.716,473.64,98.11,-0.9106,0.0,193.8203,26.0476,26.2147,19.3186,19.4495
SKQ202210S,MID2,B,2022-07-12T19:42:27,-145.6515,60.1005,119,26,3.62,11,13.8108,13.8325,3.2133,3.1834,0.0494,3.5381,3.5764,4.8636,2.9348,2.8022,0.0784,1.6717,0.9111,1.1559,74.9053,259.055,271.122,448.57,97.27,-0.9081,0.0,193.8204,26.1612,25.8777,19.405,19.1825
SKQ202210S,MID2,B,2022-07-12T19:44:07,-145.6515,60.1005,119,26,0.99,12,14.1682,14.1678,2.6612,2.6649,0.0441,2.8152,4.3371,4.6066,2.9365,2.8031,0.0782,0.6656,0.7885,2.0704,59.5953,266.342,277.672,2586.0,92.13,-0.9103,0.0,193.8216,21.0598,21.0921,15.4129,15.4378
SKQ202210S,MID2,B,2022-07-12T20:53:02,-145.6517,60.1012,119,27,115.32,1,5.8782,5.8736,3.1873,3.1868,0.011,3.4659,0.0124,0.9171,2.3985,2.2711,0.0807,0.5686,0.0279,1.2383,73.3759,235.481,244.569,0.0,18.34,-0.8804,0.0,193.8694,32.256,32.2538,25.3995,25.3984
SKQ202210S,MID2,B,2022-07-12T20:53:10,-145.6517,60.1012,119,27,114.99,2,5.8773,5.8753,3.1873,3.1867,0.0111,3.466,0.0123,0.9326,2.3978,2.2711,0.0807,0.5708,0.029,1.2382,73.3775,235.561,244.657,0.0,18.65,-0.8798,0.0,193.8695,32.2571,32.2522,25.4006,25.3969
SKQ202210S,MID2,B,2022-07-12T20:55:10,-145.6517,60.1012,119,27,100.82,3,5.9915,5.988,3.1838,3.1832,0.011,4.2334,0.0124,0.9601,2.5137,2.3779,0.0808,0.6046,0.0273,0.4379,89.63,248.849,258.532,0.0,19.2,-0.8791,0.0,193.8709,32.1154,32.1122,25.2749,25.2728
SKQ202210S,MID2,B,2022-07-12T20:57:36,-145.6517,60.1012,119,27,76.27,4,6.1207,6.1137,3.185,3.1841,0.0109,4.4776,0.0124,2.1793,2.6083,2.4664,0.0803,0.6885,0.0239,0.2136,94.8012,259.024,268.945,0.0,43.59,-0.8851,0.0,193.8726,32.0187,32.0158,25.1828,25.1814
SKQ202210S,MID2,B,2022-07-12T20:59:54,-145.6517,60.1012,119,27,50.71,5,6.3264,6.322,3.1855,3.1846,0.0135,4.4691,0.3448,3.4539,2.7085,2.5627,0.0797,0.6978,0.0846,0.2211,94.6229,269.099,279.677,0.1406,69.08,-0.8919,0.0,193.8742,31.8438,31.8371,25.0195,25.0147
SKQ202210S,MID2,B,2022-07-12T21:01:37,-145.6517,60.1012,119,27,40.95,6,6.344,6.341,3.1743,3.1737,0.0183,4.4501,0.6135,3.9495,2.7329,2.5862,0.0798,0.7617,0.1969,0.2381,94.2207,271.865,282.685,0.366,78.99,-0.8916,0.0,193.8754,31.7071,31.7035,24.9095,24.9071
SKQ202210S,MID2,B,2022-07-12T21:03:22,-145.6517,60.1012,119,27,30.5,7,6.4991,6.4977,3.1794,3.1788,0.0287,4.417,1.0815,4.4687,2.7549,2.6074,0.0801,0.7346,0.4354,0.268,93.5204,273.413,284.368,1.3131,89.38,-0.8869,0.0,193.8766,31.6252,31.6192,24.8256,24.821
SKQ202210S,MID2,B,2022-07-12T21:04:58,-145.6517,60.1012,119,27,21.05,8,6.9368,6.9023,3.2127,3.2093,0.0593,4.3776,1.6155,4.9347,2.8108,2.6538,0.0796,0.7457,1.1375,0.3039,92.6845,277.051,286.992,4.7864,98.69,-0.8941,0.0,193.8777,31.5903,31.5849,24.7421,24.7423
SKQ202210S,MID2,B,2022-07-12T21:05:04,-145.6517,60.1012,119,27,20.8,9,6.8533,6.8563,3.2063,3.2059,0.0571,4.3802,1.6173,4.9506,2.8042,2.6543,0.0795,0.6957,1.0871,0.3015,92.7404,275.477,287.175,4.8082,99.01,-0.895,0.0,193.8778,31.5971,31.5902,24.7583,24.7525
SKQ202210S,MID2,B,2022-07-12T21:07:02,-145.6517,60.1012,119,27,10.56,10,9.8524,9.9412,3.361,3.3692,0.1086,4.2429,2.4643,5.0,3.0174,2.8908,0.0799,1.8061,2.274,0.4288,89.8332,281.374,301.73,34.55,100.0,-0.8907,0.0,193.8792,30.5759,30.5831,23.5234,23.5147
SKQ202210S,MID2,B,2022-07-12T21:07:08,-145.6517,60.1012,119,27,10.57,11,10.6786,10.6049,3.3896,3.3861,0.0784,4.2463,2.4796,5.0,2.9806,2.8291,0.0796,1.6917,1.5782,0.4257,89.9034,263.847,274.015,35.81,100.0,-0.8938,0.0,193.8792,30.17,30.1961,23.0717,23.1044
SKQ202210S,MID2,B,2022-07-12T21:07:15,-145.6517,60.1012,119,27,10.47,12,10.0888,9.9446,3.3702,3.3657,0.085,4.2291,2.4969,4.8009,3.0177,2.8736,0.0799,1.6091,1.7295,0.442,89.5397,282.036,296.877,37.246,96.02,-0.8897,0.0,193.8793,30.4692,30.5454,23.4021,23.4848
SKQ202210S,MID2,B,2022-07-12T21:09:19,-145.6517,60.1012,119,27,1.57,13,14.2048,14.1973,2.7575,2.7592,0.0631,2.8447,3.7289,5.0,2.9518,2.8158,0.0789,0.6521,1.2258,2.0286,60.2201,266.368,277.752,638.16,100.0,-0.9025,0.0,193.8807,21.8777,21.8966,16.0345,16.0505
SKQ202210S,MID2,B,2022-07-12T21:09:26,-145.6517,60.1012,119,27,1.61,14,14.1963,14.1991,2.7482,2.7515,0.0611,2.8463,3.7208,4.6245,2.9524,2.8146,0.0791,0.8403,1.1793,2.0263,60.255,266.707,277.821,625.81,92.49,-0.8997,0.0,193.8808,21.802,21.8292,15.978,15.9983
SKQ202210S,MID1,B,2022-07-12T23:00:14,-145.5003,60.25,19,29,13.67,1,11.9917,11.9619,3.4326,3.43,0.0442,2.2889,0.3136,1.2203,2.984,2.8385,0.0795,0.641,0.7919,2.8985,48.4507,268.909,279.774,0.1223,24.4,-0.8944,0.0,193.9578,29.5251,29.5245,22.3425,22.3473
SKQ202210S,MID1,B,2022-07-12T23:00:24,-145.5003,60.25,19,29,13.76,2,11.6926,11.7358,3.4097,3.413,0.0468,2.1826,0.3077,1.6297,2.9746,2.8356,0.0797,0.6778,0.8504,3.089,46.1974,268.651,280.615,0.1191,32.59,-0.8929,0.0,193.9579,29.5427,29.5407,22.4095,22.4003
SKQ202210S,MID1,B,2022-07-12T23:02:13,-145.5003,60.25,19,29,10.56,3,12.8791,12.8966,3.4602,3.458,0.0517,3.3503,0.8504,0.4321,2.9733,2.8337,0.0792,0.856,0.9644,1.374,70.9288,262.645,274.134,0.7207,8.64,-0.8985,0.0,193.9591,29.095,29.0607,21.8461,21.8163
SKQ202210S,MID1,B,2022-07-12T23:02:20,-145.5003,60.25,19,29,10.61,4,12.8449,12.8482,3.4615,3.4603,0.051,3.4082,0.8094,0.4353,2.977,2.837,0.0794,0.8228,0.9466,1.3055,72.1542,263.571,275.013,0.6446,8.71,-0.8963,0.0,193.9592,29.1338,29.1199,21.8825,21.8711
SKQ202210S,MID1,B,2022-07-12T23:04:40,-145.5003,60.25,19,29,1.62,5,12.8767,12.8914,1.9616,1.9702,0.081,1.3117,3.6766,0.8678,2.9607,2.8161,0.0786,0.907,1.6389,5.1277,27.7548,287.404,299.095,566.02,17.35,-0.9056,0.0,193.9608,15.5997,15.6675,11.4362,11.4861
SKQ202210S,MID1,B,2022-07-12T23:04:52,-145.5003,60.25,19,29,1.6,6,12.9063,12.8956,1.9843,1.974,0.0825,1.2611,3.6696,0.876,2.9583,2.8153,0.0788,1.2301,1.6722,5.2847,26.683,286.034,298.267,556.15,17.52,-0.9041,0.0,193.961,15.784,15.6989,11.5733,11.5096
SKQ202210S,PL31,B,2022-07-13T17:02:41,-145.6463,60.12,123,31,117.83,1,5.7783,5.777,3.2024,3.2018,0.0111,2.77,0.0123,0.2304,1.9939,2.0543,0.0811,0.5656,0.029,2.1351,58.6385,186.086,214.962,0.0,4.61,-0.8745,0.0,194.7094,32.5202,32.5141,25.6202,25.6156
SKQ202210S,PL31,B,2022-07-13T17:05:49,-145.6463,60.12,123,31,75.5,2,6.1969,6.1954,3.1887,3.1881,0.0112,4.5034,0.0124,2.3354,2.4074,2.4805,0.0801,0.7143,0.033,0.1905,95.3495,234.338,270.426,0.0,46.71,-0.8872,0.0,194.7116,31.9888,31.9827,25.1499,25.1453
SKQ202210S,PL31,B,2022-07-13T17:08:33,-145.6463,60.12,123,31,50.49,3,6.2842,6.2851,3.1712,3.1706,0.016,4.4284,0.0124,3.5913,2.5013,2.5784,0.0798,0.7377,0.1426,0.2577,93.76,244.6,282.242,0.0,71.83,-0.8913,0.0,194.7135,31.7247,31.7173,24.9308,24.9249
SKQ202210S,PL31,B,2022-07-13T17:10:46,-145.6463,60.12,123,31,40.61,4,6.4041,6.4267,3.1729,3.1743,0.0208,4.4016,0.0125,4.079,2.5222,2.5972,0.0799,0.7778,0.252,0.282,93.1932,246.583,284.184,0.0,81.58,-0.8904,0.0,194.7151,31.6365,31.6311,24.8464,24.8393
SKQ202210S,PL31,B,2022-07-13T17:12:40,-145.6463,60.12,123,31,30.32,5,6.7632,6.7611,3.1998,3.199,0.0363,4.3752,0.0124,4.5986,2.5611,2.6397,0.08,0.7771,0.6102,0.306,92.6338,248.807,286.945,0.0,91.97,-0.8882,0.0,194.7164,31.6047,31.5978,24.7759,24.7708
SKQ202210S,PL31,B,2022-07-13T17:14:27,-145.6463,60.12,123,31,20.76,6,8.0832,8.0828,3.3071,3.3062,0.0817,4.2991,0.0403,5.0,2.8435,2.9486,0.08,0.8173,1.6539,0.3763,91.0216,272.534,316.786,0.008,100.0,-0.8882,0.0,194.7176,31.5606,31.552,24.5619,24.5552
SKQ202210S,PL31,B,2022-07-13T17:16:15,-145.6463,60.12,123,31,10.04,7,13.0894,13.0795,3.2814,3.2836,0.0519,3.0308,0.9169,5.0,2.6833,2.8067,0.0788,0.7085,0.969,1.7751,64.1612,234.408,273.254,0.8603,100.0,-0.9038,0.0,194.7189,27.283,27.3102,20.4067,20.4295
SKQ202210S,PL31,B,2022-07-13T17:16:23,-145.6463,60.12,123,31,9.86,8,13.072,13.0788,3.2722,3.2743,0.0532,3.0023,0.9223,5.0,2.6854,2.8088,0.079,0.8483,0.9988,1.8128,63.5586,234.777,273.733,0.8735,100.0,-0.9013,0.0,194.719,27.2113,27.2258,20.3546,20.3645
SKQ202210S,PL31,B,2022-07-13T17:16:31,-145.6463,60.12,123,31,9.75,9,13.0699,13.0755,3.2671,3.2569,0.0467,3.0062,0.9677,5.0,2.6849,2.8075,0.079,1.1133,0.8498,1.8078,63.6404,234.899,274.01,0.9826,100.0,-0.9013,0.0,194.7191,27.1652,27.0674,20.3194,20.2428
SKQ202210S,PL31,B,2022-07-13T17:18:13,-145.6463,60.12,123,31,8.21,10,13.4224,13.4229,3.135,3.1338,0.0484,2.2028,1.2076,4.9986,2.6614,2.7791,0.0788,0.5691,0.8876,3.052,46.6264,232.937,270.915,1.7974,99.98,-0.9035,0.0,194.7202,25.7154,25.7043,19.1349,19.1263
SKQ202210S,PL31,B,2022-07-13T17:20:13,-145.6463,60.12,123,31,4.61,11,13.0891,13.1077,2.8941,2.9131,0.0689,2.3481,2.1143,4.989,2.6954,2.8034,0.0792,0.7892,1.3581,2.7963,49.7041,241.239,279.181,15.361,99.78,-0.8991,0.0,194.7216,23.753,23.9131,17.6828,17.8029
SKQ202210S,PL31,B,2022-07-13T17:21:43,-145.6463,60.12,123,31,3.95,12,12.8641,12.8289,2.6286,2.5848,0.0649,2.0839,2.3052,4.9955,2.7048,2.8024,0.0785,1.5631,1.2687,3.2749,44.1075,246.651,285.042,23.978,99.91,-0.9066,0.0,194.7227,21.4944,21.1214,15.9808,15.6992
SKQ202210S,PL31,B,2022-07-13T17:23:24,-145.6463,60.12,123,31,1.99,13,12.1207,12.123,1.6593,1.6667,0.0502,1.186,2.9561,5.0,2.7144,2.7936,0.0787,0.5731,0.9289,5.5306,25.0934,267.351,305.96,107.56,100.0,-0.905,0.0,194.7238,13.2638,13.3271,9.7513,9.7999
SKQ202210S,PL31,B,2022-07-13T17:24:06,-145.6463,60.12,123,31,1.51,14,12.1231,12.1223,1.6604,1.6622,0.0491,1.2176,3.0907,5.0,2.7195,2.7928,0.0785,0.6064,0.9042,5.4274,25.761,267.973,305.787,147.51,100.0,-0.9072,0.0,194.7243,13.2726,13.289,9.7578,9.7705
SKQ202210S,PL31,B,2022-07-13T17:24:13,-145.6463,60.12,123,31,1.37,15,12.12,12.1181,1.6518,1.6492,0.0489,1.1725,3.2226,4.8081,2.7185,2.7931,0.0782,0.6091,0.9008,5.5764,24.8064,268.073,306.287,209.4,96.16,-0.9106,0.0,194.7244,13.1995,13.177,9.7018,9.6847
SKQ202210S,PL31,B,2022-07-13T17:24:19,-145.6463,60.12,123,31,1.46,16,12.1272,12.1245,1.6703,1.6662,0.0498,1.1731,3.1009,5.0,2.7169,2.794,0.0782,0.5393,0.9191,5.5744,24.8185,267.301,306.165,150.07,100.0,-0.9106,0.0,194.7245,13.3572,13.3229,9.8224,9.7964
SKQ202210S,PL31,B,2022-07-13T17:24:26,-145.6463,60.12,123,31,1.36,17,12.1191,12.1168,1.6474,1.6451,0.0486,1.2197,3.2892,5.0,2.7178,2.7948,0.0783,0.5312,0.8927,5.4187,25.8048,267.705,306.584,241.11,100.0,-0.9091,0.0,194.7246,13.161,13.1422,9.6723,9.6581
SKQ202210S,PL31,B,2022-07-13T17:24:32,-145.6463,60.12,123,31,1.15,18,12.1194,12.1177,1.648,1.6472,0.0498,1.1764,3.3304,4.7316,2.7196,2.7948,0.0786,0.6393,0.9191,5.5632,24.8892,268.195,306.832,268.06,94.63,-0.9066,0.0,194.7246,13.166,13.1599,9.6761,9.6716
SKQ202210S,PL31,B,2022-07-13T17:24:40,-145.6463,60.12,123,31,1.32,19,12.1218,12.1177,1.6526,1.6472,0.0496,1.1242,3.3468,5.0,2.7205,2.794,0.0783,0.5341,0.9163,5.7449,23.7831,268.416,306.27,273.66,100.0,-0.9097,0.0,194.7247,13.2053,13.1599,9.706,9.6716
SKQ202210S,PL33,B,2022-07-14T17:22:45,-145.4048,60.1633,63,34,59.16,1,6.2987,6.2982,3.1859,3.1745,0.0136,2.8499,0.0124,0.8849,2.5776,2.4869,0.0788,0.5754,0.0869,2.0224,60.331,253.907,270.446,0.0,17.7,-0.9031,0.0,195.7234,31.8701,31.7443,25.0437,24.9445
SKQ202210S,PL33,B,2022-07-14T17:24:49,-145.4048,60.1633,63,34,50.75,2,6.3317,6.3302,3.1642,3.1574,0.0134,3.153,0.0124,0.6143,2.5834,2.4834,0.078,0.5809,0.0841,1.6169,66.7503,254.71,269.244,0.0,12.29,-0.9137,0.0,195.7248,31.6023,31.5288,24.8284,24.7706
SKQ202210S,PL33,B,2022-07-14T17:26:47,-145.4048,60.1633,63,34,40.7,3,6.3414,6.3407,3.1638,3.1579,0.0153,4.205,0.0123,1.1034,2.6503,2.557,0.0777,0.8614,0.1259,0.4649,89.03,261.201,278.676,0.0,22.07,-0.9166,0.0,195.7262,31.5945,31.5298,24.8211,24.7701
SKQ202210S,PL33,B,2022-07-14T17:29:57,-145.4048,60.1633,63,34,30.14,4,6.9714,6.9754,3.2107,3.2025,0.022,3.7858,0.0124,1.611,2.7183,2.6178,0.0773,0.6162,0.2801,0.8851,80.152,265.656,282.371,0.0,32.22,-0.9222,0.0,195.7284,31.5327,31.4392,24.6923,24.6182
SKQ202210S,PL33,B,2022-07-14T17:31:41,-145.4048,60.1633,63,34,20.16,5,11.2481,11.2714,3.5201,3.5144,0.1236,3.9511,0.2372,2.0854,3.0895,3.0048,0.0784,0.768,2.6184,0.7142,83.6524,281.255,301.785,0.0837,41.71,-0.9081,0.0,195.7296,30.9729,30.8979,23.5983,23.5358
SKQ202210S,PL33,B,2022-07-14T17:34:48,-145.4048,60.1633,63,34,9.95,6,12.3976,12.3972,3.4545,3.4461,0.085,3.8553,1.2384,2.5863,2.9826,2.9013,0.0793,0.965,1.7289,0.8123,81.6233,266.184,284.656,1.9436,51.73,-0.8978,0.0,195.7317,29.4152,29.3365,22.1834,22.1225
SKQ202210S,PL33,B,2022-07-14T17:34:59,-145.4048,60.1633,63,34,10.11,7,12.3911,12.3865,3.4544,3.446,0.0859,3.8357,1.1892,2.5835,2.9788,2.9024,0.079,1.0222,1.7496,0.8329,81.2069,265.129,284.875,1.7185,51.67,-0.9016,0.0,195.7319,29.4193,29.3434,22.1877,22.1298
SKQ202210S,PL33,B,2022-07-14T17:35:07,-145.4048,60.1633,63,34,9.98,8,12.399,12.3981,3.4544,3.4463,0.0856,3.7388,1.2345,2.5848,2.979,2.9002,0.0788,1.0051,1.7438,0.935,79.1551,265.338,284.408,1.92,51.7,-0.9035,0.0,195.732,29.4135,29.3371,22.1818,22.1229
SKQ202210S,PL33,B,2022-07-14T17:35:23,-145.4048,60.1633,63,34,10.15,9,12.3912,12.3852,3.4546,3.4461,0.0866,3.8276,1.1345,2.5752,2.9782,2.9025,0.0786,0.9894,1.7662,0.8412,81.0375,265.545,284.752,1.4998,51.5,-0.9056,0.0,195.7321,29.4207,29.345,22.1889,22.1313
SKQ202210S,PL33,B,2022-07-14T17:37:06,-145.4048,60.1633,63,34,5.81,10,12.7456,12.7338,3.2481,3.2399,0.0694,1.2965,2.3771,2.7657,2.9589,2.8818,0.0788,0.6695,1.3696,5.3227,27.4329,265.551,284.534,28.87,55.32,-0.9038,0.0,195.7333,27.2242,27.1567,20.4248,20.3748
SKQ202210S,PL33,B,2022-07-14T17:38:44,-145.4048,60.1633,63,34,4.04,11,12.8232,12.7971,3.2167,3.2128,0.0656,1.0765,2.9655,2.856,2.9318,2.8533,0.0788,0.708,1.2836,5.9254,22.773,263.362,281.607,109.91,57.12,-0.9038,0.0,195.7345,26.8786,26.8608,20.1436,20.1346
SKQ202210S,PL33,B,2022-07-14T17:40:12,-145.4048,60.1633,63,34,2.79,12,12.7487,12.752,2.7444,2.7211,0.0629,1.0587,3.3253,2.9105,2.8986,2.8203,0.0789,1.089,1.2212,5.9866,22.3957,268.503,287.639,253.12,58.21,-0.9028,0.0,195.7355,22.606,22.3935,16.8582,16.6937
SKQ202210S,PL33,B,2022-07-14T17:42:37,-145.4048,60.1633,63,34,1.61,13,11.9203,11.9429,1.5104,1.5113,0.0354,1.2909,3.742,2.9516,2.8972,2.8088,0.078,0.5363,0.5884,5.1927,27.3126,292.968,312.234,701.41,59.03,-0.9131,0.0,195.7372,12.0407,12.0417,8.836,8.8335
SKQ202210S,PL33,B,2022-07-14T17:42:59,-145.4048,60.1633,63,34,1.63,14,11.8811,11.9248,1.4892,1.4971,0.0341,1.2722,3.6501,2.9595,2.8956,2.8083,0.078,0.5421,0.5586,5.2497,26.9178,293.365,312.481,532.17,59.19,-0.9134,0.0,195.7374,11.8701,11.9247,8.7097,8.7457
SKQ202210S,PL33,B,2022-07-14T17:43:10,-145.4048,60.1633,63,34,1.66,15,11.8691,11.877,1.4818,1.477,0.0313,1.2232,3.6661,2.9595,2.8958,2.806,0.078,0.5401,0.4956,5.407,25.8792,293.813,312.649,574.85,59.19,-0.9131,0.0,195.7375,11.8102,11.7659,8.6652,8.6298
SKQ202210S,PL33,B,2022-07-14T17:43:21,-145.4048,60.1633,63,34,1.5,16,11.858,11.8547,1.4728,1.4659,0.0315,1.2259,3.7744,2.9444,2.895,2.8059,0.0779,0.5646,0.4991,5.398,25.9373,293.66,313.246,745.0,58.89,-0.915,0.0,195.7377,11.736,11.6774,8.6094,8.5646
SKQ202210S,PL33,B,2022-07-14T17:43:34,-145.4048,60.1633,63,34,1.59,17,11.841,11.8555,1.472,1.471,0.0295,1.2501,3.6832,2.9495,2.8962,2.8061,0.078,0.593,0.4543,5.3197,26.4508,294.035,313.1,574.08,58.99,-0.9131,0.0,195.7378,11.7336,11.7205,8.61,8.5978
SKQ202210S,PL33,B,2022-07-14T17:43:55,-145.4048,60.1633,63,34,1.4,18,11.8211,11.8296,1.4659,1.4619,0.0306,1.2374,3.9033,2.9509,2.895,2.8062,0.0777,0.6235,0.4801,5.3609,26.1801,294.007,313.311,1008.6,59.02,-0.9178,0.0,195.7381,11.6878,11.65,8.5773,8.547
SKQ202210S,PL33,B,2022-07-14T17:44:07,-145.4048,60.1633,63,34,1.57,19,11.8095,11.8159,1.4605,1.4589,0.0301,1.2327,3.7821,2.9481,2.8955,2.8053,0.0779,0.6126,0.467,5.3759,26.0814,294.659,313.407,770.39,58.96,-0.915,0.0,195.7382,11.6444,11.6289,8.5455,8.5326
SKQ202210S,GAK11I,B,2022-07-15T20:39:48,-148.1063,58.4725,1847,35,505.62,1,4.0214,4.0201,3.2045,3.2003,0.0115,4.6083,0.0124,5.0,0.6458,0.6407,0.0843,0.7605,0.0388,0.0984,97.5702,21.966,22.862,0.0,100.0,-0.8339,0.0,196.8602,34.1038,34.055,27.0711,27.0324
SKQ202210S,GAK11I,B,2022-07-15T20:46:45,-148.1063,58.4725,1847,35,252.94,2,4.5657,4.5645,3.2222,3.2179,0.011,4.5983,0.0124,5.0,0.8779,0.8596,0.0835,0.7634,0.0267,0.1071,97.3575,50.741,53.257,0.0,100.0,-0.8442,0.0,196.865,33.8818,33.833,26.8371,26.7984
SKQ202210S,GAK11I,B,2022-07-15T20:49:44,-148.1063,58.4725,1847,35,202.49,3,5.0127,5.0122,3.2548,3.2506,0.011,4.5934,0.0124,5.0,1.0565,1.0284,0.0831,0.8524,0.0273,0.1114,97.2541,72.35,76.088,0.0,100.0,-0.8495,0.0,196.8671,33.8312,33.7824,26.7472,26.7086
SKQ202210S,GAK11I,B,2022-07-15T20:52:45,-148.1063,58.4725,1847,35,151.53,4,5.3235,5.3198,3.2665,3.2619,0.011,4.6002,0.0124,5.0,1.3718,1.3251,0.0821,0.7614,0.0273,0.1054,97.3992,110.513,116.041,0.0,100.0,-0.8623,0.0,196.8692,33.6773,33.6289,26.5894,26.5515
SKQ202210S,GAK11I,B,2022-07-15T20:55:21,-148.1063,58.4725,1847,35,126.52,5,5.6994,5.6965,3.2691,3.2645,0.0122,4.5992,0.0158,5.0,1.7221,1.6578,0.0801,0.7595,0.0554,0.1063,97.3776,152.366,160.537,0.0009,100.0,-0.8872,0.0,196.871,33.3448,33.2954,26.2816,26.2428
SKQ202210S,GAK11I,B,2022-07-15T20:57:38,-148.1063,58.4725,1847,35,100.36,6,5.1539,5.156,3.1728,3.169,0.0183,4.5921,0.2891,5.0,2.3422,2.2397,0.0789,0.7382,0.1958,0.1125,97.2266,232.845,244.707,0.109,100.0,-0.9019,0.0,196.8726,32.7992,32.7544,25.9135,25.8778
SKQ202210S,GAK11I,B,2022-07-15T20:59:49,-148.1063,58.4725,1847,35,76.15,7,5.5235,5.5248,3.1812,3.1772,0.0232,4.5827,0.7382,5.0,2.6519,2.5349,0.0791,0.7236,0.3071,0.1206,97.0293,267.349,281.386,0.5286,100.0,-0.8997,0.0,196.8741,32.5469,32.5007,25.6714,25.6347
SKQ202210S,GAK11I,B,2022-07-15T21:02:15,-148.1063,58.4725,1847,35,50.52,8,6.5726,6.5725,3.2544,3.2501,0.0403,4.5392,1.4147,4.9977,2.7411,2.6246,0.0789,0.7362,0.7002,0.1589,96.1063,270.661,285.379,2.9697,99.95,-0.9019,0.0,196.8758,32.3725,32.326,25.4053,25.3687
