Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202106S,IB1,B,2021-04-30T20:29:59,-148.3383,60.2417,166,41,10.21,10,4.8997,4.9059,3.0091,3.0108,0.4838,0.99,2.8888,2.2554,3.9137,2.3716,2.4142,4.4383,0.7338,83.2492,27.9,337.883,326.459,106.602,103.024,48.28,10.501,31.2129,31.2262,24.6847,24.6946
SKQ202106S,IB1,B,2021-04-30T20:32:42,-148.3383,60.2417,166,41,1.61,11,4.3075,4.3028,2.8778,2.8837,0.4892,0.6859,3.2046,2.4725,3.5569,3.71,2.8887,4.5254,1.1159,75.6566,610.0,391.399,378.862,120.867,117.046,57.77,6.6949,30.2537,30.326,23.9838,24.0416
SKQ202106S,IB1,B,2021-04-30T20:32:52,-148.3383,60.2417,166,41,1.61,12,4.4385,4.3037,2.9077,2.8824,0.5058,0.723,3.2256,2.4929,3.6433,3.7113,2.8591,4.7942,1.0199,77.4954,612.0,392.885,380.18,121.917,117.442,57.18,7.159,30.4786,30.3107,24.1496,24.0294
SKQ202106S,MS1,B,2021-05-01T00:35:21,-147.9268,59.954,169,42,166.56,1,5.1973,5.198,3.1189,3.1195,0.2639,1.7567,2.4631,1.94,4.1328,0.0098,0.1957,0.8794,0.5154,87.9118,0.0,279.44,268.629,89.386,85.933,3.91,20.096,32.1084,32.1145,25.3616,25.3664
SKQ202106S,MS1,B,2021-05-01T00:41:53,-147.9268,59.954,169,42,1.8,2,5.5706,5.564,3.0957,3.0957,0.543,0.7104,3.2281,2.4939,3.9036,3.452,2.9929,5.3957,0.7437,83.0345,337.0,377.816,363.356,121.44,116.779,59.86,7.0006,31.5721,31.5782,24.8951,24.9007
SKQ202106S,MS3,B,2021-05-01T01:29:59,-147.8583,59.9333,173,43,171.76,1,5.1598,5.1682,3.1186,3.1205,0.3344,1.7376,2.533,1.9916,3.9713,0.0098,0.2123,2.0199,0.6749,84.4745,0.0,290.014,279.105,92.707,89.246,4.24,19.8571,32.1393,32.1525,25.3903,25.3998
SKQ202106S,MS3,B,2021-05-01T01:35:41,-147.8583,59.9333,173,43,1.91,2,5.6191,5.6205,3.1056,3.1062,0.6394,0.6983,3.3306,2.5681,3.6887,3.5358,3.2671,6.9554,0.9702,78.4625,409.0,391.058,375.934,125.901,121.041,65.34,6.8499,31.6373,31.643,24.9411,24.9455
SKQ202106S,MS4,B,2021-05-01T02:21:05,-147.8288,59.92,111,44,116.03,1,5.3137,5.3088,3.0907,3.091,0.6284,0.9815,3.0513,2.3657,3.7503,0.0098,0.2248,6.7764,0.904,79.7716,0.0,359.631,346.405,115.006,110.77,4.49,10.3946,31.7019,31.7102,25.0269,25.034
SKQ202106S,MS4,B,2021-05-01T02:26:50,-147.8288,59.92,111,44,1.72,2,5.5342,5.5415,3.0994,3.1004,0.7041,0.7585,3.2835,2.5343,3.6322,2.9612,4.7361,8.0011,1.032,77.2594,109.0,384.976,370.444,123.704,119.059,94.72,7.6031,31.6473,31.6515,24.9588,24.9613
SKQ202106S,MS2,B,2021-05-01T03:27:22,-147.9015,59.9448,191,45,182.49,1,5.5385,5.5397,3.1669,3.1675,0.2469,2.0361,2.2204,1.7633,3.7533,0.011,0.0589,0.6045,0.9008,79.8363,0.0002,242.649,232.967,78.368,75.247,1.18,23.5936,32.3182,32.3241,25.4888,25.4933
SKQ202106S,MS2,B,2021-05-01T03:29:19,-147.9015,59.9448,191,45,176.88,2,5.5251,5.5271,3.1648,3.1655,0.2476,1.9911,2.2289,1.7699,3.8233,0.0098,0.3095,0.6158,0.8269,81.3256,0.0,244.099,234.316,78.807,75.655,6.19,23.0297,32.3105,32.3168,25.4843,25.489
SKQ202106S,MS2,B,2021-05-01T03:31:36,-147.9015,59.9448,191,45,151.72,3,5.2808,5.2849,3.1294,3.1304,0.2467,1.8252,2.4306,1.917,4.1126,0.0098,1.5254,0.6021,0.535,87.4813,0.0,273.078,262.72,87.555,84.247,30.51,20.9539,32.1557,32.1631,25.3897,25.3951
SKQ202106S,MS2,B,2021-05-01T03:33:47,-147.9015,59.9448,191,45,126.55,4,5.0466,5.0478,3.091,3.0916,0.2714,1.5759,2.6849,2.0995,4.2734,0.0097,2.7702,1.0016,0.3816,90.9022,0.0,310.267,297.961,98.779,94.868,55.4,17.8337,31.9546,31.9605,25.2565,25.261
SKQ202106S,MS2,B,2021-05-01T03:36:10,-147.9015,59.9448,191,45,101.3,5,4.9833,4.9843,3.0781,3.0787,0.2712,1.4089,2.7789,2.1671,4.3155,0.0098,4.0187,0.9984,0.3423,91.7982,0.0,323.508,311.158,102.782,98.865,80.38,15.7429,31.88,31.886,25.2043,25.2089
SKQ202106S,MS2,B,2021-05-01T03:38:22,-147.9015,59.9448,191,45,75.93,6,4.9795,4.9802,3.0751,3.0753,0.2987,1.4383,2.7997,2.1791,4.2793,0.0097,5.0,1.4434,0.376,91.0284,0.0,325.667,312.434,103.444,99.244,100.0,16.1118,31.8616,31.8633,25.1901,25.1914
SKQ202106S,MS2,B,2021-05-01T03:40:40,-147.9015,59.9448,191,45,50.62,7,5.027,5.0301,3.0739,3.0747,0.3872,1.3356,2.8927,2.2452,4.1334,0.0112,1.1163,2.8754,0.5148,87.924,0.0003,337.215,323.441,107.196,102.829,22.33,14.8254,31.8151,31.8209,25.1481,25.1523
SKQ202106S,MS2,B,2021-05-01T03:42:40,-147.9015,59.9448,191,45,40.23,8,5.0458,5.0456,3.0746,3.0751,0.4254,1.2636,2.9186,2.2635,4.0872,0.0098,1.6182,3.4929,0.5598,86.94,0.0,340.445,326.136,108.267,103.721,32.36,13.9244,31.8097,31.8158,25.1418,25.1466
SKQ202106S,MS2,B,2021-05-01T03:44:33,-147.9015,59.9448,191,45,30.5,9,5.2519,5.2526,3.0858,3.0864,0.6267,1.0097,3.1345,2.4204,3.8484,0.011,2.0991,6.7498,0.8007,81.8606,0.0002,368.259,353.568,117.632,112.946,41.98,10.7464,31.7467,31.7524,25.0692,25.0736
SKQ202106S,MS2,B,2021-05-01T03:46:25,-147.9015,59.9448,191,45,20.55,10,5.3263,5.3271,3.0911,3.0917,0.561,0.9055,3.1876,2.4571,3.8228,0.2717,2.5877,5.6864,0.8274,81.315,0.0998,374.896,358.953,119.958,114.864,51.75,9.4434,31.7409,31.7469,25.0563,25.061
SKQ202106S,MS2,B,2021-05-01T03:48:12,-147.9015,59.9448,191,45,10.15,11,5.6167,5.6167,3.1134,3.114,0.6654,0.6391,3.4435,2.6411,3.8132,1.4988,3.0988,7.3751,0.8374,81.1114,3.63,406.654,389.755,130.999,125.561,61.98,6.1086,31.7241,31.7302,25.01,25.0148
SKQ202106S,MS2,B,2021-05-01T03:50:31,-147.9015,59.9448,191,45,1.43,12,5.8856,5.8876,3.1343,3.1349,0.5703,0.6937,3.4505,2.6492,3.9119,2.9932,3.517,5.8367,0.7352,83.2105,132.0,404.626,387.949,131.158,125.763,70.34,6.7919,31.7095,31.7151,24.967,24.9712
SKQ202106S,MS2,B,2021-05-01T03:50:40,-147.9015,59.9448,191,45,1.57,13,5.886,5.887,3.1343,3.1349,0.5908,0.6285,3.4539,2.6498,3.8928,2.8546,3.5131,6.1681,0.7547,82.8054,85.6,404.757,388.328,131.201,125.884,70.26,5.9767,31.7092,31.715,24.9667,24.9712
SKQ202106S,GAK1,B,2021-05-01T15:37:30,-149.4667,59.8443,267,46,267.69,1,5.8968,5.898,3.2907,3.2914,0.2273,0.0358,1.5303,1.2634,3.5498,0.0098,0.1776,0.2876,1.1239,75.5056,0.0,145.094,138.639,47.61,45.495,3.55,-1.4421,33.3241,33.3299,26.2412,26.2456
SKQ202106S,GAK1,B,2021-05-01T15:39:29,-149.4667,59.8443,267,46,252.38,2,5.8762,5.8769,3.2863,3.287,0.2253,0.0357,1.5923,1.3095,4.1962,0.0098,0.9378,0.2562,0.4545,89.2596,0.0,153.488,147.013,50.332,48.212,18.76,-1.4427,33.3026,33.3094,26.2267,26.232
SKQ202106S,GAK1,B,2021-05-01T15:39:37,-149.4667,59.8443,267,46,252.17,3,5.8741,5.8762,3.286,3.2869,0.2265,0.0361,1.5956,1.3101,4.1797,0.0098,0.9456,0.2756,0.4702,88.9097,0.0,154.221,147.275,50.57,48.297,18.91,-1.438,33.3013,33.3084,26.2259,26.2313
SKQ202106S,GAK1,B,2021-05-01T15:42:26,-149.4667,59.8443,267,46,201.99,4,5.7811,5.7813,3.265,3.2655,0.2262,0.0359,1.7467,1.4179,4.3922,0.0092,3.4309,0.2699,0.2718,93.4302,0.0,174.791,166.782,57.139,54.523,68.62,-1.4408,33.1807,33.186,26.142,26.1461
SKQ202106S,GAK1,B,2021-05-01T15:42:38,-149.4667,59.8443,267,46,201.68,5,5.7821,5.7816,3.2653,3.2655,0.2254,0.0357,1.7484,1.4189,4.3811,0.0094,3.4494,0.2578,0.2819,93.1938,0.0,175.0,167.14,57.21,54.641,68.99,-1.4424,33.1827,33.1855,26.1435,26.1457
SKQ202106S,GAK1,B,2021-05-01T15:45:42,-149.4667,59.8443,267,46,176.52,6,5.726,5.727,3.2429,3.2434,0.2257,0.0361,1.9081,1.5363,4.4272,0.0092,4.6297,0.2622,0.2401,94.1741,0.0,196.939,188.499,64.209,61.461,92.59,-1.4383,32.9981,33.0027,26.0043,26.0078
SKQ202106S,GAK1,B,2021-05-01T15:47:53,-149.4667,59.8443,267,46,151.45,7,5.2727,5.2731,3.1639,3.1644,0.2262,0.0363,2.3913,1.8851,4.5456,0.0087,4.9965,0.2699,0.1345,96.6942,0.0,266.434,255.436,85.663,82.131,99.93,-1.4349,32.5561,32.561,25.7075,25.7114
SKQ202106S,GAK1,B,2021-05-01T15:48:03,-149.4667,59.8443,267,46,151.56,8,5.2923,5.2962,3.1661,3.1669,0.2273,0.0367,2.3978,1.888,4.5464,0.0085,5.0,0.2885,0.1337,96.7122,0.0,267.64,256.328,86.095,82.467,100.0,-1.4299,32.562,32.5678,25.71,25.7141
SKQ202106S,GAK1,B,2021-05-01T15:50:18,-149.4667,59.8443,267,46,126.43,9,5.0752,5.0772,3.1011,3.1017,0.2405,0.0363,2.6418,2.0619,4.481,0.0087,1.7722,0.5013,0.1918,95.3188,0.0,305.45,292.541,97.375,93.268,35.44,-1.4349,32.0419,32.0477,25.3225,25.3268
SKQ202106S,GAK1,B,2021-05-01T15:52:53,-149.4667,59.8443,267,46,100.62,10,4.5376,4.5399,3.0305,3.0312,0.2413,0.0359,2.642,2.0612,4.1668,0.0111,3.9534,0.5142,0.4826,88.634,0.0003,308.12,294.819,96.767,92.598,79.07,-1.4399,31.7592,31.7647,25.1555,25.1597
SKQ202106S,GAK1,B,2021-05-01T15:53:03,-149.4667,59.8443,267,46,100.58,11,4.5405,4.5385,3.0307,3.0311,0.2467,0.036,2.6414,2.0622,4.1557,0.0125,4.5439,0.6021,0.4932,88.3991,0.0006,308.544,295.216,96.906,92.72,90.88,-1.4389,31.7579,31.7644,25.1542,25.1596
SKQ202106S,GAK1,B,2021-05-01T15:55:43,-149.4667,59.8443,267,46,76.03,12,4.6837,4.6853,3.0373,3.0379,0.3456,0.0355,2.8086,2.1808,4.3138,0.0097,5.0,2.2017,0.3439,91.7622,0.0,330.131,315.683,104.005,99.461,100.0,-1.4449,31.7096,31.7151,25.101,25.1052
SKQ202106S,GAK1,B,2021-05-01T15:58:16,-149.4667,59.8443,267,46,50.73,13,5.0006,4.9972,3.0566,3.0569,0.4847,0.0355,3.004,2.3241,4.1148,0.0098,4.9784,4.4524,0.5329,87.528,0.0,353.87,339.104,112.275,107.586,99.57,-1.4461,31.6419,31.6486,25.0138,25.0195
SKQ202106S,GAK1,B,2021-05-01T15:58:25,-149.4667,59.8443,267,46,50.76,14,5.0116,5.0133,3.0573,3.0578,0.5245,0.0356,3.0055,2.3249,4.1068,0.0098,5.0,5.0954,0.5408,87.3572,0.0,354.331,339.275,112.448,107.678,100.0,-1.4442,31.6397,31.6434,25.0108,25.0136
SKQ202106S,GAK1,B,2021-05-01T16:00:23,-149.4667,59.8443,267,46,40.43,15,5.0859,5.0856,3.0611,3.0616,0.3997,0.0356,3.0452,2.3511,4.1966,0.0145,5.0,3.0765,0.4541,89.2686,0.0009,358.418,342.538,113.929,108.885,100.0,-1.4442,31.6178,31.6234,24.9855,24.9899
SKQ202106S,GAK1,B,2021-05-01T16:00:30,-149.4667,59.8443,267,46,40.62,16,5.0841,5.0828,3.0609,3.0614,0.4147,0.035,3.0466,2.3536,4.1936,0.0175,4.9331,3.3204,0.4569,89.2055,0.0015,358.438,343.412,113.929,109.155,98.66,-1.4517,31.6172,31.6236,24.9852,24.9904
SKQ202106S,GAK1,B,2021-05-01T16:02:43,-149.4667,59.8443,267,46,30.3,17,5.1814,5.1845,3.064,3.0646,0.4446,0.0347,3.1048,2.3931,4.1478,0.0938,5.0,3.8038,0.5009,88.23,0.0251,365.72,350.072,116.467,111.496,100.0,-1.4555,31.5646,31.5684,24.9329,24.9356
SKQ202106S,GAK1,B,2021-05-01T16:04:37,-149.4667,59.8443,267,46,20.04,18,5.5497,5.5357,3.0893,3.0888,0.6922,0.0345,3.3467,2.5706,3.6178,0.9097,5.0,7.8084,1.0493,76.9525,0.844,394.972,378.809,126.833,121.609,100.0,-1.4586,31.51,31.5174,24.8485,24.8559
SKQ202106S,GAK1,B,2021-05-01T16:04:45,-149.4667,59.8443,267,46,19.86,19,5.5371,5.5339,3.0886,3.0888,0.6611,0.0347,3.3472,2.5733,3.6451,0.9147,5.0,7.3061,1.018,77.5341,0.855,394.836,379.117,126.756,121.704,100.0,-1.4558,31.5143,31.519,24.8533,24.8573
SKQ202106S,GAK1,B,2021-05-01T16:06:42,-149.4667,59.8443,267,46,9.91,20,5.9239,5.9243,3.1163,3.1169,0.5364,0.0341,3.3576,2.5799,3.7949,2.2619,5.0,5.2881,0.8567,80.7206,21.6,392.172,375.833,127.008,121.723,100.0,-1.4636,31.4689,31.475,24.7725,24.7772
SKQ202106S,GAK1,B,2021-05-01T16:06:55,-149.4667,59.8443,267,46,9.87,21,5.9365,5.9388,3.1169,3.1175,0.5629,0.034,3.3512,2.5784,3.8093,2.2787,4.8616,5.7166,0.8416,81.0276,22.5,391.232,375.453,126.736,121.635,97.23,-1.4642,31.4637,31.4686,24.7669,24.7705
SKQ202106S,GAK1,B,2021-05-01T16:09:24,-149.4667,59.8443,267,46,1.91,22,6.0022,6.0191,3.1205,3.122,0.4437,0.0338,3.4082,2.6166,3.7654,3.633,5.0,3.7884,0.8879,80.0934,526.0,398.667,381.976,129.327,123.962,100.0,-1.4673,31.4466,31.4471,24.7455,24.7439
SKQ202106S,GAK1,B,2021-05-01T16:09:32,-149.4667,59.8443,267,46,1.89,23,6.0317,6.0028,3.1218,3.1207,0.4278,0.0339,3.3933,2.611,3.7572,3.5759,5.0,3.5321,0.8967,79.919,459.0,395.802,380.821,128.474,123.541,100.0,-1.4658,31.4338,31.4478,24.7319,24.7464
SKQ202106S,GAK1,B,2021-05-01T18:01:29,-149.4668,59.8447,266,47,75.74,1,4.7769,4.7743,3.0446,3.0449,0.3967,1.2448,2.8466,2.2143,4.1558,0.0098,4.3783,3.0281,0.4932,88.4002,0.0,334.309,321.145,105.553,101.395,87.57,13.6899,31.705,31.7106,25.0876,25.0923
SKQ202106S,GAK1,B,2021-05-01T18:03:59,-149.4668,59.8447,266,47,50.69,2,4.8318,4.8373,3.0413,3.0424,0.3584,1.1287,2.92,2.2699,4.2195,0.0102,4.8156,2.4093,0.4323,89.7553,0.0,343.113,329.82,108.412,104.231,96.31,12.2362,31.6271,31.6341,25.0201,25.0251
SKQ202106S,GAK1,B,2021-05-01T18:06:19,-149.4668,59.8447,266,47,30.32,3,5.0745,5.0749,3.0561,3.0566,0.3633,0.9286,3.0032,2.3323,4.2421,0.3974,5.0,2.4887,0.411,90.2357,0.174,352.54,339.262,111.995,107.782,100.0,9.7322,31.5761,31.5816,24.9537,24.958
SKQ202106S,GAK1,B,2021-05-01T18:06:27,-149.4668,59.8447,266,47,30.32,4,5.0732,5.0741,3.056,3.0565,0.3977,0.8497,3.0032,2.3325,4.2648,0.3885,4.784,3.0447,0.3896,90.7203,0.168,352.181,339.114,111.877,107.733,95.68,8.7452,31.5756,31.5814,24.9534,24.9579
SKQ202106S,GAK1,B,2021-05-01T18:08:14,-149.4668,59.8447,266,47,20.3,5,5.2525,5.2436,3.0675,3.0676,0.5459,0.7767,3.176,2.4714,3.8686,1.2702,5.0,5.4429,0.7798,82.289,2.09,373.956,363.315,119.272,115.862,100.0,7.8311,31.5429,31.5522,24.9079,24.9162
SKQ202106S,GAK1,B,2021-05-01T18:10:03,-149.4668,59.8447,266,47,14.32,6,5.9233,5.9196,3.1165,3.1167,0.5723,0.4764,3.3651,2.5968,3.7892,2.3052,5.0,5.8698,0.8627,80.5992,23.9,392.881,379.293,127.237,122.83,100.0,4.0718,31.4698,31.4752,24.7732,24.778
SKQ202106S,GAK1,B,2021-05-01T18:11:56,-149.4668,59.8447,266,47,8.99,7,5.9772,5.977,3.1187,3.1192,0.5994,0.4342,3.3772,2.6044,3.7394,2.9544,5.0,6.3084,0.9157,79.5409,107.0,394.681,380.152,127.959,123.253,100.0,3.5441,31.4465,31.4524,24.7484,24.7531
SKQ202106S,GAK1,B,2021-05-01T18:12:17,-149.4668,59.8447,266,47,9.2,8,5.9807,5.9791,3.1189,3.1194,0.5631,0.428,3.3766,2.605,3.7832,2.9384,5.0,5.721,0.8694,80.472,103.0,394.302,380.193,127.846,123.272,100.0,3.4665,31.4454,31.4518,24.7471,24.7524
SKQ202106S,GAK1,B,2021-05-01T18:13:57,-149.4668,59.8447,266,47,6.61,9,6.0135,6.0009,3.1207,3.1205,0.6021,0.4322,3.3826,2.6126,3.7283,3.2915,5.0,6.3507,0.9275,79.3039,233.0,394.764,381.366,128.085,123.71,100.0,3.5192,31.4363,31.4455,24.736,24.7449
SKQ202106S,GAK1,B,2021-05-01T18:15:44,-149.4668,59.8447,266,47,4.13,10,6.1726,6.1671,3.1303,3.1305,0.5272,0.3841,3.4382,2.6527,3.7217,3.6461,5.0,5.1393,0.9346,79.164,529.0,401.079,386.857,130.58,125.94,100.0,2.9169,31.3967,31.4036,24.6857,24.6918
SKQ202106S,GAK1,B,2021-05-01T18:18:31,-149.4668,59.8447,266,47,2.3,11,6.3245,6.32,3.1392,3.1396,0.4006,0.3973,3.4781,2.6852,3.7322,3.9543,4.86,3.0914,0.9233,79.3867,1100.0,404.938,391.266,132.264,127.793,97.2,3.0829,31.3563,31.3641,24.6353,24.642
SKQ202106S,GAK1,B,2021-05-01T18:20:48,-149.4668,59.8447,266,47,1.36,12,6.3696,6.3726,3.1419,3.1426,0.359,0.378,3.5019,2.6938,3.7367,4.3951,5.0,2.4186,0.9185,79.4836,3190.0,407.894,391.856,133.358,128.128,100.0,2.8405,31.345,31.35,24.6208,24.6244
SKQ202106S,GAK1,B,2021-05-01T18:20:56,-149.4668,59.8447,266,47,1.27,13,6.3756,6.3749,3.1423,3.1428,0.3514,0.3504,3.4952,2.6944,3.6369,4.5256,5.0,2.2948,1.0273,77.3597,3990.0,406.099,392.225,132.788,128.256,100.0,2.4962,31.3431,31.3495,24.6186,24.6237
SKQ202106S,GAK2,B,2021-05-01T21:13:25,-149.3302,59.6942,225,49,224.42,1,5.7243,5.7254,3.2745,3.2753,0.2264,0.0,1.6019,1.3169,3.8895,0.0098,0.1726,0.2739,0.7581,82.7349,0.0,154.993,148.447,50.657,48.521,3.45,-1.8899,33.332,33.3401,26.2685,26.2748
SKQ202106S,GAK2,B,2021-05-01T21:13:32,-149.3302,59.6942,225,49,224.58,2,5.7243,5.7254,3.2743,3.275,0.2272,0.0,1.6026,1.3172,3.8832,0.0098,0.1504,0.2864,0.7647,82.5997,0.0,155.117,148.389,50.697,48.501,3.01,-1.8899,33.3306,33.3371,26.2674,26.2724
SKQ202106S,GAK2,B,2021-05-01T21:15:56,-149.3302,59.6942,225,49,201.6,3,5.678,5.6776,3.25,3.2503,0.2316,0.0,1.861,1.5011,4.4573,0.0087,1.3017,0.357,0.213,94.8141,0.0,190.879,182.48,62.217,59.48,26.03,-1.8899,33.1132,33.1166,26.101,26.1037
SKQ202106S,GAK2,B,2021-05-01T21:18:02,-149.3302,59.6942,225,49,176.24,4,5.5917,5.5844,3.2267,3.2257,0.2242,0.0,2.046,1.6293,4.5085,0.0087,2.5568,0.2373,0.1674,95.9062,0.0,216.642,206.503,70.384,67.076,51.14,-1.8899,32.9464,32.9422,25.9794,25.9769
SKQ202106S,GAK2,B,2021-05-01T21:20:09,-149.3302,59.6942,225,49,151.71,5,5.3451,5.336,3.1743,3.1731,0.2248,0.0,2.352,1.8602,4.5462,0.0085,3.7854,0.2473,0.1339,96.7074,0.0,260.99,251.307,84.087,80.947,75.71,-1.8899,32.6039,32.5996,25.7371,25.7348
SKQ202106S,GAK2,B,2021-05-01T21:22:01,-149.3302,59.6942,225,49,126.38,6,5.2123,5.2125,3.1385,3.1391,0.2294,0.0,2.5318,1.9887,4.5296,0.0087,5.0,0.3227,0.1485,96.3548,0.0,287.34,275.722,92.103,88.384,100.0,-1.8899,32.3381,32.3445,25.5418,25.5469
SKQ202106S,GAK2,B,2021-05-01T21:24:12,-149.3302,59.6942,225,49,101.3,7,5.3895,5.3973,3.1378,3.1387,0.2545,0.0,2.7387,2.1379,4.5412,0.0086,5.0,0.7279,0.1383,96.6009,0.0,313.714,301.65,100.854,96.996,100.0,-1.8899,32.1715,32.1744,25.3899,25.3913
SKQ202106S,GAK2,B,2021-05-01T21:26:29,-149.3302,59.6942,225,49,75.68,8,4.9582,4.9584,3.082,3.0824,0.2462,0.0,2.6993,2.1119,4.4324,0.009,2.1616,0.5936,0.2353,94.2871,0.0,311.658,299.797,99.018,95.253,43.23,-1.8899,31.9611,31.966,25.2713,25.2751
SKQ202106S,GAK2,B,2021-05-01T21:28:50,-149.3302,59.6942,225,49,50.38,9,4.6589,4.6563,3.0434,3.044,0.2452,0.0,2.6868,2.101,4.4264,0.0606,3.3283,0.5775,0.2408,94.1577,0.0141,311.31,299.526,98.096,94.383,66.57,-1.8899,31.8168,31.8254,25.1886,25.1958
SKQ202106S,GAK2,B,2021-05-01T21:30:33,-149.3302,59.6942,225,49,40.16,10,4.6855,4.6886,3.0387,3.0394,0.2628,0.0,2.7319,2.1319,4.4189,0.2789,5.0,0.8625,0.2476,93.9981,0.104,317.361,305.012,100.011,96.129,100.0,-1.8899,31.742,31.7464,25.1266,25.1297
SKQ202106S,GAK2,B,2021-05-01T21:32:13,-149.3302,59.6942,225,49,30.96,11,5.0341,5.0352,3.0653,3.0659,0.3982,0.0,2.8957,2.2479,4.0967,0.9147,4.8759,3.0531,0.5505,87.142,0.855,337.14,323.175,107.114,102.684,97.52,-1.8899,31.7194,31.7249,25.0715,25.0758
SKQ202106S,GAK2,B,2021-05-01T21:34:01,-149.3302,59.6942,225,49,20.37,12,5.1451,5.1437,3.0733,3.0737,0.3979,0.0,3.0177,2.3365,4.1507,1.8906,4.9932,3.0471,0.4982,88.2909,9.13,352.688,338.756,112.342,107.906,99.86,-1.8899,31.71,31.7162,25.0519,25.057
SKQ202106S,GAK2,B,2021-05-01T21:35:44,-149.3302,59.6942,225,49,10.38,13,5.5536,5.5468,3.1033,3.1035,0.6297,0.0,3.3399,2.5617,3.7856,2.9338,5.0,6.7986,0.8666,80.5229,102.0,393.193,375.622,126.423,120.761,100.0,-1.8899,31.6693,31.6775,24.9739,24.9812
SKQ202106S,GAK2,B,2021-05-01T21:37:41,-149.3302,59.6942,225,49,2.24,14,6.1674,6.1689,3.1482,3.1489,0.3274,0.0,3.3846,2.6088,3.7012,4.0382,5.0,1.9074,0.9567,78.7281,1310.0,392.267,378.049,127.889,123.263,100.0,-1.8899,31.6009,31.607,24.8474,24.8521
SKQ202106S,GAK2,B,2021-05-01T21:37:47,-149.3302,59.6942,225,49,2.21,15,6.1726,6.1752,3.1486,3.1494,0.3205,0.0,3.3878,2.6088,3.7108,4.0202,5.0,1.7962,0.9464,78.9312,1280.0,393.656,377.926,128.357,123.241,100.0,-1.8899,31.6011,31.6067,24.8469,24.851
SKQ202106S,GAK3,B,2021-05-01T23:57:51,-149.1905,59.5538,213,51,211.0,1,5.8252,5.8263,3.273,3.2736,0.2267,0.0,1.6953,1.3824,3.8769,0.0098,0.1825,0.2776,0.7711,82.4671,0.0,167.444,160.071,54.811,52.401,3.65,-1.8899,33.2229,33.2288,26.17,26.1745
SKQ202106S,GAK3,B,2021-05-01T23:57:58,-149.1905,59.5538,213,51,211.2,2,5.8253,5.8264,3.273,3.2736,0.2252,0.0,1.696,1.3821,3.8787,0.0098,0.1746,0.2542,0.7693,82.5037,0.0,167.427,159.888,54.806,52.342,3.49,-1.8899,33.2229,33.2289,26.1699,26.1745
SKQ202106S,GAK3,B,2021-05-01T23:59:57,-149.1905,59.5538,213,51,201.97,3,5.8248,5.8262,3.2725,3.2731,0.2258,0.0,1.6996,1.3849,3.9116,0.0098,0.6356,0.2635,0.7355,83.2041,0.0,167.998,160.373,54.992,52.499,12.71,-1.8899,33.222,33.2276,26.1693,26.1736
SKQ202106S,GAK3,B,2021-05-02T00:01:58,-149.1905,59.5538,213,51,176.56,4,5.8164,5.8187,3.2667,3.2678,0.2249,0.0,1.7461,1.4173,4.2215,0.0097,1.8904,0.2486,0.4304,89.7983,0.0,173.88,165.863,56.887,54.271,37.81,-1.8899,33.178,33.1883,26.1356,26.1434
SKQ202106S,GAK3,B,2021-05-02T00:04:26,-149.1905,59.5538,213,51,151.46,5,5.6029,5.6053,3.2262,3.227,0.2263,0.0,2.0591,1.6449,4.5329,0.0093,3.1472,0.2715,0.1456,96.4253,0.0001,217.806,208.773,70.778,67.85,62.94,-1.8899,32.9419,32.9484,25.9745,25.9793
SKQ202106S,GAK3,B,2021-05-02T00:06:42,-149.1905,59.5538,213,51,126.24,6,5.437,5.4376,3.1795,3.18,0.2313,0.0,2.3621,1.8596,4.4892,0.0087,4.4023,0.3526,0.1844,95.4932,0.0,261.336,249.631,84.37,80.595,88.04,-1.8899,32.5871,32.5917,25.7133,25.7168
SKQ202106S,GAK3,B,2021-05-02T00:09:07,-149.1905,59.5538,213,51,101.1,7,5.2874,5.2892,3.1549,3.1556,0.2316,0.0,2.5022,1.9649,4.5412,0.0098,5.0,0.3582,0.1383,96.6014,0.0001,280.95,269.758,90.3,86.71,100.0,-1.8899,32.4646,32.4704,25.6335,25.6379
SKQ202106S,GAK3,B,2021-05-02T00:11:35,-149.1905,59.5538,213,51,76.11,8,5.1644,5.1659,3.1316,3.1322,0.2377,0.0,2.6337,2.0557,4.5638,0.0125,1.4934,0.4558,0.1185,97.0812,0.0008,299.911,286.91,96.017,91.862,29.87,-1.8899,32.3295,32.3353,25.5404,25.5447
