Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX201904,PWS1,B,2019-04-30T23:46:37,-147.9435,60.371,336,25,201.37,3,6.3332,6.3327,3.2342,3.2341,2.0031,2.2654,0.0356,2.5468,4.5051,1.1423,4.9393,0.0061,0.0065,0.1836,95.5135,229.314,232.306,0.0,98.79,20.0762,1.1423,32.3047,32.3041,25.3822,25.3818
TGX201904,PWS1,B,2019-04-30T23:48:22,-147.9435,60.371,336,25,151.53,4,6.1952,6.195,3.2022,3.2021,2.1562,2.4432,0.039,2.3571,4.4832,1.0792,4.9908,0.0061,0.0149,0.2031,95.049,252.389,255.416,0.0,99.82,18.5377,1.0792,32.1037,32.1033,25.2408,25.2405
TGX201904,PWS1,B,2019-04-30T23:49:41,-147.9435,60.371,336,25,126.5,5,6.142,6.1414,3.1904,3.1902,2.2039,2.4995,0.0389,2.2664,4.4966,1.0759,4.9396,0.0061,0.0148,0.1911,95.3339,259.438,262.772,0.0,98.79,17.8021,1.0759,32.0344,32.0334,25.1926,25.1919
TGX201904,PWS1,B,2019-04-30T23:51:00,-147.9435,60.371,336,25,101.35,6,6.0791,6.0784,3.1718,3.1717,2.2501,2.5531,0.0395,2.2036,4.5042,1.0758,4.9431,0.0061,0.0161,0.1844,95.4945,266.18,269.548,0.0,98.86,17.2937,1.0759,31.8993,31.8985,25.0937,25.0931
TGX201904,PWS1,B,2019-04-30T23:52:09,-147.9435,60.371,336,25,75.84,7,6.0729,6.0725,3.1574,3.1573,2.2728,2.5815,0.0438,2.1302,4.4998,1.0748,4.9412,0.0093,0.027,0.1883,95.402,269.14,272.634,0.0004,98.82,16.6979,1.0748,31.7562,31.7555,24.9814,24.981
TGX201904,PWS1,B,2019-04-30T23:53:18,-147.9435,60.371,336,25,50.43,8,6.0376,6.0369,3.1308,3.1307,2.398,2.7289,0.0523,1.5127,4.4279,1.0761,4.9466,0.3301,0.0483,0.2527,93.8775,288.027,291.699,0.101,98.93,11.6902,1.0761,31.5056,31.5051,24.7879,24.7876
TGX201904,PWS1,B,2019-04-30T23:54:20,-147.9435,60.371,336,25,40.46,9,6.0445,6.0441,3.1176,3.1175,2.4431,2.7781,0.0844,1.3951,4.3923,1.1442,4.9951,0.8015,0.1286,0.285,93.1224,294.815,298.005,0.48,99.9,10.7365,1.1442,31.357,31.3563,24.6698,24.6693
TGX201904,PWS1,B,2019-04-30T23:55:20,-147.9435,60.371,336,25,30.33,10,6.0324,6.0328,3.0996,3.0996,2.5852,2.9473,0.1239,0.8888,4.2675,1.075,4.9358,1.7529,0.2273,0.4004,90.4755,316.28,320.763,5.03,98.72,6.6303,1.075,31.1725,31.1724,24.5256,24.5254
TGX201904,PWS1,B,2019-04-30T23:56:26,-147.9435,60.371,336,25,20.31,11,6.2143,6.2141,3.0886,3.0885,2.7453,3.1337,0.1115,0.7013,4.2579,1.2041,4.9366,2.5829,0.1963,0.4094,90.2711,339.072,343.288,34.5,98.73,5.1092,1.2041,30.8889,30.8877,24.2801,24.2791
TGX201904,PWS1,B,2019-04-30T23:57:35,-147.9435,60.371,336,25,10.16,12,6.4832,6.4878,3.0528,3.0523,2.7416,3.1283,0.0837,0.6457,4.2271,1.077,4.9397,3.4266,0.1269,0.4384,89.6185,337.234,341.353,242.0,98.79,4.6589,1.077,30.2576,30.2484,23.7498,23.742
TGX201904,PWS1,B,2019-04-30T23:58:52,-147.9435,60.371,336,25,2.56,13,7.171,7.2097,3.0355,3.0327,2.7314,3.1173,0.0493,0.6474,4.3603,1.3156,4.9395,4.1282,0.0408,0.3143,92.4429,331.86,335.758,1230.0,98.79,4.6725,1.3156,29.476,29.4131,23.049,22.9946
TGX201904,PWS1,B,2019-04-30T23:58:55,-147.9435,60.371,336,25,2.56,14,7.1781,7.1885,3.0355,3.0335,2.7316,3.1172,0.0468,0.6917,4.3508,1.3764,4.9377,4.1133,0.0345,0.323,92.2426,331.682,336.172,1180.0,98.75,5.0318,1.3764,29.4701,29.4397,23.0434,23.0182
TGX201904,KIP2,B,2019-05-01T01:03:45,-147.9862,60.2785,590,26,581.55,1,6.3155,6.315,3.2957,3.2956,1.5311,1.7127,0.0347,3.128,4.3154,1.1459,0.2335,0.0098,0.0042,0.3557,91.4906,164.651,167.2,0.0,4.67,24.7905,1.1459,32.8233,32.8223,25.7936,25.7929
TGX201904,KIP2,B,2019-05-01T01:06:25,-147.9862,60.2785,590,26,505.77,2,6.3263,6.3259,3.2917,3.2915,1.5473,1.7314,0.0347,3.0798,4.3464,1.145,4.9366,0.0062,0.0042,0.3271,92.1486,165.5,168.019,0.0,98.73,24.3991,1.145,32.8034,32.8023,25.7765,25.7757
TGX201904,KIP2,B,2019-05-01T01:11:21,-147.9862,60.2785,590,26,253.55,3,6.3898,6.3893,3.2606,3.2605,1.8084,2.036,0.0348,2.7831,4.4668,1.0766,4.9427,0.0061,0.0046,0.2177,94.7024,200.228,203.302,0.0,98.86,21.993,1.0766,32.5179,32.5171,25.5432,25.5427
TGX201904,KIP2,B,2019-05-01T01:12:31,-147.9862,60.2785,590,26,202.41,4,6.3562,6.3553,3.2391,3.239,1.9859,2.2447,0.0367,2.5222,4.493,1.076,4.9406,0.0061,0.0093,0.1943,95.2578,226.375,229.917,0.0,98.81,19.8774,1.076,32.3368,32.3359,25.4046,25.4041
TGX201904,KIP2,B,2019-05-01T01:13:42,-147.9862,60.2785,590,26,151.38,5,6.2575,6.2573,3.2118,3.2117,2.1143,2.3966,0.0374,2.4425,4.5012,1.0748,4.9415,0.0061,0.0111,0.1871,95.4306,245.653,249.357,0.0,98.83,19.2309,1.0748,32.1514,32.1507,25.2707,25.2702
TGX201904,KIP2,B,2019-05-01T01:14:56,-147.9862,60.2785,590,26,126.56,6,6.1495,6.1491,3.1905,3.1904,2.2028,2.4956,0.0377,2.3567,4.4955,1.0763,4.9444,0.0061,0.0117,0.1921,95.3112,259.352,262.4,0.0,98.89,18.5343,1.0764,32.0285,32.0278,25.187,25.1866
TGX201904,KIP2,B,2019-05-01T01:16:29,-147.9862,60.2785,590,26,100.79,7,6.0847,6.0841,3.1733,3.1732,2.2451,2.5483,0.0389,2.1766,4.4998,1.1445,4.9377,0.0061,0.0147,0.1882,95.4031,265.486,269.185,0.0,98.75,17.0738,1.1446,31.9108,31.91,25.1021,25.1015
TGX201904,KIP2,B,2019-05-01T01:18:00,-147.9862,60.2785,590,26,75.78,8,6.0611,6.0606,3.1549,3.1548,2.2756,2.5834,0.0421,2.0904,4.4901,1.0758,4.9809,0.0062,0.0227,0.1969,95.1965,269.934,273.437,0.0,99.62,16.3754,1.0758,31.7399,31.7392,24.97,24.9695
TGX201904,KIP2,B,2019-05-01T01:19:03,-147.9862,60.2785,590,26,50.52,9,6.0482,6.047,3.1288,3.1282,2.3986,2.7286,0.0543,1.6382,4.4331,1.1436,4.9415,0.4399,0.0533,0.248,93.9885,288.283,291.924,0.157,98.83,12.7081,1.1436,31.4734,31.4677,24.7612,24.7568
TGX201904,KIP2,B,2019-05-01T01:20:15,-147.9862,60.2785,590,26,40.19,10,6.0312,6.0308,3.1073,3.1072,2.4926,2.8412,0.0776,1.0358,4.3217,1.1446,4.9435,0.9589,0.1116,0.3498,91.6259,302.487,306.713,0.731,98.87,7.8224,1.1446,31.2545,31.2539,24.5905,24.59
TGX201904,KIP2,B,2019-05-01T01:21:06,-147.9862,60.2785,590,26,30.22,11,6.0247,6.0243,3.0981,3.098,2.5381,2.8904,0.0742,0.8784,4.3704,1.0743,4.9373,1.632,0.1031,0.305,92.658,309.81,312.834,3.79,98.74,6.5454,1.0743,31.1627,31.1619,24.5188,24.5182
TGX201904,KIP2,B,2019-05-01T01:21:45,-147.9862,60.2785,590,26,19.73,12,6.2047,6.204,3.0771,3.077,2.6992,3.0868,0.1132,0.7411,4.3089,1.0888,4.9408,2.4815,0.2004,0.3618,91.3533,332.28,337.889,27.3,98.81,5.4327,1.0888,30.7706,30.7704,24.1879,24.1878
TGX201904,KIP2,B,2019-05-01T01:22:44,-147.9862,60.2785,590,26,9.73,13,6.6056,6.6049,3.0798,3.0801,2.8025,3.2068,0.0891,0.633,4.1373,1.1412,4.9528,3.3181,0.1403,0.5243,87.7146,345.231,350.585,188.0,99.06,4.5554,1.1412,30.4448,30.4485,23.8823,23.8853
TGX201904,KIP2,B,2019-05-01T01:23:21,-147.9862,60.2785,590,26,2.32,14,6.7769,6.8657,3.0402,3.0445,2.7095,3.1004,0.0624,0.6477,4.2476,1.0742,4.9415,4.3782,0.0734,0.4191,90.0539,330.609,335.427,2230.0,98.83,4.6747,1.0742,29.8668,29.8358,23.406,23.3705
TGX201904,KIP2,B,2019-05-01T01:23:22,-147.9862,60.2785,590,26,2.32,15,6.7927,6.8635,3.0409,3.0446,2.7103,3.0988,0.0654,0.6716,4.2519,1.1421,4.9415,4.3499,0.081,0.415,90.1453,331.007,335.103,2100.0,98.83,4.8687,1.1421,29.8601,29.8391,23.3987,23.3734
TGX201904,IB1,B,2019-05-01T03:45:42,-148.3358,60.2425,168,28,164.92,1,5.303,5.3024,3.0792,3.0791,1.8505,2.0855,0.0354,2.4823,3.9445,1.0741,0.2525,0.0098,0.006,0.7153,83.6257,211.483,214.18,0.0,5.05,19.5536,1.0741,31.5583,31.5578,24.9145,24.9141
TGX201904,IB1,B,2019-05-01T03:46:54,-148.3358,60.2425,168,28,151.71,2,5.3608,5.36,3.0834,3.0833,1.8683,2.1069,0.0359,2.4598,3.8878,1.0757,0.9105,0.0098,0.0072,0.7732,82.424,213.914,216.727,0.0,18.21,19.3713,1.0757,31.5577,31.557,24.9075,24.9071
TGX201904,IB1,B,2019-05-01T03:47:57,-148.3358,60.2425,168,28,125.85,3,5.5959,5.5916,3.1017,3.1014,1.9512,2.2018,0.0366,2.4013,4.0467,1.0758,3.7687,0.0072,0.009,0.6129,85.7927,224.663,227.38,0.0,75.38,18.8966,1.0758,31.5554,31.5567,24.879,24.8805
TGX201904,IB1,B,2019-05-01T03:48:58,-148.3358,60.2425,168,28,101.07,4,6.0644,6.0619,3.1388,3.1385,2.1136,2.3927,0.0387,2.2529,4.2734,1.0763,4.9341,0.0062,0.0141,0.3947,90.6019,246.413,249.285,0.0,98.68,17.6926,1.0764,31.5457,31.5449,24.8163,24.8159
TGX201904,IB1,B,2019-05-01T03:49:44,-148.3358,60.2425,168,28,75.64,5,6.1325,6.1291,3.1424,3.1421,2.1394,2.4232,0.0373,2.1917,4.3357,1.1393,4.9333,0.0066,0.0106,0.3369,91.9224,248.787,252.057,0.0,98.67,17.1963,1.1393,31.5339,31.5345,24.7988,24.7997
TGX201904,IB1,B,2019-05-01T03:50:41,-148.3358,60.2425,168,28,50.44,6,6.1874,6.1866,3.1418,3.1417,2.1804,2.4639,0.0415,2.1706,4.2917,1.0747,4.9324,0.3136,0.0213,0.3777,90.9897,254.039,256.347,0.0938,98.65,17.0255,1.0747,31.4885,31.4887,24.7563,24.7566
TGX201904,IB1,B,2019-05-01T03:51:51,-148.3358,60.2425,168,28,40.19,7,6.1441,6.1452,3.1249,3.1251,2.149,2.4317,0.0435,2.1412,4.3438,1.117,4.9327,0.7301,0.0261,0.3295,92.0925,249.217,251.931,0.394,98.66,16.7872,1.117,31.3463,31.3476,24.6494,24.6502
TGX201904,IB1,B,2019-05-01T03:52:34,-148.3358,60.2425,168,28,30.31,8,6.1059,6.1056,3.1005,3.1005,2.2547,2.5482,0.0552,1.8931,4.2747,1.0763,4.9409,1.2568,0.0557,0.3937,90.6277,265.82,268.08,1.54,98.82,14.7746,1.0763,31.1154,31.1149,24.4718,24.4714
TGX201904,IB1,B,2019-05-01T03:53:33,-148.3358,60.2425,168,28,20.02,9,5.65,5.653,3.0031,3.0033,2.3747,2.6886,0.0699,1.5599,4.2401,1.0749,4.9367,1.8678,0.0922,0.4261,89.8943,288.512,290.586,6.58,98.73,12.0731,1.0749,30.4489,30.4488,23.9984,23.998
TGX201904,IB1,B,2019-05-01T03:54:04,-148.3358,60.2425,168,28,9.7,10,6.0959,6.0901,2.9562,2.9595,2.6676,3.0223,0.0757,0.8682,4.2429,1.1445,4.9319,2.5962,0.1069,0.4235,89.9545,332.265,333.674,35.6,98.64,6.4632,1.1446,29.5366,29.5779,23.2275,23.2607
TGX201904,IB1,B,2019-05-01T03:54:44,-148.3358,60.2425,168,28,2.47,11,5.5624,5.5526,2.8457,2.8442,2.6437,3.0047,0.0611,0.8317,4.1198,1.3489,4.9312,2.9303,0.0702,0.5413,87.3426,334.338,336.786,77.0,98.62,6.1673,1.349,28.7751,28.7673,22.6858,22.6807
TGX201904,IB0,B,2019-05-01T04:52:34,-148.3613,60.2657,330,29,325.33,1,5.0979,5.0973,3.0707,3.0706,1.6724,1.8805,0.0345,2.7126,3.7899,1.0744,0.1828,0.0098,0.0037,0.8752,80.3479,188.362,191.398,0.0,3.65,21.4211,1.0744,31.5779,31.5772,24.9526,24.9521
TGX201904,IB0,B,2019-05-01T04:54:18,-148.3613,60.2657,330,29,252.38,2,5.0934,5.0929,3.0672,3.0671,1.7135,1.9283,0.0341,2.6277,4.3825,1.0752,4.9396,0.0061,0.0028,0.294,92.9137,193.441,196.347,0.0,98.79,20.733,1.0752,31.5768,31.5761,24.9522,24.9517
TGX201904,IB0,B,2019-05-01T04:55:52,-148.3613,60.2657,330,29,201.78,3,5.1076,5.1071,3.0658,3.0657,1.7683,1.9929,0.0342,2.639,4.4615,1.143,4.9407,0.0061,0.0031,0.2225,94.5904,200.833,203.913,0.0,98.81,20.8241,1.143,31.5724,31.5717,24.9472,24.9467
TGX201904,IB0,B,2019-05-01T04:57:18,-148.3613,60.2657,330,29,151.35,4,5.2147,5.2141,3.0712,3.0711,1.8368,2.0707,0.0347,2.5453,4.448,1.1257,4.9408,0.0061,0.0043,0.2346,94.303,209.987,212.565,0.0,98.82,20.0643,1.1257,31.5564,31.5557,24.9228,24.9223
TGX201904,IB0,B,2019-05-01T04:58:30,-148.3613,60.2657,330,29,126.35,5,5.4602,5.4597,3.0895,3.0894,1.9065,2.1562,0.0347,2.4552,4.396,1.1429,4.9402,0.0061,0.0043,0.2816,93.2007,218.311,222.035,0.0,98.8,19.3335,1.1429,31.5456,31.5451,24.8868,24.8864
TGX201904,IB0,B,2019-05-01T04:59:39,-148.3613,60.2657,330,29,100.92,6,5.9576,5.9548,3.1294,3.129,2.0721,2.3443,0.0366,2.2951,4.315,1.1416,4.9405,0.0061,0.0091,0.3561,91.4822,240.701,243.455,0.0,98.81,18.0353,1.1416,31.5404,31.5388,24.8249,24.824
TGX201904,IB0,B,2019-05-01T05:01:22,-148.3613,60.2657,330,29,75.99,7,6.095,6.0958,3.1386,3.1387,2.1149,2.3976,0.0362,2.177,4.3865,1.0767,4.9408,0.0061,0.008,0.2903,92.9988,245.423,248.714,0.0,98.82,17.0774,1.0767,31.5272,31.5266,24.7981,24.7975
TGX201904,IB0,B,2019-05-01T05:02:53,-148.3613,60.2657,330,29,50.77,8,6.1585,6.1582,3.1391,3.1389,2.1249,2.4097,0.0364,2.1916,4.4063,1.1457,4.9421,0.0061,0.0084,0.2722,93.4199,245.62,249.434,0.0,98.84,17.1961,1.1457,31.4847,31.4838,24.7568,24.7562
TGX201904,IB0,B,2019-05-01T05:03:51,-148.3613,60.2657,330,29,40.01,9,6.1849,6.1844,3.1318,3.1317,2.1559,2.4469,0.04,2.1404,4.3557,1.0749,4.942,0.0851,0.0175,0.3185,92.3456,250.238,253.775,0.0176,98.84,16.7804,1.0749,31.385,31.3842,24.6749,24.6744
TGX201904,IB0,B,2019-05-01T05:04:47,-148.3613,60.2657,330,29,30.01,10,5.9888,5.9888,3.0936,3.0935,2.1741,2.4666,0.0467,2.0753,4.2757,1.0767,4.942,0.3532,0.0342,0.3927,90.6494,254.213,257.618,0.112,98.84,16.2531,1.0767,31.1455,31.1447,24.5095,24.5088
TGX201904,IB0,B,2019-05-01T05:05:38,-148.3613,60.2657,330,29,19.97,11,5.1315,5.124,2.9508,2.9499,2.2611,2.5726,0.0715,1.7723,4.139,1.1435,4.9411,0.9129,0.0961,0.5227,87.75,275.002,279.139,0.648,98.82,13.7951,1.1436,30.3295,30.3261,23.9607,23.9588
TGX201904,IB0,B,2019-05-01T05:06:34,-148.3613,60.2657,330,29,9.81,12,4.8199,4.876,2.8576,2.8626,2.5151,2.8658,0.1064,1.2509,3.7978,1.3435,4.9402,1.7685,0.1835,0.8669,80.5149,319.25,323.139,5.22,98.8,9.567,1.3435,29.5534,29.5613,23.3784,23.379
TGX201904,IB0,B,2019-05-01T05:07:46,-148.3613,60.2657,330,29,2.4,13,4.2141,4.2457,2.6854,2.6875,2.506,2.8637,0.0724,1.1879,3.6108,1.381,4.9397,2.6879,0.0986,1.0689,76.5496,326.119,331.035,44.0,98.79,9.0557,1.381,28.1116,28.1091,22.2927,22.2878
TGX201904,GAK1,B,2019-05-01T16:04:47,-149.485,59.8462,270,30,76.23,1,6.2201,6.2203,3.1752,3.1752,2.35,2.6766,0.0419,2.0875,4.4387,1.1435,4.9756,0.0173,0.0223,0.243,94.1064,278.398,283.739,0.0018,99.51,16.3515,1.1435,31.8164,31.8164,25.011,25.011
TGX201904,GAK1,B,2019-05-01T16:05:46,-149.485,59.8462,270,30,49.88,2,6.2012,6.2006,3.1506,3.1505,2.4537,2.7867,0.055,1.7242,4.386,1.074,4.9977,0.1265,0.0551,0.2908,92.9882,295.128,298.01,0.0285,99.95,13.4055,1.074,31.5742,31.5735,24.8222,24.8217
TGX201904,GAK1,B,2019-05-01T16:05:47,-149.485,59.8462,270,30,50.74,3,6.1993,6.1985,3.1506,3.1506,2.453,2.7865,0.0551,1.7269,4.3878,1.074,4.9525,0.1229,0.0553,0.2891,93.0273,294.704,297.964,0.0276,99.05,13.4273,1.074,31.5748,31.5756,24.823,24.8237
TGX201904,GAK1,B,2019-05-01T16:06:56,-149.485,59.8462,270,30,40.25,4,6.2189,6.2189,3.1444,3.1443,2.4884,2.8291,0.0579,1.6242,4.3686,1.143,4.9233,0.3536,0.0622,0.3067,92.6199,299.688,303.169,0.112,98.47,12.5945,1.143,31.493,31.4914,24.7561,24.7547
TGX201904,GAK1,B,2019-05-01T16:07:35,-149.485,59.8462,270,30,29.45,5,6.2604,6.2585,3.1377,3.1377,2.5304,2.8742,0.0735,1.5699,4.3418,1.1449,4.9246,0.8756,0.1012,0.3313,92.0513,305.795,308.538,0.587,98.49,12.1538,1.1449,31.3856,31.3878,24.6662,24.6682
TGX201904,GAK1,B,2019-05-01T16:08:22,-149.485,59.8462,270,30,20.81,6,6.3352,6.3312,3.1276,3.1264,2.6155,2.9746,0.1128,1.4098,4.1818,1.0752,4.922,1.4966,0.1996,0.4815,88.6589,318.119,321.244,2.75,98.44,10.8557,1.0752,31.2091,31.1992,24.5179,24.5106
TGX201904,GAK1,B,2019-05-01T16:08:54,-149.485,59.8462,270,30,10.09,7,6.5129,6.5165,3.1207,3.1208,2.8589,3.2617,0.1626,1.0182,4.0181,1.0756,4.9225,2.5799,0.324,0.6413,85.1877,353.534,357.093,34.4,98.45,7.6793,1.0756,30.9766,30.9738,24.3127,24.3101
TGX201904,GAK1,B,2019-05-01T16:08:57,-149.485,59.8462,270,30,10.32,8,6.5129,6.5148,3.1208,3.1207,2.8581,3.2624,0.1572,1.0146,4.0182,1.0753,4.9226,2.5581,0.3106,0.6412,85.1882,352.719,357.09,32.6,98.45,7.65,1.0753,30.9766,30.9749,24.3128,24.3111
TGX201904,GAK1,B,2019-05-01T16:09:39,-149.485,59.8462,270,30,2.55,9,6.8553,6.8621,3.0881,3.0873,2.8377,3.2401,0.1289,0.7981,3.8754,1.1439,4.9227,3.5935,0.2398,0.7859,82.1615,347.968,352.417,361.0,98.45,5.8945,1.1439,30.3173,30.3024,23.7507,23.7381
TGX201904,GAK1,B,2019-05-01T16:09:41,-149.485,59.8462,270,30,2.54,10,6.8462,6.8501,3.0884,3.0879,2.8363,3.2393,0.1252,0.8726,3.881,1.4116,4.9226,3.5926,0.2305,0.7802,82.2787,347.707,352.279,372.0,98.45,6.4991,1.4117,30.329,30.3194,23.761,23.753
TGX201904,GAK1,B,2019-05-01T16:56:46,-149.4833,59.8447,270,31,269.44,1,6.4871,6.4865,3.2896,3.2895,1.9066,2.1557,0.0356,2.69,3.8147,1.1455,0.0954,0.0102,0.0064,0.8491,80.8742,214.919,218.393,0.0001,1.91,21.238,1.1455,32.7378,32.7373,25.7043,25.704
TGX201904,GAK1,B,2019-05-01T16:56:48,-149.4833,59.8447,270,31,268.88,2,6.487,6.4864,3.2895,3.2894,1.9067,2.1559,0.0361,2.7386,3.8071,1.1462,0.1084,0.0098,0.0078,0.8571,80.713,214.776,218.387,0.0,2.17,21.6323,1.1462,32.7379,32.7373,25.7044,25.704
TGX201904,GAK1,B,2019-05-01T16:57:43,-149.4833,59.8447,270,31,252.41,3,6.4989,6.4982,3.2883,3.2881,1.9341,2.1875,0.0343,2.7327,4.2691,1.0763,1.023,0.0098,0.0032,0.3989,90.5089,218.427,222.028,0.0,20.46,21.5844,1.0763,32.7203,32.7195,25.6889,25.6885
TGX201904,GAK1,B,2019-05-01T16:57:47,-149.4833,59.8447,270,31,253.27,4,6.4984,6.4979,3.2883,3.2882,1.9342,2.1866,0.0359,2.6861,4.2651,1.0764,0.9479,0.0098,0.0072,0.4026,90.4243,218.494,221.72,0.0,18.96,21.2059,1.0764,32.7208,32.7202,25.6894,25.689
TGX201904,GAK1,B,2019-05-01T16:58:59,-149.4833,59.8447,270,31,202.32,5,6.4379,6.4394,3.2633,3.2634,2.0949,2.3745,0.0354,2.5138,4.4526,1.1475,4.9873,0.0061,0.0061,0.2304,94.4012,242.041,245.478,0.0,99.75,19.8087,1.1475,32.5262,32.5259,25.5437,25.5433
TGX201904,GAK1,B,2019-05-01T16:59:00,-149.4833,59.8447,270,31,202.84,6,6.4301,6.4295,3.2626,3.2625,2.0943,2.3733,0.0355,2.4973,4.4555,1.0767,5.0,0.0061,0.0063,0.2278,94.4635,242.051,245.369,0.0,100.0,19.6755,1.0767,32.526,32.5254,25.5445,25.5442
TGX201904,GAK1,B,2019-05-01T17:00:19,-149.4833,59.8447,270,31,151.26,7,6.3124,6.3117,3.2244,3.2242,2.2901,2.61,0.0375,2.235,4.4944,1.0762,5.0,0.0062,0.0114,0.1931,95.2874,272.37,276.681,0.0,100.0,17.5477,1.0762,32.2394,32.2384,25.3333,25.3326
TGX201904,GAK1,B,2019-05-01T17:00:21,-149.4833,59.8447,270,31,151.41,8,6.3121,6.3118,3.2243,3.2243,2.2923,2.6124,0.0389,2.2413,4.4941,1.1432,5.0,0.0073,0.0147,0.1934,95.2805,272.676,277.322,0.0002,100.0,17.5988,1.1432,32.239,32.2385,25.333,25.3327
TGX201904,GAK1,B,2019-05-01T17:01:15,-149.4833,59.8447,270,31,125.55,9,6.2269,6.2268,3.2069,3.2069,2.3156,2.6342,0.0369,2.2741,4.3843,1.0765,5.0,0.0061,0.0097,0.2923,92.9528,275.356,279.536,0.0,100.0,17.865,1.0765,32.1386,32.1382,25.2644,25.2641
TGX201904,GAK1,B,2019-05-01T17:02:06,-149.4833,59.8447,270,31,101.02,10,6.2899,6.2895,3.2007,3.2006,2.3564,2.6857,0.0405,2.2197,4.4534,1.0767,5.0,0.0061,0.0188,0.2297,94.4192,280.443,285.204,0.0,100.0,17.424,1.0767,32.0222,32.0216,25.1648,25.1644
TGX201904,GAK1,B,2019-05-01T17:02:07,-149.4833,59.8447,270,31,101.12,11,6.2903,6.2893,3.2008,3.2006,2.3576,2.6855,0.0411,2.1577,4.4549,1.1442,5.0,0.0061,0.0203,0.2284,94.4498,280.953,285.147,0.0,100.0,16.9208,1.1442,32.0225,32.0216,25.165,25.1644
TGX201904,GAK1,B,2019-05-01T17:03:54,-149.4833,59.8447,270,31,2.75,12,6.6281,6.6417,3.0852,3.0854,2.8624,3.2746,0.1625,0.7867,3.7862,1.3416,4.9702,3.0911,0.3237,0.8792,80.2686,353.023,358.524,112.0,99.4,5.8021,1.3416,30.4874,30.4769,23.913,23.9031
TGX201904,GAK1,B,2019-05-01T18:01:53,-149.4817,59.844,270,32,101.05,1,6.3052,6.3038,3.2025,3.2023,2.3814,2.7125,0.0426,2.142,4.4029,1.0748,4.9638,0.0061,0.0241,0.2755,93.3459,283.967,288.664,0.0,99.28,16.7933,1.0748,32.0275,32.0261,25.167,25.1661
TGX201904,GAK1,B,2019-05-01T18:02:32,-149.4817,59.844,270,32,75.83,2,6.183,6.1826,3.1692,3.1692,2.3529,2.6793,0.0433,2.0936,4.4357,1.0749,4.9633,0.0074,0.0258,0.2457,94.0424,280.108,284.356,0.0001,99.27,16.4012,1.0749,31.785,31.7849,24.9908,24.9908
TGX201904,GAK1,B,2019-05-01T18:03:21,-149.4817,59.844,270,32,50.94,3,6.1851,6.1845,3.1502,3.1501,2.4484,2.7908,0.0541,1.7921,4.4012,1.075,4.9621,0.274,0.0529,0.2769,93.3111,294.184,298.851,0.0776,99.24,13.956,1.075,31.5834,31.5829,24.8315,24.8311
TGX201904,GAK1,B,2019-05-01T18:05:17,-149.4817,59.844,270,32,30.6,4,6.2226,6.2195,3.1315,3.1314,2.5073,2.8555,0.0641,1.5806,4.3693,1.1426,4.9572,1.2296,0.0778,0.3061,92.6336,302.281,306.31,1.44,99.15,12.2405,1.1426,31.3517,31.3528,24.6441,24.6453
TGX201904,GAK1,B,2019-05-01T18:05:21,-149.4817,59.844,270,32,30.48,5,6.2181,6.2156,3.1321,3.1317,2.5078,2.8555,0.0671,1.5249,4.3688,1.0748,4.9576,1.2267,0.0853,0.3065,92.6231,302.79,306.6,1.43,99.15,11.7892,1.0748,31.3617,31.3605,24.6526,24.6519
TGX201904,GAK1,B,2019-05-01T18:06:21,-149.4817,59.844,270,32,19.9,6,6.2038,6.2072,3.1161,3.1162,2.5415,2.8923,0.0871,1.4119,4.2936,1.0747,4.9618,1.8349,0.1352,0.376,91.0283,308.295,311.542,6.1,99.24,10.8727,1.0747,31.2034,31.2006,24.5294,24.5268
TGX201904,GAK1,B,2019-05-01T18:06:24,-149.4817,59.844,270,32,20.25,7,6.205,6.2018,3.1162,3.116,2.54,2.8964,0.0871,1.3833,4.3046,1.1226,4.962,1.8378,0.1354,0.3657,91.2624,307.265,312.502,6.14,99.24,10.6403,1.1226,31.2026,31.2033,24.5287,24.5296
TGX201904,GAK1,B,2019-05-01T18:07:17,-149.4817,59.844,270,32,12.52,8,6.4665,6.4625,3.1159,3.1156,2.7847,3.1686,0.1595,1.0343,4.0171,1.1441,4.9575,2.4411,0.3164,0.6423,85.165,341.771,344.03,24.9,99.15,7.8107,1.1441,30.9648,30.9643,24.3092,24.3093
TGX201904,GAK1,B,2019-05-01T18:08:00,-149.4817,59.844,270,32,10.44,9,6.5217,6.531,3.12,3.1207,2.8378,3.2343,0.1723,1.0244,3.9751,1.0746,4.9509,2.5651,0.3482,0.6843,84.2746,349.985,353.426,33.2,99.02,7.7296,1.0746,30.9599,30.96,24.2985,24.2974
