Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
WSD201807,CS1,B,2018-07-05T17:28:30,-143.8927,59.9382,63,1,60.23,1,6.5873,6.5876,3.2466,3.2467,2.2483,2.4898,0.0367,1.9308,2.5329,1.4059,0.1995,0.0288,0.0093,2.4877,53.6923,256.178,257.666,0.0042,3.99,15.0806,1.4059,32.2685,32.2696,25.3215,25.3223
WSD201807,CS1,B,2018-07-05T17:30:04,-143.8927,59.9382,63,1,50.17,2,7.1487,7.1647,3.2854,3.287,2.2773,2.5379,0.0379,1.5309,3.8291,1.0741,0.729,0.5185,0.0122,0.8341,81.1791,256.41,260.833,0.206,14.58,11.8377,1.0742,32.1703,32.1733,25.1705,25.1707
WSD201807,CS1,B,2018-07-05T17:31:52,-143.8927,59.9382,63,1,40.27,3,7.7276,7.7234,3.329,3.3288,2.4451,2.7156,0.0504,1.2869,4.385,1.0763,1.2071,0.9026,0.0435,0.2917,92.9671,276.734,279.558,0.631,24.14,9.8588,1.0763,32.1084,32.1101,25.0423,25.0442
WSD201807,CS1,B,2018-07-05T17:33:02,-143.8927,59.9382,63,1,31.23,4,8.4717,8.4707,3.3864,3.3863,2.5806,2.8616,0.0752,1.0054,4.3399,1.1403,1.6753,1.384,0.1055,0.333,92.0117,291.937,294.27,2.1,33.51,7.5763,1.1403,32.04,32.0404,24.8811,24.8816
WSD201807,CS1,B,2018-07-05T17:35:08,-143.8927,59.9382,63,1,20.36,5,9.8418,9.8429,3.4909,3.4913,2.7695,3.0675,0.1202,0.576,4.193,1.1453,2.1926,2.0595,0.218,0.4709,88.8945,306.401,308.139,10.3,43.85,4.0933,1.1453,31.8953,31.8978,24.5545,24.5562
WSD201807,CS1,B,2018-07-05T17:37:03,-143.8927,59.9382,63,1,9.97,6,11.8124,11.7641,3.6103,3.6012,2.857,3.1612,0.076,0.4549,4.1719,1.193,4.2646,2.8103,0.1076,0.4912,88.4475,304.976,306.893,58.4,85.29,3.1109,1.193,31.379,31.3314,23.8127,23.7845
WSD201807,CS1,B,2018-07-05T17:39:15,-143.8927,59.9382,63,1,2.44,7,12.526,12.5126,3.2852,3.2647,2.8139,3.1103,0.0513,0.4101,3.7311,1.3835,3.9839,3.5872,0.0457,0.9378,79.1008,302.475,305.456,351.0,79.68,2.7476,1.3835,27.73,27.5492,20.8559,20.7186
WSD201807,CS2,B,2018-07-05T22:22:00,-143.8947,59.7745,121,4,16.85,1,8.8487,8.8654,3.4147,3.4161,2.6793,2.9695,0.3485,0.8698,3.3908,1.3357,4.9381,2.6538,0.7887,1.3208,71.8837,300.604,303.014,40.8,98.76,6.4759,1.3357,32.001,32.0006,24.7938,24.7909
WSD201807,CS2,B,2018-07-05T22:23:32,-143.8947,59.7745,121,4,13.03,2,10.2491,10.2454,3.534,3.5338,2.9878,3.3028,0.1003,0.4253,3.9135,1.075,4.9379,3.0178,0.1684,0.7468,82.9699,332.54,334.122,94.2,98.76,2.8712,1.075,31.9733,31.9751,24.5481,24.5501
WSD201807,CS2,B,2018-07-05T22:25:37,-143.8947,59.7745,121,4,6.84,3,12.1326,12.1465,3.706,3.7073,2.9214,3.2142,0.064,0.5454,4.1072,1.1429,4.9389,3.5932,0.0774,0.5536,87.0757,310.259,310.165,355.0,98.78,3.8449,1.1429,32.03,32.0304,24.2587,24.2564
WSD201807,CS2,B,2018-07-05T22:27:30,-143.8947,59.7745,121,4,4.59,4,12.4778,12.4532,3.7092,3.7112,2.8765,3.1738,0.0564,0.4238,4.0865,1.0767,4.9388,3.7071,0.0585,0.5738,86.6377,301.55,303.258,461.0,98.78,2.8589,1.0767,31.7671,31.8069,23.9899,24.0254
WSD201807,CS2,B,2018-07-05T22:28:30,-143.8947,59.7745,121,4,2.07,5,13.8041,13.8046,3.1487,3.1487,2.7013,2.9639,0.0432,0.4092,3.7697,1.1929,4.9383,4.2052,0.0256,0.8966,79.9199,284.124,284.302,1560.0,98.76,2.7409,1.1929,25.5862,25.586,18.9633,18.9631
WSD201807,CS2,B,2018-07-05T23:38:42,-143.8927,59.7735,121,5,119.13,1,6.0409,6.0257,3.2495,3.2464,2.0029,2.2133,0.0487,2.4834,4.2724,1.0742,0.1919,0.0098,0.0392,0.3962,90.5802,224.114,228.172,0.0,3.84,19.5623,1.0743,32.794,32.7739,25.8047,25.7907
WSD201807,CS2,B,2018-07-05T23:41:31,-143.8927,59.7735,121,5,101.22,2,6.0149,6.0147,3.2276,3.2261,2.1825,2.4038,0.0487,2.2669,4.5778,1.0754,1.0968,0.0098,0.0393,0.1195,97.056,250.915,251.859,0.0,21.94,17.8066,1.0754,32.5822,32.5658,25.6407,25.6277
WSD201807,CS2,B,2018-07-05T23:43:22,-143.8927,59.7735,121,5,75.99,3,6.0731,6.0724,3.2183,3.2169,2.2726,2.5086,0.035,2.1989,4.5361,1.0751,4.9401,0.0722,0.005,0.1561,96.1714,263.538,264.726,0.0144,98.8,17.2549,1.0751,32.4352,32.4199,25.5174,25.5054
WSD201807,CS2,B,2018-07-05T23:45:20,-143.8927,59.7735,121,5,50.42,4,6.5937,6.5952,3.2479,3.2464,2.3266,2.5571,0.0372,1.9205,4.4456,1.1444,4.9402,0.6089,0.0106,0.2368,94.2522,267.318,266.449,0.275,98.8,14.9971,1.1445,32.2815,32.2633,25.3309,25.3164
WSD201807,CS2,B,2018-07-05T23:46:38,-143.8927,59.7735,121,5,39.99,5,6.8502,6.8536,3.266,3.2646,2.3541,2.5941,0.0408,1.7962,4.4754,1.0763,4.9401,1.0842,0.0195,0.21,94.8847,269.389,269.2,1.01,98.8,13.9889,1.0763,32.2433,32.2255,25.2676,25.2531
WSD201807,CS2,B,2018-07-05T23:48:15,-143.8927,59.7735,121,5,30.28,6,7.4022,7.4018,3.3057,3.3042,2.4225,2.6651,0.0548,1.4279,4.4054,1.0757,4.9402,1.5797,0.0545,0.2731,93.3998,275.322,274.958,3.35,98.8,11.0025,1.0757,32.1643,32.1483,25.1314,25.1189
WSD201807,CS2,B,2018-07-05T23:49:24,-143.8927,59.7735,121,5,20.02,7,8.3576,8.3345,3.3762,3.3729,2.5111,2.7589,0.1128,1.1298,4.2149,1.0848,4.94,2.1574,0.1994,0.4499,89.3606,281.311,280.954,12.9,98.8,8.5847,1.0848,32.042,32.0281,24.8995,24.892
WSD201807,CS2,B,2018-07-05T23:49:27,-143.8927,59.7735,121,5,19.98,8,8.3504,8.3258,3.3755,3.3722,2.5104,2.7584,0.1093,1.1319,4.2163,1.0757,4.9401,2.1518,0.1909,0.4487,89.3892,281.343,280.326,12.7,98.8,8.6015,1.0758,32.0415,32.0288,24.9002,24.8938
WSD201807,CS2,B,2018-07-05T23:50:45,-143.8927,59.7735,121,5,9.62,9,9.6319,9.6128,3.477,3.474,3.0372,3.3209,0.2853,0.5036,3.3394,1.4035,4.9389,3.2892,0.6308,1.3824,70.7951,344.184,340.168,176.0,98.78,3.5064,1.4035,31.9448,31.9312,24.6271,24.6196
WSD201807,CS2,B,2018-07-05T23:50:46,-143.8927,59.7735,121,5,9.69,10,9.625,9.6112,3.4765,3.4739,3.0389,3.3294,0.2597,0.5195,3.4335,1.3354,4.9389,3.2853,0.5667,1.2706,72.7904,344.764,343.078,175.0,98.78,3.6353,1.3354,31.9452,31.9311,24.6285,24.6197
WSD201807,CS2,B,2018-07-05T23:52:06,-143.8927,59.7735,121,5,2.36,11,13.9206,13.9192,3.1493,3.1495,2.7026,2.9464,0.044,0.4194,3.7718,1.1395,4.9389,4.0278,0.0274,0.8944,79.9637,283.736,282.048,1010.0,98.78,2.8231,1.1395,25.5136,25.5165,18.8852,18.8877
WSD201807,CS3,B,2018-07-06T01:46:52,-143.8928,59.6073,198,7,196.44,1,6.2351,6.2348,3.3475,3.3476,1.2845,1.397,0.0501,3.7352,4.4071,1.0752,0.2542,0.0098,0.0427,0.2716,93.4358,116.402,118.798,0.0,5.08,29.714,1.0753,33.6615,33.6624,26.4653,26.4661
WSD201807,CS3,B,2018-07-06T01:49:28,-143.8928,59.6073,198,7,151.41,2,6.3959,6.3962,3.3469,3.3469,1.3782,1.5031,0.0466,3.4993,4.4538,1.103,2.5867,0.0085,0.0341,0.2294,94.426,129.346,131.424,0.0,51.73,27.8008,1.103,33.5182,33.5185,26.3316,26.3318
WSD201807,CS3,B,2018-07-06T01:50:57,-143.8928,59.6073,198,7,126.22,3,6.449,6.4487,3.3259,3.3259,1.5727,1.7265,0.0326,3.2126,4.4042,1.1387,4.618,0.0067,-0.0009,0.2743,93.3729,157.784,160.36,0.0,92.36,25.4758,1.1387,33.2451,33.246,26.1093,26.1101
WSD201807,CS3,B,2018-07-06T01:52:41,-143.8928,59.6073,198,7,100.53,4,6.0762,6.0734,3.2531,3.2528,1.9842,2.1992,0.0338,2.6181,4.5598,1.1444,4.9402,0.1176,0.0019,0.1353,96.675,220.718,224.36,0.0261,98.8,20.6548,1.1444,32.809,32.8082,25.8121,25.8119
WSD201807,CS3,B,2018-07-06T01:54:12,-143.8928,59.6073,198,7,75.75,5,5.9333,5.9347,3.2153,3.2155,2.3178,2.5785,0.0374,2.0443,4.5825,1.0751,4.9402,0.4775,0.0111,0.1154,97.1553,271.353,274.585,0.179,98.8,16.0011,1.0751,32.5359,32.5366,25.614,25.6144
WSD201807,CS3,B,2018-07-06T01:56:07,-143.8928,59.6073,198,7,50.04,6,6.5061,6.5127,3.2537,3.2543,2.3795,2.6486,0.0503,1.9074,4.5434,1.0754,4.9402,1.0816,0.0432,0.1497,96.3278,275.438,278.991,0.999,98.8,14.8912,1.0755,32.4284,32.4289,25.4579,25.4574
WSD201807,CS3,B,2018-07-06T01:57:22,-143.8928,59.6073,198,7,39.34,7,7.3331,7.3359,3.3152,3.3155,2.5179,2.8023,0.0997,1.4876,4.4118,1.0745,4.9401,1.4602,0.1669,0.2673,93.5357,289.482,293.03,2.52,98.8,11.4865,1.0745,32.327,32.3273,25.2688,25.2686
WSD201807,CS3,B,2018-07-06T01:58:26,-143.8928,59.6073,198,7,29.16,8,8.364,8.3649,3.3997,3.3999,2.6925,2.992,0.1461,1.1468,4.3146,1.0765,4.94,1.9209,0.2828,0.3565,91.4738,306.684,308.983,7.45,98.8,8.7223,1.0765,32.279,32.2805,25.0844,25.0854
WSD201807,CS3,B,2018-07-06T01:59:46,-143.8928,59.6073,198,7,20.57,9,10.6863,10.6881,3.6005,3.6007,2.7976,3.1121,0.1382,0.8103,4.2598,1.0761,4.9392,2.5052,0.2631,0.4076,90.3118,303.851,307.246,28.9,98.79,5.9939,1.0761,32.2504,32.2503,24.6897,24.6893
WSD201807,CS3,B,2018-07-06T02:01:29,-143.8928,59.6073,198,7,10.88,10,12.6001,12.6372,3.7642,3.768,2.7865,3.0924,0.0984,0.651,4.1952,1.0757,4.9389,2.8607,0.1636,0.4688,88.9416,289.367,292.782,65.6,98.78,4.7016,1.0757,32.1844,32.189,24.2899,24.2863
WSD201807,CS3,B,2018-07-06T02:02:52,-143.8928,59.6073,198,7,2.15,11,13.9002,13.8984,3.3365,3.337,2.6657,2.956,0.0486,0.4565,3.9314,1.074,4.9389,3.6318,0.039,0.7285,83.3488,275.786,280.045,419.0,98.78,3.1245,1.074,27.2106,27.2162,20.1962,20.2009
WSD201807,CS4,B,2018-07-06T05:03:13,-143.8953,59.4377,2010,9,1011.49,1,3.1574,3.1567,3.171,3.171,0.5708,0.5812,0.0359,4.1395,4.6084,1.0814,4.938,0.0061,0.0072,0.0929,97.7044,11.971,13.541,0.0,98.76,32.9937,1.0814,34.3439,34.3448,27.3469,27.3476
WSD201807,CS4,B,2018-07-06T05:09:29,-143.8953,59.4377,2010,9,759.51,2,3.615,3.6144,3.1916,3.1916,0.5824,0.5936,0.0348,4.141,4.6085,1.0755,4.9393,0.0061,0.0044,0.0928,97.707,13.548,14.77,0.0,98.79,33.006,1.0755,34.2408,34.2415,27.2209,27.2215
WSD201807,CS4,B,2018-07-06T05:14:47,-143.8953,59.4377,2010,9,505.87,3,4.1662,4.1659,3.2139,3.2139,0.6809,0.7057,0.0345,4.1439,4.6047,1.0787,4.9381,0.0171,0.0038,0.0961,97.6261,29.158,30.449,0.0019,98.76,33.0289,1.0787,34.0643,34.0648,27.0246,27.0251
WSD201807,CS4,B,2018-07-06T05:20:44,-143.8953,59.4377,2010,9,253.45,4,5.2963,5.2954,3.2853,3.2852,1.0667,1.1475,0.0353,4.1529,4.5934,1.0755,4.9276,0.0072,0.0058,0.106,97.3857,86.846,88.764,0.0002,98.55,33.1024,1.0755,33.8675,33.8682,26.7432,26.7438
WSD201807,CS4,B,2018-07-06T05:22:24,-143.8953,59.4377,2010,9,201.45,5,5.8532,5.8527,3.3289,3.3289,1.1989,1.2991,0.0347,4.1232,4.5984,1.1426,4.9225,0.0076,0.0042,0.1016,97.492,104.908,107.211,0.0001,98.45,32.8613,1.1426,33.8299,33.8303,26.6463,26.6467
WSD201807,CS4,B,2018-07-06T05:24:10,-143.8953,59.4377,2010,9,150.9,6,6.5103,6.512,3.3751,3.3752,1.2972,1.4115,0.0353,3.819,4.5949,1.0901,4.9157,0.0061,0.0058,0.1046,97.419,116.798,119.488,0.0,98.31,30.394,1.0901,33.7195,33.7186,26.4755,26.4746
WSD201807,CS4,B,2018-07-06T05:25:59,-143.8953,59.4377,2010,9,101.2,7,6.3663,6.3657,3.3054,3.3054,1.7505,1.9264,0.0355,0.2588,4.5945,1.0749,4.9084,0.0528,0.0064,0.105,97.4111,184.436,187.418,0.0097,98.17,1.5211,1.0749,33.111,33.1108,26.0141,26.014
WSD201807,CS4,B,2018-07-06T05:27:50,-143.8953,59.4377,2010,9,75.17,8,5.6853,5.6833,3.2047,3.2045,2.2629,2.5141,0.0401,0.12,4.587,1.134,4.9017,0.1941,0.0178,0.1115,97.2504,264.467,267.527,0.049,98.03,0.3955,1.134,32.656,32.6555,25.7387,25.7385
WSD201807,CS4,B,2018-07-06T05:29:29,-143.8953,59.4377,2010,9,49.4,9,6.195,6.1948,3.2332,3.2333,2.4378,2.7144,0.0546,0.0934,4.5391,1.0759,4.8945,0.6333,0.0541,0.1535,96.2353,286.092,289.759,0.296,97.89,0.1798,1.0759,32.4982,32.499,25.5521,25.5528
WSD201807,CS4,B,2018-07-06T05:30:46,-143.8953,59.4377,2010,9,40.15,10,6.8051,6.8101,3.2802,3.2807,2.535,2.822,0.0899,0.0934,4.451,1.1443,4.8893,0.9557,0.1421,0.2319,94.3674,295.539,298.748,0.725,97.78,0.1796,1.1443,32.4415,32.4419,25.4295,25.4293
WSD201807,CS4,B,2018-07-06T05:31:57,-143.8953,59.4377,2010,9,29.34,11,8.2066,8.1922,3.3945,3.3937,2.7136,3.0231,0.1341,0.0935,4.3044,1.1394,4.888,1.5152,0.2527,0.3659,91.2582,311.159,314.3,2.87,97.76,0.18,1.1394,32.3692,32.3738,25.1782,25.1839
WSD201807,CS4,B,2018-07-06T05:33:07,-143.8953,59.4377,2010,9,20.11,12,11.6747,11.6979,3.6968,3.6989,2.7041,3.0066,0.0811,0.0934,4.3661,1.0748,4.8817,1.9141,0.1202,0.309,92.5666,284.895,289.572,7.34,97.63,0.1794,1.0748,32.331,32.3315,24.5769,24.573
WSD201807,CS4,B,2018-07-06T05:34:19,-143.8953,59.4377,2010,9,9.98,13,13.095,13.0963,3.8178,3.8179,2.671,2.9567,0.083,0.0936,4.3024,1.1432,4.8776,2.2383,0.1251,0.3677,91.2165,272.196,274.342,15.6,97.55,0.1808,1.1432,32.2705,32.2701,24.2605,24.26
WSD201807,CS4,B,2018-07-06T05:34:25,-143.8953,59.4377,2010,9,9.84,14,13.0954,13.094,3.8179,3.8177,2.6721,2.9589,0.0794,0.0934,4.3042,1.1422,4.8775,2.2387,0.116,0.3661,91.2539,272.441,275.381,15.6,97.55,0.1794,1.1422,32.2705,32.2703,24.2604,24.2606
WSD201807,CS4,B,2018-07-06T05:36:14,-143.8953,59.4377,2010,9,2.24,15,13.0961,13.0958,3.8177,3.8176,2.68,2.9549,0.0819,0.0935,4.1969,1.1364,4.8816,2.7722,0.1224,0.4687,88.977,273.334,274.582,54.9,97.63,0.1804,1.1364,32.2712,32.2709,24.2608,24.2607
WSD201807,CS5,B,2018-07-06T07:44:33,-143.8977,59.2712,2810,10,1012.16,1,3.0226,3.0216,3.1613,3.1613,0.5725,0.5827,0.0337,0.093,4.6141,1.0739,4.939,0.0061,0.0016,0.088,97.8244,12.397,13.878,0.0,98.78,0.1762,1.0739,34.3695,34.3703,27.3797,27.3805
WSD201807,CS5,B,2018-07-06T07:50:38,-143.8977,59.2712,2810,10,758.38,2,3.4999,3.4994,3.1834,3.1834,0.5788,0.5897,0.0343,0.0926,4.6073,1.1415,4.9391,0.0061,0.0033,0.0938,97.6816,12.967,14.365,0.0,98.78,0.1732,1.1415,34.2639,34.2647,27.2506,27.2513
WSD201807,CS5,B,2018-07-06T07:55:46,-143.8977,59.2712,2810,10,504.77,3,4.0814,4.081,3.2087,3.2087,0.657,0.6789,0.0342,0.0926,4.6032,1.0742,4.9389,0.0061,0.0031,0.0974,97.5944,25.213,26.623,0.0,98.78,0.173,1.0742,34.0913,34.092,27.0549,27.0555
WSD201807,CS5,B,2018-07-06T08:00:58,-143.8977,59.2712,2810,10,251.73,4,5.4336,5.432,3.297,3.2969,1.0858,1.1684,0.0339,0.0927,4.5904,1.1427,4.9277,0.0061,0.0023,0.1085,97.3239,89.501,91.444,0.0,98.55,0.1736,1.1427,33.8635,33.8643,26.7238,26.7246
WSD201807,CS5,B,2018-07-06T08:03:39,-143.8977,59.2712,2810,10,202.62,5,6.0811,6.0808,3.3472,3.3472,1.2182,1.3199,0.0344,0.0927,4.5943,1.0757,4.9229,0.0061,0.0035,0.1052,97.4058,107.335,109.231,0.0,98.46,0.1736,1.0757,33.8075,33.808,26.6001,26.6006
WSD201807,CS5,B,2018-07-06T08:05:39,-143.8977,59.2712,2810,10,151.5,6,6.5337,6.53,3.3691,3.3689,1.3541,1.4762,0.0342,0.0928,4.5946,1.076,4.9168,0.0061,0.0031,0.1049,97.4116,125.667,127.885,0.0,98.34,0.1746,1.0761,33.6291,33.6307,26.4011,26.4029
WSD201807,CS5,B,2018-07-06T08:07:51,-143.8977,59.2712,2810,10,125.84,7,6.446,6.4454,3.3433,3.3433,1.4975,1.641,0.0351,0.093,4.5937,1.134,4.911,0.0061,0.0051,0.1057,97.3926,146.66,149.211,0.0,98.22,0.1762,1.134,33.4421,33.4422,26.2651,26.2652
WSD201807,CS5,B,2018-07-06T08:09:48,-143.8977,59.2712,2810,10,101.67,8,5.6935,5.6971,3.2359,3.2365,1.9619,2.1643,0.0363,0.0929,4.59,1.0763,4.919,0.0061,0.0084,0.1088,97.3154,220.318,222.512,0.0,98.38,0.1754,1.0763,32.988,32.9904,26.0002,26.0016
WSD201807,CS5,B,2018-07-06T08:11:12,-143.8977,59.2712,2810,10,76.1,9,5.445,5.4447,3.1892,3.1892,2.2104,2.4549,0.0422,0.0929,4.581,1.0758,4.917,0.0061,0.0231,0.1167,97.1242,257.715,261.953,0.0,98.34,0.1752,1.0759,32.7137,32.7146,25.8125,25.8132
WSD201807,CS5,B,2018-07-06T08:12:47,-143.8977,59.2712,2810,10,50.1,10,6.3966,6.4118,3.2478,3.2491,2.4751,2.7594,0.0666,0.093,4.5005,1.1482,4.9201,0.0061,0.084,0.1877,95.4153,290.456,293.708,0.0,98.4,0.1766,1.1482,32.4676,32.4677,25.5027,25.5009
WSD201807,CS5,B,2018-07-06T08:13:46,-143.8977,59.2712,2810,10,39.95,11,7.6419,7.655,3.3502,3.3513,2.6193,2.9165,0.1131,0.093,4.401,1.0741,4.9207,0.0061,0.2001,0.2771,93.3068,301.8,304.862,0.0,98.41,0.1764,1.0742,32.4154,32.4149,25.2955,25.2933
WSD201807,CS5,B,2018-07-06T08:14:41,-143.8977,59.2712,2810,10,29.73,12,9.4131,9.4161,3.5002,3.5005,2.7171,3.0257,0.1392,0.093,4.2867,1.0764,4.9205,0.0061,0.2655,0.3824,90.8824,302.144,306.028,0.0,98.41,0.1762,1.0764,32.3694,32.3699,24.9938,24.9937
WSD201807,CS5,B,2018-07-06T08:15:59,-143.8977,59.2712,2810,10,19.82,13,10.7411,10.7557,3.6148,3.6161,2.7567,3.0693,0.1117,0.0932,4.3014,1.0766,4.92,0.0061,0.1968,0.3687,91.1953,298.017,301.938,0.0,98.4,0.1776,1.0766,32.344,32.3437,24.7531,24.7503
WSD201807,CS5,B,2018-07-06T08:17:02,-143.8977,59.2712,2810,10,9.93,14,12.9507,12.9363,3.8083,3.8072,2.659,2.9519,0.0862,0.0931,4.2936,1.1471,4.923,0.0061,0.133,0.3759,91.0294,271.55,275.283,0.0,98.46,0.177,1.1471,32.3037,32.3056,24.3145,24.3188
WSD201807,CS5,B,2018-07-06T08:17:56,-143.8977,59.2712,2810,10,2.86,15,12.9836,12.9822,3.811,3.8109,2.6573,2.9488,0.086,0.0934,4.2894,1.075,3.541,0.0182,0.1325,0.3799,90.9384,270.298,274.412,0.0021,70.82,0.1796,1.075,32.3043,32.3043,24.3085,24.3088
WSD201807,MID1,B,2018-07-06T17:49:09,-145.4998,60.2495,20,11,17.41,1,8.8869,8.9214,3.348,3.3495,2.4005,2.668,0.0561,0.7774,1.5496,1.3763,0.1187,0.708,0.0577,4.4573,32.8393,263.484,267.168,0.37,2.37,5.7269,1.3763,31.2748,31.2601,24.2197,24.203
WSD201807,MID1,B,2018-07-06T17:50:37,-145.4998,60.2495,20,11,10.05,2,10.2872,10.2593,3.4112,3.41,2.705,3.0027,0.1655,0.4058,3.552,1.0741,0.4919,1.7125,0.3312,1.1346,75.3025,297.175,299.938,4.58,9.84,2.7134,1.0741,30.7117,30.7237,23.5586,23.5726
WSD201807,MID1,B,2018-07-06T17:53:11,-145.4998,60.2495,20,11,2.35,3,14.636,14.6307,1.2757,1.1993,2.7598,3.0657,0.0728,0.6696,1.5441,1.329,0.8749,3.8584,0.0996,4.4683,32.7236,319.428,325.094,653.0,17.5,4.8525,1.329,9.3409,8.7389,6.3399,5.8792
WSD201807,MID2,B,2018-07-06T20:11:58,-145.651,60.0998,120,13,11.86,1,10.0992,10.0969,3.4095,3.4104,2.6131,2.9013,0.2665,0.4838,3.5573,1.0751,4.9397,2.4915,0.5837,1.1287,75.4151,285.406,288.612,28.0,98.79,3.3459,1.0751,30.8539,30.8649,23.7003,23.7093
WSD201807,MID2,B,2018-07-06T20:13:23,-145.651,60.0998,120,13,8.62,2,10.6716,10.6475,3.4355,3.434,2.7323,3.029,0.1038,0.3962,3.7135,1.075,4.94,2.9082,0.1769,0.9567,78.7272,298.24,301.042,73.2,98.8,2.6352,1.075,30.6307,30.6353,23.4314,23.439
WSD201807,MID2,B,2018-07-06T20:14:59,-145.651,60.0998,120,13,4.91,3,12.4952,12.5024,3.4736,3.4734,2.8332,3.1354,0.0574,0.4314,3.4521,1.144,4.9392,3.4042,0.0609,1.2488,73.1847,302.049,303.624,230.0,98.78,2.9206,1.144,29.5204,29.5128,22.2468,22.2396
WSD201807,MID2,B,2018-07-06T20:17:06,-145.651,60.0998,120,13,3.47,4,14.6265,14.6779,3.0595,3.0548,2.7833,3.0689,0.0622,0.3957,3.4677,1.4048,4.939,3.5793,0.073,1.2315,73.5144,292.453,293.592,344.0,98.78,2.6312,1.4048,24.2663,24.1931,17.789,17.7227
WSD201807,MID2,B,2018-07-06T20:18:09,-145.651,60.0998,120,13,2.37,5,15.0166,15.0334,2.9768,2.9676,2.7587,3.0424,0.0617,0.375,3.3224,1.3795,4.9389,3.7428,0.0717,1.4029,70.4337,288.066,291.201,510.0,98.78,2.463,1.3795,23.3106,23.2207,16.9783,16.906
WSD201807,MID2,B,2018-07-06T21:07:17,-145.6512,60.0998,120,14,117.36,1,6.1611,6.1604,3.2185,3.2185,2.0682,2.2967,0.0349,2.105,3.4434,1.076,0.0948,0.0098,0.0048,1.2589,72.9997,233.702,237.518,0.0,1.9,16.4938,1.0761,32.3332,32.3343,25.4261,25.4271
WSD201807,MID2,B,2018-07-06T21:09:16,-145.6512,60.0998,120,14,101.18,2,6.1762,6.1753,3.2117,3.2118,2.1597,2.3984,0.0354,1.8999,3.9866,1.1426,0.9037,0.0098,0.0059,0.6727,84.5198,247.014,250.246,0.0,18.07,14.8306,1.1426,32.252,32.2532,25.3601,25.3612
WSD201807,MID2,B,2018-07-06T21:11:44,-145.6512,60.0998,120,14,75.33,3,6.4206,6.4203,3.2219,3.222,2.2996,2.5545,0.0354,1.5713,4.3278,1.0761,4.9407,0.0061,0.0061,0.3442,91.7559,265.563,268.431,0.0,98.81,12.1655,1.0762,32.1458,32.1468,25.2459,25.2467
WSD201807,MID2,B,2018-07-06T21:13:33,-145.6512,60.0998,120,14,50.16,4,6.6708,6.6832,3.2233,3.2237,2.4133,2.6875,0.0361,1.2496,4.4581,1.0761,4.9412,0.3088,0.0079,0.2256,94.5164,280.527,284.055,0.0917,98.83,9.5563,1.0761,31.9387,31.9312,25.0509,25.0434
WSD201807,MID2,B,2018-07-06T21:14:51,-145.6512,60.0998,120,14,40.21,5,7.6686,7.6665,3.3086,3.3086,2.4537,2.7289,0.0418,1.1582,4.4493,1.1161,4.9412,0.6398,0.0221,0.2334,94.3304,279.073,282.241,0.302,98.83,8.8147,1.1161,31.9451,31.9462,24.9223,24.9235
WSD201807,MID2,B,2018-07-06T21:16:11,-145.6512,60.0998,120,14,30.57,6,8.5322,8.5309,3.3723,3.3722,2.4783,2.7551,0.0458,0.9782,4.4428,1.075,4.9412,1.0516,0.032,0.2393,94.193,276.344,279.507,0.927,98.82,7.3552,1.075,31.838,31.8382,24.7138,24.7142
WSD201807,MID2,B,2018-07-06T21:17:26,-145.6512,60.0998,120,14,20.62,7,9.3945,9.4229,3.4144,3.4139,2.5739,2.8659,0.0707,0.7128,4.3111,1.0742,4.941,1.6411,0.0943,0.3597,91.4003,284.033,287.712,3.87,98.82,5.2027,1.0742,31.5096,31.4797,24.3249,24.2972
WSD201807,MID2,B,2018-07-06T21:17:32,-145.6512,60.0998,120,14,20.6,8,9.4089,9.4254,3.4142,3.4141,2.5752,2.8666,0.071,0.6252,4.3021,1.0742,4.9408,1.6488,0.0949,0.368,91.2096,284.121,288.267,3.94,98.81,4.4928,1.0742,31.4956,31.48,24.3117,24.2969
WSD201807,MID2,B,2018-07-06T21:19:10,-145.6512,60.0998,120,14,15.1,9,9.5982,9.6294,3.382,3.3842,2.4915,2.7822,0.1043,0.6541,3.9074,1.0765,4.9402,2.1223,0.1784,0.7531,82.8389,272.315,277.45,11.9,98.8,4.727,1.0765,31.0046,30.9998,23.8984,23.8897
WSD201807,MID2,B,2018-07-06T21:19:16,-145.6512,60.0998,120,14,15.01,10,9.6171,9.6462,3.3828,3.3847,2.4941,2.7804,0.1144,0.6449,3.8817,1.0763,4.9402,2.1301,0.2036,0.7795,82.2946,272.72,276.57,12.1,98.8,4.6526,1.0763,30.996,30.9907,23.8887,23.8799
