Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX202109,PWS2,B,2021-09-16T21:03:39,-147.8045,60.5358,739,23,506.17,5,5.7208,5.7203,3.2654,3.2652,4.9708,0.0092,0.0245,2.4889,4.407,1.0835,1.4754,1.6557,-0.0212,0.2717,93.4331,0.0005,156.334,159.911,51.002,52.167,99.42,29.26,33.096,33.0937,26.0823,26.0806
TGX202109,PWS2,B,2021-09-16T21:08:48,-147.8045,60.5358,739,23,252.64,6,5.7855,5.7851,3.2423,3.2421,5.0,0.0061,0.0245,2.3844,4.5348,1.0836,1.574,1.7725,-0.0212,0.1573,96.1439,0.0,166.747,170.542,54.4,55.637,100.0,27.952,32.8959,32.8936,25.9163,25.9146
TGX202109,PWS2,B,2021-09-16T21:10:15,-147.8045,60.5358,739,23,200.97,7,5.8213,5.8209,3.2344,3.2342,5.0,0.0061,0.0249,2.3188,4.5179,1.0811,1.5888,1.7899,-0.0201,0.1722,95.7867,0.0,167.75,171.787,54.733,56.049,100.0,27.1318,32.7975,32.7952,25.8343,25.8325
TGX202109,PWS2,B,2021-09-16T21:10:21,-147.8045,60.5358,739,23,200.76,8,5.8216,5.8215,3.2344,3.2342,5.0,0.0068,0.0244,2.3086,4.5176,1.1031,1.5889,1.7888,-0.0214,0.1725,95.7783,0.0001,167.904,171.447,54.784,55.939,100.0,27.0039,32.7976,32.7954,25.8342,25.8325
TGX202109,PWS2,B,2021-09-16T21:12:17,-147.8045,60.5358,739,23,152.69,9,5.8755,5.8753,3.2208,3.2206,5.0,0.0062,0.0244,2.2693,4.5414,1.1509,1.6707,1.8856,-0.0214,0.1515,96.2834,0.0,179.315,183.082,58.502,59.73,100.0,26.5111,32.6157,32.6136,25.684,25.6824
TGX202109,PWS2,B,2021-09-16T21:12:26,-147.8045,60.5358,739,23,152.97,10,5.8764,5.8761,3.2211,3.2209,5.0,0.0087,0.0244,2.2159,4.5417,1.1513,1.6701,1.8854,-0.0214,0.1512,96.2903,0.0002,179.134,182.949,58.445,59.688,100.0,25.8437,32.6182,32.616,25.6859,25.6842
TGX202109,PWS2,B,2021-09-16T21:13:42,-147.8045,60.5358,739,23,126.16,11,5.8096,5.8094,3.1925,3.1924,5.0,0.0064,0.0247,2.1097,4.5309,1.0871,1.7673,2.0,-0.0205,0.1607,96.0615,0.0,194.752,199.102,63.327,64.741,100.0,24.5139,32.3744,32.3735,25.5013,25.5006
TGX202109,PWS2,B,2021-09-16T21:14:41,-147.8045,60.5358,739,23,101.25,12,5.7714,5.7711,3.1658,3.1656,5.0,0.0092,0.0252,1.9668,4.5522,1.0821,1.905,2.1633,-0.0193,0.1419,96.5138,0.0004,215.168,219.772,69.772,71.264,100.0,22.7257,32.1227,32.1205,25.307,25.3052
TGX202109,PWS2,B,2021-09-16T21:47:32,-147.8048,60.5343,727,24,101.5,1,5.7693,5.7689,3.1664,3.1661,5.0,0.0061,0.0252,1.9081,4.5546,1.1468,1.9079,2.1718,-0.0194,0.1399,96.5635,0.0,215.505,220.656,69.883,71.551,100.0,21.9909,32.131,32.1289,25.3138,25.3121
TGX202109,PWS2,B,2021-09-16T21:48:36,-147.8048,60.5343,727,24,75.93,2,5.7587,5.7584,3.1394,3.1392,5.0,0.0093,0.0255,1.664,4.5898,1.0828,2.0652,2.3578,-0.0186,0.109,97.3112,0.0005,239.144,245.067,77.368,79.283,100.0,18.9355,31.8511,31.8491,25.0938,25.0923
TGX202109,PWS2,B,2021-09-16T21:50:03,-147.8048,60.5343,727,24,50.26,3,7.7129,7.7117,3.1981,3.1979,5.0,0.4325,0.0308,1.1349,4.5763,1.1534,2.2149,2.5303,-0.0054,0.1208,97.0232,0.1524,250.692,256.517,84.144,86.096,100.0,12.3142,30.7211,30.72,23.9551,23.9544
TGX202109,PWS2,B,2021-09-16T21:50:09,-147.8048,60.5343,727,24,50.25,4,7.7125,7.7115,3.198,3.1978,5.0,0.4272,0.03,1.1521,4.5759,1.0922,2.2159,2.5331,-0.0075,0.1212,97.0153,0.1494,250.713,257.045,84.15,86.273,100.0,12.5294,30.7208,30.7199,23.9549,23.9543
TGX202109,PWS2,B,2021-09-16T21:51:05,-147.8048,60.5343,727,24,40.66,5,8.6616,8.6604,3.2115,3.2115,5.0,0.7695,0.0335,0.8598,4.5766,1.081,2.2894,2.616,0.0012,0.1205,97.0317,0.4397,255.726,261.66,87.257,89.28,100.0,8.8708,30.0459,30.0467,23.2917,23.2925
TGX202109,PWS2,B,2021-09-16T21:52:05,-147.8048,60.5343,727,24,30.48,6,10.4541,10.453,3.2718,3.2716,5.0,1.1778,0.0414,0.6564,4.5331,1.0836,2.3133,2.6432,0.021,0.1588,96.108,1.2705,250.061,256.346,88.205,90.418,100.0,6.3257,29.1819,29.1807,22.3401,22.3393
TGX202109,PWS2,B,2021-09-16T21:53:01,-147.8048,60.5343,727,24,20.27,7,11.9878,11.9864,3.1763,3.1764,5.0,1.6627,0.0554,0.3246,4.4793,1.0824,2.4168,2.7634,0.056,0.2066,94.9666,4.0698,258.422,265.404,92.811,95.317,100.0,2.1725,27.0951,27.0969,20.4606,20.4623
TGX202109,PWS2,B,2021-09-16T21:53:52,-147.8048,60.5343,727,24,10.01,8,12.0276,12.0287,3.0019,3.002,5.0,2.3212,0.0882,0.2047,4.332,1.0839,2.4673,2.8267,0.138,0.3404,91.8426,18.876,267.497,275.889,95.031,98.014,100.0,0.6715,25.434,25.4341,19.1679,19.1678
TGX202109,PWS2,B,2021-09-16T21:53:58,-147.8048,60.5343,727,24,9.88,9,12.0314,12.0311,3.003,3.0029,5.0,2.3297,0.0883,0.1585,4.3306,1.0835,2.4681,2.8276,0.1384,0.3416,91.8146,19.242,267.613,275.684,95.085,97.951,100.0,0.0945,25.4412,25.4408,19.1729,19.1726
TGX202109,PWS2,B,2021-09-16T21:54:55,-147.8048,60.5343,727,24,2.36,10,12.0193,12.0195,2.9997,2.9996,5.0,3.4231,0.088,0.169,4.3133,1.0829,2.4731,2.8293,0.1377,0.3578,91.4463,249.09,268.417,275.561,95.332,97.87,100.0,0.2252,25.4213,25.4203,19.1595,19.1588
TGX202109,PWS2,B,2021-09-16T21:55:00,-147.8048,60.5343,727,24,2.46,11,12.018,12.0173,2.9995,2.9993,5.0,3.2553,0.0878,0.159,4.3231,1.1299,2.4718,2.8314,0.1371,0.3486,91.6539,176.87,268.049,276.266,95.199,98.115,100.0,0.1005,25.4205,25.4191,19.1592,19.1581
TGX202109,PWS1,B,2021-09-17T01:20:27,-147.9425,60.3733,350,25,346.98,1,5.8015,5.8012,3.2533,3.253,0.3608,0.0085,0.0337,2.4291,4.4532,1.0834,1.5161,1.7057,0.0016,0.2299,94.4133,0.0,159.104,163.071,51.95,53.244,7.22,28.5118,32.9576,32.9553,25.9632,25.9614
TGX202109,PWS1,B,2021-09-17T01:20:36,-147.9425,60.3733,350,25,346.68,2,5.8018,5.8015,3.2532,3.253,0.3933,0.0085,0.0333,2.3976,4.4522,1.0814,1.5169,1.7057,0.0007,0.2308,94.3917,0.0,159.407,163.049,52.049,53.237,7.87,28.1176,32.9572,32.9549,25.9628,25.961
TGX202109,PWS1,B,2021-09-17T01:23:10,-147.9425,60.3733,350,25,252.22,3,5.8178,5.8174,3.2429,3.2427,4.9998,0.0061,0.0256,2.4225,4.4843,1.0858,1.5492,1.7428,-0.0184,0.2021,95.0723,0.0,162.498,165.972,53.045,54.177,100.0,28.4298,32.8719,32.8695,25.8934,25.8916
TGX202109,PWS1,B,2021-09-17T01:24:47,-147.9425,60.3733,350,25,202.53,4,5.823,5.8226,3.2286,3.2283,5.0,0.0061,0.0257,2.2841,4.4867,1.0828,1.6063,1.8114,-0.0182,0.1999,95.1251,0.0,170.455,174.499,55.59,56.908,100.0,26.6967,32.7294,32.7273,25.7802,25.7786
TGX202109,PWS1,B,2021-09-17T01:26:29,-147.9425,60.3733,350,25,150.81,5,5.8305,5.8303,3.2064,3.2063,5.0,0.0061,0.0257,2.1751,4.4901,1.0828,1.7056,1.9291,-0.0183,0.1969,95.1959,0.0,184.713,188.983,60.147,61.537,100.0,25.3329,32.4984,32.4978,25.5967,25.5963
TGX202109,PWS1,B,2021-09-17T01:27:57,-147.9425,60.3733,350,25,125.63,6,5.8495,5.8491,3.1954,3.1952,5.0,0.0062,0.0263,2.1309,4.4941,1.0838,1.7741,2.0082,-0.0167,0.1933,95.2821,0.0,194.724,199.008,63.374,64.767,100.0,24.7796,32.3686,32.3665,25.4919,25.4904
TGX202109,PWS1,B,2021-09-17T01:29:15,-147.9425,60.3733,350,25,100.3,7,5.8392,5.8388,3.168,3.1678,5.0,0.0061,0.0259,1.9332,4.5369,1.0822,1.9123,2.1711,-0.0177,0.1553,96.1899,0.0,215.809,220.378,70.072,71.553,100.0,22.3049,32.0839,32.0812,25.2682,25.2662
TGX202109,PWS1,B,2021-09-17T01:30:30,-147.9425,60.3733,350,25,75.17,8,6.1834,6.1836,3.1575,3.1573,5.0,0.0078,0.0266,1.6532,4.555,1.0813,2.0622,2.3502,-0.016,0.1395,96.573,0.0002,236.57,241.896,77.187,78.924,100.0,18.8014,31.6551,31.6525,24.8882,24.8862
TGX202109,PWS1,B,2021-09-17T01:31:58,-147.9425,60.3733,350,25,50.62,9,7.3961,7.3955,3.1857,3.1853,5.0,0.1024,0.0293,1.1647,4.5696,1.1127,2.2017,2.5137,-0.0092,0.1267,96.8821,0.022,250.682,256.077,83.626,85.423,100.0,12.6866,30.8691,30.8659,24.1143,24.1118
TGX202109,PWS1,B,2021-09-17T01:32:53,-147.9425,60.3733,350,25,39.96,10,9.2871,9.2897,3.2365,3.2365,5.0,0.262,0.0364,0.8037,4.564,1.1513,2.2904,2.614,0.0087,0.1317,96.7622,0.0729,253.131,258.943,87.41,89.421,100.0,8.1688,29.7771,29.7749,22.9882,22.9861
TGX202109,PWS1,B,2021-09-17T01:33:58,-147.9425,60.3733,350,25,30.0,11,11.2799,11.282,3.2861,3.2858,5.0,0.6101,0.0462,0.516,4.529,1.1536,2.3431,2.6727,0.0329,0.1624,96.0219,0.2762,250.392,256.402,89.577,91.728,100.0,4.5683,28.6708,28.6664,21.8047,21.801
TGX202109,PWS1,B,2021-09-17T01:35:03,-147.9425,60.3733,350,25,19.94,12,12.22,12.2198,3.1779,3.1777,5.0,1.169,0.066,0.3012,4.4483,1.099,2.4332,2.7831,0.0825,0.2343,94.3093,1.243,259.505,266.988,93.558,96.254,100.0,1.8794,26.9427,26.941,20.3018,20.3005
TGX202109,PWS1,B,2021-09-17T01:36:01,-147.9425,60.3733,350,25,9.89,13,12.2468,12.2442,2.9656,2.9647,5.0,1.8074,0.0851,0.1611,4.3171,1.0834,2.4847,2.8425,0.1302,0.3541,91.5282,5.7157,269.719,277.319,95.938,98.631,100.0,0.126,24.9479,24.9414,18.7541,18.7495
TGX202109,PWS1,B,2021-09-17T01:37:12,-147.9425,60.3733,350,25,2.72,14,12.1181,12.1162,2.9242,2.9238,3.3086,2.3753,0.0915,0.1024,4.2898,1.1495,2.4825,2.8398,0.1462,0.3795,90.9474,21.396,270.573,277.785,95.779,98.326,66.17,-0.6081,24.6513,24.6487,18.5469,18.5452
TGX202109,PWS1,B,2021-09-17T01:37:15,-147.9425,60.3733,350,25,2.76,15,12.1181,12.1163,2.9243,2.9239,5.0,2.3761,0.0915,0.1974,4.2895,1.1496,2.4823,2.8382,0.1463,0.3798,90.9427,21.462,270.609,277.815,95.792,98.338,100.0,0.581,24.6524,24.65,18.5477,18.5462
TGX202109,KIP2,B,2021-09-17T03:00:28,-147.9863,60.2782,580,26,585.36,1,5.7987,5.7983,3.2667,3.2664,1.3215,0.0093,0.0312,2.434,4.2443,1.0825,1.4755,1.6569,-0.0046,0.4222,89.9831,0.0001,157.668,161.398,51.493,52.709,26.43,28.5729,32.9961,32.9938,25.9939,25.9922
TGX202109,KIP2,B,2021-09-17T03:02:24,-147.9863,60.2782,580,26,503.85,2,5.7985,5.7981,3.2624,3.2622,4.9631,0.0098,0.0245,2.4458,4.4209,1.0833,1.4892,1.6704,-0.021,0.2591,93.7285,0.0005,158.263,161.635,51.684,52.783,99.26,28.721,32.9881,32.9858,25.9876,25.9859
TGX202109,KIP2,B,2021-09-17T03:07:06,-147.9863,60.2782,580,26,252.27,3,5.8148,5.8145,3.2432,3.2429,5.0,0.0061,0.0244,2.3691,4.4743,1.0816,1.547,1.741,-0.0214,0.211,94.8615,0.0,162.136,166.025,52.925,54.193,100.0,27.7611,32.8773,32.875,25.8981,25.8963
TGX202109,KIP2,B,2021-09-17T03:08:28,-147.9863,60.2782,580,26,203.08,4,5.8289,5.8287,3.2316,3.2314,5.0,0.0083,0.024,2.3174,4.4044,1.1207,1.5858,1.7873,-0.0224,0.2741,93.3782,0.0003,167.399,171.333,54.612,55.894,100.0,27.1143,32.7572,32.755,25.8015,25.7997
TGX202109,KIP2,B,2021-09-17T03:10:05,-147.9863,60.2782,580,26,151.09,5,5.8306,5.8303,3.2159,3.2157,5.0,0.0061,0.0247,2.2422,4.4328,1.1509,1.6591,1.8738,-0.0206,0.2483,93.9801,0.0,177.689,181.829,57.906,59.254,100.0,26.1734,32.6049,32.603,25.6809,25.6794
TGX202109,KIP2,B,2021-09-17T03:11:12,-147.9863,60.2782,580,26,125.43,6,5.8492,5.8489,3.1924,3.1922,5.0,0.0107,0.0244,2.1198,4.494,1.0877,1.7795,2.015,-0.0214,0.1934,95.2789,0.0007,195.827,199.904,63.717,65.042,100.0,24.6405,32.3354,32.3333,25.4657,25.4641
TGX202109,KIP2,B,2021-09-17T03:12:17,-147.9863,60.2782,580,26,100.88,7,5.9608,5.9569,3.1775,3.1764,5.0,0.007,0.0255,1.8827,4.5071,1.0811,1.8926,2.1516,-0.0188,0.1818,95.5574,0.0001,212.634,217.905,69.233,70.938,100.0,21.6737,32.0746,32.0653,25.2463,25.2395
TGX202109,KIP2,B,2021-09-17T03:13:25,-147.9863,60.2782,580,26,76.11,8,6.1581,6.1581,3.1593,3.1591,5.0,0.0146,0.026,1.7118,4.5431,1.0823,2.0387,2.3232,-0.0174,0.15,96.3204,0.0014,232.99,238.466,75.998,77.783,100.0,19.5343,31.6975,31.6954,24.9248,24.9231
TGX202109,KIP2,B,2021-09-17T03:14:34,-147.9863,60.2782,580,26,50.74,9,7.535,7.5377,3.1916,3.1916,5.0,0.1079,0.0281,1.2332,4.5725,1.0835,2.1928,2.5041,-0.0122,0.1241,96.9434,0.0235,248.729,254.493,83.202,85.133,100.0,13.5445,30.8096,30.8066,24.0488,24.0461
TGX202109,KIP2,B,2021-09-17T03:15:34,-147.9863,60.2782,580,26,40.83,10,9.1471,9.161,3.2303,3.2306,5.0,0.2228,0.0347,0.8325,4.5635,1.0825,2.2845,2.6082,0.0042,0.1321,96.7517,0.0586,253.158,258.973,87.182,89.206,100.0,8.529,29.83,29.8212,23.0508,23.0418
TGX202109,KIP2,B,2021-09-17T03:16:27,-147.9863,60.2782,580,26,30.76,11,11.0449,11.0509,3.2762,3.2763,5.0,0.4674,0.0419,0.5469,4.5356,1.15,2.3429,2.6777,0.0224,0.1566,96.1598,0.173,251.248,258.369,89.488,92.033,100.0,4.9556,28.7581,28.7538,21.9124,21.9081
TGX202109,KIP2,B,2021-09-17T03:17:16,-147.9863,60.2782,580,26,20.43,12,12.1778,12.1784,3.193,3.1928,5.0,0.8841,0.0615,0.3025,4.4589,1.083,2.4266,2.7752,0.0711,0.2248,94.5344,0.6005,258.704,266.247,93.299,96.019,100.0,1.8956,27.1152,27.1126,20.4427,20.4406
TGX202109,KIP2,B,2021-09-17T03:18:13,-147.9863,60.2782,580,26,9.67,13,12.3039,12.2808,2.9525,2.945,5.0,1.6343,0.0834,0.1796,4.2977,1.0837,2.492,2.8534,0.1261,0.3721,91.116,3.8061,270.536,278.847,96.237,99.107,100.0,0.3581,24.7889,24.7353,18.6213,18.5839
TGX202109,KIP2,B,2021-09-17T03:19:30,-147.9863,60.2782,580,26,2.6,14,12.0651,12.0645,2.8775,2.8773,5.0,2.2198,0.0863,0.1693,4.3057,1.1517,2.4844,2.8427,0.1333,0.3647,91.2846,14.934,272.347,279.451,96.027,98.53,100.0,0.2286,24.2525,24.2513,18.2475,18.2467
TGX202109,KIP2,B,2021-09-17T03:19:33,-147.9863,60.2782,580,26,2.62,15,12.0645,12.0653,2.8775,2.8774,5.0,2.2179,0.0848,0.1685,4.3041,1.1518,2.4847,2.8437,0.1297,0.3662,91.2518,14.875,271.971,279.832,95.894,98.667,100.0,0.219,24.2528,24.2513,18.2478,18.2465
TGX202109,GAK9,B,2021-09-18T18:36:48,-148.3412,58.6807,275,27,42.21,1,9.8729,9.8718,3.5277,3.5274,5.0,1.5327,0.0904,0.8708,4.4766,1.0837,2.4663,2.8204,0.1436,0.2089,94.9106,2.9934,269.405,275.775,95.909,98.173,100.0,9.0093,32.2309,32.2287,24.8113,24.8098
TGX202109,GAK9,B,2021-09-18T18:37:07,-148.3412,58.6807,275,27,40.31,2,10.6223,10.5417,3.5881,3.5821,5.0,1.5988,0.0938,0.7864,4.4454,1.0841,2.4639,2.8077,0.1519,0.2369,94.249,3.5008,263.128,268.36,95.162,96.894,100.0,7.953,32.1741,32.1859,24.6413,24.6643
TGX202109,GAK9,B,2021-09-18T18:38:31,-148.3412,58.6807,275,27,32.56,3,11.3948,11.3949,3.6512,3.651,5.0,1.9433,0.1221,0.6033,4.3767,1.0838,2.465,2.8107,0.2226,0.2993,92.7916,7.8506,259.267,265.069,95.285,97.416,100.0,5.6605,32.1243,32.1222,24.4669,24.4653
TGX202109,GAK9,B,2021-09-18T18:39:27,-148.3412,58.6807,275,27,30.21,4,11.4483,11.4476,3.6554,3.6552,5.0,2.1155,0.1216,0.5559,4.3597,1.1534,2.4684,2.8183,0.2215,0.3149,92.4302,11.728,259.669,265.723,95.538,97.762,100.0,5.0676,32.1206,32.1183,24.4545,24.4528
TGX202109,GAK9,B,2021-09-18T18:40:31,-148.3412,58.6807,275,27,21.32,5,11.476,11.4755,3.6575,3.6572,5.0,2.5354,0.1271,0.573,4.351,1.0818,2.4719,2.8218,0.2352,0.3228,92.2469,30.955,259.513,265.914,95.536,97.89,100.0,5.2819,32.1199,32.1177,24.4489,24.4473
TGX202109,GAK9,B,2021-09-18T18:41:15,-148.3412,58.6807,275,27,20.55,6,11.4752,11.4747,3.6573,3.6571,5.0,2.5821,0.1285,0.5554,4.3534,1.0831,2.4725,2.8254,0.2388,0.3206,92.297,34.507,259.604,266.519,95.568,98.111,100.0,5.0617,32.1197,32.1175,24.4489,24.4473
TGX202109,GAK9,B,2021-09-18T18:41:19,-148.3412,58.6807,275,27,20.02,7,11.4754,11.4751,3.6574,3.6571,5.0,2.6551,0.1249,0.5751,4.3528,1.0832,2.4748,2.8239,0.2298,0.3211,92.2854,40.826,260.049,265.764,95.732,97.834,100.0,5.3081,32.1199,32.1177,24.449,24.4474
TGX202109,GAK9,B,2021-09-18T18:42:14,-148.3412,58.6807,275,27,15.26,8,11.4761,11.4753,3.6572,3.6569,5.0,2.9033,0.1216,0.5825,4.3504,1.1499,2.476,2.83,0.2215,0.3233,92.2347,72.575,259.9,266.814,95.679,98.221,100.0,5.401,32.1201,32.1178,24.4491,24.4474
TGX202109,GAK9,B,2021-09-18T18:43:37,-148.3412,58.6807,275,27,9.38,9,11.4813,11.4811,3.6575,3.6572,4.9372,3.2873,0.094,0.5646,4.35,1.0841,2.4779,2.8298,0.1525,0.3238,92.2241,176.61,259.881,266.532,95.683,98.129,98.75,5.1768,32.1203,32.118,24.4482,24.4465
TGX202109,GAK9,B,2021-09-18T18:43:43,-148.3412,58.6807,275,27,9.21,10,11.4823,11.4824,3.6576,3.6573,4.9102,3.3165,0.0907,0.5773,4.3486,1.0839,2.4755,2.832,0.1443,0.325,92.1956,188.22,259.753,266.845,95.637,98.247,98.2,5.3361,32.1205,32.1183,24.4482,24.4465
TGX202109,GAK9,B,2021-09-18T18:45:04,-148.3412,58.6807,275,27,7.01,11,11.4792,11.479,3.6572,3.6569,3.2726,3.337,0.0846,0.5619,4.3313,1.0836,2.4813,2.8312,0.1291,0.341,91.8294,201.32,260.341,266.282,95.848,98.033,65.45,5.1431,32.1205,32.1181,24.4488,24.447
TGX202109,GAK9,B,2021-09-18T18:45:58,-148.3412,58.6807,275,27,4.5,12,11.4827,11.4823,3.6573,3.6571,0.0571,3.6567,0.0745,0.5744,4.2919,1.0818,2.4797,2.8348,0.1036,0.3782,90.9924,415.76,259.575,266.959,95.572,98.288,1.14,5.2996,32.1196,32.1175,24.4475,24.4459
TGX202109,GAK9,B,2021-09-18T18:46:50,-148.3412,58.6807,275,27,3.33,13,11.4799,11.4788,3.6571,3.6568,3.8469,3.7765,0.0758,0.5731,4.3351,1.0836,2.4787,2.8314,0.107,0.3375,91.9081,556.17,259.815,266.286,95.655,98.034,76.94,5.2825,32.1203,32.1181,24.4485,24.447
TGX202109,GAK9,B,2021-09-18T18:46:51,-148.3412,58.6807,275,27,3.06,14,11.4797,11.479,3.657,3.6568,4.9081,3.739,0.0774,0.6003,4.3308,1.1546,2.4776,2.8312,0.111,0.3415,91.8178,505.18,259.479,266.325,95.531,98.049,98.16,5.6234,32.1196,32.1181,24.448,24.4469
TGX202109,GAK9,B,2021-09-18T18:47:00,-148.3412,58.6807,275,27,2.92,15,11.4806,11.48,3.6571,3.6568,1.1859,3.8052,0.0741,0.5723,4.3305,1.1533,2.4811,2.8345,0.1027,0.3417,91.812,605.1,260.128,266.778,95.772,98.217,23.72,5.2734,32.1203,32.1173,24.4484,24.4462
TGX202109,GAK9,B,2021-09-18T19:51:10,-148.3447,58.6775,275,28,277.56,1,4.9509,4.9502,3.2564,3.2561,0.1641,0.0085,0.0354,3.3514,4.2001,1.1516,0.9284,1.011,0.0059,0.4641,89.0452,0.0,67.244,69.209,21.668,22.3,3.28,40.055,33.8729,33.871,26.7873,26.7858
TGX202109,GAK9,B,2021-09-18T19:52:12,-148.3447,58.6775,275,28,253.54,2,5.178,5.1774,3.2736,3.2733,1.4686,0.0085,0.036,3.2792,4.3347,1.0874,0.9863,1.0781,0.0076,0.3379,91.9008,0.0,75.729,77.834,24.53,25.211,29.37,39.1515,33.8531,33.851,26.7455,26.744
TGX202109,GAK9,B,2021-09-18T19:53:33,-148.3447,58.6775,275,28,201.7,3,5.9244,5.9242,3.3284,3.3282,4.9459,0.0066,0.0277,2.996,4.583,1.0835,1.1527,1.2705,-0.0133,0.115,97.1654,0.0,99.295,101.297,32.707,33.365,98.92,35.6071,33.7526,33.7506,26.5764,26.5749
TGX202109,GAK9,B,2021-09-18T19:54:47,-148.3447,58.6775,275,28,150.62,4,5.8171,5.8166,3.297,3.2968,4.9425,0.0062,0.0283,2.8806,4.4509,1.0824,1.2841,1.427,-0.0118,0.232,94.3648,0.0,119.354,121.972,39.151,40.009,98.85,34.1629,33.5315,33.5298,26.4149,26.4136
TGX202109,GAK9,B,2021-09-18T19:56:13,-148.3447,58.6775,275,28,124.98,5,5.9318,5.9309,3.2875,3.2873,4.959,0.0102,0.0276,2.6137,4.4874,1.0817,1.4383,1.6086,-0.0136,0.1993,95.1394,0.0006,142.33,145.359,46.741,47.734,99.18,30.8221,33.3234,33.3219,26.2363,26.2353
TGX202109,GAK9,B,2021-09-18T19:57:15,-148.3447,58.6775,275,28,100.27,6,5.8554,5.8585,3.2576,3.2575,4.953,0.15,0.0267,2.4517,4.4795,1.0836,1.6214,1.8246,-0.0158,0.2064,94.9709,0.0353,169.539,172.269,55.475,56.371,99.06,28.7946,33.0751,33.0706,26.0495,26.0455
TGX202109,GAK9,B,2021-09-18T19:58:27,-148.3447,58.6775,275,28,75.56,7,5.8797,5.8788,3.2317,3.2315,4.9748,0.7658,0.0275,2.1774,4.3777,1.0822,1.8145,2.0551,-0.0138,0.2984,92.8117,0.4355,199.085,203.112,65.034,66.347,99.5,25.3622,32.772,32.7702,25.807,25.8057
TGX202109,GAK9,B,2021-09-18T19:59:42,-148.3447,58.6775,275,28,51.42,8,6.1359,6.1345,3.2273,3.227,4.9368,1.6367,0.0441,1.5585,4.5898,1.0847,2.3535,2.6857,0.0277,0.1091,97.3096,3.8289,278.476,283.189,91.32,92.861,98.74,17.6157,32.4871,32.4854,25.5507,25.5495
TGX202109,GAK9,B,2021-09-18T20:00:40,-148.3447,58.6775,275,28,40.6,9,6.1775,6.1822,3.2296,3.2298,4.9949,1.9501,0.0491,1.4912,4.6017,1.1535,2.3932,2.7352,0.0403,0.0987,97.5627,7.976,283.723,289.241,93.125,94.945,99.9,16.7736,32.4785,32.4759,25.5387,25.5361
TGX202109,GAK9,B,2021-09-18T20:01:35,-148.3447,58.6775,275,28,29.39,10,7.1495,7.1459,3.3079,3.3075,4.9633,2.3886,0.0665,1.3251,4.5651,1.0836,2.4653,2.8182,0.0836,0.1306,96.7871,22.059,287.423,293.073,96.438,98.324,99.27,14.6944,32.4247,32.4229,25.3706,25.3696
TGX202109,GAK9,B,2021-09-18T20:02:36,-148.3447,58.6775,275,28,20.52,11,11.3502,11.3537,3.6464,3.6465,4.9458,2.7929,0.1201,0.6585,4.3663,1.0816,2.4719,2.8215,0.2178,0.3088,92.5713,56.113,260.613,266.543,95.688,97.871,98.92,6.3513,32.1219,32.1196,24.473,24.4706
TGX202109,GAK9,B,2021-09-18T20:03:26,-148.3447,58.6775,275,28,9.36,12,11.4768,11.4782,3.6566,3.6565,4.9755,3.381,0.0827,0.6899,4.3398,1.0916,2.4836,2.8362,0.1242,0.3332,92.0085,219.11,260.637,267.05,95.949,98.311,99.51,6.7448,32.1157,32.1134,24.4455,24.4435
TGX202109,GAK9,B,2021-09-18T20:03:33,-148.3447,58.6775,275,28,9.72,13,11.4776,11.4767,3.6567,3.6564,4.9489,3.394,0.0843,0.656,4.3374,1.0825,2.4831,2.8358,0.1282,0.3353,91.9583,224.43,260.727,267.335,95.983,98.412,98.98,6.3201,32.1157,32.1134,24.4453,24.4437
TGX202109,GAK9,B,2021-09-18T20:04:33,-148.3447,58.6775,275,28,3.48,14,11.4903,11.4905,3.6576,3.6573,4.6522,3.8299,0.0624,0.6581,4.2965,1.1513,2.4834,2.8388,0.0734,0.3733,91.0896,615.13,260.391,267.316,95.885,98.434,93.04,6.3469,32.1158,32.1135,24.4431,24.4413
TGX202109,GAK9,B,2021-09-18T20:04:43,-148.3447,58.6775,275,28,2.95,15,11.4919,11.491,3.6576,3.6573,3.2168,4.0966,0.0631,0.6415,4.2566,1.0835,2.4881,2.84,0.0752,0.4106,90.2452,1231.2,261.263,267.368,96.209,98.454,64.34,6.1386,32.1153,32.1132,24.4424,24.441
TGX202109,GAK10,B,2021-09-18T22:32:52,-148.2,58.5283,1456,30,1012.09,1,3.1634,3.1625,3.17,3.1698,4.9328,0.038,0.0263,3.8706,4.636,1.0831,0.582,0.5946,-0.0168,0.069,98.2904,0.0063,14.369,14.437,4.45,4.471,98.66,46.5531,34.3259,34.3236,27.332,27.3302
