Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],Altimeter_[m],SUNA,JulianDays_[days],Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202207S,MID9,B,2022-04-25T21:38:03,-146.096,59.0707,3066,26,10.43,19,5.6638,5.6627,3.1753,3.1748,0.0207,4.5096,3.629,5.0,2.9767,2.817,0.0798,1.1519,0.2509,0.185,95.4798,506.85,303.418,317.091,100.0,-0.8913,115.9011,32.3772,32.3728,25.5208,25.5174
SKQ202207S,MID9,B,2022-04-25T21:40:02,-146.096,59.0707,3066,26,3.03,20,6.0492,6.0488,3.208,3.2076,0.0146,4.5435,4.1093,5.0,3.0012,2.8427,0.0797,1.1441,0.1105,0.1551,96.1981,1540.9,304.316,316.329,100.0,-0.8925,115.9025,32.3784,32.3742,25.4756,25.4723
SKQ202207S,MID9,B,2022-04-25T21:40:08,-146.096,59.0707,3066,26,2.86,21,6.0235,6.0287,3.2058,3.2058,0.0147,4.5428,4.1161,5.0,3.0024,2.844,0.0796,1.0807,0.1116,0.1557,96.1833,1559.4,304.943,317.237,100.0,-0.8938,115.9026,32.3789,32.3733,25.4791,25.474
SKQ202207S,MID9,B,2022-04-25T21:40:18,-146.096,59.0707,3066,26,2.69,22,5.9942,6.036,3.2033,3.2062,0.0152,4.5401,4.1363,5.0,3.0011,2.8398,0.0795,1.0918,0.1236,0.158,96.1263,1650.1,304.17,316.328,100.0,-0.8944,115.9027,32.3783,32.3714,25.4821,25.4716
SKQ202207S,MID9,B,2022-04-26T05:45:22,-146.096,59.0707,3066,26,1.26,10,5.9829,6.0006,3.1639,3.1651,0.3415,3.9308,1.5518,3.8445,3.1685,3.0003,0.0789,1.1226,7.6293,0.7346,83.2223,4.3036,324.518,338.076,76.89,-0.9019,116.2395,31.9498,31.9465,25.1451,25.1404
SKQ202207S,MID9,B,2022-04-26T05:45:30,-146.096,59.0707,3066,26,1.7,11,5.971,5.96,3.1639,3.1631,0.3173,3.9291,1.1148,3.8389,3.1594,2.9988,0.0792,1.1445,7.0733,0.7364,83.1854,1.44,325.592,341.06,76.78,-0.8991,116.2396,31.9599,31.9613,25.1546,25.157
SKQ202207S,MID8,B,2022-04-26T00:10:55,-146.2008,59.2245,647,27,641.8,1,3.8788,3.8771,3.2025,3.2019,0.011,4.6247,0.0129,0.3422,0.6187,0.6145,0.0841,1.1514,0.0273,0.0842,97.918,0.0001,18.715,19.41,6.84,-0.8373,116.0073,34.1564,34.1513,27.1274,27.1236
SKQ202207S,MID8,B,2022-04-26T00:11:01,-146.2008,59.2245,647,27,642.17,2,3.8798,3.88,3.2025,3.2021,0.0116,4.6259,0.0125,0.3269,0.6192,0.6153,0.0838,1.0831,0.0411,0.0831,97.9433,0.0,18.69,19.499,6.54,-0.8411,116.0073,34.156,34.1504,27.127,27.1225
SKQ202207S,MID8,B,2022-04-26T00:15:11,-146.2008,59.2245,647,27,505.9,3,4.0547,4.054,3.2066,3.206,0.0114,4.6114,0.0124,2.092,0.6606,0.652,0.083,1.0805,0.037,0.0957,97.6362,0.0,23.95,24.614,41.84,-0.8501,116.0102,34.0932,34.0876,27.0591,27.0548
SKQ202207S,MID8,B,2022-04-26T00:21:46,-146.2008,59.2245,647,27,255.39,4,4.8082,4.8143,3.2455,3.2454,0.0116,4.5864,0.0124,5.0,0.9451,0.917,0.084,1.08,0.0416,0.1174,97.1074,0.0,58.722,60.805,100.0,-0.838,116.0148,33.9044,33.8969,26.8283,26.8217
SKQ202207S,MID8,B,2022-04-26T00:24:34,-146.2008,59.2245,647,27,202.23,5,5.2183,5.219,3.2731,3.2726,0.011,4.5694,0.0157,5.0,1.1035,1.0627,0.0836,1.0806,0.0273,0.1323,96.7464,0.0009,78.174,80.471,100.0,-0.8439,116.0167,33.8335,33.8273,26.7254,26.7203
SKQ202207S,MID8,B,2022-04-26T00:27:19,-146.2008,59.2245,647,27,151.21,6,6.2891,6.2857,3.3345,3.3337,0.0122,4.645,0.0159,5.0,1.5378,1.4663,0.0814,1.0815,0.0554,0.0666,98.3486,0.0009,128.176,132.532,100.0,-0.8716,116.0187,33.4852,33.4799,26.3192,26.3155
SKQ202207S,MID8,B,2022-04-26T00:29:29,-146.2008,59.2245,647,27,125.8,7,4.9587,4.9593,3.1701,3.17,0.0251,4.622,0.275,5.0,2.2403,2.1154,0.0796,1.1159,0.3523,0.0865,97.861,0.1015,220.605,228.176,100.0,-0.8935,116.0202,32.948,32.9459,26.0532,26.0515
SKQ202207S,MID8,B,2022-04-26T00:31:40,-146.2008,59.2245,647,27,101.01,8,4.5303,4.5293,3.0983,3.098,0.0506,4.5927,0.7632,5.0,2.7929,2.6253,0.0795,1.0822,0.9386,0.1119,97.2409,0.5672,293.458,303.123,100.0,-0.8947,116.0217,32.553,32.5499,25.7861,25.7838
SKQ202207S,MID8,B,2022-04-26T00:31:47,-146.2008,59.2245,647,27,100.5,9,4.53,4.5292,3.0982,3.0978,0.0479,4.5915,0.7667,5.0,2.7895,2.6266,0.0797,1.0907,0.875,0.113,97.214,0.5727,292.76,303.106,100.0,-0.8919,116.0218,32.5523,32.5481,25.7856,25.7823
SKQ202207S,MID8,B,2022-04-26T00:34:16,-146.2008,59.2245,647,27,75.14,10,4.9044,4.9421,3.1237,3.1266,0.0608,4.5755,1.3606,4.9948,2.8732,2.7039,0.0797,1.082,1.1719,0.1269,96.8762,2.6069,297.719,308.716,99.9,-0.8932,116.0235,32.4926,32.4896,25.6983,25.6917
SKQ202207S,MID8,B,2022-04-26T00:36:53,-146.2008,59.2245,647,27,50.62,11,5.481,5.4795,3.1551,3.1545,0.0354,4.6098,2.0303,4.9883,2.8971,2.7234,0.0796,1.1446,0.5884,0.0971,97.6024,12.638,297.747,307.67,99.77,-0.8938,116.0253,32.3045,32.2997,25.4846,25.481
SKQ202207S,MID8,B,2022-04-26T00:39:20,-146.2008,59.2245,647,27,40.45,12,5.5005,5.5,3.156,3.1555,0.0366,4.6004,2.3834,4.997,2.9077,2.7362,0.0795,1.0828,0.6171,0.1052,97.4034,28.649,298.065,308.327,99.94,-0.8944,116.027,32.3011,32.2961,25.4796,25.4758
SKQ202207S,MID8,B,2022-04-26T00:41:06,-146.2008,59.2245,647,27,29.87,13,5.5388,5.5385,3.1585,3.158,0.0343,4.5885,2.6005,5.0,2.9152,2.7476,0.0796,1.0831,0.5626,0.1156,97.1528,47.335,298.694,309.655,100.0,-0.8938,116.0282,32.2979,32.2929,25.4727,25.4688
SKQ202207S,MID8,B,2022-04-26T00:42:53,-146.2008,59.2245,647,27,20.77,14,5.5705,5.5705,3.1607,3.1603,0.0296,4.58,2.8412,5.0,2.9237,2.7532,0.0797,1.081,0.4549,0.1231,96.9707,82.558,298.818,309.362,100.0,-0.8919,116.0295,32.2972,32.2924,25.4684,25.4646
SKQ202207S,MID8,B,2022-04-26T00:44:44,-146.2008,59.2245,647,27,10.2,15,5.7755,5.7797,3.1779,3.1778,0.023,4.5757,3.1726,5.0,2.9458,2.7753,0.079,1.0819,0.3025,0.1268,96.8794,177.71,299.41,310.389,100.0,-0.9013,116.0307,32.2991,32.2943,25.4459,25.4416
SKQ202207S,MID8,B,2022-04-26T00:44:57,-146.2008,59.2245,647,27,10.31,16,5.7775,5.7779,3.178,3.1777,0.0231,4.5775,3.112,5.0,2.948,2.7802,0.0792,1.0824,0.3065,0.1252,96.9179,154.5,299.633,311.104,100.0,-0.8988,116.0309,32.2989,32.2946,25.4455,25.442
SKQ202207S,MID8,B,2022-04-26T00:47:59,-146.2008,59.2245,647,27,1.91,17,6.0868,6.0661,3.2036,3.2016,0.0183,4.5776,3.9678,5.0,2.9606,2.7921,0.0787,1.0812,0.1964,0.1251,96.9211,1140.2,298.56,310.201,100.0,-0.9047,116.033,32.2946,32.2917,25.4047,25.405
SKQ202207S,MID8,B,2022-04-26T00:48:05,-146.2008,59.2245,647,27,2.26,18,5.9995,6.0529,3.1964,3.2009,0.0191,4.5739,3.8132,4.7502,2.9576,2.7879,0.0786,1.1376,0.2142,0.1284,96.8425,797.66,298.238,308.498,95.0,-0.9063,116.0331,32.2963,32.2959,25.4167,25.4099
SKQ202207S,MID7,B,2022-04-26T05:04:36,-146.299,59.3748,60,29,59.13,1,5.7167,5.716,3.1552,3.1547,0.1418,4.2971,0.0131,0.3202,2.98,2.828,0.0795,1.102,3.0363,0.3781,90.9799,0.0,306.595,319.908,6.4,-0.8947,116.2112,32.0759,32.0712,25.2764,25.2727
SKQ202207S,MID7,B,2022-04-26T05:04:43,-146.299,59.3748,60,29,59.44,2,5.7186,5.7172,3.1556,3.155,0.1523,4.3043,0.013,0.2996,2.9757,2.8273,0.0795,1.0805,3.2764,0.3714,91.1324,0.0,305.783,320.168,5.99,-0.8953,116.2113,32.0788,32.0732,25.2785,25.2742
SKQ202207S,MID7,B,2022-04-26T05:06:35,-146.299,59.3748,60,29,50.7,3,5.7229,5.7222,3.1554,3.1549,0.1602,4.3032,0.0129,0.7346,2.9803,2.8277,0.0791,1.0806,3.4587,0.3725,91.1092,0.0,306.847,319.94,14.69,-0.8997,116.2126,32.076,32.0718,25.2758,25.2725
SKQ202207S,MID7,B,2022-04-26T05:08:24,-146.299,59.3748,60,29,40.75,4,5.7236,5.7225,3.1552,3.1546,0.125,4.3053,0.0128,1.2484,2.9736,2.8266,0.0792,1.1498,2.6505,0.3705,91.1535,0.0,304.706,319.263,24.97,-0.8982,116.2139,32.0779,32.0732,25.2772,25.2736
SKQ202207S,MID7,B,2022-04-26T05:19:53,-146.299,59.3748,60,29,30.64,5,5.7242,5.7238,3.1555,3.1551,0.1221,4.3131,0.018,1.9987,2.9562,2.8127,0.0787,1.1294,2.5829,0.3633,91.3182,0.0014,302.357,317.187,39.97,-0.905,116.2218,32.0864,32.0818,25.2838,25.2802
SKQ202207S,MID7,B,2022-04-26T05:20:11,-146.299,59.3748,60,29,30.54,6,5.7235,5.7227,3.1556,3.1552,0.1213,4.3221,0.0133,2.0014,2.9549,2.818,0.0787,1.081,2.5651,0.3549,91.5097,0.0001,301.917,318.117,40.03,-0.9044,116.222,32.088,32.084,25.2851,25.2821
SKQ202207S,MID7,B,2022-04-26T05:22:14,-146.299,59.3748,60,29,20.45,7,5.7271,5.7273,3.1552,3.1548,0.1138,4.332,0.2612,2.5481,2.9497,2.8055,0.0789,1.1323,2.3915,0.3458,91.7193,0.0946,300.756,314.971,50.96,-0.9019,116.2235,32.0854,32.0804,25.2827,25.2787
SKQ202207S,MID7,B,2022-04-26T05:24:19,-146.299,59.3748,60,29,9.98,8,5.7516,5.7425,3.1532,3.1527,0.1333,4.2949,0.8146,3.1244,2.9641,2.8256,0.0789,1.1511,2.8408,0.3802,90.9319,0.6539,302.6,317.998,62.49,-0.9022,116.2249,32.0445,32.0468,25.2475,25.2504
SKQ202207S,MID7,B,2022-04-26T05:24:28,-146.299,59.3748,60,29,10.03,9,5.8064,5.8001,3.1548,3.1542,0.1837,4.2583,0.8106,3.1216,2.9926,2.8451,0.079,1.0817,3.9991,0.4145,90.1566,0.647,308.546,322.709,62.43,-0.9006,116.225,32.0102,32.0099,25.2139,25.2144
SKQ202207S,MID7,B,2022-04-26T05:45:22,-146.299,59.3748,60,29,1.26,10,5.9829,6.0006,3.1639,3.1651,0.3415,3.9308,1.5518,3.8445,3.1685,3.0003,0.0789,1.1226,7.6293,0.7346,83.2223,4.3036,324.518,338.076,76.89,-0.9019,116.2395,31.9498,31.9465,25.1451,25.1404
SKQ202207S,MID7,B,2022-04-26T05:45:30,-146.299,59.3748,60,29,1.7,11,5.971,5.96,3.1639,3.1631,0.3173,3.9291,1.1148,3.8389,3.1594,2.9988,0.0792,1.1445,7.0733,0.7364,83.1854,1.44,325.592,341.06,76.78,-0.8991,116.2396,31.9599,31.9613,25.1546,25.157
SKQ202207S,MID10,B,2022-04-26T16:37:59,-146.0008,58.9097,4444,30,1524.2,1,2.3153,2.3145,3.1318,3.1313,0.011,4.6781,0.0125,5.0,0.6508,0.6432,0.0839,1.0813,0.0262,0.0383,99.0473,0.0,27.236,28.104,100.0,-0.8389,116.6927,34.4983,34.4926,27.5443,27.5397
SKQ202207S,MID10,B,2022-04-26T16:48:43,-146.0008,58.9097,4444,30,1011.5,2,2.9369,2.9361,3.1537,3.1531,0.011,4.6777,0.0125,5.0,0.5884,0.5861,0.0843,1.082,0.0267,0.0386,99.0389,0.0,15.853,16.424,100.0,-0.8342,116.7002,34.3681,34.362,27.3863,27.3816
SKQ202207S,MID10,B,2022-04-26T16:48:53,-146.0008,58.9097,4444,30,1011.68,3,2.937,2.9364,3.1537,3.1532,0.011,4.6778,0.0124,5.0,0.5884,0.5861,0.084,1.1508,0.0267,0.0385,99.042,0.0,15.869,16.445,100.0,-0.838,116.7003,34.368,34.3619,27.3863,27.3815
SKQ202207S,MID10,B,2022-04-26T16:49:02,-146.0008,58.9097,4444,30,1012.36,4,2.9369,2.9362,3.1537,3.1532,0.011,4.6698,0.0123,5.0,0.5885,0.5861,0.0842,1.1513,0.0267,0.0453,98.8737,0.0,15.876,16.416,100.0,-0.8358,116.7004,34.3681,34.3621,27.3863,27.3816
SKQ202207S,MID10,B,2022-04-26T16:55:22,-146.0008,58.9097,4444,30,758.33,5,3.3896,3.3891,3.1751,3.1745,0.011,4.6763,0.0123,5.0,0.5826,0.5805,0.0837,1.0817,0.0273,0.0398,99.0109,0.0,14.386,14.853,100.0,-0.8417,116.7048,34.2805,34.2744,27.2744,27.2696
SKQ202207S,MID10,B,2022-04-26T17:01:31,-146.0008,58.9097,4444,30,504.61,6,3.9302,3.9312,3.2003,3.1999,0.011,4.6736,0.0124,5.0,0.6174,0.6128,0.0837,1.1077,0.0284,0.042,98.9539,0.0,18.355,19.024,100.0,-0.842,116.7091,34.1488,34.1432,27.1162,27.1116
SKQ202207S,MID10,B,2022-04-26T17:07:48,-146.0008,58.9097,4444,30,253.29,7,4.4695,4.469,3.2214,3.2209,0.011,4.6535,0.0126,5.0,0.8044,0.7869,0.0833,1.0836,0.0267,0.0593,98.5285,0.0,41.676,43.172,100.0,-0.8476,116.7135,33.9714,33.9653,26.9186,26.9138
SKQ202207S,MID10,B,2022-04-26T17:10:46,-146.0008,58.9097,4444,30,201.96,8,4.8199,4.8178,3.2478,3.2471,0.011,4.6622,0.0124,5.0,0.8871,0.8657,0.0829,1.1505,0.0279,0.0518,98.7127,0.0,51.273,53.59,100.0,-0.8526,116.7155,33.9464,33.9403,26.8603,26.8557
SKQ202207S,MID10,B,2022-04-26T17:13:26,-146.0008,58.9097,4444,30,151.69,9,5.595,5.5977,3.3045,3.3041,0.011,4.6505,0.0125,5.0,1.1685,1.1275,0.0824,1.0803,0.0279,0.0619,98.4647,0.0,84.527,88.036,100.0,-0.8589,116.7174,33.8372,33.8305,26.6837,26.678
SKQ202207S,MID10,B,2022-04-26T17:16:04,-146.0008,58.9097,4444,30,126.18,10,5.9999,5.9976,3.3229,3.322,0.0122,4.6482,0.0123,5.0,1.4125,1.3609,0.0818,1.0821,0.0554,0.0639,98.4156,0.0,113.081,118.737,100.0,-0.8657,116.7192,33.6533,33.6458,26.4886,26.4829
SKQ202207S,MID10,B,2022-04-26T17:18:17,-146.0008,58.9097,4444,30,101.33,11,6.1615,6.1611,3.3264,3.3258,0.0128,4.64,0.0909,5.0,1.511,1.4535,0.0811,1.0806,0.0692,0.071,98.2415,0.0241,124.028,129.939,100.0,-0.8745,116.7207,33.5452,33.539,26.3829,26.378
SKQ202207S,MID10,B,2022-04-26T17:20:39,-146.0008,58.9097,4444,30,76.31,12,4.5689,4.5702,3.1176,3.1174,0.0435,4.5912,0.5678,5.0,2.5226,2.3956,0.0788,1.0835,0.7741,0.1133,97.2076,0.3172,257.228,268.889,100.0,-0.9035,116.7224,32.7513,32.7475,25.9394,25.9363
SKQ202207S,MID10,B,2022-04-26T17:22:59,-146.0008,58.9097,4444,30,50.12,13,4.58,4.5801,3.0955,3.0952,0.0824,4.5391,1.2492,5.0,2.8945,2.7441,0.0791,1.1519,1.6688,0.1589,96.1057,1.9895,304.301,317.305,100.0,-0.8994,116.724,32.4967,32.4929,25.7362,25.7332
SKQ202207S,MID10,B,2022-04-26T17:25:11,-146.0008,58.9097,4444,30,40.58,14,4.9976,5.008,3.1265,3.1269,0.0881,4.5108,1.5872,4.9951,2.9379,2.7919,0.0789,1.0804,1.8011,0.184,95.5052,4.4771,305.021,320.154,99.9,-0.9022,116.7255,32.4513,32.446,25.6554,25.65
SKQ202207S,MID10,B,2022-04-26T17:27:17,-146.0008,58.9097,4444,30,30.73,15,5.3705,5.3708,3.1519,3.1515,0.0934,4.4838,2.0486,4.9885,2.9781,2.8287,0.0785,1.0818,1.9238,0.208,94.9337,13.186,307.694,321.682,99.77,-0.9075,116.727,32.3848,32.3796,25.5608,25.5567
SKQ202207S,MID10,B,2022-04-26T17:27:33,-146.0008,58.9097,4444,30,31.19,16,5.3689,5.3693,3.1519,3.1514,0.0952,4.4824,2.0206,4.9882,2.9717,2.827,0.0792,1.0823,1.9657,0.2092,94.9041,12.357,306.098,321.127,99.77,-0.8988,116.7272,32.3854,32.3803,25.5615,25.5574
SKQ202207S,MID10,B,2022-04-26T17:29:25,-146.0008,58.9097,4444,30,20.6,17,5.4753,5.4674,3.1601,3.159,0.1106,4.4337,2.5261,5.0,2.9986,2.8475,0.0789,1.0821,2.3193,0.2529,93.8724,39.843,308.96,323.513,100.0,-0.9022,116.7285,32.3813,32.3764,25.5461,25.5431
SKQ202207S,MID10,B,2022-04-26T17:31:27,-146.0008,58.9097,4444,30,10.05,18,5.6815,5.709,3.1773,3.1792,0.0731,4.4241,3.1603,5.0,3.0438,2.8945,0.08,1.0808,1.4556,0.2616,93.6692,172.06,312.954,326.893,100.0,-0.8885,116.7299,32.3833,32.3774,25.5235,25.5156
SKQ202207S,MID10,B,2022-04-26T17:31:34,-146.0008,58.9097,4444,30,9.88,19,5.6316,5.638,3.1731,3.1731,0.0806,4.4344,3.2022,5.0,3.0372,2.8925,0.0798,1.0812,1.6298,0.2522,93.8882,189.5,311.164,326.947,100.0,-0.8916,116.73,32.3832,32.3778,25.5293,25.5243
SKQ202207S,MID10,B,2022-04-26T17:31:42,-146.0008,58.9097,4444,30,10.07,20,5.5908,5.597,3.1696,3.1697,0.0778,4.4271,3.1673,5.0,3.0337,2.8925,0.0797,1.1508,1.5627,0.2589,93.7325,174.82,311.206,327.631,100.0,-0.8919,116.73,32.3835,32.3781,25.5344,25.5293
SKQ202207S,MID10,B,2022-04-26T17:34:03,-146.0008,58.9097,4444,30,2.31,21,5.8776,5.8767,3.1938,3.1933,0.0411,4.4091,3.7423,5.0,3.0503,2.911,0.0792,1.0822,0.7191,0.2752,93.351,665.57,310.543,327.059,100.0,-0.8988,116.7317,32.3845,32.3795,25.5011,25.4973
SKQ202207S,MID10,B,2022-04-26T17:34:11,-146.0008,58.9097,4444,30,2.28,22,5.8767,5.8742,3.1938,3.1931,0.0404,4.4124,3.695,5.0,3.0524,2.9123,0.0789,1.082,0.703,0.2722,93.4212,593.31,311.775,327.463,100.0,-0.9019,116.7318,32.3845,32.3793,25.5012,25.4975
SKQ202207S,MID10,B,2022-04-26T20:06:25,-146.0005,58.91,4445,31,36.58,1,5.3744,5.3872,3.1537,3.1543,0.1598,4.4191,2.1452,4.9894,2.9828,2.847,0.0796,1.0832,3.4495,0.2661,93.5647,16.503,307.753,324.364,99.79,-0.8944,116.8375,32.3989,32.3924,25.5715,25.565
SKQ202207S,MID10,B,2022-04-26T20:08:27,-146.0005,58.91,4445,31,23.45,2,5.4775,5.4781,3.1608,3.1604,0.1648,4.3566,2.9083,5.0,3.0194,2.8786,0.0793,1.0818,3.5641,0.3231,92.2407,96.242,311.139,327.258,100.0,-0.8978,116.8389,32.3862,32.381,25.5496,25.5455
SKQ202207S,MID10,B,2022-04-26T20:10:20,-146.0005,58.91,4445,31,18.2,3,5.5177,5.5177,3.1633,3.1629,0.1624,4.359,3.1765,5.0,3.0239,2.884,0.079,1.1508,3.5091,0.3209,92.2903,178.57,310.791,327.352,100.0,-0.9006,116.8402,32.3787,32.3735,25.5391,25.535
SKQ202207S,MID10,B,2022-04-26T20:12:41,-146.0005,58.91,4445,31,10.1,4,5.5766,5.5773,3.1669,3.1665,0.085,4.3714,3.6269,5.0,3.0315,2.8913,0.0787,1.0834,1.7289,0.3095,92.5536,505.83,312.097,327.377,100.0,-0.9044,116.8418,32.3658,32.361,25.522,25.5181
SKQ202207S,MID10,B,2022-04-26T20:12:55,-146.0005,58.91,4445,31,10.15,5,5.5904,5.5843,3.1679,3.167,0.0736,4.3711,3.6353,5.0,3.0348,2.8911,0.0788,1.1002,1.467,0.3099,92.5462,514.62,311.842,326.949,100.0,-0.9035,116.842,32.364,32.3602,25.519,25.5167
SKQ202207S,MID10,B,2022-04-26T20:14:24,-146.0005,58.91,4445,31,9.4,6,5.6206,5.6203,3.1701,3.1697,0.0598,4.3855,3.6568,5.0,3.026,2.9028,0.0788,1.1524,1.1484,0.2967,92.8512,540.57,309.305,328.528,100.0,-0.9038,116.843,32.3606,32.3559,25.5128,25.5091
SKQ202207S,MID10,B,2022-04-26T20:16:32,-146.0005,58.91,4445,31,5.08,7,5.7704,5.7957,3.1822,3.1836,0.039,4.4072,3.9476,5.0,3.0313,2.8957,0.0788,1.0831,0.6716,0.2769,93.3114,1063.6,309.945,325.665,100.0,-0.9035,116.8445,32.3547,32.3469,25.4904,25.4812
SKQ202207S,MID10,B,2022-04-26T20:18:15,-146.0005,58.91,4445,31,2.96,8,5.9935,5.9877,3.2008,3.1998,0.0236,4.4267,4.0716,5.0,3.0331,2.8975,0.0793,1.082,0.3168,0.2593,93.7241,1447.5,308.268,324.64,100.0,-0.8972,116.8457,32.3511,32.3461,25.4608,25.4575
SKQ202207S,MID10,B,2022-04-26T20:18:40,-146.0005,58.91,4445,31,2.77,9,5.9907,5.9899,3.2005,3.2,0.0242,4.425,4.0389,5.0,3.0334,2.8988,0.0785,1.1313,0.3311,0.2608,93.6882,1345.4,308.513,325.085,100.0,-0.9069,116.846,32.351,32.3459,25.461,25.4571
SKQ202207S,KOD10,B,2022-04-27T18:09:45,-149.7197,57.2042,2524,32,62.51,1,4.1446,4.1439,3.0927,3.0922,0.0281,4.6256,1.7025,4.9927,2.4937,2.3703,0.0805,1.0822,0.4211,0.0834,97.937,5.8751,256.205,267.677,99.85,-0.8829,117.7564,32.89,32.8847,26.0935,26.0893
SKQ202207S,KOD10,B,2022-04-27T18:12:23,-149.7197,57.2042,2524,32,40.58,2,4.1296,4.1261,3.0745,3.0739,0.0438,4.5846,2.3196,4.9944,2.8703,2.7305,0.0805,1.1529,0.7822,0.119,97.0683,24.714,302.93,318.74,99.89,-0.8829,117.7583,32.7018,32.6989,25.9454,25.9435
SKQ202207S,KOD10,B,2022-04-27T18:14:13,-149.7197,57.2042,2524,32,31.2,3,4.3893,4.3895,3.0948,3.0945,0.0295,4.5918,2.5805,5.0,2.9103,2.7621,0.081,1.0828,0.4526,0.1128,97.2203,45.168,305.886,319.891,100.0,-0.8763,117.7596,32.6871,32.6827,25.9072,25.9037
SKQ202207S,KOD10,B,2022-04-27T18:16:12,-149.7197,57.2042,2524,32,16.46,4,4.6358,4.6363,3.1135,3.1132,0.0228,4.5765,3.0622,5.0,2.9181,2.7709,0.0801,1.0811,0.2985,0.1261,96.8968,137.2,304.472,318.188,100.0,-0.8869,117.7609,32.6687,32.6642,25.8668,25.8632
SKQ202207S,KOD10,B,2022-04-27T18:18:13,-149.7197,57.2042,2524,32,10.2,5,4.6695,4.6695,3.116,3.1156,0.0179,4.5725,3.2959,5.0,2.9215,2.7743,0.0799,1.0817,0.1872,0.1296,96.8134,235.1,304.902,318.819,100.0,-0.8904,117.7623,32.6676,32.663,25.8623,25.8587
SKQ202207S,KOD10,B,2022-04-27T18:18:21,-149.7197,57.2042,2524,32,10.17,6,4.6675,4.6676,3.1159,3.1155,0.0176,4.5707,3.2934,5.0,2.9187,2.7776,0.0795,1.0815,0.1792,0.1312,96.7738,233.76,303.726,319.216,100.0,-0.8944,117.7624,32.6676,32.663,25.8625,25.8589
SKQ202207S,KOD10,B,2022-04-27T18:20:00,-149.7197,57.2042,2524,32,9.29,7,4.7034,4.6952,3.1187,3.1177,0.0164,4.5749,3.3714,5.0,2.9217,2.7799,0.0798,1.0829,0.1517,0.1275,96.863,279.74,304.149,319.114,100.0,-0.8907,117.7636,32.6661,32.6625,25.8575,25.8556
SKQ202207S,KOD10,B,2022-04-27T18:20:12,-149.7197,57.2042,2524,32,9.19,8,4.6923,4.7065,3.1179,3.1186,0.0177,4.5725,3.3797,5.0,2.9254,2.7797,0.0795,1.0835,0.1821,0.1295,96.8134,285.14,305.246,318.726,100.0,-0.8944,117.7637,32.6672,32.6614,25.8596,25.8535
SKQ202207S,KOD10,B,2022-04-27T18:22:25,-149.7197,57.2042,2524,32,2.27,9,4.9536,4.9531,3.139,3.1386,0.0134,4.5809,3.7132,5.0,2.9231,2.7877,0.0792,1.1504,0.0835,0.1222,96.9913,615.3,301.364,317.589,100.0,-0.8988,117.7652,32.6578,32.6531,25.8238,25.8201
SKQ202207S,KOD10,B,2022-04-27T21:22:06,-149.721,57.2047,2360,33,1519.94,1,2.2455,2.2438,3.1266,3.1261,0.011,4.6723,0.0125,5.0,0.6776,0.6668,0.0851,1.0809,0.0273,0.0433,98.9244,0.0,31.699,32.496,100.0,-0.8252,117.89,34.5113,34.5065,27.5604,27.5567
SKQ202207S,KOD10,B,2022-04-27T21:32:50,-149.721,57.2047,2360,33,1012.5,2,2.8747,2.8734,3.1492,3.1487,0.0116,4.6771,0.0128,5.0,0.5887,0.5861,0.0842,1.1509,0.0405,0.0391,99.0283,0.0001,15.985,16.493,100.0,-0.8355,117.8975,34.3793,34.374,27.4009,27.3968
SKQ202207S,KOD10,B,2022-04-27T21:32:57,-149.721,57.2047,2360,33,1011.94,3,2.8748,2.8733,3.1492,3.1487,0.011,4.6765,0.0124,5.0,0.5886,0.5861,0.0847,1.0803,0.0267,0.0397,99.0146,0.0,15.975,16.492,100.0,-0.8302,117.8976,34.3793,34.374,27.4009,27.3968
SKQ202207S,KOD10,B,2022-04-27T21:39:22,-149.721,57.2047,2360,33,758.08,4,3.2695,3.2687,3.1652,3.1647,0.0109,4.6759,0.0124,5.0,0.5849,0.5818,0.0847,1.149,0.0256,0.0401,99.0024,0.0,14.81,15.085,100.0,-0.8295,117.902,34.2886,34.283,27.2922,27.2878
SKQ202207S,KOD10,B,2022-04-27T21:45:41,-149.721,57.2047,2360,33,504.74,5,3.7099,3.7085,3.1816,3.181,0.011,4.6756,0.0124,5.0,0.5983,0.5948,0.085,1.0835,0.0273,0.0403,98.9972,0.0,15.958,16.426,100.0,-0.8258,117.9064,34.1554,34.15,27.1435,27.1394
SKQ202207S,KOD10,B,2022-04-27T21:51:55,-149.721,57.2047,2360,33,252.4,6,3.9877,3.9871,3.1761,3.1756,0.0122,4.6614,0.0126,5.0,0.6626,0.6546,0.0849,1.0814,0.0554,0.0526,98.6943,0.0,23.735,24.437,100.0,-0.8277,117.9107,33.9345,33.9291,26.9398,26.9356
