Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ201915S,PL4,B,2019-07-05T17:42:57,-146.0842,60.2813,54,26,30.22,4,7.4176,7.4151,3.2577,3.257,0.0617,1.7857,2.1064,2.5659,4.405,0.4391,1.1828,1.146,1.1441,0.2596,93.716,0.342,261.193,263.542,87.664,88.444,23.65,13.9036,1.146,31.6333,31.6272,24.7119,24.7075
SKQ201915S,PL4,B,2019-07-05T17:43:08,-146.0842,60.2813,54,26,30.35,5,7.4176,7.41,3.2578,3.2568,0.0598,1.8024,2.1047,2.5659,4.4048,0.4284,1.1735,1.0758,1.0999,0.2598,93.7118,0.325,261.144,263.622,87.649,88.463,23.47,14.039,1.0758,31.6341,31.6304,24.7126,24.7106
SKQ201915S,PL4,B,2019-07-05T17:44:50,-146.0842,60.2813,54,26,19.98,6,8.4686,8.4536,3.3206,3.3186,0.2086,1.0411,2.3202,2.831,4.1496,1.002,1.6764,1.0743,4.6702,0.4986,88.2801,2.2,289.522,289.823,99.304,99.369,33.53,7.8656,1.0743,31.3585,31.3511,24.3476,24.344
SKQ201915S,PL4,B,2019-07-05T17:45:00,-146.0842,60.2813,54,26,20.12,7,8.4577,8.4364,3.3199,3.3176,0.2018,1.1101,2.3227,2.8351,4.1499,1.0005,1.6623,1.0754,4.5081,0.4984,88.2859,2.2,289.282,289.548,99.199,99.239,33.25,8.4252,1.0755,31.3607,31.3557,24.351,24.3501
SKQ201915S,PL4,B,2019-07-05T17:46:39,-146.0842,60.2813,54,26,10.2,8,12.7007,12.6674,3.5705,3.5721,0.0482,0.6446,2.5657,3.1418,4.3436,2.0673,2.1447,1.0742,0.8207,0.3157,92.4094,29.4,300.292,304.269,111.944,113.381,42.89,4.65,1.0742,30.2684,30.31,22.7873,22.8258
SKQ201915S,PL4,B,2019-07-05T17:46:49,-146.0842,60.2813,54,26,10.26,9,12.7545,12.7528,3.5672,3.5646,0.0499,0.6665,2.5574,3.1362,4.3132,2.055,2.1359,1.0745,0.8601,0.3438,91.763,28.6,297.442,300.699,110.947,112.14,42.72,4.8268,1.0745,30.1942,30.1712,22.7197,22.7022
SKQ201915S,PL4,B,2019-07-05T17:46:59,-146.0842,60.2813,54,26,10.36,10,12.7714,12.7698,3.5191,3.5172,0.0598,0.5385,2.549,3.13,4.2255,2.0265,2.1375,1.1471,1.0981,0.426,89.8964,26.8,296.647,301.055,110.328,111.951,42.75,3.7893,1.1471,29.7293,29.7126,22.3569,22.3442
SKQ201915S,PL4,B,2019-07-05T17:48:36,-146.0842,60.2813,54,26,4.22,11,15.3919,15.412,2.5268,2.5308,0.1836,0.5966,2.5382,3.1032,2.5045,3.268,2.4297,1.3934,4.0686,2.5191,53.2714,473.0,299.307,304.352,109.246,111.151,48.59,4.2602,1.3934,19.2818,19.3057,13.8168,13.8312
SKQ201915S,PL4,B,2019-07-05T17:48:46,-146.0842,60.2813,54,26,4.35,12,15.398,15.3938,2.533,2.5326,0.1806,0.5654,2.5428,3.1089,2.5215,3.2319,2.4282,1.396,3.9974,2.492,53.6336,435.0,299.421,303.838,109.337,110.94,48.56,4.0072,1.396,19.3305,19.3291,13.8529,13.8527
SKQ201915S,PL4,B,2019-07-05T17:48:55,-146.0842,60.2813,54,26,4.36,13,15.4044,15.4062,2.5342,2.534,0.189,0.6187,2.5435,3.1088,2.4963,3.2279,2.4103,1.3283,4.1983,2.5322,53.0965,431.0,299.854,304.165,109.515,111.092,48.21,4.4396,1.3283,19.3377,19.3355,13.8571,13.8551
SKQ201915S,PL4,B,2019-07-05T17:49:04,-146.0842,60.2813,54,26,4.23,14,15.4091,15.3995,2.5349,2.5345,0.187,0.5729,2.5468,3.1197,2.484,3.255,2.4217,1.3273,4.1529,2.552,52.8345,458.0,301.126,307.208,109.993,112.194,48.44,4.0686,1.3273,19.3414,19.3428,13.8591,13.862
SKQ201915S,PL4,B,2019-07-05T17:50:23,-146.0842,60.2813,54,26,3.29,15,15.2894,15.2911,2.4874,2.4934,0.1217,0.5623,2.555,3.1332,2.6224,3.7509,2.4627,1.3285,2.5842,2.3349,55.7813,1440.0,303.184,310.01,110.218,112.742,49.25,3.9825,1.3285,19.0016,19.0518,13.6221,13.6602
SKQ201915S,PL4,B,2019-07-05T17:50:32,-146.0842,60.2813,54,26,3.3,16,15.3242,15.3453,2.5034,2.5117,0.1442,0.544,2.5501,3.1277,2.6205,3.7434,2.4499,1.3264,3.1249,2.3378,55.741,1410.0,301.614,307.362,109.813,112.0,49.0,3.8342,1.3264,19.1188,19.1787,13.7051,13.7469
SKQ201915S,PL4,B,2019-07-05T17:50:40,-146.0842,60.2813,54,26,3.24,17,15.3567,15.3711,2.511,2.5187,0.1489,0.509,2.5535,3.1222,2.5595,3.6953,2.4678,1.3262,3.2367,2.4322,54.4418,1290.0,301.835,306.171,110.003,111.66,49.36,3.5501,1.3262,19.1672,19.2246,13.7359,13.777
SKQ201915S,PL5,B,2019-07-06T00:22:02,-146.288,59.9018,79,27,75.43,1,6.9904,6.9916,3.2647,3.2641,0.0131,2.1074,2.0345,2.4774,4.3922,0.1521,0.2892,1.0864,-0.0221,0.2713,93.4434,0.0034,253.018,255.041,84.373,85.045,5.78,16.5132,1.0864,32.0813,32.0733,25.1215,25.1151
SKQ201915S,PL5,B,2019-07-06T00:22:09,-146.288,59.9018,79,27,75.47,2,6.992,6.9935,3.2648,3.2642,0.013,2.1436,2.0336,2.4782,4.3983,0.1518,0.2846,1.0741,-0.0233,0.2657,93.5733,0.0032,252.658,255.044,84.256,85.049,5.69,16.8064,1.0742,32.0812,32.0732,25.1213,25.1148
SKQ201915S,PL5,B,2019-07-06T00:24:09,-146.288,59.9018,79,27,50.23,3,6.9993,7.0003,3.2641,3.2635,0.0143,2.1682,2.0395,2.4867,4.4305,0.3179,1.5373,1.1435,0.006,0.2366,94.258,0.172,253.003,255.56,84.383,85.233,30.74,17.0063,1.1436,32.0785,32.0711,25.1181,25.1122
SKQ201915S,PL5,B,2019-07-06T00:25:36,-146.288,59.9018,79,27,39.94,4,7.2121,7.2092,3.2769,3.2761,0.018,2.0996,2.0708,2.5246,4.5403,0.5682,2.0531,1.0761,0.097,0.1386,96.5949,0.585,256.451,259.225,85.917,86.836,41.06,16.4497,1.0761,32.0249,32.0185,25.0476,25.043
SKQ201915S,PL5,B,2019-07-06T00:27:04,-146.288,59.9018,79,27,30.05,5,8.861,8.9194,3.3923,3.396,0.1544,1.2495,2.3395,2.8895,4.2519,1.0085,2.5498,1.0763,3.3701,0.4012,90.4563,2.24,288.112,294.432,99.971,102.286,50.99,9.5555,1.0763,31.7515,31.7374,24.5966,24.5767
SKQ201915S,PL5,B,2019-07-06T00:27:09,-146.288,59.9018,79,27,30.0,6,8.902,8.9286,3.3955,3.3968,0.1522,1.2985,2.3634,2.9089,4.2541,1.0175,2.5461,1.0761,3.3174,0.3991,90.5035,2.3,293.313,297.363,101.865,103.325,50.92,9.953,1.0762,31.7475,31.7374,24.5872,24.5753
SKQ201915S,PL5,B,2019-07-06T00:28:37,-146.288,59.9018,79,27,20.16,7,10.0886,10.086,3.4856,3.4848,0.0776,0.6111,2.5717,3.1697,4.2031,2.078,3.0275,1.1076,1.5263,0.4473,89.4202,30.2,315.93,319.686,112.509,113.835,60.55,4.3784,1.1076,31.6241,31.6186,24.3025,24.2986
SKQ201915S,PL5,B,2019-07-06T00:28:43,-146.288,59.9018,79,27,20.15,8,10.0853,10.0755,3.4853,3.484,0.078,0.5546,2.5708,3.1684,4.1907,2.0713,3.0355,1.0761,1.5365,0.4592,89.1545,29.7,315.759,319.487,112.44,113.739,60.71,3.9199,1.0761,31.624,31.6196,24.303,24.3011
SKQ201915S,PL5,B,2019-07-06T00:30:08,-146.288,59.9018,79,27,9.62,9,12.1997,12.2157,3.6381,3.6386,0.0297,0.6212,2.5435,3.1247,4.3748,2.8447,3.5511,1.1393,0.3763,0.2871,93.0733,178.0,297.075,301.683,110.411,112.154,71.02,4.4603,1.1393,31.3209,31.3123,23.6963,23.6867
SKQ201915S,PL5,B,2019-07-06T00:30:13,-146.288,59.9018,79,27,9.71,10,12.2006,12.2506,3.6386,3.6408,0.0302,0.6559,2.542,3.1208,4.3849,2.8393,3.5481,1.0756,0.3888,0.278,93.2864,176.0,296.733,299.239,110.289,111.32,70.96,4.7416,1.0757,31.3246,31.3042,23.699,23.6739
SKQ201915S,PL5,B,2019-07-06T00:30:19,-146.288,59.9018,79,27,9.69,11,12.234,12.2253,3.6404,3.6393,0.0308,0.5642,2.5455,3.1214,4.3885,2.8443,3.5533,1.0758,0.4032,0.2747,93.3644,178.0,296.927,300.154,110.43,111.607,71.07,3.9979,1.0758,31.3142,31.3109,23.6848,23.6838
SKQ201915S,PL5,B,2019-07-06T00:31:44,-146.288,59.9018,79,27,4.04,12,15.7884,15.7181,3.6238,3.6302,0.0426,0.5437,2.5172,3.0697,4.1254,3.396,3.8229,1.3925,0.6866,0.5221,87.7646,635.0,275.975,280.378,108.101,109.753,76.46,3.8314,1.3925,28.4113,28.5169,20.7324,20.8285
SKQ201915S,PL5,B,2019-07-06T00:31:49,-146.288,59.9018,79,27,4.22,13,15.7229,15.6725,3.6296,3.6316,0.0505,0.4979,2.516,3.0661,4.0573,3.363,3.8152,1.4055,0.8751,0.5886,86.317,588.0,275.969,280.247,108.031,109.638,76.3,3.4601,1.4055,28.5085,28.5627,20.821,20.8734
SKQ201915S,PL6,B,2019-07-06T08:24:16,-145.258,60.1537,52,28,48.16,1,6.7519,6.7399,3.2547,3.2535,0.0148,2.2984,1.9724,2.3931,1.489,0.1318,0.5682,1.3916,0.0174,4.6004,31.6615,0.0,243.182,244.255,80.725,81.057,11.36,18.0618,1.3916,32.208,32.206,25.2526,25.2526
SKQ201915S,PL6,B,2019-07-06T08:24:27,-145.258,60.1537,52,28,48.02,2,6.7592,6.7711,3.2549,3.2548,0.0146,2.3425,1.9719,2.3931,1.4506,0.1311,1.2574,1.3883,0.0138,4.7049,30.8443,0.0,242.89,244.461,80.639,81.175,25.15,18.4195,1.3883,32.2032,32.1917,25.2479,25.2372
SKQ201915S,PL6,B,2019-07-06T08:26:28,-145.258,60.1537,52,28,40.37,3,6.9518,6.9534,3.2628,3.2623,0.0136,2.2756,1.982,2.4043,3.3563,0.1294,0.6046,1.3404,-0.0089,1.3475,71.3996,0.0,243.101,244.333,81.013,81.422,12.09,17.8773,1.3404,32.1132,32.1058,25.1517,25.1457
SKQ201915S,PL6,B,2019-07-06T08:27:59,-145.258,60.1537,52,28,30.15,4,7.5852,7.5829,3.3028,3.302,0.0178,1.9517,2.0969,2.5627,4.5058,0.1294,1.1158,1.0748,0.0916,0.1691,95.8599,0.0,258.386,261.563,87.264,88.328,22.32,15.2506,1.0748,31.9634,31.9571,24.9483,24.9436
SKQ201915S,PL6,B,2019-07-06T08:28:09,-145.258,60.1537,52,28,30.07,5,7.5816,7.5895,3.3025,3.3025,0.0172,1.8758,2.1043,2.5633,4.4958,0.1294,1.1179,1.1416,0.0773,0.1781,95.6467,0.0,259.372,260.902,87.59,88.118,22.36,14.6344,1.1416,31.9644,31.9569,24.9495,24.9426
SKQ201915S,PL6,B,2019-07-06T08:30:17,-145.258,60.1537,52,28,19.91,6,9.4175,9.3632,3.4307,3.427,0.0528,1.0083,2.3084,2.8157,4.4521,0.1297,1.6273,1.0755,0.9319,0.2171,94.7172,0.0,280.135,282.189,98.336,98.946,32.55,7.5997,1.0755,31.6569,31.6671,24.4364,24.4529
SKQ201915S,PL6,B,2019-07-06T08:31:49,-145.258,60.1537,52,28,18.07,7,9.8695,9.8664,3.4662,3.4653,0.1207,0.7796,2.4177,2.9589,4.31,0.1307,1.7141,1.1445,2.5609,0.3469,91.694,0.0,293.966,295.821,104.188,104.834,34.28,5.7443,1.1446,31.6213,31.6148,24.3362,24.3316
SKQ201915S,PL6,B,2019-07-06T08:33:37,-145.258,60.1537,52,28,9.8,8,12.2949,12.3267,3.5325,3.5345,0.0754,0.5532,2.6711,3.2787,4.185,0.1465,2.1099,1.2587,1.4743,0.4646,89.0336,0.0,317.487,320.792,117.331,118.626,42.2,3.9088,1.2588,30.2357,30.2286,22.8377,22.8263
SKQ201915S,PL6,B,2019-07-06T08:33:51,-145.258,60.1537,52,28,9.85,9,12.4411,12.4652,3.5396,3.5402,0.0774,0.5815,2.6769,3.2872,4.1579,0.1464,2.1153,1.2599,1.5227,0.4907,88.4561,0.0,316.837,320.137,117.407,118.678,42.31,4.1379,1.2599,30.185,30.1714,22.7714,22.7563
SKQ201915S,PL6,B,2019-07-06T08:34:02,-145.258,60.1537,52,28,9.86,10,12.541,12.5661,3.5408,3.5455,0.07,0.5538,2.6769,3.2864,4.1415,0.1464,2.1192,1.0734,1.3439,0.5064,88.1088,0.0,316.288,319.909,117.391,118.817,42.38,3.913,1.0734,30.1164,30.1409,22.6997,22.7139
SKQ201915S,PL6,B,2019-07-06T08:36:04,-145.258,60.1537,52,28,3.99,11,16.1898,16.2118,2.8826,2.8849,0.0882,0.6796,2.4676,3.0147,2.5341,0.4005,2.4178,1.3127,1.7817,2.4724,53.9004,0.283,278.78,284.372,105.23,107.388,48.36,4.9338,1.3127,21.8421,21.8488,15.6156,15.6162
SKQ201915S,PL6,B,2019-07-06T08:36:11,-145.258,60.1537,52,28,3.82,12,15.8461,15.7594,2.5633,2.4336,0.0819,0.7275,2.4702,3.0063,2.4998,0.4191,2.4068,1.3796,1.6292,2.5267,53.1718,0.311,287.384,295.099,105.922,107.806,48.14,5.3222,1.3796,19.3647,18.3326,13.7908,13.0187
SKQ201915S,PL7,B,2019-07-06T16:31:59,-144.9597,60.071,109,29,20.29,1,11.1,11.0972,3.538,3.5372,0.0546,0.5849,2.3382,2.8634,4.4058,0.7563,4.4009,1.0761,0.9737,0.2589,93.7319,1.1,273.918,277.376,99.44,100.685,88.02,4.1656,1.0762,31.2735,31.2682,23.8578,23.8542
SKQ201915S,PL7,B,2019-07-06T16:33:53,-144.9597,60.071,109,29,12.99,2,11.8417,11.9386,3.5691,3.5728,0.0489,0.5633,2.4091,2.9593,4.3328,1.2446,4.7715,1.1449,0.8392,0.3258,92.1787,4.12,280.275,284.781,103.123,104.961,95.43,3.9908,1.1449,30.9557,30.911,23.4789,23.4266
SKQ201915S,PL7,B,2019-07-06T16:35:26,-144.9597,60.071,109,29,9.93,3,12.1134,12.1633,3.5826,3.5839,0.048,0.5373,2.4404,2.9993,4.3412,1.5213,4.9236,1.1452,0.8165,0.318,92.3579,8.15,282.717,287.791,104.546,106.512,98.47,3.7794,1.1452,30.8617,30.8324,23.3563,23.3244
SKQ201915S,PL7,B,2019-07-06T16:35:36,-144.9597,60.071,109,29,10.07,4,12.1648,12.2034,3.5844,3.5855,0.0498,0.5336,2.4451,3.0015,4.3545,1.5439,4.9242,1.076,0.8601,0.3058,92.6411,8.58,283.596,288.278,104.966,106.768,98.48,3.7497,1.076,30.8364,30.8146,23.3273,23.3032
SKQ201915S,PL7,B,2019-07-06T16:35:46,-144.9597,60.071,109,29,9.91,5,12.3689,12.4027,3.5903,3.5909,0.0476,0.4912,2.4527,3.0115,4.3244,1.6589,4.9228,1.0757,0.8075,0.3336,92.0,11.3,283.87,288.488,105.432,107.206,98.46,3.4058,1.0757,30.7243,30.7022,23.2025,23.1791
SKQ201915S,PL7,B,2019-07-06T16:37:15,-144.9597,60.071,109,29,4.95,6,13.9272,13.9443,3.5602,3.5573,0.0364,0.4901,2.4864,3.0519,3.8437,2.5542,5.0,1.1435,0.5383,0.805,81.7719,92.0,281.312,287.357,106.755,109.057,100.0,3.3969,1.1436,29.218,29.1785,21.7382,21.7044
SKQ201915S,PL7,B,2019-07-06T16:39:17,-144.9597,60.071,109,29,3.87,7,14.5432,14.5514,2.8933,2.8271,0.0297,0.6204,2.4506,3.006,2.2032,3.1635,4.544,1.3521,0.3775,3.0474,46.8598,391.0,285.897,292.565,105.116,107.153,90.88,4.4532,1.3521,22.8662,22.2861,16.7297,16.2826
SKQ201915S,PL7,B,2019-07-06T16:39:27,-144.9597,60.071,109,29,3.81,8,14.3819,14.4407,2.6055,2.6098,0.0291,0.6734,2.4526,3.0047,1.9024,3.1818,4.9753,1.3093,0.3619,3.6489,40.4577,406.0,292.254,296.876,105.312,107.133,99.51,4.8832,1.3093,20.4621,20.4684,14.914,14.9079
SKQ201915S,PL7,B,2019-07-06T17:25:10,-144.954,60.0672,110,30,106.35,1,6.637,6.6384,3.2758,3.2753,0.0118,2.3439,1.982,2.4148,4.0921,0.1304,0.7415,1.1453,-0.0532,0.5544,87.0578,0.0,246.556,249.493,81.817,82.79,14.83,18.4314,1.1453,32.5213,32.5138,25.5143,25.5082
SKQ201915S,PL7,B,2019-07-06T17:25:22,-144.954,60.0672,110,30,106.31,2,6.6367,6.6381,3.2761,3.2756,0.0119,2.3698,1.9813,2.4135,4.0828,0.1299,1.2565,1.0731,-0.0508,0.5636,86.8578,0.0,246.297,248.962,81.732,82.615,25.13,18.641,1.0731,32.5242,32.5172,25.5166,25.5109
SKQ201915S,PL7,B,2019-07-06T17:28:09,-144.954,60.0672,110,30,75.82,3,6.7932,6.7942,3.2727,3.2722,0.0116,2.2367,2.0817,2.5437,4.387,0.1294,1.954,1.1044,-0.0568,0.2761,93.3315,0.0,261.598,264.078,87.014,87.836,39.08,17.5614,1.1044,32.3536,32.3468,25.3619,25.3564
SKQ201915S,PL7,B,2019-07-06T17:30:47,-144.954,60.0672,110,30,50.65,4,7.027,7.0202,3.2658,3.2648,0.0129,2.2794,2.0218,2.4639,4.2191,0.1514,3.2223,1.0839,-0.0269,0.4321,89.7601,0.0028,249.927,252.474,83.405,84.239,64.45,17.9082,1.0839,32.0708,32.0663,25.1085,25.1058
SKQ201915S,PL7,B,2019-07-06T17:30:59,-144.954,60.0672,110,30,50.58,5,7.0504,7.0484,3.2671,3.2666,0.0129,2.1758,2.0214,2.4634,4.2154,0.1538,3.2344,1.0756,-0.0269,0.4356,89.681,0.0049,249.515,252.05,83.308,84.148,64.69,17.0677,1.0756,32.0635,32.0593,25.0996,25.0965
SKQ201915S,PL7,B,2019-07-06T17:32:58,-144.954,60.0672,110,30,40.25,6,7.5889,7.5905,3.2935,3.2932,0.0201,1.8465,2.0895,2.5542,4.4658,0.1824,3.7655,1.0761,0.1478,0.2048,95.0083,0.0295,257.059,260.294,86.755,87.847,75.31,14.3971,1.0762,31.8561,31.8511,24.8635,24.8593
SKQ201915S,PL7,B,2019-07-06T17:35:29,-144.954,60.0672,110,30,30.29,7,8.8765,8.8846,3.3802,3.3758,0.065,1.0932,2.2384,2.7384,4.4012,0.2625,4.2615,1.1432,1.2243,0.263,93.6354,0.108,273.417,275.701,94.809,95.582,85.23,8.2876,1.1432,31.6118,31.5592,24.485,24.4426
SKQ201915S,PL7,B,2019-07-06T17:37:25,-144.954,60.0672,110,30,20.41,8,11.1394,11.1409,3.5438,3.5395,0.0587,0.6169,2.3371,2.8642,4.422,0.3492,4.7607,1.0878,1.0724,0.2442,94.0771,0.211,273.528,278.164,99.398,101.055,95.21,4.4251,1.0878,31.297,31.2537,23.8692,23.8352
SKQ201915S,PL7,B,2019-07-06T17:39:36,-144.954,60.0672,110,30,9.9,9,12.3251,12.3488,3.5889,3.585,0.0484,0.5663,2.4453,2.9997,4.2963,0.5928,4.9092,1.0747,0.826,0.3596,91.4029,0.641,282.699,287.237,104.918,106.613,98.18,4.0145,1.0747,30.7472,30.6909,23.2284,23.1804
SKQ201915S,PL7,B,2019-07-06T17:39:46,-144.954,60.0672,110,30,10.02,10,12.4311,12.4559,3.5915,3.588,0.0468,0.592,2.4503,3.0032,4.2984,0.6999,4.6559,1.1161,0.7866,0.3577,91.4474,0.919,282.943,286.78,105.195,106.636,93.12,4.2232,1.1161,30.6855,30.6316,23.1608,23.1145
SKQ201915S,PL7,B,2019-07-06T17:39:52,-144.954,60.0672,110,30,10.0,11,12.447,12.4879,3.5919,3.5883,0.0522,0.5443,2.4478,3.0021,4.3114,0.8046,5.0,1.0754,0.9175,0.3455,91.7243,1.27,282.795,286.545,105.167,106.603,100.0,3.8362,1.0754,30.6757,30.6084,23.1503,23.0905
SKQ201915S,PL7,B,2019-07-06T17:41:39,-144.954,60.0672,110,30,3.34,12,14.5765,14.579,0.4943,0.4936,0.0179,0.9006,2.3582,2.8979,0.0787,3.603,4.9828,1.3365,0.0946,16.4215,1.6486,1060.0,309.865,318.19,99.65,102.329,99.66,6.7259,1.3365,3.3802,3.3749,1.7734,1.7689
SKQ201915S,PL7,B,2019-07-06T17:41:47,-144.954,60.0672,110,30,3.64,13,14.5783,14.5801,0.4879,0.488,0.0179,0.8724,2.357,2.8933,0.0844,3.2415,4.9827,1.4006,0.0946,16.1527,1.769,467.0,310.115,317.658,99.702,102.132,99.66,6.4969,1.4006,3.3334,3.3341,1.7371,1.7373
SKQ201915S,PL7,B,2019-07-06T17:42:07,-144.954,60.0672,110,30,3.57,14,14.5713,14.5721,0.4732,0.4785,0.0179,0.8652,2.3566,2.8954,0.0823,3.3782,4.8501,1.3318,0.0934,16.2626,1.7244,659.0,310.0,318.099,99.577,102.208,97.0,6.4387,1.3318,3.2267,3.2655,1.656,1.6858
SKQ201915S,PL7,B,2019-07-06T17:42:14,-144.954,60.0672,110,30,3.42,15,14.5701,14.5666,0.4875,0.4919,0.018,0.8915,2.3579,2.8952,0.0686,3.5003,4.7276,1.4002,0.0958,16.9779,1.4344,824.0,310.312,317.986,99.746,102.229,94.55,6.6521,1.4002,3.3309,3.3638,1.7365,1.7622
SKQ201915S,PL7,B,2019-07-06T17:42:20,-144.954,60.0672,110,30,3.48,16,14.5682,14.5661,0.4873,0.4923,0.018,0.7957,2.3575,2.896,0.0695,3.4127,4.9825,1.399,0.097,16.9254,1.4535,715.0,310.136,318.107,99.685,102.269,99.65,5.8747,1.399,3.3298,3.3663,1.7359,1.7643
SKQ201915S,PL7,B,2019-07-06T17:42:28,-144.954,60.0672,110,30,3.49,17,14.5655,14.5646,0.4943,0.496,0.0178,0.9112,2.3579,2.8978,0.0713,3.4363,4.9824,1.3972,0.091,16.8227,1.4917,701.0,310.045,318.358,99.685,102.365,99.65,6.8116,1.3972,3.3808,3.3937,1.7755,1.7856
SKQ201915S,PL8,B,2019-07-07T00:41:18,-144.9402,59.9363,205,31,198.71,1,6.1856,6.186,3.339,3.3295,0.012,3.6823,1.1703,1.356,3.7512,0.1293,0.2565,1.0753,-0.0484,0.9028,79.802,0.0,111.297,112.787,36.845,37.31,5.13,29.2852,1.0753,33.6138,33.508,26.4339,26.3504
SKQ201915S,PL8,B,2019-07-07T00:41:22,-144.9402,59.9363,205,31,198.84,2,6.1761,6.1718,3.3387,3.3294,0.0121,3.7,1.167,1.3521,3.7065,0.1293,0.9235,1.0753,-0.046,0.9515,78.8506,0.0,110.547,112.468,36.591,37.195,18.47,29.4289,1.0753,33.62,33.52,26.4401,26.3616
SKQ201915S,PL8,B,2019-07-07T00:43:51,-144.9402,59.9363,205,31,151.22,3,6.5727,6.5741,3.3191,3.3082,0.0117,3.1289,1.5812,1.8931,4.4512,0.1282,2.6102,1.076,-0.0544,0.2179,94.6981,0.0,179.928,182.762,59.846,60.736,52.2,24.7972,1.076,33.0379,32.9165,25.9298,25.834
SKQ201915S,PL8,B,2019-07-07T00:45:50,-144.9402,59.9363,205,31,126.04,4,6.6093,6.6106,3.2864,3.2555,0.0111,2.6089,1.8575,2.2454,4.4525,0.1278,3.8545,1.1146,-0.0699,0.2167,94.7267,0.0,226.347,228.653,75.137,75.714,77.09,20.5806,1.1146,32.6547,32.3128,25.623,25.3534
SKQ201915S,PL8,B,2019-07-07T00:47:42,-144.9402,59.9363,205,31,100.52,5,6.7568,6.7577,3.2731,3.2451,0.012,2.221,2.065,2.5041,4.4345,0.1294,5.0,1.1438,-0.0484,0.233,94.3422,0.0,260.016,259.945,86.432,86.215,100.0,17.4343,1.1438,32.3804,32.0725,25.3877,25.145
SKQ201915S,PL8,B,2019-07-07T00:49:42,-144.9402,59.9363,205,31,75.46,6,6.6891,6.6894,3.2379,3.2212,0.0118,2.3239,2.0723,2.5293,4.5098,0.1459,5.0,1.1159,-0.0526,0.1655,95.9469,0.0,261.397,264.152,86.558,87.353,100.0,18.2689,1.1159,32.0702,31.8869,25.1521,25.0077
SKQ201915S,PL8,B,2019-07-07T00:51:37,-144.9402,59.9363,205,31,50.33,7,7.1564,7.1585,3.264,3.2504,0.0135,2.0474,2.075,2.5286,4.4605,0.2875,4.1723,1.1441,-0.0131,0.2096,94.8953,0.136,258.117,259.636,86.305,86.723,83.45,16.0266,1.1441,31.931,31.7817,24.9812,24.8635
SKQ201915S,PL8,B,2019-07-07T00:52:59,-144.9402,59.9363,205,31,40.24,8,8.0156,8.017,3.3264,3.3114,0.0198,1.5628,2.1328,2.5955,4.472,0.496,3.5034,1.146,0.1401,0.1992,95.1419,0.441,261.726,263.084,89.16,89.522,70.07,12.0968,1.146,31.8174,31.6577,24.773,24.6476
SKQ201915S,PL8,B,2019-07-07T00:53:04,-144.9402,59.9363,205,31,40.38,9,8.0135,8.0146,3.3262,3.3113,0.0191,1.5297,2.1341,2.5941,4.4738,0.4962,4.9999,1.076,0.1221,0.1976,95.1806,0.441,262.178,263.655,89.31,89.711,100.0,11.828,1.076,31.8177,31.6586,24.7735,24.6486
SKQ201915S,PL8,B,2019-07-07T00:54:27,-144.9402,59.9363,205,31,29.86,10,9.9831,9.9244,3.4915,3.4744,0.0386,1.1276,2.2809,2.789,4.5396,0.7863,4.7482,1.0746,0.5897,0.1392,96.5801,1.2,272.123,276.265,96.789,98.052,94.96,8.5665,1.0747,31.7719,31.6514,24.4351,24.3507
SKQ201915S,PL8,B,2019-07-07T00:55:57,-144.9402,59.9363,205,31,20.15,11,10.908,10.892,3.5304,3.5256,0.0521,0.725,2.3309,2.8644,4.4254,1.3047,5.0,1.0736,0.9151,0.2412,94.1497,4.79,274.042,279.112,99.141,100.917,100.0,5.3018,1.0736,31.3628,31.3288,23.9606,23.9369
SKQ201915S,PL8,B,2019-07-07T00:56:03,-144.9402,59.9363,205,31,20.09,12,10.9995,10.9581,3.5352,3.5316,0.0496,0.6469,2.335,2.8653,4.4289,1.3301,5.0,1.0738,0.8541,0.2381,94.2229,5.1,274.775,279.255,99.579,101.113,100.0,4.6682,1.0738,31.3317,31.3317,23.9206,23.9277
SKQ201915S,PL8,B,2019-07-07T00:57:33,-144.9402,59.9363,205,31,9.84,13,11.9247,11.9283,3.565,3.5663,0.0604,0.7055,2.4279,2.9478,4.3467,2.2564,5.0,1.0777,1.1143,0.3129,92.4756,45.7,283.558,283.217,104.434,104.324,100.0,5.1437,1.0777,30.8486,30.8582,23.3807,23.3875
SKQ201915S,PL8,B,2019-07-07T00:57:37,-144.9402,59.9363,205,31,9.95,14,11.9054,11.9145,3.5645,3.5658,0.0591,0.613,2.4244,2.9533,4.3489,2.2366,5.0,1.0726,1.0838,0.3109,92.5229,43.6,281.756,284.699,103.736,104.844,100.0,4.3934,1.0726,30.8592,30.8648,23.3925,23.3952
