Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],Oxygen_[umol/kg],Oxygen2_[umol/kg],PAR_[umol_photons/m2/sec],Altimeter_[m],SUNA,LISST,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
TGX201809,MID3,B,2018-09-19T20:16:29,-145.796,59.9493,85,47,30.31,5,9.8689,9.8695,3.4706,3.4708,2.3023,2.619,0.0494,1.4843,4.6384,0,4.9285,1.7177,0.041,0.0669,98.3406,244.04,255.376,4.63,98.57,11.4598,0,31.6607,31.662,24.367,24.368
TGX201809,MID3,B,2018-09-19T20:17:24,-145.796,59.9493,85,47,20.51,6,9.4389,9.4467,3.367,3.3669,2.2803,2.5949,0.0725,1.558,4.5519,0,4.6194,2.1387,0.0988,0.1422,96.5069,244.572,255.704,12.4,92.39,12.0572,0,30.9871,30.9787,23.9099,23.9021
TGX201809,MID3,B,2018-09-19T20:18:16,-145.796,59.9493,85,47,9.81,7,11.4318,11.4456,3.2829,3.2828,2.8459,3.2623,0.1198,0.6704,4.2279,0,4.9282,3.0315,0.217,0.4377,89.6349,313.445,328.78,97.2,98.56,4.8586,0,28.5302,28.5182,21.6696,21.6579
TGX201809,MID3,B,2018-09-19T20:19:55,-145.796,59.9493,85,47,2.27,8,13.5175,13.5189,3.0859,3.0838,2.6168,2.9751,0.0551,0.5115,4.3683,0,4.9267,3.679,0.0554,0.307,92.613,275.787,288.08,435.0,98.53,3.5703,0,25.2103,25.1911,18.7278,18.7127
TGX201809,MID4,B,2018-09-19T22:13:46,-145.9517,59.8,90,49,88.64,1,6.4835,6.4874,3.2554,3.2558,1.9848,2.2548,0.0372,2.3853,3.875,0,0.1513,0.2268,0.0104,0.7864,82.1524,218.467,229.328,0.06,3.03,18.7667,0,32.4505,32.4512,25.4782,25.4783
TGX201809,MID4,B,2018-09-19T22:14:35,-145.9517,59.8,90,49,74.79,2,6.9842,6.9919,3.2784,3.2789,2.0806,2.3686,0.0376,2.2226,4.5132,0,0.8312,0.7684,0.0114,0.1764,95.6858,229.328,240.901,0.438,16.62,17.4475,0,32.2366,32.2355,25.2446,25.2427
TGX201809,MID4,B,2018-09-19T22:15:45,-145.9517,59.8,90,49,49.98,3,8.7552,8.7563,3.392,3.39,2.2226,2.536,0.0453,1.7116,4.6286,0,2.0648,1.4124,0.0307,0.0754,98.1329,240.339,251.902,2.25,41.3,13.303,0,31.8341,31.8122,24.6774,24.66
TGX201809,MID4,B,2018-09-19T22:16:42,-145.9517,59.8,90,49,39.89,4,9.9489,9.9889,3.4739,3.4771,2.2709,2.5955,0.0429,1.4961,4.6294,0,4.9309,1.7786,0.0247,0.0747,98.1493,239.612,252.7,5.34,98.62,11.555,0,31.6203,31.6177,24.3224,24.3139
TGX201809,MID4,B,2018-09-19T22:17:38,-145.9517,59.8,90,49,30.4,5,9.5533,9.5527,3.3278,3.3278,2.2515,2.5686,0.0548,1.552,4.6055,0,4.9307,2.1753,0.0546,0.0954,97.6436,241.235,253.214,13.5,98.62,12.0087,0,30.4856,30.4856,23.5003,23.5004
TGX201809,MID4,B,2018-09-19T22:18:27,-145.9517,59.8,90,49,20.54,6,12.0319,12.1132,3.4797,3.4877,2.4771,2.8265,0.0611,0.8896,4.5951,0,4.9301,2.5979,0.07,0.1044,97.4233,260.145,273.985,35.8,98.6,6.6363,0,29.9398,29.9512,22.6566,22.6506
TGX201809,MID4,B,2018-09-19T22:19:20,-145.9517,59.8,90,49,10.32,7,13.2301,13.231,3.3267,3.3272,2.6524,3.0297,0.0703,0.5763,4.4715,0,4.9294,3.0983,0.0932,0.2136,94.8018,277.76,292.082,113.0,98.59,4.0957,0,27.5978,27.6022,20.6233,20.6265
TGX201809,MID4,B,2018-09-19T22:20:21,-145.9517,59.8,90,49,2.57,8,13.5693,13.5698,2.8993,2.8993,2.5748,2.947,0.0487,0.6275,4.4246,0,4.9282,3.5558,0.0393,0.2557,93.8078,272.838,288.055,327.0,98.56,4.511,0,23.5032,23.5033,17.403,17.4031
TGX201809,MID4,B,2018-09-19T22:20:24,-145.9517,59.8,90,49,2.45,9,13.5708,13.5702,2.8991,2.8993,2.5767,2.9463,0.0476,0.618,4.4272,0,4.9281,3.5855,0.0366,0.2533,93.8622,273.378,287.966,349.0,98.56,4.4336,0,23.5006,23.5026,17.4007,17.4024
TGX201809,MID5,B,2018-09-20T00:11:22,-146.1003,59.6478,93,51,94.2,1,6.3574,6.3573,3.2581,3.2583,1.9613,2.2279,0.0366,2.648,3.981,0,0.1088,0.0098,0.009,0.6784,84.3993,215.637,226.208,0.0,2.18,20.8971,0,32.5976,32.5999,25.6102,25.612
TGX201809,MID5,B,2018-09-20T00:12:38,-146.1003,59.6478,93,51,76.03,2,7.4597,7.4709,3.314,3.3149,2.1237,2.4145,0.0379,2.1134,4.324,0,1.0287,0.5391,0.0121,0.3477,91.6735,233.553,244.375,0.221,20.57,16.5619,0,32.1792,32.1788,25.1352,25.1333
TGX201809,MID5,B,2018-09-20T00:14:02,-146.1003,59.6478,93,51,50.19,3,9.5891,9.5922,3.441,3.4413,2.2455,2.5567,0.0419,1.5721,4.6062,0,3.3031,1.4033,0.0223,0.0947,97.6589,238.519,250.153,2.2,66.06,12.1717,0,31.5972,31.5979,24.3625,24.3626
TGX201809,MID5,B,2018-09-20T00:15:09,-146.1003,59.6478,93,51,40.77,4,11.0924,11.0949,3.5311,3.5314,2.3494,2.6737,0.0464,1.1645,4.6307,0,4.2375,1.6282,0.0335,0.0735,98.1778,244.674,256.502,3.75,84.75,8.8662,0,31.2039,31.2051,23.805,23.8055
TGX201809,MID5,B,2018-09-20T00:16:14,-146.1003,59.6478,93,51,29.81,5,12.4165,12.4162,3.5784,3.5785,2.4706,2.8107,0.0595,0.7706,4.5917,0,4.9312,2.2585,0.0662,0.1074,97.3508,253.982,266.157,16.3,98.63,5.6712,0,30.565,30.5665,23.0702,23.0715
TGX201809,MID5,B,2018-09-20T00:17:23,-146.1003,59.6478,93,51,19.19,6,12.9862,12.9776,3.545,3.5384,2.5723,2.932,0.0764,0.5558,4.5268,0,4.9307,2.7286,0.1084,0.1644,95.9743,264.883,277.914,48.4,98.62,3.9298,0,29.7993,29.7442,22.3703,22.3293
TGX201809,MID5,B,2018-09-20T00:18:23,-146.1003,59.6478,93,51,10.19,7,13.5814,13.5789,3.3298,3.3301,2.6716,3.0459,0.053,0.5689,4.5245,0,4.9299,3.3297,0.0501,0.1665,95.9241,277.686,290.705,194.0,98.6,4.0355,0,27.3733,27.3776,20.3833,20.387
TGX201809,MID5,B,2018-09-20T00:19:23,-146.1003,59.6478,93,51,2.11,8,13.6764,13.6754,3.1697,3.1699,2.6108,2.9709,0.0488,0.5315,4.4525,0,4.9295,4.3718,0.0397,0.2305,94.4002,272.683,285.472,2330.0,98.59,3.7323,0,25.8605,25.8627,19.1989,19.2008
TGX201809,MID6,B,2018-09-20T02:07:29,-146.2485,59.5027,40,53,40.61,1,8.2199,8.22,3.3619,3.362,2.186,2.4912,0.0409,1.9355,4.5987,0,0.1494,1.3289,0.0197,0.1013,97.4983,237.221,248.669,1.84,2.99,15.119,0,32.0067,32.0083,24.892,24.8933
TGX201809,MID6,B,2018-09-20T02:08:27,-146.2485,59.5027,40,53,30.23,2,10.1932,10.1947,3.5013,3.5015,2.3233,2.642,0.0463,1.3812,4.6491,0,0.6522,1.7187,0.0333,0.0578,98.5662,245.236,256.436,4.64,13.05,10.6239,0,31.6865,31.6877,24.3338,24.3345
TGX201809,MID6,B,2018-09-20T02:09:36,-146.2485,59.5027,40,53,20.51,3,9.8918,9.8996,3.3694,3.3699,2.3136,2.6276,0.0607,1.4047,4.588,0,1.1288,1.969,0.0692,0.1106,97.2721,246.786,257.64,8.33,22.58,10.8137,0,30.6226,30.6218,23.5535,23.5517
TGX201809,MID6,B,2018-09-20T02:10:53,-146.2485,59.5027,40,53,9.8,4,11.4418,11.4602,3.242,3.2408,2.5565,2.8895,0.0939,0.8653,4.4252,0,1.6341,2.8039,0.1522,0.2552,93.8205,275.44,285.23,57.6,32.68,6.4399,0,28.1295,28.1034,21.357,21.3336
TGX201809,MID6,B,2018-09-20T02:12:14,-146.2485,59.5027,40,53,2.4,5,13.7049,13.7052,3.1139,3.1142,2.5973,2.9362,0.0543,0.5401,4.4066,0,1.8905,3.0881,0.0534,0.272,93.4263,271.771,282.283,111.0,37.81,3.8025,0,25.3392,25.3415,18.7919,18.7937
TGX201809,MID5,B,2018-09-20T16:40:49,-146.1,59.651,93,56,36.74,1,10.4026,10.3932,3.5003,3.5,2.3091,2.6254,0.0434,1.328,4.6354,0,3.6692,1.4042,0.0259,0.0695,98.2771,242.37,253.47,2.2,73.38,10.1919,0,31.4914,31.4972,24.1468,24.1529
TGX201809,MID5,B,2018-09-20T16:42:10,-146.1,59.651,93,56,23.93,2,12.4124,12.4081,3.5983,3.5981,2.464,2.8011,0.053,0.7969,4.6122,0,3.8813,1.9107,0.05,0.0896,97.7857,252.719,264.286,7.28,77.63,5.885,0,30.7596,30.761,23.2218,23.2236
TGX201809,MID5,B,2018-09-20T16:43:28,-146.1,59.651,93,56,18.75,3,13.1252,13.1229,3.5516,3.552,2.6066,2.9685,0.0672,0.5398,4.5655,0,4.925,2.161,0.0854,0.1303,96.7944,268.468,281.207,13.0,98.5,3.7998,0,29.7522,29.7574,22.3073,22.3117
TGX201809,MID5,B,2018-09-20T16:44:42,-146.1,59.651,93,56,9.79,4,13.7048,13.7078,3.3306,3.3333,2.671,3.0431,0.0537,0.5146,4.5088,0,4.9248,2.6212,0.0518,0.1803,95.5923,277.407,290.387,37.8,98.5,3.5953,0,27.2934,27.315,20.2979,20.314
TGX201809,MID5,B,2018-09-20T16:45:40,-146.1,59.651,93,56,5.81,5,13.8161,13.8102,3.2573,3.2613,2.6704,3.0422,0.0525,0.5615,4.4876,0,4.9247,2.8877,0.0488,0.1992,95.1437,278.404,291.85,69.8,98.5,3.9757,0,26.5532,26.5933,19.706,19.738
TGX201809,MID5,B,2018-09-20T16:45:43,-146.1,59.651,93,56,6.16,6,13.8041,13.8045,3.2682,3.2667,2.6666,3.0406,0.053,0.5794,4.4926,0,4.9249,2.8296,0.05,0.1948,95.2483,277.473,291.138,61.3,98.5,4.1205,0,26.6596,26.6464,19.7903,19.7801
TGX201809,MID5,B,2018-09-20T16:46:39,-146.1,59.651,93,56,2.56,7,13.5112,13.5101,3.1126,3.1129,2.5802,2.9476,0.0524,0.561,4.4787,0,4.9208,3.2505,0.0485,0.2072,94.9529,270.086,284.113,162.0,98.42,3.9716,0,25.4559,25.4587,18.9183,18.9206
TGX201809,MID5,B,2018-09-20T16:46:45,-146.1,59.651,93,56,2.55,8,13.5046,13.5074,3.1099,3.1116,2.5797,2.9485,0.0526,0.5442,4.4715,0,4.9212,3.2279,0.049,0.2135,94.8023,270.434,284.637,155.0,98.42,3.8354,0,25.4352,25.4491,18.9036,18.9138
TGX201809,MID5,B,2018-09-20T17:22:21,-146.1077,59.6488,93,57,93.39,1,6.2136,6.2125,3.2548,3.255,1.8977,2.1515,0.0351,2.8222,3.9734,0,0.2129,0.0098,0.0051,0.6861,84.2381,207.038,216.86,0.0,4.26,22.3101,0,32.6991,32.702,25.7084,25.7108
TGX201809,MID5,B,2018-09-20T17:23:25,-146.1077,59.6488,93,57,75.76,2,7.0077,7.0093,3.2834,3.2837,2.1053,2.3955,0.0372,2.2593,4.381,0,1.1023,0.2987,0.0105,0.2954,92.8815,233.271,244.463,0.0875,22.05,17.7453,0,32.2688,32.2709,25.2669,25.2683
TGX201809,MID5,B,2018-09-20T17:24:29,-146.1077,59.6488,93,57,51.03,3,8.7276,8.7254,3.3897,3.3898,2.2074,2.5112,0.0403,1.7757,4.6052,0,3.7736,1.1659,0.0182,0.0957,97.6362,237.985,249.056,1.23,75.47,13.8226,0,31.8343,31.8372,24.6817,24.6842
TGX201809,MID5,B,2018-09-20T17:25:25,-146.1077,59.6488,93,57,40.72,4,9.6107,9.6128,3.4426,3.443,2.2499,2.5639,0.0428,1.6009,4.6113,0,4.3112,1.4993,0.0245,0.0904,97.7657,239.034,250.647,2.76,86.22,12.4056,0,31.5992,31.6009,24.3606,24.3616
TGX201809,MID5,B,2018-09-20T17:26:21,-146.1077,59.6488,93,57,30.59,5,11.6526,11.7427,3.5618,3.5699,2.3925,2.7298,0.0493,1.0641,4.6302,0,4.9314,1.8524,0.0408,0.0739,98.1678,246.96,258.517,6.35,98.63,8.0522,0,31.0356,31.0387,23.5751,23.5612
TGX201809,MID5,B,2018-09-20T17:26:22,-146.1077,59.6488,93,57,30.28,6,11.6949,11.7842,3.566,3.5729,2.392,2.7285,0.0487,1.1017,4.63,0,4.9315,1.8621,0.0392,0.0742,98.1625,246.75,258.079,6.5,98.63,8.3571,0,31.0415,31.0333,23.572,23.5495
TGX201809,MID5,B,2018-09-20T17:27:23,-146.1077,59.6488,93,57,19.95,7,13.1205,13.1213,3.5529,3.5525,2.6039,2.9646,0.0618,0.6174,4.5632,0,4.9304,2.3521,0.0719,0.1323,96.7458,268.134,280.679,20.3,98.61,4.4289,0,29.7671,29.7632,22.3197,22.3165
TGX201809,MID5,B,2018-09-20T17:28:23,-146.1077,59.6488,93,57,9.97,8,13.702,13.7008,3.3226,3.3228,2.6789,3.0483,0.0535,0.6615,4.5129,0,4.9295,2.8507,0.0513,0.1767,95.6795,278.916,291.945,64.1,98.59,4.7868,0,27.2224,27.2252,20.2437,20.2461
TGX201809,MID5,B,2018-09-20T17:28:24,-146.1077,59.6488,93,57,9.91,9,13.7041,13.7029,3.3226,3.3227,2.6794,3.0495,0.0537,0.6568,4.5109,0,4.9296,2.8607,0.0519,0.1785,95.6367,279.026,292.24,65.6,98.59,4.7484,0,27.2204,27.2228,20.2418,20.2438
TGX201809,MID5,B,2018-09-20T17:29:47,-146.1077,59.6488,93,57,2.29,10,13.4562,13.4553,3.0974,3.0976,2.583,2.9415,0.0502,0.6268,4.4693,0,4.3821,3.6649,0.0429,0.2155,94.7558,271.459,284.563,464.0,87.64,4.5053,0,25.3549,25.3576,18.8507,18.853
TGX201809,MID7,B,2018-09-20T20:27:41,-146.297,59.383,65,58,65.56,1,7.1577,7.1556,3.2873,3.2874,2.1262,2.4225,0.0397,2.2091,4.5589,0,0.175,0.5968,0.0166,0.1361,96.6555,235.036,246.563,0.265,3.5,17.3377,0,32.1756,32.1791,25.1735,25.1765
TGX201809,MID7,B,2018-09-20T20:29:22,-146.297,59.383,65,58,50.24,2,7.2546,7.2457,3.2928,3.2925,2.1406,2.4371,0.0415,2.15,4.5671,0,0.9471,1.1306,0.0213,0.1289,96.8298,236.344,247.542,1.13,18.94,16.8584,0,32.152,32.1574,25.1419,25.1472
TGX201809,MID7,B,2018-09-20T20:30:19,-146.297,59.383,65,58,40.61,3,7.6014,7.6019,3.3164,3.3167,2.1822,2.487,0.0456,2.0639,4.5946,0,1.4376,1.5126,0.0315,0.1049,97.4127,240.175,252.006,2.85,28.75,16.1604,0,32.0905,32.0927,25.0459,25.0475
TGX201809,MID7,B,2018-09-20T20:31:23,-146.297,59.383,65,58,30.5,4,8.5525,8.5624,3.3866,3.3875,2.2554,2.5712,0.052,1.8065,4.6229,0,1.9295,1.883,0.0474,0.0803,98.0119,244.651,256.638,6.82,38.59,14.0726,0,31.9693,31.9694,24.8137,24.8122
TGX201809,MID7,B,2018-09-20T20:32:18,-146.297,59.383,65,58,19.82,5,10.2697,10.3744,3.47,3.4581,2.3885,2.7319,0.0569,1.2971,4.5787,0,2.4657,2.3492,0.0597,0.1188,97.0745,253.806,267.161,20.1,49.32,9.9415,0,31.3111,31.1022,24.0285,23.8484
TGX201809,MID7,B,2018-09-20T20:33:08,-146.297,59.383,65,58,10.48,6,11.5968,11.5947,3.3746,3.3747,2.5727,2.9424,0.1094,0.8782,4.3339,0,2.961,3.0266,0.1912,0.3386,91.8833,273.582,287.612,96.1,59.22,6.5438,0,29.2834,29.286,22.2252,22.2276
TGX201809,MID7,B,2018-09-20T20:34:47,-146.297,59.383,65,58,2.33,7,13.2725,13.2771,3.1484,3.1469,2.6266,2.9962,0.0501,0.6428,4.4387,0,3.3429,3.8085,0.0427,0.243,94.1063,276.921,290.608,584.0,66.86,4.6349,0,25.941,25.9244,19.3369,19.3232
TGX201809,MID8,B,2018-09-20T22:49:39,-146.199,59.2255,623,60,689.78,1,3.9163,3.9155,3.2063,3.2064,0.6227,0.6447,0.0342,4.1337,4.5758,0,0.3386,0.0098,0.0029,0.1212,97.0143,20.0,22.097,0.0,6.77,32.9462,0,34.1382,34.1405,27.1091,27.1111
TGX201809,MID8,B,2018-09-20T22:49:40,-146.199,59.2255,623,60,689.85,2,3.9161,3.9155,3.2063,3.2064,0.6226,0.6447,0.0335,4.1337,4.5774,0,0.3387,0.0098,0.0012,0.1199,97.0465,19.957,22.097,0.0,6.77,32.9462,0,34.1382,34.1405,27.1092,27.1111
TGX201809,MID8,B,2018-09-20T22:54:04,-146.199,59.2255,623,60,506.17,3,4.2738,4.2732,3.2195,3.2197,0.7193,0.7591,0.0342,4.1336,4.6858,0,4.8718,0.0061,0.003,0.0262,99.3461,35.257,37.932,0.0,97.44,32.9456,0,34.0195,34.0218,26.9777,26.9796
TGX201809,MID8,B,2018-09-20T22:59:08,-146.199,59.2255,623,60,253.51,4,5.3395,5.339,3.2883,3.2884,1.0684,1.1731,0.0338,4.1346,4.67,0,4.893,0.0063,0.0019,0.0397,99.0117,86.988,91.947,0.0,97.86,32.9539,0,33.8585,33.8607,26.731,26.7328
TGX201809,MID8,B,2018-09-20T23:00:40,-146.199,59.2255,623,60,201.55,5,6.0539,6.0535,3.3411,3.3413,1.1732,1.2959,0.0337,4.1349,4.6206,0,4.8983,0.0061,0.0017,0.0823,97.9638,100.552,105.981,0.0,97.96,32.9565,0,33.767,33.7692,26.5716,26.5734
TGX201809,MID8,B,2018-09-20T23:02:21,-146.199,59.2255,623,60,152.36,6,6.5456,6.5451,3.3498,3.3499,1.4199,1.5885,0.0344,3.6735,4.6401,0,4.9026,0.0061,0.0036,0.0654,98.3781,135.554,142.485,0.0,98.05,29.214,0,33.4033,33.4054,26.2215,26.2232
TGX201809,MID8,B,2018-09-20T23:03:45,-146.199,59.2255,623,60,126.33,7,6.2902,6.2897,3.2937,3.2939,1.622,1.8304,0.0342,3.353,4.3741,0,4.9042,0.0243,0.0031,0.3016,92.7372,166.15,174.713,0.0033,98.09,26.6152,0,33.0424,33.0445,25.9696,25.9713
TGX201809,MID8,B,2018-09-20T23:05:02,-146.199,59.2255,623,60,100.71,8,6.0886,6.0887,3.2504,3.2506,1.9709,2.2447,0.0347,2.8162,4.6527,0,4.9098,0.1819,0.0043,0.0545,98.6449,218.796,230.527,0.045,98.2,22.2618,0,32.7667,32.7696,25.7773,25.7795
TGX201809,MID8,B,2018-09-20T23:06:28,-146.199,59.2255,623,60,75.79,9,6.2138,6.2135,3.2422,3.2423,2.0107,2.2911,0.0355,2.7744,4.6069,0,4.9143,0.5373,0.0063,0.0942,97.6721,223.568,235.1,0.219,98.29,21.9221,0,32.5673,32.569,25.6043,25.6057
TGX201809,MID8,B,2018-09-20T23:07:54,-146.199,59.2255,623,60,49.45,10,6.7243,6.7198,3.2649,3.2648,2.1292,2.4286,0.0424,2.5149,4.6312,0,4.9149,1.2248,0.0236,0.0732,98.1878,237.622,249.398,1.43,98.3,19.8173,0,32.3457,32.3491,25.3646,25.3679
TGX201809,MID8,B,2018-09-20T23:08:46,-146.199,59.2255,623,60,39.66,11,7.1957,7.1951,3.2987,3.2988,2.1915,2.5005,0.0588,2.3637,4.6114,0,4.9165,1.5613,0.0646,0.0903,97.7683,244.237,255.785,3.2,98.33,18.5921,0,32.2767,32.2779,25.2479,25.2489
TGX201809,MID8,B,2018-09-20T23:09:37,-146.199,59.2255,623,60,29.7,12,7.8654,7.8644,3.3503,3.3504,2.2563,2.5805,0.0813,2.1374,4.5345,0,4.9169,1.9933,0.1209,0.1576,96.1365,248.563,261.436,8.82,98.34,16.7565,0,32.2141,32.2164,25.1058,25.1077
TGX201809,MID8,B,2018-09-20T23:10:53,-146.199,59.2255,623,60,20.34,13,9.8301,9.8189,3.5106,3.5099,2.636,3.0247,0.1361,1.0895,4.3052,0,4.9168,2.5503,0.2578,0.3652,91.274,288.243,303.284,32.1,98.34,8.2581,0,32.1056,32.1085,24.7205,24.7246
TGX201809,MID8,B,2018-09-20T23:11:49,-146.199,59.2255,623,60,10.18,14,13.763,13.715,3.7954,3.7919,2.6861,3.0762,0.0574,0.6904,4.4567,0,4.9158,3.165,0.0611,0.2267,94.4884,272.113,284.039,132.0,98.32,5.0215,0,31.503,31.5101,23.5343,23.5494
TGX201809,MID8,B,2018-09-20T23:13:00,-146.199,59.2255,623,60,2.4,15,14.6383,14.6456,3.7423,3.7457,2.5518,2.9206,0.0456,0.6063,4.4942,0,4.9135,3.7437,0.0315,0.1933,95.2832,251.441,266.502,559.0,98.27,4.339,0,30.3209,30.3455,22.4435,22.461
TGX201809,MID9,B,2018-09-21T01:13:07,-146.0985,59.067,2900,61,1012.96,1,3.2376,3.237,3.1752,3.1753,0.5805,0.5946,0.0346,4.1326,4.6993,0,4.8958,0.0061,0.004,0.0147,99.6325,13.686,15.597,0.0,97.92,32.9375,0,34.31,34.3122,27.3124,27.3141
TGX201809,MID9,B,2018-09-21T01:23:05,-146.0985,59.067,2900,61,759.56,2,3.684,3.6834,3.195,3.1952,0.5877,0.6032,0.0345,4.1326,4.6789,0,4.9097,0.0061,0.0039,0.0322,99.1998,14.457,16.342,0.0,98.19,32.9375,0,34.2102,34.2124,27.1898,27.1915
TGX201809,MID9,B,2018-09-21T01:28:31,-146.0985,59.067,2900,61,504.4,3,4.2083,4.2079,3.2154,3.2156,0.694,0.7288,0.0335,4.133,4.6978,0,4.9153,0.0061,0.0011,0.016,99.6003,31.213,33.79,0.0,98.31,32.9405,0,34.0396,34.0418,27.0006,27.0023
TGX201809,MID9,B,2018-09-21T01:34:26,-146.0985,59.067,2900,61,252.07,4,5.4428,5.4426,3.2972,3.2974,1.0818,1.188,0.034,4.1348,4.6742,0,4.9205,0.0061,0.0026,0.0361,99.1005,88.93,93.824,0.0,98.41,32.9555,0,33.8567,33.8588,26.7173,26.719
TGX201809,MID9,B,2018-09-21T01:36:04,-146.0985,59.067,2900,61,201.05,5,5.9535,5.9522,3.3363,3.3363,1.1777,1.3025,0.0342,4.1351,4.6722,0,4.9206,0.0061,0.003,0.0379,99.0576,101.467,107.388,0.0,98.41,32.9579,0,33.8129,33.8151,26.6204,26.6223
TGX201809,MID9,B,2018-09-21T01:37:54,-146.0985,59.067,2900,61,151.86,6,6.4219,6.4221,3.3572,3.3574,1.2746,1.4171,0.033,3.9722,4.6359,0,4.9216,0.0062,-0.0001,0.0691,98.2888,114.218,120.473,0.0,98.43,31.6363,0,33.6072,33.6091,26.3984,26.3999
TGX201809,MID9,B,2018-09-21T01:39:08,-146.0985,59.067,2900,61,126.8,7,6.6046,6.6041,3.3523,3.3525,1.458,1.6385,0.0336,3.5986,4.6724,0,4.9216,0.009,0.0014,0.0378,99.0603,140.323,148.585,0.0004,98.43,28.6066,0,33.3864,33.3885,26.2005,26.2022
TGX201809,MID9,B,2018-09-21T01:40:37,-146.0985,59.067,2900,61,101.49,8,6.2363,6.2373,3.2728,3.2733,1.8608,2.1142,0.0347,3.0352,4.6718,0,4.9227,0.1287,0.0043,0.0382,99.0492,200.767,212.379,0.0292,98.46,24.0378,0,32.874,32.8779,25.8435,25.8465
TGX201809,MID9,B,2018-09-21T01:42:09,-146.0985,59.067,2900,61,75.73,9,6.1115,6.1113,3.2348,3.2349,2.1234,2.4283,0.0376,2.56,4.6625,0,4.923,0.5215,0.0114,0.0462,98.8526,241.022,253.847,0.208,98.46,20.1837,0,32.583,32.5845,25.6294,25.6306
TGX201809,MID9,B,2018-09-21T01:43:33,-146.0985,59.067,2900,61,49.78,10,6.4395,6.4476,3.2457,3.2467,2.1178,2.4174,0.0422,2.5728,4.6365,0,4.9227,1.1301,0.0231,0.0686,98.2999,237.598,249.323,1.13,98.46,20.287,0,32.4035,32.4064,25.4468,25.448
TGX201809,MID9,B,2018-09-21T01:44:26,-146.0985,59.067,2900,61,40.08,11,6.8325,6.8884,3.275,3.2803,2.2171,2.538,0.0542,2.3893,4.6222,0,4.9231,1.3612,0.0531,0.0809,97.9966,249.075,261.501,1.99,98.46,18.7994,0,32.3586,32.3644,25.3607,25.3579
TGX201809,MID9,B,2018-09-21T01:45:18,-146.0985,59.067,2900,61,31.11,12,8.7576,8.7545,3.4353,3.4353,2.5415,2.9236,0.1247,1.5161,4.4206,0,4.9217,1.7532,0.2292,0.2593,93.7227,283.016,298.269,5.04,98.43,11.7179,0,32.2923,32.2949,25.0357,25.0382
TGX201809,MID9,B,2018-09-21T01:46:13,-146.0985,59.067,2900,61,20.14,13,13.1916,13.1755,3.7899,3.7892,2.7797,3.1796,0.0626,0.7349,4.469,0,4.9147,2.3693,0.0739,0.2157,94.7494,286.515,300.097,21.1,98.3,5.3822,0,31.9226,31.929,23.9724,23.9805
TGX201809,MID9,B,2018-09-21T01:47:20,-146.0985,59.067,2900,61,9.53,14,14.6553,14.6531,3.8707,3.8706,2.5128,2.8678,0.0454,0.5801,4.5477,0,4.9103,2.6756,0.031,0.1459,96.4188,245.41,258.775,42.8,98.21,4.127,0,31.4638,31.4649,23.3203,23.3217
TGX201809,MID9,B,2018-09-21T01:48:23,-146.0985,59.067,2900,61,2.14,15,14.4946,14.496,3.7948,3.7954,2.5177,2.8837,0.047,0.6787,4.5109,0,3.9873,3.4288,0.0349,0.1784,95.6372,247.09,262.097,245.0,79.75,4.9261,0,30.908,30.9132,22.9256,22.9294
TGX201809,MID10,B,2018-09-21T03:49:36,-146.003,58.906,4400,62,1012.09,1,3.1563,3.1557,3.1693,3.1694,0.5827,0.5973,0.0341,4.1336,4.7019,0,4.9091,0.0061,0.0027,0.0126,99.687,14.093,16.029,0.0,98.18,32.9454,0,34.3244,34.3265,27.3314,27.3331
TGX201809,MID10,B,2018-09-21T03:55:13,-146.003,58.906,4400,62,759.3,2,3.6129,3.6124,3.1892,3.1894,0.5921,0.6081,0.0338,4.1334,4.6996,0,4.9113,0.0061,0.0021,0.0144,99.6394,15.217,17.075,0.0,98.23,32.9442,0,34.2155,34.2176,27.201,27.2027
TGX201809,MID10,B,2018-09-21T04:01:04,-146.003,58.906,4400,62,505.33,3,4.1465,4.146,3.2117,3.2119,0.6776,0.7094,0.0336,4.1337,4.6975,0,4.9194,0.0061,0.0014,0.0163,99.5934,28.586,30.988,0.0,98.39,32.9462,0,34.0593,34.0614,27.0227,27.0244
TGX201809,MID10,B,2018-09-21T04:05:35,-146.003,58.906,4400,62,253.3,4,5.2856,5.2836,3.2835,3.2836,1.06,1.1613,0.0342,4.1351,4.6721,0,4.9237,0.0061,0.003,0.038,99.0545,86.0,90.78,0.0,98.47,32.9575,0,33.8588,33.8609,26.7375,26.7395
TGX201809,MID10,B,2018-09-21T04:07:01,-146.003,58.906,4400,62,202.12,5,6.0213,6.0203,3.3404,3.3405,1.2025,1.3304,0.0342,4.1168,4.6707,0,4.9238,0.0061,0.003,0.0392,99.0249,105.052,110.854,0.0,98.48,32.8094,0,33.7909,33.7929,26.5945,26.5962
