Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202006S,GAK12,B,2020-05-07T02:27:49,-147.9363,58.2448,2139,18,202.95,6,6.3648,6.3643,3.3678,3.368,0.0128,3.4746,1.1938,1.3349,4.5704,0.0,5.0,-0.0275,0.101,97.5071,0.0,104.603,106.318,34.81,35.381,100.0,27.601,33.7563,33.7586,26.5235,26.5253
SKQ202006S,GAK12,B,2020-05-07T02:30:34,-147.9363,58.2448,2139,18,151.23,7,6.7921,6.7915,3.3802,3.3804,0.0134,3.1477,1.3271,1.4919,4.5615,0.0,4.9928,-0.0143,0.1088,97.3163,0.0,122.862,123.836,41.212,41.539,99.86,24.9496,33.4994,33.5018,26.2648,26.2667
SKQ202006S,GAK12,B,2020-05-07T02:32:26,-147.9363,58.2448,2139,18,127.2,8,6.8652,6.8661,3.3602,3.3605,0.0147,2.9552,1.4978,1.7071,4.5653,0.0024,5.0,0.0156,0.1055,97.3965,0.0,147.774,149.476,49.549,50.122,100.0,23.3886,33.2199,33.2221,26.0348,26.0364
SKQ202006S,GAK12,B,2020-05-07T02:34:18,-147.9363,58.2448,2139,18,101.1,9,6.2588,6.2587,3.274,3.2742,0.0153,2.5245,1.8388,2.1164,4.5771,0.0,5.0,0.0312,0.0951,97.6502,0.0,201.254,202.674,66.371,66.84,100.0,19.896,32.8654,32.8675,25.8339,25.8356
SKQ202006S,GAK12,B,2020-05-07T02:36:07,-147.9363,58.2448,2139,18,75.43,10,5.4207,5.4206,3.1611,3.1613,0.0174,1.9856,2.2917,2.6643,4.5885,0.0,5.0,0.0809,0.0852,97.8921,0.0,276.184,276.868,89.018,89.24,100.0,15.5252,32.4187,32.4211,25.5819,25.5838
SKQ202006S,GAK12,B,2020-05-07T02:38:22,-147.9363,58.2448,2139,18,50.3,11,5.2748,5.2745,3.137,3.1372,0.0209,1.7988,2.4085,2.8045,4.5861,0.0311,5.0,0.1664,0.0872,97.8421,0.0,293.877,294.516,94.31,94.516,100.0,14.0101,32.2978,32.3003,25.5028,25.5049
SKQ202006S,GAK12,B,2020-05-07T02:40:01,-147.9363,58.2448,2139,18,41.14,12,5.3271,5.3281,3.1393,3.1395,0.0409,1.6106,2.4112,2.8118,4.5468,0.0157,5.0,0.6459,0.1217,97.002,0.0,293.617,296.166,94.329,95.151,100.0,12.4842,32.2776,32.2798,25.481,25.4825
SKQ202006S,GAK12,B,2020-05-07T02:41:33,-147.9363,58.2448,2139,18,29.91,13,6.7921,6.7919,3.2579,3.2581,0.1497,1.0967,2.6475,3.0857,4.3422,0.0295,5.0,3.2582,0.3059,92.637,0.0,317.855,316.985,105.615,105.327,100.0,8.3167,32.2145,32.2165,25.2524,25.2541
SKQ202006S,GAK12,B,2020-05-07T02:43:01,-147.9363,58.2448,2139,18,20.97,14,6.8418,6.8406,3.2617,3.2619,0.1217,1.082,2.6657,3.122,4.3483,0.0073,5.0,2.5848,0.3003,92.7678,0.0,319.188,320.199,106.179,106.514,100.0,8.1971,32.2138,32.2165,25.2454,25.2477
SKQ202006S,GAK12,B,2020-05-07T02:44:50,-147.9363,58.2448,2139,18,10.1,15,7.0384,7.0386,3.2781,3.2783,0.0946,1.0675,2.6684,3.1231,4.3385,0.0232,5.0,1.9348,0.3093,92.5583,0.0,317.768,319.263,106.184,106.686,100.0,8.0797,32.2136,32.2155,25.2193,25.2208
SKQ202006S,GAK12,B,2020-05-07T02:47:40,-147.9363,58.2448,2139,18,5.34,16,7.0518,7.0487,3.2791,3.279,0.0739,1.0122,2.6681,3.1194,4.3465,0.0179,5.0,1.4378,0.302,92.7284,0.0,316.807,318.657,105.896,106.508,100.0,7.631,32.2136,32.2157,25.2176,25.2196
SKQ202006S,GAK12,B,2020-05-07T02:47:51,-147.9363,58.2448,2139,18,4.62,17,7.0493,7.049,3.2788,3.279,0.0764,1.0369,2.6636,3.1176,4.3558,0.0237,4.6996,1.497,0.2935,92.9273,0.0,316.22,317.284,105.693,106.05,93.99,7.8309,32.2138,32.2158,25.218,25.2196
SKQ202006S,KIP2,B,2020-05-07T17:05:05,-147.9875,60.2788,586,19,580.21,1,6.3672,6.3664,3.3106,3.3108,0.0123,2.861,1.4483,1.6461,4.2995,0.1251,0.555,-0.04,0.3455,91.7256,0.0,150.886,152.381,49.912,50.407,11.1,22.625,32.9385,32.9412,25.8779,25.8802
SKQ202006S,KIP2,B,2020-05-07T17:09:24,-147.9875,60.2788,586,19,506.23,2,6.3736,6.3728,3.3065,3.3066,0.0122,2.8797,1.4614,1.6641,4.4104,0.1249,3.8777,-0.0418,0.2436,94.0918,0.0,151.611,154.109,50.153,50.98,77.55,22.7765,32.9212,32.924,25.8634,25.8658
SKQ202006S,KIP2,B,2020-05-07T17:16:27,-147.9875,60.2788,586,19,252.55,3,6.3221,6.3215,3.2745,3.2748,0.0123,2.7333,1.5958,1.826,4.4533,0.1248,5.0,-0.0406,0.2048,95.0085,0.0,167.897,170.639,55.399,56.305,100.0,21.5895,32.7375,32.741,25.7251,25.7278
SKQ202006S,KIP2,B,2020-05-07T17:20:19,-147.9875,60.2788,586,19,202.99,4,6.2337,6.2331,3.253,3.2532,0.0119,2.6884,1.6857,1.9397,4.4813,0.1248,5.0,-0.0502,0.1798,95.6046,0.0,181.947,184.559,59.854,60.714,100.0,21.2249,32.6066,32.6098,25.6328,25.6355
SKQ202006S,KIP2,B,2020-05-07T17:23:48,-147.9875,60.2788,586,19,151.76,5,6.0166,6.0158,3.2145,3.2147,0.0125,2.4712,1.8471,2.1302,4.5095,0.1257,4.7578,-0.0358,0.1547,96.2065,0.0,205.706,207.097,67.231,67.686,95.16,19.4633,32.4102,32.4132,25.5046,25.507
SKQ202006S,KIP2,B,2020-05-07T17:26:15,-147.9875,60.2788,586,19,126.6,6,5.8649,5.8641,3.1901,3.1903,0.0122,2.4023,1.9323,2.2396,4.5277,0.1292,5.0,-0.0424,0.1386,96.5947,0.0,219.391,220.921,71.388,71.887,100.0,18.9045,32.2938,32.2969,25.431,25.4335
SKQ202006S,KIP2,B,2020-05-07T17:28:50,-147.9875,60.2788,586,19,100.87,7,5.6684,5.6661,3.1599,3.1599,0.0122,2.2599,2.0154,2.337,4.558,0.1501,5.0,-0.043,0.1118,97.2429,0.0017,232.657,234.443,75.279,75.855,100.0,17.7494,32.1546,32.1572,25.3443,25.3466
SKQ202006S,KIP2,B,2020-05-07T17:31:28,-147.9875,60.2788,586,19,75.75,8,5.2232,5.2227,3.1027,3.1029,0.0128,1.916,2.1836,2.5446,4.571,0.2219,5.0,-0.0281,0.1004,97.5205,0.0666,260.655,262.983,83.326,84.071,100.0,14.9612,31.9441,31.9472,25.2287,25.2312
SKQ202006S,KIP2,B,2020-05-07T17:33:53,-147.9875,60.2788,586,19,50.75,9,5.0794,5.0811,3.0808,3.0811,0.0147,1.7526,2.2589,2.6407,4.5749,0.5519,4.9457,0.0156,0.097,97.6039,0.55,273.158,275.962,86.96,87.858,98.91,13.6357,31.8437,31.8454,25.165,25.1662
SKQ202006S,KIP2,B,2020-05-07T17:36:09,-147.9875,60.2788,586,19,40.58,10,5.0652,5.0644,3.0718,3.072,0.0154,1.5628,2.3408,2.7378,4.578,0.7658,5.0,0.0324,0.0944,97.6677,1.13,285.297,287.96,90.737,91.584,100.0,12.0964,31.7595,31.7619,25.0999,25.1019
SKQ202006S,KIP2,B,2020-05-07T17:38:04,-147.9875,60.2788,586,19,30.83,11,5.1386,5.1367,3.07,3.0701,0.0171,1.3269,2.4354,2.8484,4.5672,0.9245,5.0,0.0743,0.1038,97.4386,1.78,299.083,300.477,95.227,95.669,100.0,10.183,31.6735,31.6768,25.0238,25.0266
SKQ202006S,KIP2,B,2020-05-07T17:40:08,-147.9875,60.2788,586,19,20.26,12,5.3355,5.332,3.0791,3.0791,0.0204,1.2022,2.5118,2.9496,4.5533,1.2203,5.0,0.1538,0.116,97.1408,3.88,310.395,312.696,99.233,99.963,100.0,9.1719,31.5956,31.5993,24.9403,24.9436
SKQ202006S,KIP2,B,2020-05-07T17:42:10,-147.9875,60.2788,586,19,10.34,13,6.8628,6.8647,3.1654,3.166,0.0536,0.7383,2.7439,3.2352,4.4225,1.744,5.0,0.9504,0.2326,94.3503,13.8,332.575,336.661,109.822,111.179,100.0,5.4099,31.148,31.152,24.4035,24.4064
SKQ202006S,KIP2,B,2020-05-07T17:43:54,-147.9875,60.2788,586,19,2.99,14,7.0957,7.0968,3.1592,3.1596,0.072,0.5567,2.819,3.3153,4.2719,2.4004,4.9984,1.3911,0.3713,91.1354,63.8,341.751,343.889,113.229,113.943,99.97,3.9371,30.8735,30.8767,24.1574,24.1598
SKQ202006S,PWS1,B,2020-05-07T19:13:14,-147.9367,60.3802,347,20,345.36,1,6.3441,6.3441,3.2981,3.2983,0.0123,2.8255,1.4812,1.6893,4.403,0.1248,0.2947,-0.0406,0.2504,93.9334,0.0,151.508,155.158,50.09,51.297,5.89,22.3368,32.9335,32.9351,25.8769,25.8781
SKQ202006S,PWS1,B,2020-05-07T19:16:54,-147.9367,60.3802,347,20,253.22,2,6.3553,6.3549,3.2799,3.2802,0.0122,2.7375,1.5711,1.7924,4.4582,0.125,4.8443,-0.0418,0.2004,95.1122,0.0,163.731,165.801,54.077,54.762,96.89,21.6234,32.7654,32.7689,25.7428,25.7457
SKQ202006S,PWS1,B,2020-05-07T19:19:52,-147.9367,60.3802,347,20,202.84,3,6.2992,6.2975,3.2646,3.2646,0.0122,2.7009,1.6425,1.8793,4.4751,0.1257,2.374,-0.0424,0.1853,95.4733,0.0,174.07,175.182,57.378,57.743,47.48,21.3259,32.6737,32.6753,25.6776,25.6791
SKQ202006S,PWS1,B,2020-05-07T19:23:24,-147.9367,60.3802,347,20,152.07,4,6.1035,6.1086,3.2302,3.2312,0.0125,2.5683,1.7909,2.0592,4.4996,0.126,4.4458,-0.0358,0.1635,95.9949,0.0,196.863,198.118,64.516,64.937,88.91,20.2508,32.5026,32.5089,25.5669,25.5713
SKQ202006S,PWS1,B,2020-05-07T19:25:36,-147.9367,60.3802,347,20,126.09,5,5.9367,5.936,3.202,3.2022,0.0122,2.4694,1.8984,2.1987,4.5149,0.1294,5.0,-0.0424,0.1499,96.3214,0.0,213.606,216.327,69.657,70.544,100.0,19.4487,32.3588,32.3617,25.4737,25.4761
SKQ202006S,PWS1,B,2020-05-07T19:27:46,-147.9367,60.3802,347,20,100.98,6,5.7594,5.7576,3.17,3.17,0.0123,2.3086,1.9932,2.3082,4.5524,0.1564,5.0,-0.0412,0.1168,97.1227,0.007,228.415,230.025,74.079,74.599,100.0,18.1447,32.1811,32.1829,25.3545,25.3561
SKQ202006S,PWS1,B,2020-05-07T19:30:06,-147.9367,60.3802,347,20,75.38,7,5.58,5.5795,3.1448,3.145,0.0122,2.1846,2.0536,2.3723,4.5646,0.2369,5.0,-0.043,0.1061,97.3822,0.0815,238.521,239.521,76.974,77.298,100.0,17.1391,32.0811,32.084,25.2965,25.2988
SKQ202006S,PWS1,B,2020-05-07T19:32:21,-147.9367,60.3802,347,20,50.97,8,5.195,5.1944,3.0877,3.0879,0.0182,1.6995,2.2744,2.6409,4.5556,0.5416,5.0,0.1006,0.114,97.1897,0.529,275.024,274.786,87.775,87.699,100.0,13.2046,31.8125,31.8152,25.1276,25.1298
SKQ202006S,PWS1,B,2020-05-07T19:34:11,-147.9367,60.3802,347,20,40.47,9,5.148,5.1473,3.0771,3.0773,0.0186,1.4858,2.348,2.74,4.5607,0.757,5.0,0.1114,0.1095,97.2987,1.1,285.927,286.667,91.104,91.34,100.0,11.4719,31.7409,31.7436,25.0761,25.0784
SKQ202006S,PWS1,B,2020-05-07T19:36:04,-147.9367,60.3802,347,20,30.41,10,5.2631,5.2615,3.0785,3.0786,0.0337,1.3359,2.4585,2.8722,4.5397,1.0896,5.0,0.4731,0.128,96.8515,2.78,302.303,303.728,96.521,96.975,100.0,10.2557,31.6526,31.6552,24.9935,24.9958
SKQ202006S,PWS1,B,2020-05-07T19:37:42,-147.9367,60.3802,347,20,19.97,11,5.3491,5.3492,3.0825,3.0832,0.0297,1.3098,2.4985,2.8973,4.5346,1.6443,5.0,0.3769,0.1324,96.7436,10.9,307.565,304.33,98.38,97.351,100.0,10.0446,31.622,31.6305,24.9597,24.9664
SKQ202006S,PWS1,B,2020-05-07T19:39:31,-147.9367,60.3802,347,20,10.3,12,6.3751,6.3702,3.1283,3.1284,0.0593,0.9025,2.6945,3.1467,4.4249,2.2955,5.0,1.0867,0.2304,94.4029,50.0,329.812,328.69,107.716,107.342,100.0,6.7416,31.185,31.1904,24.494,24.4989
SKQ202006S,PWS1,B,2020-05-07T19:41:26,-147.9367,60.3802,347,20,3.44,13,7.3995,7.3996,3.1653,3.1655,0.1061,0.5778,2.7285,3.1833,4.1445,2.6977,5.0,2.2111,0.4924,88.4182,127.0,326.201,326.437,108.668,108.749,100.0,4.1082,30.6687,30.6711,23.9564,23.9582
SKQ202006S,PWS1,B,2020-05-07T19:41:35,-147.9367,60.3802,347,20,3.44,14,7.3988,7.3976,3.1652,3.1654,0.1052,0.6516,2.726,3.1852,4.1474,2.6776,5.0,2.1883,0.4896,88.4799,121.0,325.794,325.413,108.53,108.403,100.0,4.7064,30.6682,30.672,23.9561,23.9592
SKQ202006S,PWS2,B,2020-05-07T21:36:32,-147.8023,60.5348,730,21,731.23,1,6.3262,6.3255,3.3431,3.3433,0.0112,3.19,1.2745,1.4395,4.2431,0.1251,0.2414,-0.0681,0.3984,90.5212,0.0,125.357,128.077,41.529,42.43,4.83,25.2931,33.2671,33.2699,26.1424,26.1447
SKQ202006S,PWS2,B,2020-05-07T21:42:46,-147.8023,60.5348,730,21,505.23,2,6.3249,6.3241,3.328,3.3282,0.0112,3.0331,1.3326,1.5108,4.4431,0.1249,5.0,-0.0675,0.214,94.79,0.0,131.162,133.866,43.432,44.327,100.0,24.0208,33.2073,33.2104,26.0954,26.0979
SKQ202006S,PWS2,B,2020-05-07T21:49:29,-147.8023,60.5348,730,21,252.09,3,6.2968,6.2957,3.2746,3.2748,0.0122,2.7845,1.6058,1.8512,4.478,0.1249,5.0,-0.0424,0.1827,95.5344,0.0,169.55,173.263,55.922,57.147,100.0,22.0039,32.763,32.7657,25.7484,25.7506
SKQ202006S,PWS2,B,2020-05-07T21:52:54,-147.8023,60.5348,730,21,201.88,4,6.1468,6.1492,3.2457,3.2461,0.0123,2.687,1.7225,1.9876,4.481,0.1252,5.0,-0.04,0.18,95.5993,0.0,187.489,189.659,61.554,62.271,100.0,21.2134,32.6095,32.6113,25.646,25.6471
SKQ202006S,PWS2,B,2020-05-07T21:56:07,-147.8023,60.5348,730,21,151.27,5,5.9361,5.9364,3.2046,3.2052,0.013,2.4384,1.9006,2.2098,4.5236,0.1282,5.0,-0.0227,0.1422,96.507,0.0,214.541,218.53,69.97,71.274,100.0,19.1977,32.3768,32.3828,25.488,25.4927
SKQ202006S,PWS2,B,2020-05-07T21:58:07,-147.8023,60.5348,730,21,125.8,6,5.7745,5.7776,3.178,3.1785,0.013,2.3018,1.982,2.3089,4.5505,0.1406,5.0,-0.0245,0.1184,97.0828,0.0,227.645,230.916,73.891,74.959,100.0,18.0893,32.2447,32.2474,25.403,25.4048
SKQ202006S,PWS2,B,2020-05-07T22:01:01,-147.8023,60.5348,730,21,100.74,7,5.4598,5.4421,3.1385,3.1374,0.0122,2.2804,2.0889,2.4494,4.5486,0.1978,5.0,-0.0418,0.1202,97.0408,0.0436,245.18,249.96,78.918,80.425,100.0,17.9159,32.1121,32.1168,25.3349,25.3406
SKQ202006S,PWS2,B,2020-05-07T22:03:08,-147.8023,60.5348,730,21,75.39,8,5.3956,5.3951,3.1253,3.1255,0.0122,2.1394,2.1056,2.4665,4.5586,0.4283,5.0,-0.0418,0.1113,97.2546,0.325,247.899,251.759,79.627,80.867,100.0,16.7725,32.036,32.0387,25.282,25.2842
SKQ202006S,PWS2,B,2020-05-07T22:05:34,-147.8023,60.5348,730,21,50.44,9,4.8463,4.8381,3.0591,3.0587,0.0148,1.78,2.3087,2.7099,4.5696,0.9459,5.0,0.018,0.1017,97.4891,1.89,282.767,286.806,89.503,90.766,100.0,13.8578,31.8179,31.8213,25.1698,25.1733
SKQ202006S,PWS2,B,2020-05-07T22:07:23,-147.8023,60.5348,730,21,40.05,10,4.8588,4.857,3.0545,3.0547,0.0155,1.6021,2.3513,2.7695,4.5765,1.2592,5.0,0.036,0.0957,97.6369,4.27,288.933,294.621,91.441,93.24,100.0,12.4149,31.7579,31.762,25.1209,25.1243
SKQ202006S,PWS2,B,2020-05-07T22:08:47,-147.8023,60.5348,730,21,30.07,11,4.8973,4.8961,3.0531,3.0533,0.022,1.4134,2.4172,2.8498,4.552,1.5995,5.0,0.1921,0.1171,97.1147,9.78,298.663,304.802,94.574,96.517,100.0,10.8848,31.7099,31.7132,25.0787,25.0815
SKQ202006S,PWS2,B,2020-05-07T22:10:24,-147.8023,60.5348,730,21,19.93,12,5.0092,5.0341,3.0596,3.0622,0.0364,1.3643,2.4639,2.9005,4.5244,2.0083,5.0,0.5377,0.1415,96.5245,25.6,305.228,308.921,96.892,98.126,100.0,10.4861,31.6834,31.689,25.0457,25.0475
SKQ202006S,PWS2,B,2020-05-07T22:12:18,-147.8023,60.5348,730,21,10.24,13,6.3893,6.4144,3.1416,3.1401,0.0611,0.8099,2.6661,3.1469,4.3931,2.4703,5.0,1.1304,0.2594,93.7228,75.0,324.427,329.856,106.098,107.904,100.0,5.9903,31.3191,31.2789,24.598,24.5632
SKQ202006S,PWS2,B,2020-05-07T22:14:20,-147.8023,60.5348,730,21,3.49,14,6.8107,6.8125,3.1636,3.164,0.0389,0.745,2.6962,3.1822,4.4016,2.925,5.0,0.5957,0.2516,93.9041,214.0,325.667,329.916,107.436,108.844,100.0,5.464,31.1787,31.181,24.4344,24.436
SKQ202006S,PWS3,B,2020-05-08T01:03:41,-147.6682,60.6675,740,22,732.47,1,6.3273,6.3263,3.3431,3.3433,0.0111,3.1317,1.2782,1.4465,4.298,0.1253,0.1916,-0.0693,0.3468,91.6948,0.0,125.991,129.316,41.739,42.841,3.83,24.82,33.2654,33.2682,26.1409,26.1432
SKQ202006S,PWS3,B,2020-05-08T01:09:49,-147.6682,60.6675,740,22,505.54,2,6.3218,6.3213,3.328,3.3282,0.0117,3.1166,1.3303,1.5101,4.4281,0.1249,5.0,-0.0544,0.2275,94.4693,0.0,130.963,134.037,43.364,44.381,100.0,24.6978,33.2103,33.2129,26.0981,26.1003
SKQ202006S,PWS3,B,2020-05-08T01:16:25,-147.6682,60.6675,740,22,252.61,3,6.0632,6.0635,3.2554,3.2556,0.0115,2.7469,1.7055,1.9664,4.4693,0.1249,4.7834,-0.0603,0.1905,95.3483,0.0,186.068,189.152,61.043,62.056,95.67,21.6996,32.7734,32.7755,25.7857,25.7873
SKQ202006S,PWS3,B,2020-05-08T01:19:11,-147.6682,60.6675,740,22,201.81,4,6.1442,6.1637,3.2509,3.2535,0.0122,2.6688,1.7386,2.0114,4.4841,0.1246,5.0,-0.043,0.1773,95.6636,0.0,189.404,190.628,62.207,62.642,100.0,21.066,32.6698,32.6807,25.6938,25.7001
SKQ202006S,PWS3,B,2020-05-08T01:22:06,-147.6682,60.6675,740,22,151.35,5,6.0027,6.0378,3.2183,3.2232,0.0122,2.5391,1.8434,2.1354,4.4909,0.1254,5.0,-0.043,0.1712,95.8093,0.0,204.881,208.122,66.968,68.093,100.0,20.0138,32.4661,32.4869,25.5505,25.5626
SKQ202006S,PWS3,B,2020-05-08T01:24:18,-147.6682,60.6675,740,22,126.33,6,5.3741,5.3724,3.1423,3.1423,0.0122,2.3185,2.1033,2.4617,4.4834,0.1279,5.0,-0.0418,0.1779,95.6503,0.0,248.824,253.07,79.996,81.359,100.0,18.2249,32.2246,32.2271,25.4336,25.4358
SKQ202006S,PWS3,B,2020-05-08T01:26:33,-147.6682,60.6675,740,22,101.17,7,5.2663,5.2616,3.1217,3.1214,0.0134,2.2806,2.144,2.5028,4.4977,0.1441,5.0,-0.0137,0.1652,95.9545,0.0,256.0,259.127,82.021,83.014,100.0,17.9179,32.1062,32.108,25.3522,25.3541
SKQ202006S,PWS3,B,2020-05-08T01:28:55,-147.6682,60.6675,740,22,75.55,8,4.9133,4.9215,3.0757,3.0771,0.0176,1.7678,2.3488,2.7621,4.5327,0.2422,5.0,0.0875,0.1342,96.701,0.0869,288.936,293.4,91.68,93.12,100.0,13.7591,31.9316,31.9397,25.2527,25.2583
SKQ202006S,PWS3,B,2020-05-08T01:31:09,-147.6682,60.6675,740,22,50.56,9,4.9117,4.9129,3.0614,3.0617,0.0208,1.6862,2.3312,2.732,4.5702,0.5618,5.0,0.1616,0.1012,97.5029,0.571,285.673,288.535,90.539,91.451,100.0,13.0969,31.7812,31.7841,25.1337,25.1359
SKQ202006S,PWS3,B,2020-05-08T01:32:49,-147.6682,60.6675,740,22,40.41,10,4.9477,4.9468,3.0634,3.0636,0.0189,1.6041,2.3437,2.7497,4.5628,0.804,4.9955,0.1174,0.1077,97.3439,1.27,287.233,290.209,91.108,92.052,99.91,12.4314,31.7746,31.7778,25.1246,25.1272
SKQ202006S,PWS3,B,2020-05-08T01:34:30,-147.6682,60.6675,740,22,30.42,11,4.9633,4.9606,3.0588,3.0588,0.0199,1.4367,2.4052,2.8303,4.5577,1.074,5.0,0.1419,0.1122,97.2349,2.66,295.658,299.398,93.771,94.953,100.0,11.0736,31.7122,31.7152,25.0735,25.0761
SKQ202006S,PWS3,B,2020-05-08T01:36:13,-147.6682,60.6675,740,22,20.17,12,5.608,5.5764,3.1035,3.1022,0.2856,0.9488,2.6916,3.1685,4.2886,1.5984,5.0,6.5181,0.3563,91.4917,9.76,335.905,336.934,108.098,108.361,100.0,7.1167,31.6154,31.6303,24.9251,24.9405
SKQ202006S,PWS3,B,2020-05-08T01:37:48,-147.6682,60.6675,740,22,10.24,13,6.4681,6.482,3.1366,3.1374,0.1335,0.5608,2.7729,3.2942,4.222,2.2649,5.0,2.8689,0.4183,90.0714,46.6,340.1,346.53,111.322,113.46,100.0,3.9706,31.192,31.1883,24.488,24.4834
SKQ202006S,PWS3,B,2020-05-08T01:39:34,-147.6682,60.6675,740,22,2.96,14,7.4526,7.4546,3.178,3.1784,0.0935,0.601,2.7911,3.2933,4.1093,2.8641,5.0,1.909,0.5265,87.6674,186.0,335.031,338.677,111.818,113.042,100.0,4.2958,30.7577,30.7602,24.0192,24.0209
SKQ202006S,MS2,B,2020-05-08T20:55:56,-147.8918,59.9428,196,27,197.26,1,6.0695,6.0693,3.2349,3.2352,0.0283,2.6634,1.7058,1.9597,3.4665,0.1253,0.4782,0.344,1.2089,73.9514,0.0,184.582,186.897,60.471,61.231,9.56,21.0224,32.5654,32.5687,25.6206,25.6233
SKQ202006S,MS2,B,2020-05-08T20:58:38,-147.8918,59.9428,196,27,154.76,2,5.6069,5.6058,3.1725,3.1727,0.0186,2.1701,2.0319,2.3644,4.2507,0.1245,2.2485,0.1102,0.3912,90.6839,0.0,235.799,239.212,76.285,77.389,44.97,17.0221,32.3293,32.3325,25.4896,25.4923
SKQ202006S,MS2,B,2020-05-08T21:01:10,-147.8918,59.9428,196,27,127.0,3,5.6044,5.6022,3.14,3.1401,0.025,1.4911,2.3873,2.7993,4.4866,0.1245,3.6405,0.2656,0.175,95.7189,0.0,292.773,297.211,94.465,95.894,72.81,11.5152,31.9788,31.9822,25.2128,25.2157
SKQ202006S,MS2,B,2020-05-08T21:03:17,-147.8918,59.9428,196,27,101.94,4,5.7121,5.7076,3.1449,3.1451,0.0279,0.1879,2.5006,2.9344,4.4839,0.1294,4.8959,0.3326,0.1774,95.661,0.0,306.899,309.912,99.248,100.216,97.92,0.9459,31.944,31.9499,25.1727,25.1779
SKQ202006S,MS2,B,2020-05-08T21:06:24,-147.8918,59.9428,196,27,75.23,5,6.0534,6.0525,3.1538,3.1539,0.0318,0.0939,2.5559,3.0063,4.4623,0.1954,1.7532,0.4271,0.1968,95.2005,0.0413,312.667,315.667,101.767,102.743,35.06,0.1837,31.7345,31.7374,24.9667,24.969
SKQ202006S,MS2,B,2020-05-08T21:08:59,-147.8918,59.9428,196,27,50.6,6,6.0738,6.0731,3.153,3.1532,0.0319,0.0937,2.5693,3.0044,4.4664,0.5466,2.5345,0.4301,0.1931,95.2872,0.539,313.235,314.801,101.988,102.499,50.69,0.1819,31.7189,31.7218,24.9519,24.9543
SKQ202006S,MS2,B,2020-05-08T21:11:05,-147.8918,59.9428,196,27,40.44,7,6.1379,6.1374,3.1524,3.1526,0.0335,0.0935,2.5665,3.0062,4.4449,0.8967,2.9522,0.4672,0.2124,94.8283,1.65,311.89,313.198,101.656,102.083,59.04,0.1802,31.6571,31.6597,24.8953,24.8974
SKQ202006S,MS2,B,2020-05-08T21:13:13,-147.8918,59.9428,196,27,30.57,8,6.228,6.2303,3.1538,3.154,0.0336,0.0934,2.5682,3.0018,4.4553,1.2776,3.2543,0.4713,0.203,95.0505,4.47,311.597,312.897,101.726,102.156,65.09,0.1794,31.5935,31.5938,24.8342,24.8342
SKQ202006S,MS2,B,2020-05-08T21:15:08,-147.8918,59.9428,196,27,20.23,9,6.378,6.3772,3.1527,3.1529,0.0312,0.0935,2.5642,3.002,4.4502,1.7598,3.7269,0.4127,0.2076,94.941,14.3,309.176,312.06,101.179,102.123,74.54,0.18,31.4474,31.4504,24.7005,24.703
SKQ202006S,MS2,B,2020-05-08T21:17:01,-147.8918,59.9428,196,27,10.36,10,6.3655,6.3647,3.1489,3.1492,0.0337,0.0933,2.5632,2.9988,4.4287,2.2354,4.1886,0.4731,0.227,94.4831,43.5,309.21,310.961,101.142,101.715,83.77,0.1784,31.4219,31.4252,24.6819,24.6846
SKQ202006S,MS2,B,2020-05-08T21:18:58,-147.8918,59.9428,196,27,3.5,11,6.3638,6.3632,3.1481,3.1484,0.0318,0.0933,2.5639,2.9968,4.4282,2.8678,4.2746,0.4271,0.2275,94.4709,188.0,308.683,309.52,100.962,101.237,85.49,0.179,31.4175,31.4209,24.6787,24.6815
SKQ202006S,GAK5,B,2020-05-09T16:11:03,-148.906,59.2623,165,29,160.72,1,6.0321,6.0314,3.2965,3.2966,0.0185,3.0414,1.4798,1.6841,4.106,0.1254,0.9785,0.1096,0.5297,87.5961,0.0,148.618,150.462,48.915,49.522,19.57,24.0875,33.3087,33.3104,26.2123,26.2137
SKQ202006S,GAK5,B,2020-05-09T16:13:07,-148.906,59.2623,165,29,151.63,2,6.0188,6.0179,3.2821,3.2823,0.0166,2.8124,1.613,1.8532,4.3194,0.1248,0.7635,0.0623,0.327,92.151,0.0,168.847,171.92,55.496,56.507,15.27,22.2303,33.1641,33.1673,26.0997,26.1024
SKQ202006S,GAK5,B,2020-05-09T16:15:45,-148.906,59.2623,165,29,125.04,3,6.0439,6.0424,3.2794,3.2795,0.0137,2.7694,1.6596,1.9109,4.4429,0.1251,2.072,-0.0077,0.2141,94.7868,0.0,175.342,178.548,57.647,58.7,41.44,21.8823,33.1228,33.1259,26.064,26.0666
