Cruise,Station,Type,Date_Time,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bot. Depth [m],Cast_Number,Pressure_[dbar],Bottle_Number,Temperature_[C],Temperature2_[C],Conductivity_[S/m],Conductivity2_[S/m],Voltage0_[V],Voltage1_[V],Voltage2_[V],Voltage3_[V],Voltage4_[V],Voltage5_[V],Voltage6_[V],Voltage7_[V],Fluorescence_[mg/m3],BeamAttenuation_[1/m],BeamTransmission_[%],PAR_[umol_photons/m2/sec],Oxygen_[umol/kg],Oxygen2_[umol/kg],OxygenPS_[%_saturation],OxygenPS2_[%_saturation],Altimeter_[m],SUNA,Salinity_[psu],Salinity2_[psu],Density_[kg/m3_sigmat],Density2_[kg/m3_sigmat]
SKQ202110S,KOD7,B,2021-07-06T05:44:12,-150.3367,57.5557,185,30,9.72,12,10.4857,10.4817,3.56,3.5607,0.2163,0.6044,3.2572,2.9883,3.9131,1.8723,3.3705,0.328,4.6515,0.7151,83.6286,8.7481,302.377,302.636,108.922,109.014,67.41,2.2149,32.0274,32.0377,24.5503,24.559
SKQ202110S,KOD7,B,2021-07-06T05:44:23,-150.3367,57.5557,185,30,10.12,13,10.3197,10.3167,3.5461,3.5467,0.2452,0.6147,3.25,2.9818,3.9097,1.8014,3.3628,0.3086,5.3175,0.7186,83.5572,7.4115,302.316,302.747,108.517,108.671,67.26,1.972,32.0338,32.0429,24.5834,24.591
SKQ202110S,KOD7,B,2021-07-06T05:46:23,-150.3367,57.5557,185,30,2.32,14,10.655,10.6544,3.5747,3.5757,0.1691,0.6233,3.2463,2.9781,3.9432,2.5693,3.7596,0.3702,3.5666,0.6844,84.2732,44.083,299.646,299.824,108.332,108.403,75.19,2.7429,32.0286,32.0389,24.5224,24.5305
SKQ202110S,KOD7,B,2021-07-06T05:46:31,-150.3367,57.5557,185,30,2.25,15,10.6521,10.6535,3.5745,3.5757,0.1697,0.6083,3.2517,2.9791,3.9423,2.5867,3.7544,0.3347,3.5804,0.6854,84.2535,45.837,300.522,299.837,108.642,108.406,75.09,2.2985,32.029,32.0393,24.5232,24.5309
SKQ202110S,KOD7,B,2021-07-06T05:46:39,-150.3367,57.5557,185,30,1.95,16,10.6528,10.6522,3.5745,3.5755,0.1694,0.6262,3.244,2.9768,3.9423,2.5931,3.7533,0.3277,3.5741,0.6854,84.254,46.738,299.076,299.242,108.121,108.188,75.07,2.2109,32.0289,32.0391,24.5229,24.5311
SKQ202110S,KOD6,B,2021-07-06T17:36:29,-150.5513,57.6713,100,31,97.32,1,6.2104,6.2092,3.2286,3.2295,0.0151,0.7298,2.4835,2.282,4.4915,0.0086,0.4554,1.5546,0.0253,0.1635,95.9944,0.0,243.163,242.867,79.832,79.739,9.11,17.567,32.4086,32.4203,25.4795,25.4889
SKQ202110S,KOD6,B,2021-07-06T17:36:38,-150.5513,57.6713,100,31,97.16,2,6.2109,6.2095,3.2287,3.2296,0.0143,0.8726,2.4825,2.2828,4.4824,0.0086,0.2299,1.5735,0.0064,0.1717,95.7994,0.0,242.869,243.195,79.737,79.848,4.6,17.8037,32.4095,32.4203,25.4802,25.4888
SKQ202110S,KOD6,B,2021-07-06T17:36:47,-150.5513,57.6713,100,31,96.91,3,6.2105,6.2097,3.2287,3.2296,0.0135,0.712,2.4834,2.2836,4.4758,0.0087,0.9227,1.5602,-0.0102,0.1776,95.6577,0.0,243.169,243.214,79.834,79.854,18.45,17.6375,32.4095,32.4203,25.4802,25.4888
SKQ202110S,KOD6,B,2021-07-06T17:39:20,-150.5513,57.6713,100,31,75.71,4,6.243,6.2459,3.2297,3.2308,0.0143,0.7145,2.5031,2.3007,4.5232,0.0086,1.2918,1.5062,0.0064,0.1354,96.6714,0.0,244.684,244.811,80.387,80.44,25.84,16.9614,32.4001,32.41,25.4687,25.4762
SKQ202110S,KOD6,B,2021-07-06T17:41:46,-150.5513,57.6713,100,31,50.6,5,6.8342,6.803,3.2681,3.2669,0.0242,0.6936,2.68,2.4601,4.5405,0.0086,2.5337,1.2427,0.234,0.1201,97.0422,0.0,261.82,262.161,87.12,87.181,50.67,13.6634,32.2761,32.2924,25.2955,25.3124
SKQ202110S,KOD6,B,2021-07-06T17:43:31,-150.5513,57.6713,100,31,40.69,6,7.2443,7.2383,3.2987,3.2993,0.0658,0.7051,2.7974,2.5674,4.451,0.0406,3.0302,1.008,1.1922,0.1998,95.1282,0.0082,272.097,271.961,91.363,91.313,60.61,10.7255,32.2305,32.2428,25.205,25.2155
SKQ202110S,KOD6,B,2021-07-06T17:45:11,-150.5513,57.6713,100,31,30.13,7,8.2701,8.2684,3.3783,3.3792,0.6874,0.7651,3.0669,2.8098,3.263,0.578,3.5644,0.601,15.4893,1.4421,69.7308,0.3276,296.13,295.704,101.696,101.554,71.29,5.6315,32.1393,32.1508,24.9887,24.9979
SKQ202110S,KOD6,B,2021-07-06T17:45:20,-150.5513,57.6713,100,31,30.23,8,8.2816,8.2798,3.3792,3.3802,0.7345,0.7673,3.067,2.8082,3.2991,0.5586,3.5575,0.612,16.5719,1.3981,70.5032,0.308,296.45,296.304,101.832,101.786,71.15,5.7693,32.1386,32.15,24.9864,24.9956
SKQ202110S,KOD6,B,2021-07-06T17:47:03,-150.5513,57.6713,100,31,19.89,9,9.1507,9.1496,3.4521,3.453,0.2379,0.7439,3.6246,3.3087,3.9587,1.5756,4.0639,0.322,5.1502,0.6688,84.6029,4.3563,353.129,352.23,123.642,123.334,81.28,2.1401,32.1145,32.1258,24.836,24.845
SKQ202110S,KOD6,B,2021-07-06T17:48:48,-150.5513,57.6713,100,31,10.14,10,9.1875,9.1866,3.4549,3.4558,0.2072,0.703,3.6406,3.3242,3.9606,2.4753,4.5412,0.3175,4.4446,0.6669,84.6434,35.431,353.971,352.893,124.037,123.666,90.83,2.0843,32.1147,32.1256,24.8304,24.8391
SKQ202110S,KOD6,B,2021-07-06T17:48:57,-150.5513,57.6713,100,31,10.17,11,9.1903,9.1897,3.4551,3.4561,0.1955,0.7511,3.6417,3.3232,3.9621,2.4685,4.538,0.3305,4.1747,0.6654,84.6754,34.889,354.132,353.285,124.101,123.812,90.76,2.2467,32.1148,32.1258,24.83,24.8387
SKQ202110S,KOD6,B,2021-07-06T17:51:23,-150.5513,57.6713,100,31,2.13,12,9.2053,9.2052,3.4561,3.4572,0.1688,0.7163,3.6443,3.3259,3.962,3.4172,4.946,0.3032,3.5603,0.6654,84.6748,311.4,354.04,352.808,124.11,123.687,98.92,1.9046,32.1153,32.1259,24.8281,24.8364
SKQ202110S,KOD6,B,2021-07-06T17:51:33,-150.5513,57.6713,100,31,2.3,13,9.2036,9.2052,3.456,3.4572,0.1704,0.71,3.6444,3.328,3.9656,3.3871,4.9478,0.3288,3.597,0.6618,84.751,290.48,353.74,352.943,124.001,123.735,98.96,2.2252,32.1154,32.1259,24.8284,24.8363
SKQ202110S,KOD5,B,2021-07-06T19:53:20,-150.7608,57.7908,88,32,40.44,1,6.8487,6.8455,3.267,3.2678,0.0941,0.758,2.6903,2.4687,4.3209,0.0413,2.4149,1.2232,1.8433,0.3185,92.3464,0.0084,262.596,262.036,87.394,87.209,48.3,13.4188,32.2555,32.2672,25.2773,25.287
SKQ202110S,KOD5,B,2021-07-06T19:55:49,-150.7608,57.7908,88,32,20.13,2,8.3542,8.3526,3.3858,3.3867,0.4278,0.8023,3.2775,2.996,3.6977,1.1148,3.4286,0.4312,9.5174,0.9417,79.0249,1.4289,320.074,319.744,110.131,110.022,68.57,3.5073,32.1454,32.1566,24.9811,24.9901
SKQ202110S,KOD5,B,2021-07-06T19:57:16,-150.7608,57.7908,88,32,18.16,3,8.5062,8.5032,3.3983,3.3991,0.5356,0.7295,3.3738,3.0865,3.5932,1.2969,3.5328,0.3386,11.9973,1.0564,76.7892,2.2352,328.911,329.498,113.55,113.755,70.66,2.3475,32.1391,32.1506,24.9536,24.9631
SKQ202110S,KOD5,B,2021-07-06T19:58:51,-150.7608,57.7908,88,32,12.4,4,9.2222,9.2186,3.4561,3.4568,0.3667,0.6887,3.4132,3.1197,3.6714,1.8263,3.8055,0.2752,8.1121,0.9703,78.4608,7.8551,328.37,327.672,115.137,114.893,76.11,1.5544,32.0948,32.1061,24.8094,24.8188
SKQ202110S,KOD5,B,2021-07-06T20:00:14,-150.7608,57.7908,88,32,10.18,5,9.293,9.2881,3.4619,3.4625,0.352,0.7087,3.4227,3.1287,3.645,2.0677,3.9155,0.2862,7.7745,0.9991,77.8967,13.784,328.408,328.026,115.328,115.19,78.31,1.6919,32.0923,32.1032,24.7963,24.8056
SKQ202110S,KOD5,B,2021-07-06T20:01:36,-150.7608,57.7908,88,32,9.28,6,9.3201,9.3198,3.4641,3.4651,0.3402,0.7236,3.427,3.1323,3.6515,2.1673,3.9606,0.3008,7.5034,0.992,78.0367,17.375,329.221,328.495,115.681,115.435,79.21,1.8747,32.0914,32.102,24.7913,24.7996
SKQ202110S,KOD5,B,2021-07-06T20:03:24,-150.7608,57.7908,88,32,5.29,7,9.3659,9.3647,3.4678,3.4687,0.2725,0.691,3.4413,3.1431,3.6316,2.689,4.1574,0.2835,5.9463,1.0138,77.6122,58.068,330.004,329.027,116.072,115.734,83.15,1.6582,32.0898,32.1004,24.7828,24.7913
SKQ202110S,KOD5,B,2021-07-06T20:03:38,-150.7608,57.7908,88,32,5.59,8,9.3594,9.3588,3.4671,3.468,0.2789,0.7325,3.4348,3.138,3.6586,2.6218,4.1617,0.3441,6.0924,0.9842,78.188,49.701,329.159,328.247,115.757,115.443,83.23,2.4167,32.0881,32.0983,24.7825,24.7906
SKQ202110S,KOD5,B,2021-07-06T20:05:24,-150.7608,57.7908,88,32,2.95,9,9.4247,9.4205,3.4727,3.4733,0.1789,0.6897,3.4467,3.1487,3.6545,2.996,4.2821,0.3409,3.7936,0.9887,78.1002,118.13,329.653,329.417,116.097,116.011,85.64,2.3762,32.0886,32.0984,24.7725,24.7809
SKQ202110S,KOD5,B,2021-07-06T20:05:36,-150.7608,57.7908,88,32,2.78,10,9.438,9.4111,3.4737,3.4724,0.1747,0.6915,3.4449,3.1464,3.6662,3.0142,4.2863,0.2955,3.6973,0.9759,78.3511,122.91,330.151,329.244,116.304,115.926,85.73,1.8086,32.0862,32.0974,24.7686,24.7816
SKQ202110S,KOD5,B,2021-07-06T20:07:25,-150.7608,57.7908,88,32,2.25,11,9.5414,9.5431,3.4828,3.4841,0.1254,0.6934,3.4451,3.1423,3.675,3.1098,4.3155,0.2933,2.5614,0.9664,78.5381,154.31,329.385,328.141,116.298,115.873,86.31,1.7814,32.0871,32.0994,24.7528,24.7621
SKQ202110S,KOD5,B,2021-07-06T20:07:44,-150.7608,57.7908,88,32,2.07,12,9.639,9.6324,3.4914,3.4919,0.1221,0.6953,3.4384,3.1447,3.6941,3.1171,4.3202,0.2801,2.4857,0.9456,78.9461,156.29,327.766,327.303,115.974,115.803,86.4,1.6161,32.0883,32.0992,24.738,24.7476
SKQ202110S,KOD5,B,2021-07-06T20:07:58,-150.7608,57.7908,88,32,2.36,13,9.5235,9.5157,3.481,3.4817,0.1302,0.6979,3.4368,3.1409,3.6912,3.0737,4.3134,0.348,2.6714,0.9487,78.8854,141.71,327.581,327.122,115.614,115.444,86.27,2.465,32.0854,32.0993,24.7543,24.7664
SKQ202110S,KOD5,B,2021-07-06T21:22:40,-150.741,57.793,89,33,84.42,1,6.2196,6.2181,3.227,3.2279,0.0135,0.7477,2.4567,2.2631,4.4779,0.0086,0.2336,1.5805,-0.0114,0.1757,95.703,0.0,239.445,240.289,78.616,78.897,4.67,17.8907,32.3888,32.3995,25.4628,25.4714
SKQ202110S,KOD5,B,2021-07-06T21:22:54,-150.741,57.793,89,33,84.56,2,6.2228,6.2214,3.2272,3.2281,0.0139,0.7281,2.462,2.2639,2.5507,0.0115,0.2172,1.577,-0.0028,2.9948,54.5028,0.0,240.175,240.264,78.861,78.894,4.35,17.8471,32.3876,32.3984,25.4614,25.4701
SKQ202110S,KOD5,B,2021-07-06T21:23:01,-150.741,57.793,89,33,84.69,3,6.2226,6.2217,3.2272,3.2281,0.0135,0.8192,2.4613,2.266,4.4677,0.0086,0.2188,1.6194,-0.012,0.1848,95.4861,0.0,239.849,240.581,78.754,78.999,4.38,18.3782,32.3876,32.3983,25.4614,25.47
SKQ202110S,KOD5,B,2021-07-06T21:25:17,-150.741,57.793,89,33,76.17,4,6.2448,6.2418,3.2281,3.2289,0.0153,0.7516,2.4734,2.2766,4.4763,0.0099,0.6204,1.5469,0.0299,0.1772,95.6678,0.0002,241.359,241.644,79.286,79.381,12.41,17.4707,32.3803,32.392,25.4529,25.4625
SKQ202110S,KOD5,B,2021-07-06T21:27:39,-150.741,57.793,89,33,50.63,5,6.5373,6.5357,3.2421,3.243,0.0184,0.8392,2.6242,2.412,4.4745,0.2607,1.878,1.3167,0.1026,0.1787,95.6316,0.0942,256.707,257.326,84.832,85.041,37.56,14.5896,32.27,32.2814,25.329,25.3382
SKQ202110S,KOD5,B,2021-07-06T21:29:23,-150.741,57.793,89,33,40.53,6,6.6058,6.6039,3.2439,3.2448,0.0202,0.7278,2.6779,2.4625,4.4914,0.5945,2.3732,1.214,0.1428,0.1637,95.9907,0.3451,263.26,263.096,87.11,87.059,47.47,13.3047,32.2305,32.2421,25.2891,25.2985
SKQ202110S,KOD5,B,2021-07-06T21:31:16,-150.741,57.793,89,33,30.4,7,6.9275,6.9266,3.2661,3.2671,0.0515,0.7466,2.7769,2.5494,4.4272,1.1086,2.7987,1.1077,0.8621,0.2212,94.6194,1.4056,272.118,272.101,90.675,90.675,55.97,11.974,32.1768,32.188,25.205,25.2139
SKQ202110S,KOD5,B,2021-07-06T21:33:03,-150.741,57.793,89,33,20.54,8,7.8414,7.8385,3.341,3.3418,0.388,0.7606,3.0082,2.7611,3.6766,2.1186,3.3134,0.7361,8.6009,0.9646,78.5727,15.528,292.784,293.171,99.585,99.718,66.27,7.3234,32.1415,32.1526,25.0522,25.0613
SKQ202110S,KOD5,B,2021-07-06T21:34:29,-150.741,57.793,89,33,18.26,9,8.7064,8.6981,3.4119,3.4123,0.3007,0.6852,3.3488,3.0653,3.8762,2.4802,3.4453,0.3505,6.5944,0.7531,82.8391,35.828,325.106,325.627,112.706,112.875,68.9,2.4969,32.1002,32.1117,24.893,24.9033
SKQ202110S,KOD5,B,2021-07-06T21:36:21,-150.741,57.793,89,33,10.02,10,9.622,9.6301,3.4879,3.4896,0.1366,0.6688,3.5642,3.2594,3.909,3.3446,3.8579,0.3143,2.8187,0.7194,83.5407,263.32,342.628,341.872,121.167,120.929,77.16,2.0434,32.0639,32.0744,24.7217,24.7286
SKQ202110S,KOD5,B,2021-07-06T21:36:28,-150.741,57.793,89,33,10.51,11,9.6215,9.6218,3.4879,3.489,0.1381,0.7096,3.5485,3.251,3.9002,3.2683,3.8326,0.3235,2.8543,0.7283,83.3538,220.77,341.149,341.38,120.643,120.735,76.65,2.1582,32.0648,32.0757,24.7225,24.7309
SKQ202110S,KOD5,B,2021-07-06T21:36:37,-150.741,57.793,89,33,10.55,12,9.6261,9.6222,3.4883,3.489,0.1361,0.6989,3.5436,3.2407,3.9047,3.2818,3.8291,0.3444,2.8072,0.7237,83.4502,227.63,339.592,339.869,120.104,120.201,76.58,2.4211,32.0643,32.0754,24.7214,24.7307
SKQ202110S,KOD5,B,2021-07-06T21:39:12,-150.741,57.793,89,33,2.18,13,9.9196,9.9289,3.5133,3.5153,0.0565,0.701,3.527,3.2294,3.966,4.1098,4.2663,0.2968,0.9767,0.6614,84.7601,1549.3,334.693,335.477,119.127,119.44,85.33,1.8245,32.061,32.0729,24.6711,24.6788
SKQ202110S,KOD5,B,2021-07-06T21:39:21,-150.741,57.793,89,33,2.24,14,9.959,9.9669,3.5167,3.5185,0.0578,0.7218,3.5329,3.2338,3.941,4.0647,4.2691,0.3686,1.0076,0.6867,84.2258,1406.3,337.136,336.645,120.099,119.954,85.38,2.7236,32.0604,32.0712,24.6642,24.6713
SKQ202110S,KOD5,B,2021-07-06T21:39:32,-150.741,57.793,89,33,2.31,15,9.9988,10.0118,3.5203,3.5224,0.0539,0.6895,3.5203,3.2327,3.9586,4.0582,4.2784,0.2946,0.9171,0.6689,84.6019,1376.0,333.391,335.088,118.867,119.515,85.57,1.7967,32.0609,32.0705,24.658,24.6634
SKQ202110S,KOD4,B,2021-07-06T23:08:45,-150.9637,57.9002,76,34,72.14,1,6.292,6.2908,3.2258,3.2267,0.0143,0.8607,2.5255,2.3261,4.4888,0.0086,0.2549,1.4649,0.0058,0.1659,95.9369,0.0,247.347,247.727,81.302,81.431,5.1,16.4446,32.3126,32.3231,25.3936,25.402
SKQ202110S,KOD4,B,2021-07-06T23:08:55,-150.9637,57.9002,76,34,72.01,2,6.2922,6.2909,3.2258,3.2267,0.0137,0.7341,2.5235,2.3279,4.4918,0.0086,0.2613,1.4408,-0.0074,0.1632,96.0008,0.0,246.432,248.183,81.002,81.581,5.23,16.143,32.3125,32.3232,25.3935,25.4021
SKQ202110S,KOD4,B,2021-07-06T23:09:05,-150.9637,57.9002,76,34,72.07,3,6.2925,6.2912,3.2259,3.2267,0.0145,0.7721,2.5254,2.3289,4.4869,0.0086,0.5942,1.4666,0.0116,0.1676,95.8964,0.0,246.595,248.242,81.055,81.601,11.88,16.4661,32.3124,32.3232,25.3934,25.4021
SKQ202110S,KOD4,B,2021-07-06T23:11:23,-150.9637,57.9002,76,34,50.43,4,6.3293,6.3269,3.2276,3.2284,0.0214,0.7141,2.5457,2.3458,4.4818,0.0153,1.3243,1.4509,0.1697,0.1722,95.7866,0.0013,248.79,249.668,81.843,82.134,26.49,16.269,32.3066,32.3178,25.3842,25.3933
SKQ202110S,KOD4,B,2021-07-06T23:13:10,-150.9637,57.9002,76,34,41.04,5,6.4165,6.4186,3.2333,3.2344,0.0444,0.718,2.5776,2.3747,4.4177,0.2186,1.7799,1.3831,0.6982,0.2298,94.4159,0.0742,251.318,252.097,82.833,83.1,35.6,15.4198,32.2921,32.3025,25.3618,25.3697
SKQ202110S,KOD4,B,2021-07-06T23:14:56,-150.9637,57.9002,76,34,30.55,6,7.0214,7.0186,3.2775,3.2783,0.0885,0.7612,2.7457,2.5283,4.3508,0.6504,2.3177,1.0843,1.712,0.2908,92.9873,0.4094,268.427,269.775,89.661,90.113,46.35,11.6814,32.2127,32.2244,25.2209,25.2305
SKQ202110S,KOD4,B,2021-07-06T23:16:39,-150.9637,57.9002,76,34,20.14,7,7.8612,7.8617,3.3424,3.3435,0.2832,0.7739,3.0369,2.792,3.9666,1.4833,2.8398,0.8033,6.1916,0.6607,84.7734,3.5021,295.931,296.956,100.697,101.056,56.8,8.1635,32.1378,32.1492,25.0465,25.0554
SKQ202110S,KOD4,B,2021-07-06T23:18:19,-150.9637,57.9002,76,34,10.3,8,8.6919,8.6734,3.4066,3.4065,0.4894,0.7465,3.4352,3.1496,3.3955,2.7804,3.3423,0.3274,10.9347,1.2829,72.5632,71.685,333.485,335.24,115.541,116.114,66.85,2.2078,32.0614,32.0769,24.8649,24.8798
SKQ202110S,KOD4,B,2021-07-06T23:18:26,-150.9637,57.9002,76,34,10.2,9,8.9604,8.9916,3.4284,3.4319,0.4665,0.7837,3.4648,3.1589,3.4416,2.8125,3.3323,0.3316,10.4063,1.2289,73.5493,77.487,336.021,333.959,117.099,116.468,66.65,2.2601,32.0454,32.054,24.8114,24.8133
SKQ202110S,KOD4,B,2021-07-06T23:19:54,-150.9637,57.9002,76,34,8.36,10,9.911,9.8481,3.5055,3.5017,0.1825,0.8198,3.6156,3.3096,3.6197,3.1442,3.4287,0.2274,3.8756,1.027,77.356,166.14,343.787,345.445,122.276,122.713,68.57,0.9562,31.9873,32.004,24.6149,24.6383
SKQ202110S,KOD4,B,2021-07-06T23:21:59,-150.9637,57.9002,76,34,2.66,11,9.775,9.7608,3.4932,3.4936,0.0959,0.7258,3.6457,3.3335,3.6569,3.8772,3.73,0.2778,1.884,0.9861,78.1523,898.48,348.697,348.749,123.654,123.649,74.6,1.5874,31.9851,32.0017,24.6355,24.6507
SKQ202110S,KOD4,B,2021-07-06T23:22:10,-150.9637,57.9002,76,34,2.31,12,9.8557,9.7764,3.5001,3.495,0.0873,0.6984,3.646,3.3326,3.6685,3.9508,3.7261,0.3452,1.6862,0.9733,78.4006,1064.3,348.037,348.777,123.636,123.703,74.52,2.4301,31.9832,32.0028,24.6209,24.649
SKQ202110S,KOD3,B,2021-07-07T01:01:00,-151.1705,58.0153,82,35,76.18,1,6.1848,6.1821,3.2242,3.2249,0.0128,0.7325,2.5025,2.3043,4.522,0.0085,0.3192,1.5907,-0.0263,0.1365,96.6453,0.0,244.697,245.44,80.279,80.524,6.38,18.0192,32.3939,32.4047,25.4711,25.4799
SKQ202110S,KOD3,B,2021-07-07T01:01:13,-151.1705,58.0153,82,35,76.26,2,6.179,6.1745,3.2239,3.2245,0.0135,0.7011,2.5031,2.307,4.5228,0.0086,0.3171,1.5535,-0.0114,0.1358,96.6629,0.0,245.256,246.058,80.453,80.714,6.34,17.5533,32.396,32.4075,25.4735,25.4831
SKQ202110S,KOD3,B,2021-07-07T01:03:17,-151.1705,58.0153,82,35,50.65,3,6.5379,6.5332,3.2469,3.2475,0.0188,0.6971,2.6051,2.397,4.5503,0.0085,1.579,1.464,0.1107,0.1115,97.2515,0.0,254.037,254.885,83.984,84.262,31.58,16.4328,32.3231,32.3341,25.3708,25.3801
SKQ202110S,KOD3,B,2021-07-07T01:05:04,-151.1705,58.0153,82,35,40.48,4,6.7509,6.7504,3.2568,3.2577,0.0181,0.7048,2.6765,2.4624,4.5447,0.0199,2.0856,1.3462,0.0952,0.1164,97.1312,0.0024,261.325,262.059,86.763,87.013,41.71,14.9585,32.236,32.2464,25.2748,25.283
SKQ202110S,KOD3,B,2021-07-07T01:06:38,-151.1705,58.0153,82,35,30.03,5,7.361,7.3932,3.2992,3.3027,0.1051,0.7664,2.8637,2.6209,4.4036,0.0931,2.6061,1.0942,2.0954,0.2426,94.115,0.0248,280.497,279.22,94.366,94.011,52.12,11.8052,32.1323,32.1406,25.1119,25.114
SKQ202110S,KOD3,B,2021-07-07T01:08:11,-151.1705,58.0153,82,35,20.4,6,8.1936,8.193,3.3591,3.36,0.3878,0.864,3.2143,2.9472,3.728,0.6493,3.0974,0.6445,8.5987,0.9092,79.6711,0.4083,314.921,315.611,107.863,108.106,61.95,6.176,32.0103,32.0209,24.8987,24.9071
SKQ202110S,KOD3,B,2021-07-07T01:09:44,-151.1705,58.0153,82,35,14.93,7,8.7368,8.7343,3.3961,3.3969,0.6481,0.852,3.6411,3.334,3.3423,1.4623,3.3773,0.3139,14.5838,1.3461,71.4259,3.3307,357.63,358.516,123.893,124.203,67.55,2.039,31.9089,31.92,24.7387,24.7477
SKQ202110S,KOD3,B,2021-07-07T01:11:14,-151.1705,58.0153,82,35,10.01,8,9.5041,9.5082,3.461,3.4623,0.4871,0.82,3.9182,3.5834,3.3783,2.2322,3.6205,0.3213,10.882,1.3032,72.1956,20.234,382.752,383.451,134.843,135.111,72.41,2.1313,31.8945,31.9043,24.6083,24.6153
SKQ202110S,KOD3,B,2021-07-07T01:11:21,-151.1705,58.0153,82,35,10.0,9,9.4929,9.4198,3.4597,3.4559,0.4832,0.8643,3.9206,3.583,3.3738,2.2788,3.6157,0.3494,10.7908,1.3085,72.1003,22.501,382.813,384.28,134.828,135.153,72.31,2.4838,31.891,31.9172,24.6073,24.6394
SKQ202110S,KOD3,B,2021-07-07T01:13:37,-151.1705,58.0153,82,35,2.82,10,9.0099,9.0072,3.4174,3.4181,0.6852,0.8059,3.8866,3.5482,3.3566,3.5139,3.9822,0.3328,15.4366,1.329,71.7317,391.89,383.173,383.04,133.529,133.484,79.64,2.2757,31.8901,31.9002,24.6823,24.6906
SKQ202110S,KOD3,B,2021-07-07T01:13:49,-151.1705,58.0153,82,35,2.41,11,9.0485,9.046,3.4208,3.4216,0.563,0.7996,3.9015,3.5667,3.3506,3.6011,3.9752,0.2923,12.6271,1.3361,71.6033,475.4,384.972,385.421,134.271,134.43,79.5,1.7686,31.8911,31.9017,24.6771,24.6858
SKQ202110S,KOD3,B,2021-07-07T01:13:59,-151.1705,58.0153,82,35,2.54,12,9.0653,9.0679,3.4223,3.4235,0.5397,0.8535,3.9128,3.5771,3.3398,3.5786,3.9849,0.3359,12.0907,1.349,71.3731,451.39,386.53,386.706,134.865,134.944,79.7,2.3138,31.8918,31.9019,24.6751,24.6826
SKQ202110S,KOD2,B,2021-07-07T03:07:51,-151.3837,58.1288,125,36,121.05,1,5.6956,5.6944,3.2069,3.2078,0.0111,0.7087,2.3028,2.1244,4.3973,0.0092,0.2612,2.0214,-0.0676,0.2484,93.9802,0.0,224.389,225.068,72.918,73.142,5.22,23.409,32.6486,32.6594,25.7316,25.7403
SKQ202110S,KOD2,B,2021-07-07T03:08:00,-151.3837,58.1288,125,36,121.14,2,5.6958,5.6947,3.2069,3.2078,0.0122,0.7701,2.3027,2.1235,4.3939,0.0088,0.2569,1.9783,-0.0412,0.2515,93.9072,0.0,224.609,224.636,72.989,73.002,5.14,22.8701,32.6484,32.6592,25.7314,25.7401
SKQ202110S,KOD2,B,2021-07-07T03:08:12,-151.3837,58.1288,125,36,121.05,3,5.6955,5.6941,3.2069,3.2077,0.0116,0.7228,2.3012,2.1245,4.4016,0.0088,0.2606,1.9702,-0.055,0.2444,94.0729,0.0,224.613,225.001,72.99,73.12,5.21,22.7681,32.6485,32.6594,25.7315,25.7403
SKQ202110S,KOD2,B,2021-07-07T03:10:15,-151.3837,58.1288,125,36,100.82,4,5.9015,5.9,3.2142,3.2151,0.0149,0.7126,2.4182,2.2286,4.5612,0.0085,1.2584,1.8947,0.0196,0.1019,97.4843,0.0,237.056,237.7,77.345,77.559,25.17,21.8231,32.5423,32.5536,25.6229,25.6321
SKQ202110S,KOD2,B,2021-07-07T03:12:23,-151.3837,58.1288,125,36,75.75,5,6.4015,6.4001,3.2369,3.2378,0.0171,0.6907,2.5364,2.3338,4.565,0.0088,2.487,1.6293,0.0718,0.0986,97.5658,0.0,248.053,248.333,81.751,81.848,49.74,18.5023,32.3293,32.3409,25.393,25.4024
SKQ202110S,KOD2,B,2021-07-07T03:14:28,-151.3837,58.1288,125,36,50.83,6,6.7042,6.7037,3.2543,3.2553,0.0227,0.6925,2.614,2.406,4.5423,0.4532,3.7276,1.4257,0.2007,0.1185,97.08,0.2152,254.595,255.509,84.445,84.754,74.55,15.9531,32.2474,32.2586,25.2898,25.2987
SKQ202110S,KOD2,B,2021-07-07T03:16:01,-151.3837,58.1288,125,36,40.73,7,6.7872,6.7861,3.2592,3.2601,0.0238,0.7269,2.6356,2.4287,4.5356,0.8306,4.2279,1.4117,0.2265,0.1245,96.9357,0.6829,256.365,257.634,85.182,85.609,84.56,15.7781,32.2273,32.2387,25.2632,25.2723
SKQ202110S,KOD2,B,2021-07-07T03:17:39,-151.3837,58.1288,125,36,30.36,8,7.1277,7.1253,3.2817,3.2825,0.0415,0.7555,2.7487,2.5296,4.5188,1.219,4.7532,1.1563,0.6317,0.1393,96.5782,1.8479,267.468,268.605,89.523,89.906,95.06,12.5812,32.1596,32.1702,25.1649,25.1735
SKQ202110S,KOD2,B,2021-07-07T03:19:13,-151.3837,58.1288,125,36,19.9,9,8.4439,8.4438,3.3849,3.386,0.1466,0.6014,3.1027,2.8521,4.1421,1.7252,5.0,0.784,3.0503,0.4875,88.5258,6.1981,299.269,300.545,103.111,103.559,100.0,7.9228,32.0552,32.0662,24.8971,24.9058
